cik10,covers_first_eligible_decision,first_eligible_decision,first_price_date,issuer_name_match,issuer_name_score,last_eligible_decision,last_price_date,price_file,price_rows,provider_end_date,provider_exchange,provider_name,provider_start_date,sec_company_name,status,terminal,tiingo_symbol,cache_source,strict_issuer_name_score,strict_issuer_name_match,covers_last_eligible_decision,audit_status
0001676479,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-04-01 00:00:00+00:00,2024-04-03,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CSTR/prices.csv.gz,313,2024-04-12,NASDAQ,CapStar Financial Holdings Inc,2016-09-22,"CAPSTAR FINANCIAL HOLDINGS, INC.",identity_and_start_validated,True,CSTR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001679082,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MYOV/prices.csv.gz,7,2023-03-09,NYSE,Myovant Sciences Ltd,2016-10-27,MYOVANT SCIENCES LTD.,identity_and_start_validated,True,MYOV,broad_v2,1.0,True,True,validated_history_through_last_decision
0001679363,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MORF/prices.csv.gz,382,2024-08-16,NASDAQ,Morphic Holding Inc,2019-06-27,"MORPHIC HOLDING, INC.",identity_and_start_validated,True,MORF,broad_v2,1.0,True,True,validated_history_through_last_decision
0001680379,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SBT/prices.csv.gz,552,2026-08-21,NASDAQ,Sterling Bancorp Inc,2017-11-16,"STERLING BANCORP, INC.",identity_and_start_validated,True,SBT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001687221,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/REVG/prices.csv.gz,812,2026-08-21,NYSE,REV Group Inc,2017-01-27,"REV GROUP, INC.",identity_and_start_validated,True,REVG,broad_v2,1.0,True,True,validated_history_through_last_decision
0001688476,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2024-10-01 00:00:00+00:00,2023-08-31,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/NEX/prices.csv.gz,1114,2023-08-31,NYSE,NexTier Oilfield Solutions Inc,2017-01-20,NEXTIER OILFIELD SOLUTIONS INC.,identity_and_start_validated,True,NEX,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001689731,True,2025-04-01 00:00:00+00:00,2025-04-01,True,1.0,2025-07-01 00:00:00+00:00,2025-07-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SSBK/prices.csv.gz,63,2025-07-01,NASDAQ,Southern States Bancshares Inc,2021-08-12,"SOUTHERN STATES BANCSHARES, INC.",identity_and_start_validated,True,SSBK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001689923,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2025-04-01 00:00:00+00:00,2024-03-18,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/AYX/prices.csv.gz,1250,2024-03-18,NYSE,Alteryx Inc - Class A,2017-03-24,"ALTERYX, INC.",identity_and_start_validated,True,AYX,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001692412,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PLYA/prices.csv.gz,664,2026-08-21,NASDAQ,Playa Hotels & Resorts N.V.,2017-02-01,PLAYA HOTELS & RESORTS N.V.,identity_and_start_validated,True,PLYA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001695357,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PRVB/prices.csv.gz,7,2023-04-27,NASDAQ,Provention Bio Inc,2018-07-24,"PROVENTION BIO, INC.",identity_and_start_validated,True,PRVB,broad_v2,1.0,True,True,validated_history_through_last_decision
0001698113,True,2023-01-01 00:00:00+00:00,2023-01-03,False,0.20689655172413793,2024-01-01 00:00:00+00:00,2023-12-26,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ID/prices.csv.gz,247,2023-12-26,NYSE MKT,L1 IDENTITY SOLUTIONS INC.,2001-01-02,"PARTS ID, INC.",rejected_name_mismatch_or_ticker_reuse,True,ID,broad_v2,0.20689655172413793,False,True,rejected_name_mismatch_or_ticker_reuse
0001699838,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-03-17,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CFLT/prices.csv.gz,741,2026-03-17,NASDAQ,Confluent Inc Class A,2021-06-24,"CONFLUENT, INC.",validated_candidate,True,CFLT,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001701051,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/WOW/prices.csv.gz,696,2025-12-30,NYSE,WideOpenWest Inc,2017-05-25,"WIDEOPENWEST, INC.",identity_and_start_validated,True,WOW,broad_v2,1.0,True,True,validated_history_through_last_decision
0001701114,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/APRN/prices.csv.gz,195,2023-11-13,NASDAQ,Blue Apron Holdings Inc - Class A,2017-06-29,"BLUE APRON HOLDINGS, INC.",identity_and_start_validated,True,APRN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001701732,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2026-04-01 00:00:00+00:00,2025-03-26,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ALTR/prices.csv.gz,1506,2025-03-26,NASDAQ,Altair Engineering Inc - Class A,2017-11-01,ALTAIR ENGINEERING INC.,validated_candidate,True,ALTR,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001704596,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EVOP/prices.csv.gz,7,2023-03-24,NASDAQ,EVO Payments Inc - Class A,2018-05-23,"EVO PAYMENTS, INC.",identity_and_start_validated,True,EVOP,broad_v2,1.0,True,True,validated_history_through_last_decision
0001705873,True,2022-07-01 00:00:00+00:00,2022-07-01,True,1.0,2026-04-01 00:00:00+00:00,2025-12-18,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/BRY/prices.csv.gz,871,2025-12-18,NASDAQ,Berry Corp,2018-07-18,BERRY CORP (BRY),validated_candidate,True,BRY,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001709401,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RUBY/prices.csv.gz,7,2023-12-29,EXPM,Rubius Therapeutics Inc,2018-07-18,"RUBIUS THERAPEUTICS, INC.",identity_and_start_validated,True,RUBY,broad_v2,1.0,True,True,validated_history_through_last_decision
0001713952,True,2021-01-01 00:00:00+00:00,2021-01-04,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/VVNT/prices.csv.gz,510,2023-03-09,NYSE,Vivint Smart Home Inc - Class A,2020-01-21,"VIVINT SMART HOME, INC.",identity_and_start_validated,True,VVNT,legacy_authenticated_v1,1.0,True,True,validated_history_through_last_decision
0001718852,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RXDX/prices.csv.gz,6,2023-06-16,NASDAQ,Prometheus Biosciences Inc,2021-03-12,"PROMETHEUS BIOSCIENCES, INC.",identity_and_start_validated,True,RXDX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001719395,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EAR/prices.csv.gz,130,2024-02-26,NASDAQ,Eargo Inc,2020-10-16,"EARGO, INC.",identity_and_start_validated,True,EAR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001719489,True,2020-01-01 00:00:00+00:00,2020-01-02,True,1.0,2024-10-01 00:00:00+00:00,2023-10-05,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/KLR/prices.csv.gz,947,2023-10-05,NYSE,Kaleyra Inc,2018-01-17,"KALEYRA, INC.",identity_and_start_validated,True,KLR,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001720671,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-01-01 00:00:00+00:00,2025-02-27,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/HCP/prices.csv.gz,478,2025-02-27,NASDAQ,HashiCorp Inc - Class A,2021-12-09,"HASHICORP, INC.",identity_and_start_validated,True,HCP,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001721386,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LSEA/prices.csv.gz,571,2025-06-25,NASDAQ,Landsea Homes Corporation - Class A,2018-06-29,LANDSEA HOMES CORP,identity_and_start_validated,True,LSEA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001721741,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2025-11-28,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/GORV/prices.csv.gz,730,2026-08-21,NASDAQ,Lazydays Holdings Inc,2018-03-16,"LAZYDAYS HOLDINGS, INC.",identity_and_start_validated,True,GORV,broad_v2,1.0,True,False,validated_sec_confirmed_early_delisting
0001721947,True,2022-04-01 00:00:00+00:00,2022-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-01-30,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/JAMF/prices.csv.gz,961,2026-01-30,NASDAQ,Jamf Holding Corp,2020-07-22,JAMF HOLDING CORP.,validated_candidate,True,JAMF,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001722438,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DOMA/prices.csv.gz,320,2024-09-27,NYSE,Doma Holdings Inc - New,2021-07-29,"DOMA HOLDINGS, INC.",identity_and_start_validated,True,DOMA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001722964,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/YMAB/prices.csv.gz,258,2025-09-16,NASDAQ,Y-Mabs Therapeutics Inc,2018-09-21,"Y-MABS THERAPEUTICS, INC.",identity_and_start_validated,True,YMAB,broad_v2,1.0,True,True,validated_history_through_last_decision
0001723089,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CHX/prices.csv.gz,632,2025-07-16,NASDAQ,ChampionX Corp,2018-04-27,CHAMPIONX CORP,identity_and_start_validated,True,CHX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001723648,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LVOX/prices.csv.gz,195,2023-12-22,NASDAQ,LiveVox Holdings Inc - Class A,2019-04-18,"LIVEVOX HOLDINGS, INC.",identity_and_start_validated,True,LVOX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001725057,True,2020-04-01 00:00:00+00:00,2020-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-02-03,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/DAY/prices.csv.gz,1468,2026-02-03,NYSE,Dayforce Inc,2018-04-26,"DAYFORCE, INC.",validated_candidate,True,DAY,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001728205,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PLL/prices.csv.gz,632,2025-08-29,NASDAQ,Piedmont Lithium Inc,2018-01-02,PIEDMONT LITHIUM INC.,identity_and_start_validated,True,PLL,broad_v2,1.0,True,True,validated_history_through_last_decision
0001731289,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2025-02-25,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NKLA/prices.csv.gz,538,2026-08-21,NASDAQ,Nikola Corp,2018-06-11,NIKOLA CORP,identity_and_start_validated,True,NKLA,broad_v2,1.0,True,False,validated_sec_confirmed_early_delisting
0001732845,False,2023-01-01 00:00:00+00:00,2024-07-05,False,0.5,2024-07-01 00:00:00+00:00,2024-07-05,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/WRK/prices.csv.gz,1,2024-07-05,ASX,WRKR LTD,2024-07-05,WESTROCK CO,rejected_name_mismatch_or_ticker_reuse,True,WRK,broad_v2,0.5,False,True,rejected_name_mismatch_or_ticker_reuse
0001733294,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/GBIO/prices.csv.gz,508,2026-02-09,NASDAQ,Generation Bio Company,2020-06-12,GENERATION BIO CO.,identity_and_start_validated,True,GBIO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001739614,False,2023-01-01 00:00:00+00:00,,True,1.0,2024-04-01 00:00:00+00:00,,,0,2026-08-21,NASDAQ,Inhibrx Biosciences Inc,2024-05-29,"INHIBRX, INC.",rejected_missing_start_of_eligibility,True,INBX,broad_v2,1.0,True,False,rejected_missing_start
0001739936,True,2020-04-01 00:00:00+00:00,2020-04-01,True,1.0,2024-07-01 00:00:00+00:00,2023-05-31,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MNTV/prices.csv.gz,797,2023-05-31,NASDAQ,Momentive Global Inc,2018-09-26,MOMENTIVE GLOBAL INC.,identity_and_start_validated,True,MNTV,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001739942,False,2023-01-01 00:00:00+00:00,,True,1.0,2025-04-01 00:00:00+00:00,,,0,2025-04-17,,SOLARWINDS INC.,2016-01-04,SOLARWINDS CORP,rejected_missing_start_of_eligibility,True,SWI,broad_v2,1.0,True,False,rejected_missing_start
0001741830,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/KRON/prices.csv.gz,258,2025-06-20,NASDAQ,Kronos Bio Inc,2020-10-09,"KRONOS BIO, INC.",identity_and_start_validated,True,KRON,broad_v2,1.0,True,True,validated_history_through_last_decision
0001742924,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-04,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LTHM/prices.csv.gz,253,2024-01-04,NYSE,Livent Corp,2018-10-11,LIVENT CORP.,identity_and_start_validated,True,LTHM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001743907,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SNCY/prices.csv.gz,758,2026-05-13,NASDAQ,Sun Country Airlines Holdings Inc,2021-03-17,"SUN COUNTRY AIRLINES HOLDINGS, INC.",identity_and_start_validated,True,SNCY,broad_v2,1.0,True,True,validated_history_through_last_decision
0001744659,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AKRO/prices.csv.gz,696,2025-12-09,NASDAQ,Akero Therapeutics Inc,2019-06-20,"AKERO THERAPEUTICS, INC.",identity_and_start_validated,True,AKRO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001745041,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/IAA/prices.csv.gz,7,2023-03-20,NYSE,IAA Inc,2019-06-17,"IAA, INC.",identity_and_start_validated,True,IAA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001747009,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ETRN/prices.csv.gz,382,2024-07-22,NYSE,Equitrans Midstream Corporation,2018-10-31,EQUITRANS MIDSTREAM CORP,identity_and_start_validated,True,ETRN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001747748,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2024-07-01 00:00:00+00:00,2023-06-28,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/XM/prices.csv.gz,60,2023-06-28,NASDAQ,Qualtrics International Inc - Class A,2021-01-28,QUALTRICS INTERNATIONAL INC.,identity_and_start_validated,True,XM,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001749704,False,2023-04-01 00:00:00+00:00,,True,1.0,2024-04-01 00:00:00+00:00,,,0,2024-05-07,NYSE,Agiliti Inc,2024-05-07,"AGILITI, INC. DE",rejected_missing_start_of_eligibility,True,AGTI,broad_v2,1.0,True,False,rejected_missing_start
0001750153,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/GOEV/prices.csv.gz,258,2026-08-21,NASDAQ,Canoo Inc - Class A,2017-08-01,CANOO INC.,identity_and_start_validated,True,GOEV,broad_v2,1.0,True,True,validated_history_through_last_decision
0001751143,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ATCX/prices.csv.gz,68,2026-08-21,NASDAQ,Atlas Technical Consultants Inc - Class A,2019-01-23,"ATLAS TECHNICAL CONSULTANTS, INC.",identity_and_start_validated,True,ATCX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001753706,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FREE/prices.csv.gz,382,2026-08-21,NASDAQ,Whole Earth Brands Inc - Class A,2020-06-24,"WHOLE EARTH BRANDS, INC.",identity_and_start_validated,True,FREE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001754820,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-02,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DM/prices.csv.gz,564,2025-04-02,NYSE,Desktop Metal Inc - Class A,2019-05-03,"DESKTOP METAL, INC.",identity_and_start_validated,True,DM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001756701,True,2026-04-01 00:00:00+00:00,2026-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LNKB/prices.csv.gz,7,2026-05-01,NASDAQ,Linkbancorp Inc,2020-06-01,"LINKBANCORP, INC.",identity_and_start_validated,True,LNKB,broad_v2,1.0,True,True,validated_history_through_last_decision
0001758057,False,2023-01-01 00:00:00+00:00,,False,0.2608695652173913,2026-01-01 00:00:00+00:00,,,0,2026-08-21,NYSE ARCA,Tema Photonics & Optical ETF,2026-06-30,"LUMINAR TECHNOLOGIES, INC./DE",rejected_name_mismatch_or_ticker_reuse,True,LAZR,broad_v2,0.2608695652173913,False,False,rejected_name_mismatch_or_ticker_reuse
0001760717,True,2021-04-01 00:00:00+00:00,2021-04-01,True,1.0,2024-10-01 00:00:00+00:00,2023-10-23,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SCPL/prices.csv.gz,645,2023-10-23,NASDAQ,Sciplay Corp - Class A,2019-05-03,SCIPLAY CORP,identity_and_start_validated,True,SCPL,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001766363,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EDR/prices.csv.gz,446,2026-08-21,NYSE,Endeavor Group Holdings Inc - Class A,2021-04-28,"ENDEAVOR GROUP HOLDINGS, INC.",identity_and_start_validated,True,EDR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001769617,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/HONE/prices.csv.gz,762,2026-08-21,NASDAQ,HarborOne Bancorp Inc,2016-06-30,"HARBORONE BANCORP, INC.",identity_and_start_validated,True,HONE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001771917,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/KRTX/prices.csv.gz,258,2026-08-21,NASDAQ,Karuna Therapeutics Inc,2019-06-28,"KARUNA THERAPEUTICS, INC.",identity_and_start_validated,True,KRTX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001772695,False,2023-01-01 00:00:00+00:00,2026-02-06,False,0.35714285714285715,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NOVA/prices.csv.gz,41,2026-08-21,PINK,Nova Mentis Life Science Corp Com,2008-12-02,SUNNOVA ENERGY INTERNATIONAL INC.,rejected_name_mismatch_or_ticker_reuse,True,NOVA,broad_v2,0.35714285714285715,False,True,rejected_name_mismatch_or_ticker_reuse
0001773427,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SWTX/prices.csv.gz,625,2025-07-01,NASDAQ,SpringWorks Therapeutics Inc,2019-09-13,"SPRINGWORKS THERAPEUTICS, INC.",identity_and_start_validated,True,SWTX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001782754,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AZEK/prices.csv.gz,625,2025-07-01,NYSE,AZEK Company Inc - Class A,2020-06-12,AZEK CO INC.,identity_and_start_validated,True,AZEK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001784797,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/BRMK/prices.csv.gz,68,2023-05-31,NYSE,Broadmark Realty Capital Inc,2019-11-15,BROADMARK REALTY CAPITAL INC.,identity_and_start_validated,True,BRMK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001785173,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ETNB/prices.csv.gz,385,2025-10-30,NASDAQ,89bio Inc,2019-11-11,"89BIO, INC.",identity_and_start_validated,True,ETNB,broad_v2,1.0,True,True,validated_history_through_last_decision
0001786205,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ACLX/prices.csv.gz,509,2026-04-28,NASDAQ,Arcellx Inc,2022-02-04,"ARCELLX, INC.",identity_and_start_validated,True,ACLX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001788717,True,2024-01-01 00:00:00+00:00,2024-01-02,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FXLV/prices.csv.gz,257,2026-08-21,PINK,F45 Training Holdings Inc,2021-07-15,F45 TRAINING HOLDINGS INC.,identity_and_start_validated,True,FXLV,broad_v2,1.0,True,True,validated_history_through_last_decision
