candidate,sleeve,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,active_share,average_valuation_weight
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__50bps,sales_yield__top30__floor250m,relative_positive,8,0.2,50,trailing_1y,1.0379043926802902,2.7565888747147147,-0.08690341432279713,1.0659968158426696,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__50bps,sales_yield__top30__floor250m,relative_positive,8,0.2,50,ytd,1.099391106524474,2.6182993926161515,-0.08690341432279725,0.5783790004812537,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__100bps,sales_yield__top30__floor250m,relative_positive,8,0.2,100,full_recent,0.40095683553060213,1.6037938162121337,-0.21993502349114558,2.3836217269402566,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__100bps,sales_yield__top30__floor250m,relative_positive,8,0.2,100,trailing_2y,0.5977861853347115,1.9277627462344438,-0.2199350234911458,1.5760313507900272,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__100bps,sales_yield__top30__floor250m,relative_positive,8,0.2,100,trailing_1y,1.0259987909095813,2.733116465380829,-0.08782991633559645,1.0536956782362372,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__100bps,sales_yield__top30__floor250m,relative_positive,8,0.2,100,ytd,1.0892745241828035,2.6014921624025473,-0.08782991633559634,0.5736940870986733,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__200bps,sales_yield__top30__floor250m,relative_positive,8,0.2,200,full_recent,0.38015241905330144,1.5344137360145402,-0.22771652736028025,2.2054581217001403,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__200bps,sales_yield__top30__floor250m,relative_positive,8,0.2,200,trailing_2y,0.5758468645446044,1.8725170175026995,-0.22771652736028025,1.5051075177057935,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__200bps,sales_yield__top30__floor250m,relative_positive,8,0.2,200,trailing_1y,1.0023607175806268,2.685702156025095,-0.0896829203611953,1.029276412705447,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.20__200bps,sales_yield__top30__floor250m,relative_positive,8,0.2,200,ytd,1.0691575752845544,2.56751890402695,-0.0896829203611954,0.5643520719902921,0.4787234042553192,0.09574468085106382
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__50bps,sales_yield__top30__floor250m,relative_positive,8,0.3,50,full_recent,0.4121812235804059,1.6373111773782976,-0.2170886904855448,2.482663904288931,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__50bps,sales_yield__top30__floor250m,relative_positive,8,0.3,50,trailing_2y,0.6143916072348214,1.9691102217737824,-0.21708869048554502,1.6303767263839322,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__50bps,sales_yield__top30__floor250m,relative_positive,8,0.3,50,trailing_1y,1.030766795765401,2.7797110703332826,-0.08246951003008574,1.0586219225013949,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__50bps,sales_yield__top30__floor250m,relative_positive,8,0.3,50,ytd,1.1008607617342632,2.6586619854896227,-0.08246951003008585,0.5790588637583165,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__100bps,sales_yield__top30__floor250m,relative_positive,8,0.3,100,full_recent,0.3964465815836482,1.5857082391747597,-0.22294816026199293,2.3444039028203307,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__100bps,sales_yield__top30__floor250m,relative_positive,8,0.3,100,trailing_2y,0.5977643082269612,1.9279944679183807,-0.22294816026199293,1.5759601302416737,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__100bps,sales_yield__top30__floor250m,relative_positive,8,0.3,100,trailing_1y,1.013011136529912,2.7442288765062997,-0.08386049815896057,1.0402781249268278,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__100bps,sales_yield__top30__floor250m,relative_positive,8,0.3,100,ytd,1.085735213700127,2.6336108071177255,-0.08386049815896046,0.5720529998461112,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__200bps,sales_yield__top30__floor250m,relative_positive,8,0.3,200,full_recent,0.36543221363805056,1.4817212546678102,-0.2345618665584075,2.083568494965868,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__200bps,sales_yield__top30__floor250m,relative_positive,8,0.3,200,trailing_2y,0.5649488929266218,1.844838933126242,-0.2345618665584075,1.4702488517745858,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__200bps,sales_yield__top30__floor250m,relative_positive,8,0.3,200,trailing_1y,0.9778861927021607,2.6721635804316697,-0.08664247441671002,1.0039988942208158,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.30__200bps,sales_yield__top30__floor250m,relative_positive,8,0.3,200,ytd,1.0557437401654193,2.582633616743328,-0.08664247441670991,0.5581034644372267,0.4787234042553192,0.14361702127659576
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__50bps,sales_yield__top30__floor250m,relative_positive,8,0.4,50,full_recent,0.41267786537820395,1.631165330646032,-0.2181770575759,2.4870940562815287,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__50bps,sales_yield__top30__floor250m,relative_positive,8,0.4,50,trailing_2y,0.6196557729663688,1.9775554406734528,-0.2181770575758999,1.6477245769318496,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__50bps,sales_yield__top30__floor250m,relative_positive,8,0.4,50,trailing_1y,1.0232438705421005,2.7955752973259202,-0.07951210805302855,1.0508494298180882,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__50bps,sales_yield__top30__floor250m,relative_positive,8,0.4,50,ytd,1.1018587253256236,2.6934630228718723,-0.07859158099309149,0.5795204179671827,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__100bps,sales_yield__top30__floor250m,relative_positive,8,0.4,100,full_recent,0.39172920356510565,1.5628025299149024,-0.22597374304467033,2.3037380098998606,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__100bps,sales_yield__top30__floor250m,relative_positive,8,0.4,100,trailing_2y,0.5974546910124856,1.9229038891987178,-0.22597374304467044,1.5749522832922214,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__100bps,sales_yield__top30__floor250m,relative_positive,8,0.4,100,trailing_1y,0.999710227020947,2.748055728002867,-0.07988547044299177,1.0265386730390516,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__100bps,sales_yield__top30__floor250m,relative_positive,8,0.4,100,ytd,1.08176087310774,2.660410663710556,-0.07988547044299177,0.5702089231440131,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__200bps,sales_yield__top30__floor250m,relative_positive,8,0.4,200,full_recent,0.35063762241711083,1.4247847870597445,-0.24709527057701242,1.9644772684546372,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__200bps,sales_yield__top30__floor250m,relative_positive,8,0.4,200,trailing_2y,0.5538327114966353,1.8119969982684772,-0.24492330766735748,1.4349462071725303,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__200bps,sales_yield__top30__floor250m,relative_positive,8,0.4,200,trailing_1y,0.9533241245265587,2.650992406790764,-0.08359806574579254,0.9786370071491035,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.40__200bps,sales_yield__top30__floor250m,relative_positive,8,0.4,200,ytd,1.0420233506760161,2.5926358939921244,-0.08359806574579254,0.5516958086983446,0.4787234042553192,0.19148936170212763
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__50bps,sales_yield__top30__floor250m,relative_positive,8,0.5,50,full_recent,0.41295030589514514,1.620085600663352,-0.21928588379754665,2.4895260152667915,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__50bps,sales_yield__top30__floor250m,relative_positive,8,0.5,50,trailing_2y,0.6246433830544702,1.9805209205602519,-0.21928588379754632,1.6642141556760595,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__50bps,sales_yield__top30__floor250m,relative_positive,8,0.5,50,trailing_1y,1.0153396744843888,2.8034960446028587,-0.07951210805302866,1.0426836166753124,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__50bps,sales_yield__top30__floor250m,relative_positive,8,0.5,50,ytd,1.1023839858731415,2.721900687036776,-0.07859158099309149,0.579763315033528,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__100bps,sales_yield__top30__floor250m,relative_positive,8,0.5,100,full_recent,0.38680686087709204,1.5354590624095006,-0.22974744601327401,2.261687842436264,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__100bps,sales_yield__top30__floor250m,relative_positive,8,0.5,100,trailing_2y,0.5968575564263159,1.9126150311629262,-0.22974744601327424,1.5730090896576452,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__100bps,sales_yield__top30__floor250m,relative_positive,8,0.5,100,trailing_1y,0.9861027234688695,2.744037602461989,-0.07951210805302844,1.0124843370996541,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__100bps,sales_yield__top30__floor250m,relative_positive,8,0.5,100,ytd,1.0773532847455356,2.6811882302234373,-0.07859158099309149,0.5681622371069286,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__200bps,sales_yield__top30__floor250m,relative_positive,8,0.5,200,full_recent,0.3357741037183699,1.3643491110282597,-0.2704641679544352,1.848217988188925,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__200bps,sales_yield__top30__floor250m,relative_positive,8,0.5,200,trailing_2y,0.5425038279680974,1.7743772182068167,-0.25623582233861797,1.399231951959226,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__200bps,sales_yield__top30__floor250m,relative_positive,8,0.5,200,trailing_1y,0.9286841525350744,2.621876520634396,-0.08054969434844328,0.9532008411131414,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__relative_positive__lb8__w0.50__200bps,sales_yield__top30__floor250m,relative_positive,8,0.5,200,ytd,1.0280024402053232,2.59698821681391,-0.08054969434844328,0.5451306741784416,0.4787234042553192,0.2393617021276596
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,50,full_recent,0.4073843058065896,1.6200285233484988,-0.21653732065163045,2.440083672062443,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,50,trailing_2y,0.596059439355348,1.9127553138624784,-0.2165373206516309,1.5704130156672358,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,50,trailing_1y,1.0495347888732423,2.7015027619077996,-0.09878011487453275,1.0780149394044045,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,50,ytd,1.0925498309969615,2.5358118834967933,-0.09878011487453264,0.5752118103000907,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__100bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,100,full_recent,0.40524407995284983,1.613021950151599,-0.21772364862445315,2.421207817854631,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__100bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,100,trailing_2y,0.5938930087120153,1.9073665973462812,-0.2177236486244536,1.5633728305455756,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__100bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,100,trailing_1y,1.0475654422403546,2.698279886213037,-0.09900617689351499,1.0759798473998048,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__100bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,100,ytd,1.0892206944652854,2.5309059933104034,-0.09900617689351487,0.5736691356542529,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__200bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,200,full_recent,0.40097178575322423,1.598986062803402,-0.22009181469067896,2.383752273453369,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__200bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,200,trailing_2y,0.5895673477647909,1.8965677574068573,-0.22009181469067907,1.5493450168655611,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__200bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,200,trailing_1y,1.0436309773785055,2.691808805840541,-0.09945830093147945,1.071914145713512,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.05__200bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.05,200,ytd,1.0825758607172982,2.521062089317225,-0.09945830093147934,0.570587184128321,0.1702127659574468,0.00851063829787234
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.10__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.1,50,full_recent,0.4053998478148986,1.6148773746582017,-0.21912534927850102,2.4225790879603806,0.1702127659574468,0.01702127659574468
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.10__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.1,50,trailing_2y,0.5951229792976087,1.9134889796490326,-0.21912534927850102,1.567368633368858,0.1702127659574468,0.01702127659574468
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.10__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.1,50,trailing_1y,1.0480117199461207,2.710383579465085,-0.09679270522433203,1.0764410205027812,0.1702127659574468,0.01702127659574468
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.10__50bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.1,50,ytd,1.0899749329152333,2.546418812208445,-0.09679270522433203,0.5740187218408708,0.1702127659574468,0.01702127659574468
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.10__100bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.1,100,full_recent,0.401128887859757,1.6008663075448217,-0.2214886404223193,2.3851243216599225,0.1702127659574468,0.01702127659574468
sales_yield__top30__floor250m__leader_negative_relative__lb8__w0.10__100bps,sales_yield__top30__floor250m,leader_negative_relative,8,0.1,100,trailing_2y,0.5907967663919094,1.902713639330232,-0.22148864042231953,1.5533279826090713,0.1702127659574468,0.01702127659574468
