decision_time,cik10,ticker,assets,assets__period_end,assets__available_at,capital_expenditure,capital_expenditure__period_end,capital_expenditure__available_at,cash,cash__period_end,cash__available_at,diluted_shares,diluted_shares__period_end,diluted_shares__available_at,equity,equity__period_end,equity__available_at,gross_profit,gross_profit__period_end,gross_profit__available_at,net_income,net_income__period_end,net_income__available_at,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_income,operating_income__period_end,operating_income__available_at,shares_outstanding,shares_outstanding__period_end,shares_outstanding__available_at,stock_compensation,stock_compensation__period_end,stock_compensation__available_at,cash_to_assets,equity_to_assets,debt_to_assets,debt_current,debt_current__period_end,debt_current__available_at,debt_noncurrent,debt_noncurrent__period_end,debt_noncurrent__available_at,diluted_shares__prior_year,diluted_shares__yoy_growth,gross_profit__prior_year,gross_profit__yoy_growth,liabilities,liabilities__period_end,liabilities__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,share_repurchases,share_repurchases__period_end,share_repurchases__available_at,share_repurchases__prior_year,share_repurchases__yoy_growth,stock_compensation__prior_year,stock_compensation__yoy_growth,gross_margin,net_margin,operating_cash_flow_margin,capital_expenditure_to_revenue,repurchases_to_revenue,stock_compensation_to_revenue,free_cash_flow_margin,liabilities_to_assets,capital_expenditure__prior_year,capital_expenditure__yoy_growth,operating_income__prior_year,operating_income__yoy_growth,operating_margin
2012-06-30 00:00:00+00:00,858877,CSCO,91154000000.0,2012-04-28,2012-05-23 10:33:57+00:00,265000000.0,2011-10-29,2011-11-22 12:01:49+00:00,6461000000.0,2012-04-28,2012-05-23 10:33:57+00:00,5388000000.0,2012-04-28,2012-05-23 10:33:57+00:00,51378000000.0,2012-04-28,2012-05-23 10:33:57+00:00,7169000000.0,2012-04-28,2012-05-23 10:33:57+00:00,2165000000.0,2012-04-28,2012-05-23 10:33:57+00:00,2333000000.0,2011-10-29,2011-11-22 12:01:49+00:00,2750000000.0,2012-04-28,2012-05-23 10:33:57+00:00,5356878940.0,2012-05-18,2012-05-23 10:33:57+00:00,341000000.0,2011-10-29,2011-11-22 12:01:49+00:00,0.07088004914759638,0.5636395550387256,0.1795752243456129,83000000.0,2012-04-28,2012-05-23 10:33:57+00:00,16286000000.0,2012-04-28,2012-05-23 10:33:57+00:00,5508000000.0,-0.02178649237472763,6659000000.0,0.0765880762877309,39776000000.0,2012-04-28,2012-05-23 10:33:57+00:00,1807000000.0,0.19811842833425564,1667000000.0,0.39952009598080385,11588000000.0,2012-04-28,2012-05-23 10:33:57+00:00,10866000000.0,0.06644579422050434,1881000000.0,2011-10-29,2011-11-22 12:01:49+00:00,2701000000.0,-0.30359126249537205,407000000.0,-0.16216216216216217,0.6186572316189162,0.18683120469451156,0.20132896099413186,0.022868484639282014,0.16232309285467725,0.029426993441491196,0.17846047635484985,0.43636044496127435,326000000.0,-0.18711656441717794,2183000000.0,0.2597343105817682,0.23731446323783223
2012-06-30 00:00:00+00:00,93410,CVX,214890000000.0,2012-03-31,2012-05-03 14:58:21+00:00,,,,18871000000.0,2012-03-31,2012-05-03 14:58:21+00:00,1963862000.0,2012-03-31,2012-05-03 14:58:21+00:00,126326000000.0,2012-03-31,2012-05-03 14:58:21+00:00,,,,6499000000.0,2012-03-31,2012-05-03 14:58:21+00:00,8387000000.0,2012-03-31,2012-05-03 14:58:21+00:00,,,,1973178630.0,2012-03-31,2012-05-03 14:58:21+00:00,,,,0.08781702266275769,0.5878635580994928,0.04263111359300107,396000000.0,2012-03-31,2012-05-03 14:58:21+00:00,8765000000.0,2012-03-31,2012-05-03 14:58:21+00:00,1994735000.0,-0.015477243844420396,,,88564000000.0,2012-03-31,2012-05-03 14:58:21+00:00,6239000000.0,0.04167334508735365,9814000000.0,-0.1454045241491746,60705000000.0,2012-03-31,2012-05-03 14:58:21+00:00,60341000000.0,0.00603238262541228,1300000000.0,2012-03-31,2012-05-03 14:58:21+00:00,756000000.0,0.7195767195767195,,,,0.10705872662877852,0.13815995387529859,,0.021415039947286055,,,0.41213644190050724,,,,,
2012-06-30 00:00:00+00:00,821189,EOG,25555536000.0,2012-03-31,2012-05-08 21:06:37+00:00,,,,294064000.0,2012-03-31,2012-05-08 21:06:37+00:00,266674000.0,2012-03-31,2012-05-08 21:06:37+00:00,12991843000.0,2012-03-31,2012-05-08 21:06:37+00:00,,,,324009000.0,2012-03-31,2012-05-08 21:06:37+00:00,1077605000.0,2012-03-31,2012-05-08 21:06:37+00:00,559772000.0,2012-03-31,2012-05-08 21:06:37+00:00,269594283.0,2012-05-01,2012-05-08 21:06:37+00:00,28338000.0,2012-03-31,2012-05-08 21:06:37+00:00,0.011506860979163184,0.5083768542362015,0.19606409350991502,0.0,2011-12-31,2012-02-24 21:20:46+00:00,5010523000.0,2012-03-31,2012-05-08 21:06:37+00:00,255200000.0,0.044960815047021985,,,,,,133973000.0,1.4184649145723394,957488000.0,0.12545013618969647,2806651000.0,2012-03-31,2012-05-08 21:06:37+00:00,1897106000.0,0.47943815474728346,20072000.0,2012-03-31,2012-05-08 21:06:37+00:00,14981000.0,0.33983045190574734,27430000.0,0.0331024425811155,,0.1154432809779342,0.3839469175184232,,0.0071515838627602794,0.010096730943747549,,,,,272451000.0,1.0545786214768893,0.19944481875373887
2012-06-30 00:00:00+00:00,51143,IBM,115347000000.0,2012-03-31,2012-04-24 17:33:46+00:00,937000000.0,2012-03-31,2012-04-24 17:33:46+00:00,11835000000.0,2012-03-31,2012-04-24 17:33:46+00:00,1159100000.0,2012-03-31,2012-04-24 17:33:46+00:00,20783000000.0,2012-03-31,2012-04-24 17:33:46+00:00,11118000000.0,2012-03-31,2012-04-24 17:33:46+00:00,3066000000.0,2012-03-31,2012-04-24 17:33:46+00:00,3792000000.0,2011-03-31,2011-04-26 17:07:53+00:00,,,,1153484394.0,2012-03-31,2012-04-24 17:33:46+00:00,168000000.0,2012-03-31,2012-04-24 17:33:46+00:00,0.10260344872428412,0.1801780713846047,0.2606569741735806,4306000000.0,2011-12-31,2012-02-28 19:52:20+00:00,25760000000.0,2012-03-31,2012-04-24 17:33:46+00:00,1222200000.0,-0.051628211422025894,10858000000.0,0.023945477988579933,94563000000.0,2012-03-31,2012-04-24 17:33:46+00:00,2863000000.0,0.07090464547677255,4437000000.0,-0.145368492224476,24673000000.0,2012-03-31,2012-04-24 17:33:46+00:00,24607000000.0,0.0026821636119802594,3015000000.0,2012-03-31,2012-04-24 17:33:46+00:00,4045000000.0,-0.2546353522867738,170000000.0,-0.0117647058823529,0.4506140315324444,0.12426539131844526,0.15369026871478944,0.037976735702995174,0.12219835447655332,0.0068090625379970005,0.11571353301179427,0.8198132591224739,915000000.0,0.024043715846994607,,,
2012-06-30 00:00:00+00:00,1506307,KMI,30370000000.0,2012-03-31,2012-05-02 21:00:09+00:00,354000000.0,2012-03-31,2012-05-02 21:00:09+00:00,3000000.0,2012-03-31,2012-05-02 21:00:09+00:00,,,,8122000000.0,2012-03-31,2012-05-02 21:00:09+00:00,,,,-73000000.0,2012-03-31,2012-05-02 21:00:09+00:00,560000000.0,2012-03-31,2012-05-02 21:00:09+00:00,516000000.0,2012-03-31,2012-05-02 21:00:09+00:00,,,,,,,9.878169245966414e-05,0.2674349687191307,0.5421468554494567,1235000000.0,2012-03-31,2012-05-02 21:00:09+00:00,15230000000.0,2012-03-31,2012-05-02 21:00:09+00:00,,,,,22248000000.0,2012-03-31,2012-05-02 21:00:09+00:00,,,,,1857000000.0,2012-03-31,2012-05-02 21:00:09+00:00,,,,,,,,,,,-0.039310716208939146,0.30156165858912226,0.19063004846526657,,,0.11093161012385568,0.7325650312808692,,,,,0.2778675282714055
2012-06-30 00:00:00+00:00,1510295,MPC,25306000000.0,2012-03-31,2012-05-09 20:47:15+00:00,309000000.0,2012-03-31,2012-05-09 20:47:15+00:00,2205000000.0,2012-03-31,2012-05-09 20:47:15+00:00,348000000.0,2012-03-31,2012-05-09 20:47:15+00:00,9216000000.0,2012-03-31,2012-05-09 20:47:15+00:00,,,,596000000.0,2012-03-31,2012-05-09 20:47:15+00:00,347000000.0,2012-03-31,2012-05-09 20:47:15+00:00,1035000000.0,2012-03-31,2012-05-09 20:47:15+00:00,340722047.0,2012-04-30,2012-05-09 20:47:15+00:00,,,,0.08713348612977159,0.364182407334229,0.1312336995179009,17000000.0,2012-03-31,2012-05-09 20:47:15+00:00,3304000000.0,2012-03-31,2012-05-09 20:47:15+00:00,,,,,16090000000.0,2012-03-31,2012-05-09 20:47:15+00:00,,,,,20265000000.0,2012-03-31,2012-05-09 20:47:15+00:00,,,850000000.0,2012-03-31,2012-05-09 20:47:15+00:00,,,,,,0.029410313348137183,0.017123118677522822,0.015247964470762399,0.041944238835430546,,0.0018751542067604243,0.635817592665771,,,,,0.05107327905255366
2012-06-30 00:00:00+00:00,789019,MSFT,118010000000.0,2012-03-31,2012-04-19 20:06:08+00:00,749000000.0,2012-03-31,2012-04-19 20:06:08+00:00,6388000000.0,2012-03-31,2012-04-19 20:06:08+00:00,8401000000.0,2012-03-31,2012-04-19 20:06:08+00:00,68659000000.0,2012-03-31,2012-04-19 20:06:08+00:00,13659000000.0,2011-06-30,2011-07-28 18:59:09+00:00,5108000000.0,2012-03-31,2012-04-19 20:06:08+00:00,9594000000.0,2012-03-31,2012-04-19 20:06:08+00:00,6374000000.0,2012-03-31,2012-04-19 20:06:08+00:00,8400866103.0,2012-04-17,2012-04-19 20:06:08+00:00,481000000.0,2010-03-31,2010-04-22 20:18:52+00:00,0.05413100584696212,0.5818066265570714,0.1011609185662232,0.0,2011-06-30,2011-07-28 18:59:09+00:00,11938000000.0,2012-03-31,2012-04-19 20:06:08+00:00,8420000000.0,-0.002256532066508332,12869000000.0,0.06138783122231728,49351000000.0,2012-03-31,2012-04-19 20:06:08+00:00,5232000000.0,-0.023700305810397504,8672000000.0,0.10631918819188191,17407000000.0,2012-03-31,2012-04-19 20:06:08+00:00,16428000000.0,0.059593377160944705,1023000000.0,2012-03-31,2012-04-19 20:06:08+00:00,848000000.0,0.20636792452830188,,,0.7846843223990349,0.2934451657379215,0.5511575802837939,0.0430286666283679,0.058769460561842936,0.027632561613144136,0.508128913655426,0.41819337344292856,658000000.0,0.13829787234042556,5709000000.0,0.11648274654055002,0.36617452748894125
2012-06-30 00:00:00+00:00,1045810,NVDA,5708167000.0,2012-04-29,2012-05-23 20:32:57+00:00,28923000.0,2012-04-29,2012-05-23 20:32:57+00:00,369135000.0,2012-04-29,2012-05-23 20:32:57+00:00,615780000.0,2012-04-29,2012-05-23 20:32:57+00:00,4287428000.0,2012-04-29,2012-05-23 20:32:57+00:00,463364000.0,2012-04-29,2012-05-23 20:32:57+00:00,60437000.0,2012-04-29,2012-05-23 20:32:57+00:00,-9208000.0,2012-04-29,2012-05-23 20:32:57+00:00,72826000.0,2012-04-29,2012-05-23 20:32:57+00:00,618804109.0,2012-05-18,2012-05-23 20:32:57+00:00,35569000.0,2012-04-29,2012-05-23 20:32:57+00:00,0.06466786973821895,0.7511041635607367,0.0,,,,,,,594802.0,1034.2688793917976,484503000.0,-0.04363027679911169,,,,135219000.0,-0.5530435811535361,172200000.0,-1.053472706155633,924877000.0,2012-04-29,2012-05-23 20:32:57+00:00,962039000.0,-0.0386283716148722,,,,,,31739000.0,0.12067172878792642,0.5010006736030845,0.06534598654740036,-0.009955918462671253,0.03127226647435281,,0.03845808685911748,-0.04122818493702406,,,,154862000.0,-0.5297361521871085,0.07874128127307739
2012-06-30 00:00:00+00:00,1341439,ORCL,78327000000.0,2012-05-31,2012-06-26 21:25:40+00:00,160000000.0,2011-08-31,2011-09-23 21:29:18+00:00,14955000000.0,2012-05-31,2012-06-26 21:25:40+00:00,5007000000.0,2012-02-29,2012-03-23 21:04:59+00:00,44087000000.0,2012-05-31,2012-06-26 21:25:40+00:00,,,,,,,5421000000.0,2011-08-31,2011-09-23 21:29:18+00:00,3317000000.0,2012-02-29,2012-03-23 21:04:59+00:00,4882506000.0,2012-06-20,2012-06-26 21:25:40+00:00,175000000.0,2012-02-29,2012-03-23 21:04:59+00:00,0.1909303305373626,0.5628582736476566,0.0,,,,,,,5057000000.0,-0.009887284951552333,,,,,,,,3817000000.0,0.4202253078333771,9039000000.0,2012-02-29,2012-03-23 21:04:59+00:00,1664000000.0,4.432091346153846,800000000.0,2011-08-31,2011-09-23 21:29:18+00:00,249000000.0,2.21285140562249,129000000.0,0.3565891472868217,,,0.5997344839030866,0.017701073127558357,0.0885053656377918,0.019360548733266956,0.5820334107755283,,,,2987000000.0,0.11047874121191836,0.3669653722756942
2012-06-30 00:00:00+00:00,797468,OXY,61622000000.0,2012-03-31,2012-05-02 22:45:48+00:00,2412000000.0,2012-03-31,2012-05-02 22:45:48+00:00,3760000000.0,2012-03-31,2012-05-02 22:45:48+00:00,810500000.0,2012-03-31,2012-05-02 22:45:48+00:00,38747000000.0,2012-03-31,2012-05-02 22:45:48+00:00,,,,1559000000.0,2012-03-31,2012-05-02 22:45:48+00:00,2765000000.0,2012-03-31,2012-05-02 22:45:48+00:00,,,,811067420.0,2012-03-31,2012-05-02 22:45:48+00:00,,,,0.06101716919282075,0.6287851741261238,0.09918535587939373,239000000.0,2009-12-31,2011-02-24 18:52:43+00:00,5873000000.0,2012-03-31,2012-05-02 22:45:48+00:00,812600000.0,-0.0025842973172532924,,,,,,1549000000.0,0.006455777921239525,2222000000.0,0.24437443744374443,6268000000.0,2012-03-31,2012-05-02 22:45:48+00:00,5726000000.0,0.09465595529165216,15000000.0,2012-03-31,2012-05-02 22:45:48+00:00,13000000.0,0.15384615384615374,,,,0.24872367581365667,0.44112954690491385,0.38481174218251435,0.002393107849393746,,0.05631780472239949,,1325000000.0,0.820377358490566,,,
2012-06-30 00:00:00+00:00,1534701,PSX,52998000000.0,2012-03-31,2012-05-16 16:00:29+00:00,,,,,,,,,,24943000000.0,2012-03-31,2012-05-16 16:00:29+00:00,,,,638000000.0,2012-03-31,2012-05-16 16:00:29+00:00,-361000000.0,2012-03-31,2012-05-16 16:00:29+00:00,,,,625272302.0,2012-04-30,2012-05-16 16:00:29+00:00,,,,,0.47064040152458586,0.0,,,,,,,,,,,28055000000.0,2012-03-31,2012-05-16 16:00:29+00:00,,,,,45783000000.0,2012-03-31,2012-05-16 16:00:29+00:00,,,,,,,,,,,0.013935303496931175,-0.007885022825066073,,,,,0.5293595984754141,,,,,
2012-06-30 00:00:00+00:00,804328,QCOM,41531000000.0,2012-03-25,2012-04-18 20:11:42+00:00,,,,5998000000.0,2012-03-25,2012-04-18 20:11:42+00:00,1698000000.0,2012-03-25,2012-04-18 20:11:42+00:00,31870000000.0,2012-03-25,2012-04-18 20:11:42+00:00,,,,2199000000.0,2012-03-25,2012-04-18 20:11:42+00:00,1779000000.0,2011-12-25,2012-02-01 21:07:54+00:00,1514000000.0,2012-03-25,2012-04-18 20:11:42+00:00,1714274812.0,2012-04-16,2012-04-18 20:11:42+00:00,247000000.0,2011-12-25,2012-02-01 21:07:54+00:00,0.14442223880956395,0.7673785846716911,0.0,,,,,,,1654000000.0,0.026602176541717037,,,9661000000.0,2012-03-25,2012-04-18 20:11:42+00:00,995000000.0,1.2100502512562814,48000000.0,36.0625,4943000000.0,2012-03-25,2012-04-18 20:11:42+00:00,3875000000.0,0.27561290322580656,99000000.0,2011-12-25,2012-02-01 21:07:54+00:00,,,174000000.0,0.41954022988505746,,0.4448715355047542,0.3599028929799717,,0.020028322880841595,0.049969654056241146,,0.23262141532830896,,,1073000000.0,0.41099720410065244,0.30629172567266844
2012-06-30 00:00:00+00:00,87347,SLB,56366000000.0,2012-03-31,2012-04-25 15:16:15+00:00,961000000.0,2012-03-31,2012-04-25 15:16:15+00:00,1346000000.0,2012-03-31,2012-04-25 15:16:15+00:00,1334000000.0,2012-03-31,2012-04-25 15:16:15+00:00,32488000000.0,2012-03-31,2012-04-25 15:16:15+00:00,,,,1310000000.0,2012-03-31,2012-04-25 15:16:15+00:00,732000000.0,2012-03-31,2012-04-25 15:16:15+00:00,,,,1333554386.0,2012-03-31,2012-04-25 15:16:15+00:00,79000000.0,2012-03-31,2012-04-25 15:16:15+00:00,0.02387964375687471,0.5763758294007025,0.02299258418195366,1296000000.0,2012-03-31,2012-04-25 15:16:15+00:00,,,,1360000000.0,-0.019117647058823573,,,23878000000.0,2012-03-31,2012-04-25 15:16:15+00:00,943000000.0,0.3891834570519619,836000000.0,-0.12440191387559807,10611000000.0,2012-03-31,2012-04-25 15:16:15+00:00,8716000000.0,0.21741624598439646,,,,,,67000000.0,0.17910447761194037,,0.12345679012345678,0.06898501554990105,0.09056639336537556,,0.007445104137216096,-0.021581377815474506,0.42362417059929747,770000000.0,0.24805194805194808,,,
2012-06-30 00:00:00+00:00,107263,WMB,17790000000.0,2012-03-31,2012-05-01 20:23:27+00:00,,,,1100000000.0,2012-03-31,2012-05-01 20:23:27+00:00,593231000.0,2012-03-31,2012-05-01 20:23:27+00:00,3724000000.0,2012-03-31,2012-05-01 20:23:27+00:00,,,,495000000.0,2012-03-31,2012-05-01 20:23:27+00:00,434000000.0,2012-03-31,2012-05-01 20:23:27+00:00,527000000.0,2012-03-31,2012-05-01 20:23:27+00:00,625652405.0,2012-04-23,2012-05-01 20:23:27+00:00,9000000.0,2012-03-31,2012-05-01 20:23:27+00:00,0.061832490163012926,0.2093310848791456,0.0,,,,,,,586977000.0,0.01065459123611312,,,,,,384000000.0,0.2890625,811000000.0,-0.4648581997533908,2019000000.0,2012-03-31,2012-05-01 20:23:27+00:00,2575000000.0,-0.2159223300970874,,,,,,14000000.0,-0.3571428571428571,,0.2451708766716196,0.21495789995047054,,,0.004457652303120356,,,,,480000000.0,0.09791666666666665,0.26102030708271423
2012-09-29 00:00:00+00:00,320193,AAPL,162896000000.0,2012-06-30,2012-07-25 20:39:39+00:00,,,,7945000000.0,2012-06-30,2012-07-25 20:39:39+00:00,936596000.0,2012-06-30,2012-07-25 20:39:39+00:00,111746000000.0,2012-06-30,2012-07-25 20:39:39+00:00,14994000000.0,2012-06-30,2012-07-25 20:39:39+00:00,8824000000.0,2012-06-30,2012-07-25 20:39:39+00:00,17554000000.0,2011-12-31,2012-01-25 21:42:11+00:00,11573000000.0,2012-06-30,2012-07-25 20:39:39+00:00,937406000.0,2012-07-13,2012-07-25 20:39:39+00:00,448000000.0,2012-06-30,2012-07-25 20:39:39+00:00,0.048773450545133094,0.6859959728906787,0.0,,,,,,,926108000.0,0.011324813088754215,11922000000.0,0.25767488676396577,51150000000.0,2012-06-30,2012-07-25 20:39:39+00:00,7308000000.0,0.20744389709906952,9773000000.0,0.7961731300521846,35023000000.0,2012-06-30,2012-07-25 20:39:39+00:00,28571000000.0,0.2258233873508102,,,,,,284000000.0,0.5774647887323943,0.42811866487736633,0.2519487194129572,0.5012134882791308,,,0.012791594095308797,,0.3140040271093213,,,9379000000.0,0.23392685787397371,0.3304399965736802
2012-09-29 00:00:00+00:00,2488,AMD,5041000000.0,2012-06-30,2012-08-02 20:47:15+00:00,40000000.0,2012-03-31,2012-05-09 20:14:05+00:00,1015000000.0,2012-06-30,2012-08-02 20:47:15+00:00,739000000.0,2012-06-30,2012-08-02 20:47:15+00:00,1117000000.0,2012-06-30,2012-08-02 20:47:15+00:00,638000000.0,2012-06-30,2012-08-02 20:47:15+00:00,37000000.0,2012-06-30,2012-08-02 20:47:15+00:00,107000000.0,2012-03-31,2012-05-09 20:14:05+00:00,77000000.0,2012-06-30,2012-08-02 20:47:15+00:00,707555106000000.0,2012-07-27,2012-08-02 20:47:15+00:00,21000000.0,2012-03-31,2012-05-09 20:14:05+00:00,0.20134893870263837,0.22158301924221385,0.0,,,,,,,724000000.0,0.02071823204419898,720000000.0,-0.11388888888888893,,,,61000000.0,-0.39344262295081966,-168000000.0,-1.6369047619047619,,,,,,,,,,,27000000.0,-0.2222222222222222,,,,,,,,,38000000.0,0.05263157894736836,105000000.0,-0.2666666666666667,
2012-09-29 00:00:00+00:00,1163165,COP,114008000000.0,2012-06-30,2012-07-31 19:38:27+00:00,,,,1044000000.0,2012-06-30,2012-07-31 19:38:27+00:00,1248300000.0,2012-06-30,2012-07-31 19:38:27+00:00,46443000000.0,2012-06-30,2012-07-31 19:38:27+00:00,,,,2289000000.0,2012-06-30,2012-07-31 19:38:27+00:00,4182000000.0,2012-03-31,2012-04-30 18:42:14+00:00,,,,1214549390.0,2012-06-30,2012-07-31 19:38:27+00:00,,,,0.009157252122658058,0.40736614974387764,0.0,,,,,,,1399473000.0,-0.10802137661819844,,,67565000000.0,2012-06-30,2012-07-31 19:38:27+00:00,3419000000.0,-0.33050599590523544,1947000000.0,1.147919876733436,13988000000.0,2012-06-30,2012-07-31 19:38:27+00:00,65627000000.0,-0.7868560196260685,1899000000.0,2012-03-31,2012-04-30 18:42:14+00:00,1636000000.0,0.16075794621026884,,,,0.16364026308264226,0.2989705461824421,,0.13575922219044895,,,0.5926338502561224,,,,,
2012-09-29 00:00:00+00:00,1108524,CRM,4453570000.0,2012-07-31,2012-08-31 21:01:27+00:00,29304000.0,2012-07-31,2012-08-31 21:01:27+00:00,1000730000.0,2012-07-31,2012-08-31 21:01:27+00:00,139425000.0,2012-07-31,2012-08-31 21:01:27+00:00,1892314000.0,2012-07-31,2012-08-31 21:01:27+00:00,569231000.0,2012-07-31,2012-08-31 21:01:27+00:00,-9829000.0,2012-07-31,2012-08-31 21:01:27+00:00,136197000.0,2012-07-31,2012-08-31 21:01:27+00:00,-13466000.0,2012-07-31,2012-08-31 21:01:27+00:00,139000000.0,2012-07-31,2012-08-31 21:01:27+00:00,85417000.0,2012-07-31,2012-08-31 21:01:27+00:00,0.224702878814075,0.42489822771394636,0.0,,,,,,,135093000.0,0.03206679842774984,425092000.0,0.3390771879969512,2494899000.0,2012-07-31,2012-08-31 21:01:27+00:00,-4268000.0,1.3029522024367384,82933000.0,0.6422533852628025,731649000.0,2012-07-31,2012-08-31 21:01:27+00:00,546002000.0,0.3400115750491757,,,,,,54594000.0,0.5645858519251199,0.7780110408132862,-0.013434037359444215,0.18615073621367623,0.040051992143773855,,0.11674587131261029,0.14609874406990236,0.5602020401610394,45051000.0,-0.3495371911833256,-15748000.0,-0.14490728981457968,-0.01840500021185022
2012-09-29 00:00:00+00:00,858877,CSCO,91759000000.0,2012-07-28,2012-09-12 10:06:40+00:00,265000000.0,2011-10-29,2011-11-22 12:01:49+00:00,9799000000.0,2012-07-28,2012-09-12 10:06:40+00:00,5388000000.0,2012-04-28,2012-05-23 10:33:57+00:00,51301000000.0,2012-07-28,2012-09-12 10:06:40+00:00,7169000000.0,2012-04-28,2012-05-23 10:33:57+00:00,2165000000.0,2012-04-28,2012-05-23 10:33:57+00:00,2333000000.0,2011-10-29,2011-11-22 12:01:49+00:00,2750000000.0,2012-04-28,2012-05-23 10:33:57+00:00,5290061557.0,2012-09-05,2012-09-12 10:06:40+00:00,341000000.0,2011-10-29,2011-11-22 12:01:49+00:00,0.10679061454462233,0.5590841225383886,0.17794439782473653,31000000.0,2012-07-28,2012-09-12 10:06:40+00:00,16297000000.0,2012-07-28,2012-09-12 10:06:40+00:00,5508000000.0,-0.02178649237472763,6659000000.0,0.0765880762877309,40458000000.0,2012-07-28,2012-09-12 10:06:40+00:00,1807000000.0,0.19811842833425564,1667000000.0,0.39952009598080385,11588000000.0,2012-04-28,2012-05-23 10:33:57+00:00,10866000000.0,0.06644579422050434,1881000000.0,2011-10-29,2011-11-22 12:01:49+00:00,2701000000.0,-0.30359126249537205,407000000.0,-0.16216216216216217,0.6186572316189162,0.18683120469451156,0.20132896099413186,0.022868484639282014,0.16232309285467725,0.029426993441491196,0.17846047635484985,0.44091587746161137,326000000.0,-0.18711656441717794,2183000000.0,0.2597343105817682,0.23731446323783223
2012-09-29 00:00:00+00:00,93410,CVX,219379000000.0,2012-06-30,2012-08-02 15:26:15+00:00,,,,21209000000.0,2012-06-30,2012-08-02 15:26:15+00:00,1954147000.0,2012-06-30,2012-08-02 15:26:15+00:00,131289000000.0,2012-06-30,2012-08-02 15:26:15+00:00,,,,7232000000.0,2012-06-30,2012-08-02 15:26:15+00:00,8387000000.0,2012-03-31,2012-05-03 14:58:21+00:00,,,,1962140000.0,2012-06-30,2012-08-02 15:26:15+00:00,,,,0.09667743949967864,0.598457464023448,0.04614844629613591,359000000.0,2012-06-30,2012-08-02 15:26:15+00:00,9765000000.0,2012-06-30,2012-08-02 15:26:15+00:00,1994007000.0,-0.01998989973455456,,,88090000000.0,2012-06-30,2012-08-02 15:26:15+00:00,7760000000.0,-0.06804123711340204,9814000000.0,-0.1454045241491746,62608000000.0,2012-06-30,2012-08-02 15:26:15+00:00,68948000000.0,-0.0919533561524627,1300000000.0,2012-03-31,2012-05-03 14:58:21+00:00,756000000.0,0.7195767195767195,,,,0.11551239458216202,0.1339605162279581,,0.020764119601328904,,,0.401542535976552,,,,,
2012-09-29 00:00:00+00:00,821189,EOG,25998577000.0,2012-06-30,2012-08-02 21:15:51+00:00,,,,280374000.0,2012-06-30,2012-08-02 21:15:51+00:00,266874000.0,2012-06-30,2012-08-02 21:15:51+00:00,13355141000.0,2012-06-30,2012-08-02 21:15:51+00:00,,,,395778000.0,2012-06-30,2012-08-02 21:15:51+00:00,1077605000.0,2012-03-31,2012-05-08 21:06:37+00:00,692339000.0,2012-06-30,2012-08-02 21:15:51+00:00,270023519.0,2012-07-26,2012-08-02 21:15:51+00:00,28338000.0,2012-03-31,2012-05-08 21:06:37+00:00,0.010784205612484098,0.5136873837364253,0.1927756661451125,0.0,2011-12-31,2012-02-24 21:20:46+00:00,5011893000.0,2012-06-30,2012-08-02 21:15:51+00:00,265830000.0,0.003927321972689413,,,,,,295574000.0,0.3390149336545163,957488000.0,0.12545013618969647,2909319000.0,2012-06-30,2012-08-02 21:15:51+00:00,2570250000.0,0.13192063028888246,20072000.0,2012-03-31,2012-05-08 21:06:37+00:00,14981000.0,0.33983045190574734,27430000.0,0.0331024425811155,,0.1360380212688949,0.3703976772571176,,0.006899209058889726,0.009740423789897224,,,,,588253000.0,0.17694087407969028,0.2379728726894507
2012-09-29 00:00:00+00:00,51143,IBM,113832000000.0,2012-06-30,2012-07-31 17:59:43+00:00,937000000.0,2012-03-31,2012-04-24 17:33:46+00:00,10864000000.0,2012-06-30,2012-07-31 17:59:43+00:00,1149000000.0,2012-06-30,2012-07-31 17:59:43+00:00,20563000000.0,2012-06-30,2012-07-31 17:59:43+00:00,12281000000.0,2012-06-30,2012-07-31 17:59:43+00:00,3881000000.0,2012-06-30,2012-07-31 17:59:43+00:00,3792000000.0,2011-03-31,2011-04-26 17:07:53+00:00,,,,1142774594.0,2012-06-30,2012-07-31 17:59:43+00:00,168000000.0,2012-03-31,2012-04-24 17:33:46+00:00,0.09543889240283927,0.18064340431513107,0.2553939138379366,4306000000.0,2011-12-31,2012-02-28 19:52:20+00:00,24766000000.0,2012-06-30,2012-07-31 17:59:43+00:00,1204800000.0,-0.04631474103585653,12385000000.0,-0.008397254743641502,93269000000.0,2012-06-30,2012-07-31 17:59:43+00:00,3664000000.0,0.0592248908296944,4437000000.0,-0.145368492224476,25783000000.0,2012-06-30,2012-07-31 17:59:43+00:00,26666000000.0,-0.03311332783319587,3015000000.0,2012-03-31,2012-04-24 17:33:46+00:00,4045000000.0,-0.2546353522867738,170000000.0,-0.0117647058823529,0.4763216072605981,0.15052554008455182,0.14707365318232946,0.03634177558856611,0.11693751696854517,0.006515921343520924,0.11073187759376334,0.819356595684869,915000000.0,0.024043715846994607,,,
