date,factor,variant,rank_ic,assets
2019-10-07,old_042,inverted,0.1023435902937281,14
2019-10-07,old_042,asset_permutation,0.002224860658559306,14
2019-10-07,old_042,return_permutation,0.5050433694929626,14
2019-10-07,old_042,stale_1,0.3955799748262246,14
2019-10-07,old_042,stale_5,0.178021978021978,14
2019-10-08,best_001,primary,0.690665168210581,14
2019-10-08,best_001,inverted,-0.690665168210581,14
2019-10-08,best_001,asset_permutation,0.1854789851024882,14
2019-10-08,best_001,return_permutation,0.21232462768311147,14
2019-10-08,best_001,stale_1,-0.21377792751921068,14
2019-10-08,best_001,stale_5,0.6472448000579425,14
2019-10-08,best_002,primary,0.6948707504050208,14
2019-10-08,best_002,inverted,-0.6948707504050208,14
2019-10-08,best_002,asset_permutation,0.27161071677069215,14
2019-10-08,best_002,return_permutation,0.409679497795794,14
2019-10-08,best_002,stale_1,0.0022400475970370186,14
2019-10-08,best_002,stale_5,0.6132193646323973,14
2019-10-08,original_001,primary,0.24395604395604395,14
2019-10-08,original_001,inverted,-0.24395604395604395,14
2019-10-08,original_001,asset_permutation,-0.059340659340659345,14
2019-10-08,original_001,return_permutation,-0.23956043956043957,14
2019-10-08,original_001,stale_1,-0.002197802197802198,14
2019-10-08,original_001,stale_5,-0.17362637362637365,14
2019-10-08,stock_001,primary,-0.5516483516483517,14
2019-10-08,stock_001,inverted,0.5516483516483517,14
2019-10-08,stock_001,asset_permutation,-0.1076923076923077,14
2019-10-08,stock_001,return_permutation,-0.09010989010989012,14
2019-10-08,stock_001,stale_1,-0.6395604395604396,14
2019-10-08,stock_001,stale_5,-0.5208791208791209,14
2019-10-08,add_015,primary,-0.6879120879120879,14
2019-10-08,add_015,inverted,0.6879120879120879,14
2019-10-08,add_015,asset_permutation,0.3274725274725274,14
2019-10-08,add_015,return_permutation,0.3538461538461538,14
2019-10-08,add_015,stale_1,0.2,14
2019-10-08,add_015,stale_5,0.7098901098901099,14
2019-10-08,old_042,primary,0.2632905663279906,14
2019-10-08,old_042,inverted,-0.2632905663279906,14
2019-10-08,old_042,asset_permutation,-0.060759361460305514,14
2019-10-08,old_042,return_permutation,-0.0675104016225617,14
2019-10-08,old_042,stale_1,0.32482965614965875,14
2019-10-08,old_042,stale_5,0.396039843612502,14
2019-10-09,best_001,primary,0.06422619500643117,14
2019-10-09,best_001,inverted,-0.06422619500643117,14
2019-10-09,best_001,asset_permutation,-0.0051380956005144945,14
2019-10-09,best_001,return_permutation,-0.023121430202315225,14
2019-10-09,best_001,stale_1,0.5710800330787136,14
2019-10-09,best_001,stale_5,-0.2039458754145153,14
2019-10-09,best_002,primary,-0.25499366792559386,14
2019-10-09,best_002,inverted,0.25499366792559386,14
2019-10-09,best_002,asset_permutation,0.02504402095697797,14
2019-10-09,best_002,return_permutation,-0.12522010478488982,14
2019-10-09,best_002,stale_1,0.409679497795794,14
2019-10-09,best_002,stale_5,-0.20121024067049179,14
2019-10-09,original_001,primary,0.1032967032967033,14
2019-10-09,original_001,inverted,-0.1032967032967033,14
2019-10-09,original_001,asset_permutation,0.0989010989010989,14
2019-10-09,original_001,return_permutation,-0.3230769230769231,14
2019-10-09,original_001,stale_1,0.15604395604395604,14
2019-10-09,original_001,stale_5,-0.16483516483516483,14
2019-10-09,stock_001,primary,-0.3450549450549451,14
2019-10-09,stock_001,inverted,0.3450549450549451,14
2019-10-09,stock_001,asset_permutation,-0.2175824175824176,14
2019-10-09,stock_001,return_permutation,-0.4065934065934066,14
2019-10-09,stock_001,stale_1,-0.3098901098901099,14
2019-10-09,stock_001,stale_5,-0.3186813186813187,14
2019-10-09,add_015,primary,0.6791208791208792,14
2019-10-09,add_015,inverted,-0.6791208791208792,14
2019-10-09,add_015,asset_permutation,0.07692307692307693,14
2019-10-09,add_015,return_permutation,-0.1252747252747253,14
2019-10-09,add_015,stale_1,-0.6967032967032967,14
2019-10-09,add_015,stale_5,-0.745054945054945,14
2019-10-09,old_042,primary,0.2113617625631341,14
2019-10-09,old_042,inverted,-0.2113617625631341,14
2019-10-09,old_042,asset_permutation,-0.2358352298072865,14
2019-10-09,old_042,return_permutation,-0.2781075823199133,14
2019-10-09,old_042,stale_1,0.40056171629386605,14
2019-10-09,old_042,stale_5,0.2674073961331576,14
2019-10-10,best_001,primary,-0.3686498943420393,14
2019-10-10,best_001,inverted,0.3686498943420393,14
2019-10-10,best_001,asset_permutation,-0.1313315248593515,14
2019-10-10,best_001,return_permutation,0.1313315248593515,14
2019-10-10,best_001,stale_1,0.041104764804115956,14
2019-10-10,best_001,stale_5,-0.6223308052780854,14
2019-10-10,best_002,primary,-0.3644669430983193,14
2019-10-10,best_002,inverted,0.3644669430983193,14
2019-10-10,best_002,asset_permutation,-0.031113031727905305,14
2019-10-10,best_002,return_permutation,0.16000987745779868,14
2019-10-10,best_002,stale_1,-0.41664143955699706,14
2019-10-10,best_002,stale_5,-0.5911161542823168,14
2019-10-10,original_001,primary,-0.04175824175824176,14
2019-10-10,original_001,inverted,0.04175824175824176,14
2019-10-10,original_001,asset_permutation,-0.0945054945054945,14
2019-10-10,original_001,return_permutation,-0.2043956043956044,14
2019-10-10,original_001,stale_1,-0.032967032967032975,14
2019-10-10,original_001,stale_5,0.032967032967032975,14
2019-10-10,stock_001,primary,0.5516483516483517,14
2019-10-10,stock_001,inverted,-0.5516483516483517,14
2019-10-10,stock_001,asset_permutation,-0.13406593406593406,14
2019-10-10,stock_001,return_permutation,-0.5076923076923077,14
2019-10-10,stock_001,stale_1,-0.3230769230769231,14
2019-10-10,stock_001,stale_5,-0.2967032967032967,14
2019-10-10,add_015,primary,0.5164835164835165,14
2019-10-10,add_015,inverted,-0.5164835164835165,14
2019-10-10,add_015,asset_permutation,-0.24835164835164836,14
2019-10-10,add_015,return_permutation,-0.7274725274725276,14
2019-10-10,add_015,stale_1,0.3318681318681319,14
2019-10-10,add_015,stale_5,-0.3142857142857143,14
2019-10-10,old_042,primary,0.04620464842145856,14
2019-10-10,old_042,inverted,-0.04620464842145856,14
2019-10-10,old_042,asset_permutation,0.09020907548951433,14
2019-10-10,old_042,return_permutation,-0.39383962225909913,14
2019-10-10,old_042,stale_1,0.2936816069298285,14
2019-10-10,old_042,stale_5,0.1164835164835165,14
2019-10-11,best_001,primary,-0.29952803915290693,14
2019-10-11,best_001,inverted,0.29952803915290693,14
2019-10-11,best_001,asset_permutation,-0.046081236792754915,14
2019-10-11,best_001,return_permutation,-0.21888587476558588,14
2019-10-11,best_001,stale_1,0.525326099437406,14
2019-10-11,best_001,stale_5,-0.23448858023327857,14
2019-10-11,best_002,primary,-0.05632359437395474,14
2019-10-11,best_002,inverted,0.05632359437395474,14
2019-10-11,best_002,asset_permutation,0.0,14
2019-10-11,best_002,return_permutation,-0.26134147789515,14
2019-10-11,best_002,stale_1,0.5778134463753842,14
2019-10-11,best_002,stale_5,-0.24921491811452162,14
2019-10-11,original_001,primary,-0.3186813186813187,14
2019-10-11,original_001,inverted,0.3186813186813187,14
2019-10-11,original_001,asset_permutation,0.17362637362637365,14
2019-10-11,original_001,return_permutation,0.3230769230769231,14
2019-10-11,original_001,stale_1,-0.178021978021978,14
2019-10-11,original_001,stale_5,-0.1912087912087912,14
2019-10-11,stock_001,primary,-0.367032967032967,14
2019-10-11,stock_001,inverted,0.367032967032967,14
2019-10-11,stock_001,asset_permutation,0.3010989010989011,14
2019-10-11,stock_001,return_permutation,0.22637362637362637,14
2019-10-11,stock_001,stale_1,-0.49890109890109896,14
2019-10-11,stock_001,stale_5,0.2571428571428571,14
2019-10-11,add_015,primary,-0.6439560439560439,14
2019-10-11,add_015,inverted,0.6439560439560439,14
2019-10-11,add_015,asset_permutation,0.06373626373626373,14
2019-10-11,add_015,return_permutation,-0.178021978021978,14
2019-10-11,add_015,stale_1,-0.4197802197802198,14
2019-10-11,add_015,stale_5,-0.07692307692307693,14
2019-10-11,old_042,primary,-0.6387680693610495,14
2019-10-11,old_042,inverted,0.6387680693610495,14
2019-10-11,old_042,asset_permutation,0.13656420793236226,14
2019-10-11,old_042,return_permutation,0.15198274753762903,14
2019-10-11,old_042,stale_1,-0.11441151037694501,14
2019-10-11,old_042,stale_5,-0.3022408796425086,14
2019-10-14,best_001,primary,0.596613528117745,14
2019-10-14,best_001,inverted,-0.596613528117745,14
2019-10-14,best_001,asset_permutation,0.025437010888741073,14
2019-10-14,best_001,return_permutation,-0.12256014337302515,14
2019-10-14,best_001,stale_1,0.4101230074555188,14
2019-10-14,best_001,stale_5,-0.18183409926921368,14
2019-10-14,best_002,primary,0.5402445232719805,14
2019-10-14,best_002,inverted,-0.5402445232719805,14
2019-10-14,best_002,asset_permutation,-0.21207946161503366,14
2019-10-14,best_002,return_permutation,-0.14510700005239144,14
2019-10-14,best_002,stale_1,0.43031226101701425,14
2019-10-14,best_002,stale_5,-0.008960190388148074,14
2019-10-14,original_001,primary,0.3098901098901099,14
2019-10-14,original_001,inverted,-0.3098901098901099,14
2019-10-14,original_001,asset_permutation,-0.04615384615384615,14
2019-10-14,original_001,return_permutation,-0.178021978021978,14
2019-10-14,original_001,stale_1,0.15604395604395604,14
2019-10-14,original_001,stale_5,-0.02857142857142857,14
2019-10-14,stock_001,primary,0.6131868131868132,14
2019-10-14,stock_001,inverted,-0.6131868131868132,14
2019-10-14,stock_001,asset_permutation,-0.015384615384615385,14
2019-10-14,stock_001,return_permutation,-0.178021978021978,14
2019-10-14,stock_001,stale_1,0.15604395604395604,14
2019-10-14,stock_001,stale_5,-0.5692307692307692,14
2019-10-14,add_015,primary,-0.7054945054945055,14
2019-10-14,add_015,inverted,0.7054945054945055,14
2019-10-14,add_015,asset_permutation,-0.2175824175824176,14
2019-10-14,add_015,return_permutation,0.06813186813186813,14
2019-10-14,add_015,stale_1,0.8461538461538461,14
2019-10-14,add_015,stale_5,0.221978021978022,14
2019-10-14,old_042,primary,0.37183740872507126,14
2019-10-14,old_042,inverted,-0.37183740872507126,14
2019-10-14,old_042,asset_permutation,-0.0968097395497227,14
2019-10-14,old_042,return_permutation,-0.5038506899292386,14
2019-10-14,old_042,stale_1,0.281939009924877,14
2019-10-14,old_042,stale_5,0.15574024609915144,14
2019-10-15,best_001,primary,0.39456007866693216,14
2019-10-15,best_001,inverted,-0.39456007866693216,14
2019-10-15,best_001,asset_permutation,0.027851299670606972,14
2019-10-15,best_001,return_permutation,-0.36670877899632515,14
2019-10-15,best_001,stale_1,0.0878733103429237,14
2019-10-15,best_001,stale_5,-0.3831605350143506,14
2019-10-15,best_002,primary,0.7016610183242881,14
2019-10-15,best_002,inverted,-0.7016610183242881,14
2019-10-15,best_002,asset_permutation,-0.11769797726729993,14
2019-10-15,best_002,return_permutation,-0.36893789028019014,14
2019-10-15,best_002,stale_1,-0.02232415385421407,14
2019-10-15,best_002,stale_5,-0.5205872071438267,14
2019-10-15,original_001,primary,0.02417582417582418,14
2019-10-15,original_001,inverted,-0.02417582417582418,14
2019-10-15,original_001,asset_permutation,0.01978021978021978,14
2019-10-15,original_001,return_permutation,-0.3318681318681319,14
2019-10-15,original_001,stale_1,0.12087912087912088,14
2019-10-15,original_001,stale_5,0.2043956043956044,14
2019-10-15,stock_001,primary,-0.45054945054945056,14
2019-10-15,stock_001,inverted,0.45054945054945056,14
2019-10-15,stock_001,asset_permutation,0.17362637362637365,14
2019-10-15,stock_001,return_permutation,0.3406593406593406,14
2019-10-15,stock_001,stale_1,-0.27912087912087913,14
2019-10-15,stock_001,stale_5,0.3494505494505495,14
2019-10-15,add_015,primary,-0.3010989010989011,14
2019-10-15,add_015,inverted,0.3010989010989011,14
2019-10-15,add_015,asset_permutation,0.04175824175824176,14
2019-10-15,add_015,return_permutation,0.12967032967032965,14
2019-10-15,add_015,stale_1,0.1384615384615385,14
2019-10-15,add_015,stale_5,0.27912087912087913,14
2019-10-15,old_042,primary,0.23956043956043957,14
2019-10-15,old_042,inverted,-0.23956043956043957,14
2019-10-15,old_042,asset_permutation,-0.07252747252747253,14
2019-10-15,old_042,return_permutation,0.22637362637362637,14
2019-10-15,old_042,stale_1,-0.12541261714395896,14
2019-10-15,old_042,stale_5,0.159774617173396,14
2019-10-16,best_001,primary,0.09744080714249063,14
2019-10-16,best_001,inverted,-0.09744080714249063,14
2019-10-16,best_001,asset_permutation,0.07931228488342262,14
2019-10-16,best_001,return_permutation,0.22434046295596682,14
2019-10-16,best_001,stale_1,-0.4920396275140566,14
2019-10-16,best_001,stale_5,0.21836906302186604,14
2019-10-16,best_002,primary,0.16150798219283097,14
2019-10-16,best_002,inverted,-0.16150798219283097,14
2019-10-16,best_002,asset_permutation,0.06637314336691683,14
2019-10-16,best_002,return_permutation,0.16150798219283097,14
2019-10-16,best_002,stale_1,-0.08148321503120763,14
2019-10-16,best_002,stale_5,0.04325785438023467,14
2019-10-16,original_001,primary,0.2527472527472528,14
2019-10-16,original_001,inverted,-0.2527472527472528,14
2019-10-16,original_001,asset_permutation,0.08131868131868132,14
2019-10-16,original_001,return_permutation,-0.17362637362637365,14
2019-10-16,original_001,stale_1,0.2527472527472528,14
2019-10-16,original_001,stale_5,0.23956043956043957,14
2019-10-16,stock_001,primary,-0.2087912087912088,14
2019-10-16,stock_001,inverted,0.2087912087912088,14
2019-10-16,stock_001,asset_permutation,-0.02417582417582418,14
2019-10-16,stock_001,return_permutation,-0.09010989010989012,14
2019-10-16,stock_001,stale_1,-0.1956043956043956,14
2019-10-16,stock_001,stale_5,0.1956043956043956,14
2019-10-16,add_015,primary,0.07692307692307693,14
2019-10-16,add_015,inverted,-0.07692307692307693,14
2019-10-16,add_015,asset_permutation,-0.24395604395604395,14
2019-10-16,add_015,return_permutation,0.3098901098901099,14
2019-10-16,add_015,stale_1,0.1912087912087912,14
2019-10-16,add_015,stale_5,0.6527472527472528,14
2019-10-16,old_042,primary,-0.059340659340659345,14
2019-10-16,old_042,inverted,0.059340659340659345,14
2019-10-16,old_042,asset_permutation,-0.07692307692307693,14
2019-10-16,old_042,return_permutation,-0.08131868131868132,14
2019-10-16,old_042,stale_1,-0.3230769230769231,14
2019-10-16,old_042,stale_5,0.32037993483254007,14
2019-10-17,best_001,primary,0.4324253087648868,14
2019-10-17,best_001,inverted,-0.4324253087648868,14
2019-10-17,best_001,asset_permutation,0.022819277507381885,14
2019-10-17,best_001,return_permutation,-0.181413256183686,14
2019-10-17,best_001,stale_1,-0.1122936990238667,14
2019-10-17,best_001,stale_5,0.12570958865131288,14
2019-10-17,best_002,primary,0.025556565217582566,14
2019-10-17,best_002,inverted,-0.025556565217582566,14
2019-10-17,best_002,asset_permutation,-0.14889477126765494,14
2019-10-17,best_002,return_permutation,0.17111787145685717,14
2019-10-17,best_002,stale_1,-0.31672689302731405,14
2019-10-17,best_002,stale_5,0.10901547416711088,14
2019-10-17,original_001,primary,-0.7986803512852122,14
2019-10-17,original_001,inverted,0.7986803512852122,14
2019-10-17,original_001,asset_permutation,-0.25742589834812624,14
2019-10-17,original_001,return_permutation,0.46204648421458555,14
2019-10-17,original_001,stale_1,-0.7986803512852122,14
2019-10-17,original_001,stale_5,-0.5346537888768776,14
2019-10-17,stock_001,primary,-0.09680973954972272,14
2019-10-17,stock_001,inverted,0.09680973954972272,14
2019-10-17,stock_001,asset_permutation,0.1804181509790287,14
2019-10-17,stock_001,return_permutation,0.22662279940048724,14
2019-10-17,stock_001,stale_1,-0.08800885413611155,14
2019-10-17,stock_001,stale_5,-0.1342135025575701,14
2019-10-17,add_015,primary,-0.48184847639521067,14
2019-10-17,add_015,inverted,0.48184847639521067,14
2019-10-17,add_015,asset_permutation,-0.18261837233243147,14
2019-10-17,add_015,return_permutation,-0.002200221353402789,14
2019-10-17,add_015,stale_1,0.28162833323555697,14
2019-10-17,add_015,stale_5,-0.24422457022770952,14
2019-10-17,old_042,primary,0.11661173173034782,14
2019-10-17,old_042,inverted,-0.11661173173034782,14
2019-10-17,old_042,asset_permutation,0.21782191398687606,14
2019-10-17,old_042,return_permutation,0.3256327603036127,14
2019-10-17,old_042,stale_1,0.03520354165444462,14
2019-10-17,old_042,stale_5,0.4008810572687225,14
2019-10-18,best_001,primary,-0.15994907704109748,14
2019-10-18,best_001,inverted,0.15994907704109748,14
2019-10-18,best_001,asset_permutation,0.21326543605479664,14
2019-10-18,best_001,return_permutation,0.1298137436855284,14
2019-10-18,best_001,stale_1,-0.6222813210704556,14
2019-10-18,best_001,stale_5,0.5230220375977683,14
2019-10-18,best_002,primary,-0.3400992149828352,14
2019-10-18,best_002,inverted,0.3400992149828352,14
2019-10-18,best_002,asset_permutation,0.2573119060725398,14
2019-10-18,best_002,return_permutation,-0.008949979341653556,14
2019-10-18,best_002,stale_1,-0.43287398245829206,14
2019-10-18,best_002,stale_5,0.5992830441388785,14
2019-10-18,original_001,primary,0.4021978021978022,14
2019-10-18,original_001,inverted,-0.4021978021978022,14
2019-10-18,original_001,asset_permutation,0.13406593406593406,14
2019-10-18,original_001,return_permutation,-0.178021978021978,14
2019-10-18,original_001,stale_1,0.2967032967032967,14
2019-10-18,original_001,stale_5,0.16923076923076924,14
2019-10-18,stock_001,primary,0.15604395604395604,14
2019-10-18,stock_001,inverted,-0.15604395604395604,14
2019-10-18,stock_001,asset_permutation,-0.04615384615384615,14
2019-10-18,stock_001,return_permutation,-0.18681318681318684,14
2019-10-18,stock_001,stale_1,0.3758241758241759,14
2019-10-18,stock_001,stale_5,0.0989010989010989,14
2019-10-18,add_015,primary,-0.7318681318681319,14
2019-10-18,add_015,inverted,0.7318681318681319,14
2019-10-18,add_015,asset_permutation,-0.1824175824175824,14
2019-10-18,add_015,return_permutation,-0.2043956043956044,14
2019-10-18,add_015,stale_1,0.6439560439560439,14
2019-10-18,add_015,stale_5,0.6967032967032967,14
2019-10-18,old_042,primary,-0.389010989010989,14
2019-10-18,old_042,inverted,0.389010989010989,14
2019-10-18,old_042,asset_permutation,0.03736263736263736,14
2019-10-18,old_042,return_permutation,-0.6351648351648352,14
2019-10-18,old_042,stale_1,-0.4461538461538462,14
2019-10-18,old_042,stale_5,0.18942777229327673,14
2019-10-21,best_001,primary,0.4507923772256034,14
2019-10-21,best_001,inverted,-0.4507923772256034,14
2019-10-21,best_001,asset_permutation,0.4872200440721168,14
2019-10-21,best_001,return_permutation,0.004553458355814176,14
2019-10-21,best_001,stale_1,0.35698779513520307,14
2019-10-21,best_001,stale_5,-0.34686833030101455,14
2019-10-21,best_002,primary,0.5101488224742527,14
2019-10-21,best_002,inverted,-0.5101488224742527,14
2019-10-21,best_002,asset_permutation,0.4922488637909457,14
2019-10-21,best_002,return_permutation,-0.011187474177066946,14
2019-10-21,best_002,stale_1,0.4676364206013983,14
2019-10-21,best_002,stale_5,-0.28128433856309726,14
2019-10-21,original_001,primary,-0.2571428571428571,14
2019-10-21,original_001,inverted,0.2571428571428571,14
2019-10-21,original_001,asset_permutation,0.2175824175824176,14
2019-10-21,original_001,return_permutation,-0.3450549450549451,14
2019-10-21,original_001,stale_1,-0.2571428571428571,14
2019-10-21,original_001,stale_5,-0.15164835164835166,14
2019-10-21,stock_001,primary,0.2,14
2019-10-21,stock_001,inverted,-0.2,14
2019-10-21,stock_001,asset_permutation,0.0857142857142857,14
2019-10-21,stock_001,return_permutation,0.6879120879120879,14
2019-10-21,stock_001,stale_1,-0.3362637362637363,14
2019-10-21,stock_001,stale_5,-0.11208791208791209,14
2019-10-21,add_015,primary,-0.24395604395604395,14
2019-10-21,add_015,inverted,0.24395604395604395,14
2019-10-21,add_015,asset_permutation,0.2351648351648352,14
2019-10-21,add_015,return_permutation,0.03736263736263736,14
2019-10-21,add_015,stale_1,0.3098901098901099,14
2019-10-21,add_015,stale_5,0.3010989010989011,14
2019-10-21,old_042,primary,0.21122124992666771,14
2019-10-21,old_042,inverted,-0.21122124992666771,14
2019-10-21,old_042,asset_permutation,0.22442257804708443,14
2019-10-21,old_042,return_permutation,0.6160619789527808,14
2019-10-21,old_042,stale_1,-0.0945054945054945,14
2019-10-21,old_042,stale_5,-0.4664469269213912,14
2019-10-22,best_001,primary,0.6500578826813197,14
2019-10-22,best_001,inverted,-0.6500578826813197,14
2019-10-22,best_001,asset_permutation,-0.34702338098025337,14
2019-10-22,best_001,return_permutation,0.04398887927918704,14
2019-10-22,best_001,stale_1,0.1320502923186111,14
2019-10-22,best_001,stale_5,0.15782403146677285,14
2019-10-22,best_002,primary,0.5808269984325829,14
2019-10-22,best_002,inverted,-0.5808269984325829,14
2019-10-22,best_002,asset_permutation,-0.42012387633661136,14
2019-10-22,best_002,return_permutation,0.21120981761184832,14
2019-10-22,best_002,stale_1,0.020137453518720504,14
2019-10-22,best_002,stale_5,0.020370803757801908,14
2019-10-22,original_001,primary,0.3054945054945055,14
2019-10-22,original_001,inverted,-0.3054945054945055,14
2019-10-22,original_001,asset_permutation,-0.18681318681318684,14
2019-10-22,original_001,return_permutation,0.44175824175824174,14
2019-10-22,original_001,stale_1,0.3274725274725274,14
2019-10-22,original_001,stale_5,0.221978021978022,14
2019-10-22,stock_001,primary,-0.1956043956043956,14
2019-10-22,stock_001,inverted,0.1956043956043956,14
2019-10-22,stock_001,asset_permutation,-0.032967032967032975,14
2019-10-22,stock_001,return_permutation,-0.4241758241758242,14
2019-10-22,stock_001,stale_1,-0.059340659340659345,14
2019-10-22,stock_001,stale_5,-0.015384615384615385,14
2019-10-22,add_015,primary,0.04175824175824176,14
2019-10-22,add_015,inverted,-0.04175824175824176,14
2019-10-22,add_015,asset_permutation,0.07252747252747253,14
2019-10-22,add_015,return_permutation,0.0857142857142857,14
2019-10-22,add_015,stale_1,0.3010989010989011,14
2019-10-22,add_015,stale_5,0.3538461538461538,14
2019-10-22,old_042,primary,0.4241758241758242,14
2019-10-22,old_042,inverted,-0.4241758241758242,14
2019-10-22,old_042,asset_permutation,-0.410989010989011,14
2019-10-22,old_042,return_permutation,-0.002197802197802198,14
2019-10-22,old_042,stale_1,0.3784380727852797,14
2019-10-22,old_042,stale_5,-0.04175824175824176,14
2019-10-23,best_001,primary,-0.15077407845124682,14
2019-10-23,best_001,inverted,0.15077407845124682,14
2019-10-23,best_001,asset_permutation,-0.1248597837174388,14
2019-10-23,best_001,return_permutation,0.11779224879003657,14
2019-10-23,best_001,stale_1,-0.014662959759729016,14
2019-10-23,best_001,stale_5,0.2039458754145153,14
2019-10-23,best_002,primary,-0.1063808640685211,14
2019-10-23,best_002,inverted,0.1063808640685211,14
2019-10-23,best_002,asset_permutation,-0.1923909243792403,14
2019-10-23,best_002,return_permutation,0.07469294711194034,14
2019-10-23,best_002,stale_1,0.03443638330627962,14
2019-10-23,best_002,stale_5,0.15929554408060037,14
2019-10-23,original_001,primary,0.22637362637362637,14
2019-10-23,original_001,inverted,-0.22637362637362637,14
2019-10-23,original_001,asset_permutation,0.3802197802197802,14
2019-10-23,original_001,return_permutation,-0.16483516483516483,14
2019-10-23,original_001,stale_1,0.16043956043956045,14
2019-10-23,original_001,stale_5,0.2527472527472528,14
2019-10-23,stock_001,primary,-0.3362637362637363,14
2019-10-23,stock_001,inverted,0.3362637362637363,14
2019-10-23,stock_001,asset_permutation,-0.5604395604395604,14
2019-10-23,stock_001,return_permutation,0.48571428571428577,14
2019-10-23,stock_001,stale_1,-0.4197802197802198,14
2019-10-23,stock_001,stale_5,-0.3230769230769231,14
2019-10-23,add_015,primary,-0.01978021978021978,14
2019-10-23,add_015,inverted,0.01978021978021978,14
2019-10-23,add_015,asset_permutation,0.2527472527472528,14
2019-10-23,add_015,return_permutation,-0.1032967032967033,14
2019-10-23,add_015,stale_1,0.2175824175824176,14
2019-10-23,add_015,stale_5,0.1956043956043956,14
2019-10-23,old_042,primary,-0.12087912087912088,14
2019-10-23,old_042,inverted,0.12087912087912088,14
2019-10-23,old_042,asset_permutation,-0.8417582417582418,14
2019-10-23,old_042,return_permutation,0.2351648351648352,14
2019-10-23,old_042,stale_1,-0.002197802197802198,14
2019-10-23,old_042,stale_5,-0.02417582417582418,14
2019-10-24,best_001,primary,-0.020812099818060873,14
2019-10-24,best_001,inverted,0.020812099818060873,14
2019-10-24,best_001,asset_permutation,-0.21737082032196914,14
2019-10-24,best_001,return_permutation,-0.14105978765574592,14
2019-10-24,best_001,stale_1,-0.31803907173309875,14
2019-10-24,best_001,stale_5,-0.35103048880897497,14
2019-10-24,best_002,primary,-0.14191245530734692,14
2019-10-24,best_002,inverted,0.14191245530734692,14
2019-10-24,best_002,asset_permutation,-0.509997886260778,14
2019-10-24,best_002,return_permutation,-0.02882596748430484,14
2019-10-24,best_002,stale_1,-0.36667446764043443,14
2019-10-24,best_002,stale_5,-0.10211386252862276,14
2019-10-24,original_001,primary,0.5340659340659341,14
2019-10-24,original_001,inverted,-0.5340659340659341,14
2019-10-24,original_001,asset_permutation,0.2527472527472528,14
2019-10-24,original_001,return_permutation,-0.3142857142857143,14
2019-10-24,original_001,stale_1,0.4945054945054946,14
2019-10-24,original_001,stale_5,0.47252747252747257,14
2019-10-24,stock_001,primary,-0.7142857142857143,14
2019-10-24,stock_001,inverted,0.7142857142857143,14
2019-10-24,stock_001,asset_permutation,-0.13406593406593406,14
2019-10-24,stock_001,return_permutation,0.43736263736263736,14
2019-10-24,stock_001,stale_1,-0.5164835164835165,14
2019-10-24,stock_001,stale_5,0.4945054945054946,14
2019-10-24,add_015,primary,0.5472527472527472,14
2019-10-24,add_015,inverted,-0.5472527472527472,14
2019-10-24,add_015,asset_permutation,0.3186813186813187,14
2019-10-24,add_015,return_permutation,0.006593406593406593,14
2019-10-24,add_015,stale_1,-0.6395604395604396,14
2019-10-24,add_015,stale_5,0.4945054945054946,14
2019-10-24,old_042,primary,-0.04180420571465299,14
2019-10-24,old_042,inverted,0.04180420571465299,14
2019-10-24,old_042,asset_permutation,-0.5126515753428498,14
2019-10-24,old_042,return_permutation,-0.16941704421201473,14
2019-10-24,old_042,stale_1,-0.1252747252747253,14
2019-10-24,old_042,stale_5,0.221978021978022,14
2019-10-25,best_001,primary,-0.6531023565117107,14
2019-10-25,best_001,inverted,0.6531023565117107,14
2019-10-25,best_001,asset_permutation,-0.15764539639937844,14
2019-10-25,best_001,return_permutation,0.6205723540800929,14
2019-10-25,best_001,stale_1,-0.018499644282720776,14
2019-10-25,best_001,stale_5,-0.3175800515163819,14
2019-10-25,best_002,primary,-0.522242310054872,14
2019-10-25,best_002,inverted,0.522242310054872,14
2019-10-25,best_002,asset_permutation,-0.2803378634060784,14
2019-10-25,best_002,return_permutation,0.5923267759063915,14
2019-10-25,best_002,stale_1,-0.16408627644911986,14
2019-10-25,best_002,stale_5,-0.36023666850155567,14
2019-10-25,original_001,primary,0.5076923076923077,14
2019-10-25,original_001,inverted,-0.5076923076923077,14
2019-10-25,original_001,asset_permutation,0.1956043956043956,14
2019-10-25,original_001,return_permutation,-0.3230769230769231,14
2019-10-25,original_001,stale_1,0.6263736263736264,14
2019-10-25,original_001,stale_5,0.48571428571428577,14
2019-10-25,stock_001,primary,-0.03736263736263736,14
2019-10-25,stock_001,inverted,0.03736263736263736,14
2019-10-25,stock_001,asset_permutation,-0.4945054945054946,14
2019-10-25,stock_001,return_permutation,0.26153846153846155,14
2019-10-25,stock_001,stale_1,-0.5120879120879122,14
2019-10-25,stock_001,stale_5,0.4241758241758242,14
2019-10-25,add_015,primary,-0.665934065934066,14
2019-10-25,add_015,inverted,0.665934065934066,14
2019-10-25,add_015,asset_permutation,-0.48571428571428577,14
2019-10-25,add_015,return_permutation,0.16923076923076924,14
2019-10-25,add_015,stale_1,0.432967032967033,14
2019-10-25,add_015,stale_5,-0.5120879120879122,14
2019-10-25,old_042,primary,-0.3054945054945055,14
2019-10-25,old_042,inverted,0.3054945054945055,14
2019-10-25,old_042,asset_permutation,-0.06813186813186813,14
2019-10-25,old_042,return_permutation,-0.2835164835164835,14
