ACCESSION_NUMBER,FILING_DATE,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,AFF10B5ONE,cik10,purchase_dollars,transaction_count,earliest_transaction_date,owner_count,is_ceo,is_cfo,is_director,is_officer,is_ten_percent,owner_ciks,filing_date,aff10b5one,decision_at,company_name_as_filed,sector,tradable_member,market_cap,cap_date,purchase_to_market_cap,role_score
0001193125-26-043847,10-FEB-2026,4,0000009092,BADGER METER INC,false,0000009092,251377.5,1,09-FEB-2026,1,False,False,False,True,False,0001694589,2026-02-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,BADGER METER INC,technology,True,5139825309.771576,2026-01-01 00:00:00+00:00,4.8907790605663935e-05,0.5
0001628280-26-007023,10-FEB-2026,4,0001361113,VARONIS SYSTEMS INC,0,0001361113,396762.0,1,06-FEB-2026,1,False,False,True,False,False,0001693186,2026-02-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,VARONIS SYSTEMS INC,technology,True,3867031612.451492,2026-01-01 00:00:00+00:00,0.00010260117831011835,1.0
0001628280-26-007027,10-FEB-2026,4,0001361113,VARONIS SYSTEMS INC,0,0001361113,112700.0,1,06-FEB-2026,1,False,False,True,False,False,0001191030,2026-02-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,VARONIS SYSTEMS INC,technology,True,3867031612.451492,2026-01-01 00:00:00+00:00,2.914380105844395e-05,1.0
0001628280-26-007032,10-FEB-2026,4,0001361113,VARONIS SYSTEMS INC,0,0001361113,69940.59999999999,1,09-FEB-2026,1,False,False,False,True,False,0001733035,2026-02-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,VARONIS SYSTEMS INC,technology,True,3867031612.451492,2026-01-01 00:00:00+00:00,1.8086379168661976e-05,0.5
0001628280-26-007037,10-FEB-2026,4,0001361113,VARONIS SYSTEMS INC,0,0001361113,598907.25,1,09-FEB-2026,1,True,False,True,True,False,0001601074,2026-02-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,VARONIS SYSTEMS INC,technology,True,3867031612.451492,2026-01-01 00:00:00+00:00,0.00015487518852226934,3.5
0001193125-26-045681,11-FEB-2026,4,0000009092,BADGER METER INC,false,0000009092,502985.99999999994,1,10-FEB-2026,1,True,False,True,True,False,0001672279,2026-02-11 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,BADGER METER INC,technology,True,5139825309.771576,2026-01-01 00:00:00+00:00,9.786052437302653e-05,3.5
0001110803-26-000022,11-FEB-2026,4,0001110803,"ILLUMINA, INC.",0,0001110803,23562.0,1,09-FEB-2026,1,False,False,True,False,False,0001411359,2026-02-11 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"ILLUMINA, INC.",technology,True,20041248559.570312,2026-01-01 00:00:00+00:00,1.17567525446155e-06,1.0
0001625641-26-000011,11-FEB-2026,4,0001625641,"CS Disco, Inc.",1,0001625641,11970.0,1,09-FEB-2026,1,False,False,True,False,False,0001490198,2026-02-11 00:00:00+00:00,True,2026-01-01 00:00:00+00:00,"CS DISCO, INC.",technology,True,484934783.7431908,2026-01-01 00:00:00+00:00,2.468373150633593e-05,1.0
0000921895-26-000312,12-FEB-2026,4,0001007587,KVH INDUSTRIES INC \DE\,0,0001007587,187800.0,1,12-FEB-2026,2,False,False,False,False,True,0001380585|0001496916,2026-02-12 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,KVH INDUSTRIES INC DE,technology,True,136425555.3633685,2026-01-01 00:00:00+00:00,0.001376574934951124,0.0
0001628280-26-007802,12-FEB-2026,4,0001722482,"Avantor, Inc.",0,0001722482,940000.0,1,12-FEB-2026,1,False,False,True,False,False,0001143422,2026-02-12 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"AVANTOR, INC.",technology,True,7813598310.149173,2026-01-01 00:00:00+00:00,0.00012030308734696833,1.0
0001193125-26-051705,13-FEB-2026,4,0000918965,"SCANSOURCE, INC.",false,0000918965,211230.0,2,11-FEB-2026,1,False,False,True,False,False,0001438831,2026-02-13 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"SCANSOURCE, INC.",technology,True,857074197.3134422,2026-01-01 00:00:00+00:00,0.00024645474179728534,1.0
0001437749-26-004085,13-FEB-2026,4,0001172358,"DORCHESTER MINERALS, L.P.",1,0001172358,504750.0,3,11-FEB-2026,1,False,False,False,False,False,0001646289,2026-02-13 00:00:00+00:00,True,2026-01-01 00:00:00+00:00,"DORCHESTER MINERALS, L.P.",energy,True,1078991891.452789,2026-01-01 00:00:00+00:00,0.000467797769379331,0.0
0001315098-26-000036,13-FEB-2026,4,0001315098,Roblox Corp,0,0001315098,950.4000000000001,2,02-AUG-2022,1,False,False,True,False,False,0001465391,2026-02-13 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,ROBLOX CORP,technology,True,56872282153.22876,2026-01-01 00:00:00+00:00,1.671112823359848e-08,1.0
0001878127-26-000002,13-FEB-2026,4,0001660280,"Tenable Holdings, Inc.",0,0001660280,99765.00000000001,1,12-FEB-2026,1,False,False,True,False,False,0001878127,2026-02-13 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"TENABLE HOLDINGS, INC.",technology,True,2808170660.927204,2026-01-01 00:00:00+00:00,3.552668695963782e-05,1.0
0001708055-26-000006,13-FEB-2026,4,0001708055,Ribbon Communications Inc.,0,0001708055,74345.0,3,10-FEB-2026,1,True,False,True,True,False,0001424201,2026-02-13 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,RIBBON COMMUNICATIONS INC.,technology,True,508606839.4102192,2026-01-01 00:00:00+00:00,0.0001461738109660706,3.5
0000935836-26-000121,17-FEB-2026,4,0001273441,GRAN TIERRA ENERGY INC.,0,0001273441,330560.0,3,12-FEB-2026,3,False,False,False,False,True,0001950121|0001950123|0002057190,2026-02-17 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,149653984.64144325,2026-01-01 00:00:00+00:00,0.0022088285907788585,0.0
0001193125-26-055615,17-FEB-2026,4,0001314727,Sonos Inc,false,0001314727,10180585.4,3,12-FEB-2026,6,False,False,False,False,True,0001356974|0001409585|0001409751|0001430708|0001454123|0002015842,2026-02-17 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,SONOS INC,technology,True,2111425767.3445644,2026-01-01 00:00:00+00:00,0.004821663900030745,0.0
0001470831-26-000142,17-FEB-2026,4,0001835830,"Klaviyo, Inc.",0,0001835830,300310.82,1,12-FEB-2026,1,False,False,True,False,False,0001652155,2026-02-17 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"KLAVIYO, INC.",technology,True,9767886079.2117,2026-01-01 00:00:00+00:00,3.074470950670998e-05,1.0
0000789019-26-000028,18-FEB-2026,4,0000789019,MICROSOFT CORP,0,0000789019,1986750.0,1,18-FEB-2026,1,False,False,True,False,False,0000904858,2026-02-18 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,MICROSOFT CORP,technology,True,3594446445220.1934,2026-01-01 00:00:00+00:00,5.527276676056563e-07,1.0
0001104659-26-017154,18-FEB-2026,4,0001806837,"Vertex, Inc.",0,0001806837,5119939.2,2,13-FEB-2026,1,False,False,False,False,False,0001818851,2026-02-18 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"VERTEX, INC.",technology,True,,2026-01-01 00:00:00+00:00,,0.0
0001104659-26-017701,19-FEB-2026,4,0000315374,HURCO COMPANIES INC,0,0000315374,23775.0,3,01-DEC-2025,1,False,False,True,False,False,0001429111,2026-02-19 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,HURCO COMPANIES INC,technology,True,98917016.97883987,2026-01-01 00:00:00+00:00,0.0002403529819857578,1.0
0001606915-26-000002,19-FEB-2026,4,0000895126,EXPAND ENERGY Corp,0,0000895126,100660.0,1,19-FEB-2026,1,False,False,True,False,False,0001606915,2026-02-19 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,EXPAND ENERGY CORP,energy,True,26284407906.287247,2026-01-01 00:00:00+00:00,3.829646852190346e-06,1.0
0001386430-26-000002,19-FEB-2026,4,0001626450,"Commerce.com, Inc.",false,0001626450,294000.0,1,17-FEB-2026,1,False,False,True,True,False,0001386430,2026-02-19 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"COMMERCE.COM, INC.",technology,True,334804976.2201481,2026-01-01 00:00:00+00:00,0.0008781231489423349,1.5
0001628280-26-009859,19-FEB-2026,4,0001694028,Liberty Energy Inc.,0,0001694028,250048.4924,1,17-FEB-2026,1,False,False,True,False,False,0001630788,2026-02-19 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,LIBERTY ENERGY INC.,energy,True,2989762991.722107,2026-01-01 00:00:00+00:00,8.363488781295395e-05,1.0
0001437749-26-005090,23-FEB-2026,4,0001173489,CEVA INC,0,0001173489,100470.0,1,19-FEB-2026,1,True,False,True,True,False,0001957115,2026-02-23 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,CEVA INC,technology,True,516863174.5944786,2026-01-01 00:00:00+00:00,0.00019438413285842413,3.5
0001437749-26-005096,23-FEB-2026,4,0001173489,CEVA INC,0,0001173489,48350.0,1,20-FEB-2026,1,False,True,False,True,False,0001327781,2026-02-23 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,CEVA INC,technology,True,516863174.5944786,2026-01-01 00:00:00+00:00,9.354506642485127e-05,2.25
0001437749-26-005098,23-FEB-2026,4,0001173489,CEVA INC,0,0001173489,25086.499999999996,1,23-FEB-2026,1,False,False,True,False,False,0001846196,2026-02-23 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,CEVA INC,technology,True,516863174.5944786,2026-01-01 00:00:00+00:00,4.85360560262054e-05,1.0
0001628280-26-010832,23-FEB-2026,4,0001722482,"Avantor, Inc.",0,0001722482,458000.0,1,19-FEB-2026,1,False,False,True,False,False,0001251299,2026-02-23 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"AVANTOR, INC.",technology,True,7813598310.149173,2026-01-01 00:00:00+00:00,5.8615759579693076e-05,1.0
0001552411-26-000002,23-FEB-2026,4,0001806837,"Vertex, Inc.",0,0001806837,516400.0,1,20-FEB-2026,1,False,False,True,False,False,0001552411,2026-02-23 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"VERTEX, INC.",technology,True,,2026-01-01 00:00:00+00:00,,1.0
0001240085-26-000002,24-FEB-2026,4,0000860731,TYLER TECHNOLOGIES INC,0,0000860731,198298.8,1,20-FEB-2026,1,False,False,False,True,False,0002069267,2026-02-24 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,TYLER TECHNOLOGIES INC,technology,True,19532437650.840824,2026-01-01 00:00:00+00:00,1.0152281222895069e-05,0.5
0001163739-26-000029,24-FEB-2026,4,0001163739,NABORS INDUSTRIES LTD,0,0001163739,500749.2,1,20-FEB-2026,1,False,False,True,False,False,0001381972,2026-02-24 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,NABORS INDUSTRIES LTD,energy,True,853729240.2047195,2026-01-01 00:00:00+00:00,0.0005865433399937468,1.0
0001012975-26-000206,24-FEB-2026,4,0001376139,CVR ENERGY INC,0,0001376139,16445044.48,3,20-FEB-2026,3,False,False,False,False,True,0000921669|0001034563|0001257324,2026-02-24 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,CVR ENERGY INC,energy,True,2557498492.249132,2026-01-01 00:00:00+00:00,0.0064301287096899876,0.0
0001193125-26-067138,24-FEB-2026,4,0001442145,"Verisk Analytics, Inc.",false,0001442145,90080.0,1,20-FEB-2026,1,False,False,True,False,False,0001504870,2026-02-24 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"VERISK ANALYTICS, INC.",technology,True,31176250523.565063,2026-01-01 00:00:00+00:00,2.889378885761506e-06,1.0
0001193125-26-067164,24-FEB-2026,4,0001442145,"Verisk Analytics, Inc.",false,0001442145,179200.0,1,20-FEB-2026,1,False,False,True,False,False,0001570805,2026-02-24 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"VERISK ANALYTICS, INC.",technology,True,31176250523.565063,2026-01-01 00:00:00+00:00,5.747965101337277e-06,1.0
0001193125-26-067198,24-FEB-2026,4,0001442145,"Verisk Analytics, Inc.",false,0001442145,180000.0,1,20-FEB-2026,1,False,False,True,False,False,0001619128,2026-02-24 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"VERISK ANALYTICS, INC.",technology,True,31176250523.565063,2026-01-01 00:00:00+00:00,5.77362565982539e-06,1.0
0001769389-26-000002,25-FEB-2026,4,0000051143,INTERNATIONAL BUSINESS MACHINES CORP,false,0000051143,11891.5,1,25-FEB-2026,1,False,False,True,False,False,0001769389,2026-02-25 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,INTERNATIONAL BUSINESS MACHINES CORP,technology,True,276877907382.0207,2026-01-01 00:00:00+00:00,4.294853320887308e-08,1.0
0001771933-26-000002,25-FEB-2026,4,0000051143,INTERNATIONAL BUSINESS MACHINES CORP,false,0000051143,101265.22,1,25-FEB-2026,1,False,False,True,False,False,0001771933,2026-02-25 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,INTERNATIONAL BUSINESS MACHINES CORP,technology,True,276877907382.0207,2026-01-01 00:00:00+00:00,3.657396177163384e-07,1.0
0001240085-26-000003,25-FEB-2026,4,0000860731,TYLER TECHNOLOGIES INC,0,0000860731,495856.00000000006,1,23-FEB-2026,1,False,False,True,False,False,0002023479,2026-02-25 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,TYLER TECHNOLOGIES INC,technology,True,19532437650.840824,2026-01-01 00:00:00+00:00,2.5386283517902573e-05,1.0
0001193125-26-072787,25-FEB-2026,4,0001314727,Sonos Inc,false,0001314727,9140035.97,3,23-FEB-2026,6,False,False,False,False,True,0001356974|0001409585|0001409751|0001430708|0001454123|0002015842,2026-02-25 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,SONOS INC,technology,True,2111425767.3445644,2026-01-01 00:00:00+00:00,0.004328845518208756,0.0
0001647655-26-000002,25-FEB-2026,4,0001806837,"Vertex, Inc.",0,0001806837,730800.0,1,23-FEB-2026,1,True,False,True,True,False,0001647655,2026-02-25 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"VERTEX, INC.",technology,True,,2026-01-01 00:00:00+00:00,,3.5
0001334944-26-000020,02-MAR-2026,4,0001373715,"ServiceNow, Inc.",0,0001373715,3000143.9999999995,2,27-FEB-2026,1,True,False,True,True,False,0001334944,2026-03-02 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"SERVICENOW, INC.",technology,True,158983648333.74023,2026-01-01 00:00:00+00:00,1.8870770871366998e-05,3.5
0001405459-26-000003,02-MAR-2026,4,0001522540,"Marqeta, Inc.",0,0001522540,100490.1,1,27-FEB-2026,1,False,False,True,False,False,0001405459,2026-03-02 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"MARQETA, INC.",technology,True,8525623000.0,2026-01-01 00:00:00+00:00,1.17868336425385e-05,1.0
0001625641-26-000063,02-MAR-2026,4,0001625641,"CS Disco, Inc.",0,0001625641,44950.0,1,27-FEB-2026,1,True,False,True,True,False,0002019077,2026-03-02 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"CS DISCO, INC.",technology,True,484934783.7431908,2026-01-01 00:00:00+00:00,9.269287645862992e-05,3.5
0001625641-26-000065,02-MAR-2026,4,0001625641,"CS Disco, Inc.",0,0001625641,143850.0,2,26-FEB-2026,1,False,False,True,False,False,0001439921,2026-03-02 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"CS DISCO, INC.",technology,True,484934783.7431908,2026-01-01 00:00:00+00:00,0.00029663782599719494,1.0
0001869319-26-000002,03-MAR-2026,4,0001014473,VERISIGN INC/CA,0,0001014473,4911.3022,2,27-FEB-2026,1,False,False,True,False,False,0001869319,2026-03-03 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,VERISIGN INC/CA,technology,True,22521464717.10205,2026-01-01 00:00:00+00:00,2.180720597746256e-07,1.0
0001210677-26-000004,03-MAR-2026,4,0001210677,FIRST ADVANTAGE CORP,0,0001210677,106740.0,1,02-MAR-2026,1,False,False,False,True,False,0002044531,2026-03-03 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,FIRST ADVANTAGE CORP,technology,True,2529890293.24629,2026-01-01 00:00:00+00:00,4.219155284517653e-05,0.5
0001628280-26-013555,03-MAR-2026,4,0001520006,Matador Resources Co,0,0001520006,23297.04,1,27-FEB-2026,1,True,False,True,True,False,0001540655,2026-03-03 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,5274047149.020202,2026-01-01 00:00:00+00:00,4.4172983937635185e-06,3.5
0001544522-26-000040,03-MAR-2026,4,0001544522,Freshworks Inc.,0,0001544522,993750.0,1,02-MAR-2026,1,True,False,True,True,False,0001734438,2026-03-03 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,FRESHWORKS INC.,technology,True,3505472250.0,2026-01-01 00:00:00+00:00,0.000283485342096204,3.5
0000921895-26-000590,03-MAR-2026,4,0001597033,Sabre Corp,0,0001597033,12336254.319999998,1,27-FEB-2026,1,False,False,False,False,True,0001113678,2026-03-03 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,SABRE CORP,technology,True,537043447.8888736,2026-01-01 00:00:00+00:00,0.02297068210867112,0.0
0001193125-26-089363,03-MAR-2026,4,0001625641,"CS Disco, Inc.",false,0001625641,3275173.0,1,27-FEB-2026,1,False,False,True,False,False,0001252022,2026-03-03 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"CS DISCO, INC.",technology,True,484934783.7431908,2026-01-01 00:00:00+00:00,0.006753842186198894,1.0
0000813672-26-000024,04-MAR-2026,4,0000813672,CADENCE DESIGN SYSTEMS INC,0,0000813672,13875.3,1,28-MAR-2025,1,False,False,True,False,False,0001165737,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,CADENCE DESIGN SYSTEMS INC,technology,True,85084584924.95728,2026-01-01 00:00:00+00:00,1.6307654332729844e-07,1.0
0001641407-26-000002,04-MAR-2026,4,0000935036,"ACI WORLDWIDE, INC.",0,0000935036,122939.99999999999,1,02-MAR-2026,1,False,False,True,False,False,0001641407,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"ACI WORLDWIDE, INC.",technology,True,4928637708.429832,2026-01-01 00:00:00+00:00,2.4944012376833083e-05,1.0
0002014043-26-000002,04-MAR-2026,4,0000935036,"ACI WORLDWIDE, INC.",0,0000935036,100560.0,1,03-MAR-2026,1,False,False,True,False,False,0002014043,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"ACI WORLDWIDE, INC.",technology,True,4928637708.429832,2026-01-01 00:00:00+00:00,2.0403203876804417e-05,1.0
0001721547-26-000002,04-MAR-2026,4,0001044777,OneSpan Inc.,0,0001044777,34782.0,1,04-MAR-2026,1,False,False,True,False,False,0001721547,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,ONESPAN INC.,technology,True,488268265.1224785,2026-01-01 00:00:00+00:00,7.123543036587723e-05,1.0
0000935836-26-000143,04-MAR-2026,4,0001273441,GRAN TIERRA ENERGY INC.,0,0001273441,604520.0,3,02-MAR-2026,3,False,False,False,False,True,0001950121|0001950123|0002057190,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,149653984.64144325,2026-01-01 00:00:00+00:00,0.00403945141486458,0.0
0001494259-26-000021,04-MAR-2026,4,0001494259,"CarGurus, Inc.",0,0001494259,999898.5750000001,1,03-MAR-2026,1,False,False,True,False,False,0001535772,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"CARGURUS, INC.",technology,True,3764822456.554344,2026-01-01 00:00:00+00:00,0.0002655898349892258,1.0
0001628280-26-014695,04-MAR-2026,4,0001562088,"Duolingo, Inc.",0,0001562088,498800.0,1,03-MAR-2026,1,False,False,True,False,False,0001342646,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"DUOLINGO, INC.",technology,True,8624772000.0,2026-01-01 00:00:00+00:00,5.7833412871667796e-05,1.0
0001625641-26-000071,04-MAR-2026,4,0001625641,"CS Disco, Inc.",0,0001625641,169245.56,2,02-MAR-2026,1,False,False,True,False,False,0001397778,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"CS DISCO, INC.",technology,True,484934783.7431908,2026-01-01 00:00:00+00:00,0.00034900684725810093,1.0
0001671445-26-000004,04-MAR-2026,4,0001671933,"Trade Desk, Inc.",0,0001671933,148101266.35999998,4,02-MAR-2026,1,True,False,True,True,True,0001671445,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"TRADE DESK, INC.",technology,True,18514192393.470764,2026-01-01 00:00:00+00:00,0.007999337114603473,3.5
0002068884-26-000001,04-MAR-2026,4,0001773383,"Dynatrace, Inc.",0,0001773383,107250.0,1,03-MAR-2026,1,False,False,False,True,False,0002068884,2026-03-04 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"DYNATRACE, INC.",technology,True,13066501711.14346,2026-01-01 00:00:00+00:00,8.208011782414137e-06,0.5
0000921895-26-000628,05-MAR-2026,4,0000708821,PAR TECHNOLOGY CORP,0,0000708821,14670425.74,10,03-FEB-2026,5,False,False,False,False,True,0001730145|0001798309|0001798383|0001863498|0001969435,2026-03-05 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,PAR TECHNOLOGY CORP,technology,True,1472642591.4104006,2026-01-01 00:00:00+00:00,0.009961973003883873,0.0
0001840845-26-000004,09-MAR-2026,4,0000895126,EXPAND ENERGY Corp,0,0000895126,215000.0,2,06-MAR-2026,1,True,False,True,True,False,0001840845,2026-03-09 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,EXPAND ENERGY CORP,energy,True,26284407906.287247,2026-01-01 00:00:00+00:00,8.1797543534763e-06,3.5
0001140361-26-008320,09-MAR-2026,4,0001816431,Quantum-Si Inc,false,0001816431,104395.5,1,05-MAR-2026,1,False,False,True,False,False,0002016312,2026-03-09 00:00:00+00:00,False,2024-01-01 00:00:00+00:00,QUANTUM-SI INC,technology,True,284736634.8290248,2024-01-01 00:00:00+00:00,0.0003666388066385843,1.0
0001140361-26-008322,09-MAR-2026,4,0001816431,Quantum-Si Inc,false,0001816431,460000.0,1,05-MAR-2026,1,False,False,True,False,False,0001534980,2026-03-09 00:00:00+00:00,False,2024-01-01 00:00:00+00:00,QUANTUM-SI INC,technology,True,284736634.8290248,2024-01-01 00:00:00+00:00,0.0016155279782533612,1.0
0000724004-26-000021,10-MAR-2026,4,0000724004,MESA LABORATORIES INC /CO/,0,0000724004,99940.0,1,10-MAR-2026,1,False,False,True,False,False,0001339381,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,MESA LABORATORIES INC /CO/,technology,True,433500471.5,2026-01-01 00:00:00+00:00,0.00023054184844179576,1.0
0000724004-26-000022,10-MAR-2026,4,0000724004,MESA LABORATORIES INC /CO/,0,0000724004,99331.34999999999,1,10-MAR-2026,1,False,False,True,False,False,0001352413,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,MESA LABORATORIES INC /CO/,technology,True,433500471.5,2026-01-01 00:00:00+00:00,0.0002291378130600257,1.0
0000724004-26-000023,10-MAR-2026,4,0000724004,MESA LABORATORIES INC /CO/,0,0000724004,252805.0,1,10-MAR-2026,1,False,False,True,False,False,0001715573,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,MESA LABORATORIES INC /CO/,technology,True,433500471.5,2026-01-01 00:00:00+00:00,0.0005831712226868939,1.0
0001000697-26-000103,10-MAR-2026,4,0001000697,WATERS CORP /DE/,0,0001000697,306340.0,1,06-MAR-2026,1,False,False,True,False,False,0001188586,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,WATERS CORP /DE/,technology,True,22613079494.783325,2026-01-01 00:00:00+00:00,1.3547027067705239e-05,1.0
0001387467-26-000020,10-MAR-2026,4,0001387467,ALPHA & OMEGA SEMICONDUCTOR Ltd,0,0001387467,640813.0,1,09-MAR-2026,1,False,False,True,False,True,0001511393,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,ALPHA & OMEGA SEMICONDUCTOR LTD,technology,True,595517308.4454536,2026-01-01 00:00:00+00:00,0.0010760610832165178,1.0
0002050749-26-000006,10-MAR-2026,4,0001477294,Sensata Technologies Holding plc,0,0001477294,501616.5,1,06-MAR-2026,1,True,False,True,True,False,0002050749,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,SENSATA TECHNOLOGIES HOLDING PLC,technology,True,4849645221.522865,2026-01-01 00:00:00+00:00,0.00010343364866646564,3.5
0001628280-26-016232,10-MAR-2026,4,0001520006,Matador Resources Co,0,0001520006,15029.43,1,06-MAR-2026,1,False,False,True,False,False,0001786877,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,5274047149.020202,2026-01-01 00:00:00+00:00,2.849695798186432e-06,1.0
0001577526-26-000022,10-MAR-2026,4,0001577526,"C3.ai, Inc.",0,0001577526,225000.0,1,09-MAR-2026,1,False,False,True,False,False,0001849334,2026-03-10 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"C3.AI, INC.",technology,True,1869271536.521912,2026-01-01 00:00:00+00:00,0.0001203677451905407,1.0
0001193125-26-102792,11-MAR-2026,4,0001314727,Sonos Inc,false,0001314727,12959400.0,3,09-MAR-2026,6,False,False,False,False,True,0001356974|0001409585|0001409751|0001430708|0001454123|0002015842,2026-03-11 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,SONOS INC,technology,True,2111425767.3445644,2026-01-01 00:00:00+00:00,0.006137748340685638,0.0
0000950142-26-000687,11-MAR-2026,4,0001529274,"ALKAMI TECHNOLOGY, INC.",0,0001529274,50564147.54,3,09-MAR-2026,10,False,False,True,False,True,0001017645|0001282203|0001282372|0001467926|0001701754|0001704892|0001793941|0001795410|0001857517|0001858361,2026-03-11 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"ALKAMI TECHNOLOGY, INC.",technology,True,2422442501.725319,2026-01-01 00:00:00+00:00,0.02087320855045561,1.0
0000950142-26-000688,11-MAR-2026,4,0001529274,"ALKAMI TECHNOLOGY, INC.",0,0001529274,50564147.54,3,09-MAR-2026,8,False,False,True,False,True,0001356474|0001406817|0001467927|0001704977|0001793940|0001857019|0001955839|0002080591,2026-03-11 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"ALKAMI TECHNOLOGY, INC.",technology,True,2422442501.725319,2026-01-01 00:00:00+00:00,0.02087320855045561,1.0
0001812746-26-000001,11-MAR-2026,4,0001704715,"Alpha Metallurgical Resources, Inc.",0,0001704715,4405650.75,7,09-MAR-2026,1,False,False,True,False,False,0001812746,2026-03-11 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"ALPHA METALLURGICAL RESOURCES, INC.",energy,True,2570061899.9033203,2026-01-01 00:00:00+00:00,0.00171421970426694,1.0
0001628280-26-016904,11-MAR-2026,4,0001722482,"Avantor, Inc.",0,0001722482,1001250.0,1,10-MAR-2026,1,False,False,True,False,False,0001029623,2026-03-11 00:00:00+00:00,False,2026-01-01 00:00:00+00:00,"AVANTOR, INC.",technology,True,7813598310.149173,2026-01-01 00:00:00+00:00,0.00012814198532569364,1.0
