candidate,sleeve,window_days,family,confirmation,breadth,market_cap_floor,sector_cap,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,active_weeks
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.10__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.3650184622729429,1.62506997330599,-0.19384810054889978,2
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.20__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32137082921743354,1.6255081530015494,-0.17346336627746817,2
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.30__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.2784286076538871,1.6258831266555522,-0.15279173394600443,2
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.40__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.236213612009758,1.626052019273753,-0.13183244218567558,2
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.10__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.3631503680557584,1.6189731164005081,-0.19384810054890012,2
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.20__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3177468768826235,1.6116968389300304,-0.17346336627746817,2
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.30__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.2731587318964299,1.6020038635491631,-0.15279173394600465,2
discretionary__win30d__positive_4w__top20__floor250m__sector50__w0.40__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector50,30,discretionary,positive_4w,20,250000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.22940531575426104,1.588495294758633,-0.13183244218567558,2
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.10__50bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.1,50,0.9118985077838564,2.683092049105479,-0.09102378827320934,0.36602181269659173,1.627142807696328,-0.1938481005489,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.20__50bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.2,50,0.7807132706465316,2.6720067663292553,-0.08120686494790452,0.32331469217705955,1.62967784337801,-0.17346336627746828,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.30__50bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.3,50,0.6571139120359963,2.657581508428883,-0.07131644831442041,0.28125167256413675,1.6319451414132784,-0.15279173394600454,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.40__50bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.4,50,0.5407682761788528,2.638050627454874,-0.061352232152197206,0.2398561520490734,1.633247784503985,-0.13183244218567525,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.10__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.1,100,0.9053318187674906,2.669531838721356,-0.09102378827320934,0.3629352155699037,1.6167595300063384,-0.1938481005489,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.20__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.2,100,0.7684789299082642,2.6413169033241233,-0.0812068649479043,0.31733076641813573,1.6062917105748167,-0.17346336627746828,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.30__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.3,100,0.6400328748040234,2.604587769551421,-0.07131644831442019,0.27255552846484465,1.5918242906632476,-0.15279173394600454,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.40__100bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.4,100,0.519588027045607,2.5548585865091797,-0.06135223215219732,0.22862853721053167,1.5708351728233858,-0.13183244218567536,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.10__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.1,200,0.8922572791145587,2.642240383460804,-0.09102378827320945,0.3567786214585136,1.595849541011556,-0.1938481005489,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.20__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.2,200,0.7442294445679141,2.5791036875545257,-0.08120686494790441,0.30542732059780864,1.5588085588072933,-0.17346336627746806,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.30__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.3,200,0.6063297577822175,2.496277778364975,-0.07131644831442019,0.25530372769678555,1.5095563803590062,-0.15279173394600454,11
discretionary__win30d__positive_4w__top20__floor250m__sector70__w0.40__200bps,discretionary__win30d__positive_4w__top20__floor250m__sector70,30,discretionary,positive_4w,20,250000000,0.7,0.4,200,0.4779861921344535,2.3832812416786924,-0.061352232152197206,0.20641531209412167,1.4413304280702766,-0.1355587876788934,11
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.10__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.20__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.30__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.40__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.10__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.20__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.30__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.40__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.10__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.20__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.30__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary__win30d__positive_4w__top30__floor50m__sector50__w0.40__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector50,30,discretionary,positive_4w,30,50000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.10__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.1,50,0.9120568540653471,2.684919664171764,-0.09102378827320945,0.36472707333335985,1.6242029107862725,-0.1938481005488999,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.20__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.2,50,0.7809908544414252,2.676021358847921,-0.08120686494790441,0.3208048784046227,1.6235521492664515,-0.17346336627746828,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.30__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.3,50,0.6574769538460632,2.66424819184567,-0.0713164483144203,0.27760460134141707,1.6225188941629767,-0.15279173394600465,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.40__50bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.4,50,0.5411878371715966,2.6479732871129906,-0.06135223215219743,0.23514771641106602,1.6207963186777583,-0.13183244218567558,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.10__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.1,100,0.9102632041688008,2.682148025919553,-0.09102378827320934,0.36343457908833887,1.6201813104764078,-0.19384810054889978,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.20__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.2,100,0.7776321618169708,2.6696179792752894,-0.08120686494790452,0.31829643388493656,1.6144532988350355,-0.17346336627746817,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.30__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.3,100,0.6527639156311187,2.6529046049787235,-0.07131644831442008,0.273955256239063,1.6068115060698798,-0.15279173394600443,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.40__100bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.4,100,0.5353141140903495,2.629575238230894,-0.06135223215219732,0.2304309333430754,1.5961399612885225,-0.13183244218567558,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.10__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.1,200,0.906678380811333,2.676540468203979,-0.09102378827320945,0.36085136610690927,1.6120737945211667,-0.19384810054890012,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.20__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.2,200,0.7709241036793086,2.65648722306992,-0.08120686494790452,0.31328645916525244,1.595932139808225,-0.17346336627746817,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.30__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.3,200,0.6433575834505543,2.629272739758416,-0.07131644831442019,0.26667170429617326,1.5744552989083476,-0.15279173394600465,3
discretionary__win30d__positive_4w__top30__floor50m__sector70__w0.40__200bps,discretionary__win30d__positive_4w__top30__floor50m__sector70,30,discretionary,positive_4w,30,50000000,0.7,0.4,200,0.5235996651602992,2.590526083198033,-0.061352232152197206,0.22102354148460268,1.5445831714719944,-0.13183244218567558,3
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.10__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.20__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.30__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.40__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.10__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.20__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.30__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.40__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.10__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.20__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.30__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary__win30d__positive_4w__top30__floor250m__sector50__w0.40__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector50,30,discretionary,positive_4w,30,250000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.10__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.20__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.30__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.40__50bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.10__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.20__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.30__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.40__100bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.10__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.20__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.30__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary__win30d__positive_4w__top30__floor250m__sector70__w0.40__200bps,discretionary__win30d__positive_4w__top30__floor250m__sector70,30,discretionary,positive_4w,30,250000000,0.7,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.10__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.20__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.30__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.40__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.10__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.20__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.30__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.40__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.10__200bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.20__200bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.30__200bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50__w0.40__200bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector50,30,discretionary_cluster_2plus,none,5,50000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.1,50,0.9713453775514955,2.78223447349631,-0.08879920214198112,0.37801247878642674,1.6089425929133017,-0.208093086952728,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.20__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.2,50,0.8923634868990566,2.860278600281094,-0.07787708008575178,0.34609134657296536,1.5612555234641285,-0.20933462066019826,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.30__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.3,50,0.8142285601767758,2.9071236333009893,-0.06709131140307512,0.31365807745387264,1.4753361220080867,-0.21062839700432168,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.40__50bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.4,50,0.7370964295793443,2.8952212046388768,-0.05803871628427493,0.2807857231381474,1.3513026956409764,-0.21197431675299883,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.10__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.1,100,0.9546038918965369,2.747134096836812,-0.09035714609584344,0.36586317094322185,1.5675959781371012,-0.20914988207121943,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.20__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.2,100,0.8603658149189568,2.7835204075771647,-0.08102165160404085,0.32245376906081025,1.4747053620393569,-0.21144352520351706,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.30__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.3,100,0.7684170024067414,2.7823885137994018,-0.07185047139908896,0.2791976830085734,1.3420828932724564,-0.21378457748881818,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.40__100bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.4,100,0.6788661710480897,2.718174928320355,-0.06284993273185435,0.23616986724129663,1.173055044437735,-0.21714699932104542,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.10__200bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.1,200,0.9215288950668761,2.676860973299107,-0.09346639334029982,0.34187247161865586,1.4846989174224121,-0.21126026087700822,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.20__200bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.2,200,0.7979195668278838,2.6295768660987844,-0.08728406573278757,0.27636899625962164,1.300738524414661,-0.21597443028466423,128
discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70__w0.30__200bps,discretionary_cluster_2plus__win30d__none__top5__floor50m__sector70,30,discretionary_cluster_2plus,none,5,50000000,0.7,0.3,200,0.6800986932097186,2.5315405761280934,-0.0813082859310581,0.2128632531788206,1.073638728561495,-0.22229779874045497,128
