Date,Ticker,weekly_vol_13w_observed,weekly_vol_13w_tradable,weekly_vol_26w_observed,weekly_vol_26w_tradable,weekly_vol_52w_observed,weekly_vol_52w_tradable,daily_vol_21d_observed,daily_vol_21d_tradable,daily_vol_63d_observed,daily_vol_63d_tradable,downside_semivol_26w_observed,downside_semivol_26w_tradable,drawdown_frequency_52w_observed,drawdown_frequency_52w_tradable,drawdown_severity_52w_observed,drawdown_severity_52w_tradable,max_drawdown_52w_observed,max_drawdown_52w_tradable,beta_to_market_observed,beta_to_market_tradable,asset_class
2024-01-05,VWO,0.14312617172945294,0.13800541290262117,0.151690633553189,0.1499579501572155,0.14654014765561202,0.15422705972496648,0.13613467273142965,0.1331632647477142,0.1400479597459052,0.1409754707328481,0.07262112842782106,0.07224435693034448,0.7115384615384616,0.7307692307692307,0.07137019427664176,0.07382605958731296,-0.14482621156700415,-0.15842299930577008,0.838432704124656,0.8634979391619015,Equities
2024-01-05,USO,0.24558926644344162,0.27340271911802994,0.2529032257906484,0.25303641116930925,0.3155354215853046,0.32294257578576263,0.33689623418143394,0.3212469128512041,0.33820530694968143,0.34557373238813793,0.14881984910099416,0.14881984910099416,0.8076923076923077,0.8076923076923077,0.1660592594090154,0.16855709636633598,-0.3491623029513897,-0.3491623029513897,0.2168160021855401,0.21432738332411966,Commodities
2024-01-05,SLV,0.3229759894287108,0.324736772653787,0.30691459153343315,0.30477852671519473,0.28246156839478365,0.2812343307757418,0.2514016058234898,0.2746166053998899,0.2473422089563757,0.25830850280983925,0.1745566007155616,0.1754017241500318,0.8461538461538461,0.8461538461538461,0.0894145643215018,0.08906004936966531,-0.20219961517384655,-0.20219961517384655,0.7386247359484471,0.7179751870732344,Commodities
2024-01-05,DBA,0.0762979626239587,0.07600427519085526,0.09316155903417786,0.09244083270411177,0.09707955104649803,0.10155567931189062,0.12296270084872367,0.1288333184254428,0.11466981113820753,0.11603172982738177,0.051926426030190646,0.052268394640191354,0.38461538461538464,0.40384615384615385,0.047921281390899476,0.049649779648112465,-0.1358103964904186,-0.1358103964904186,0.31762351979193054,0.29394596817231927,Commodities
2024-01-05,UUP,0.06628793273446194,0.05999509748185974,0.06549611847842397,0.06423247419075738,0.059986091685811024,0.05899794444559939,0.07667331176857464,0.0777366132295663,0.07283855766587237,0.07257112220000721,0.043841394074463705,0.043706797891589856,0.5961538461538461,0.6153846153846154,0.05122976431546855,0.052171358923913766,-0.09121735775358764,-0.09121735775358764,-0.22170783969713362,-0.21150031867729494,FX
2024-01-05,MBB,0.10437272745847424,0.10560921021923787,0.08934865024293143,0.0904400019763795,0.07695177259673344,0.07902919141295965,0.0796317887438305,0.08205145349110333,0.09643876109689903,0.10158073954416773,0.04101916452554693,0.04249908511964858,0.3269230769230769,0.34615384615384615,0.046683088185394676,0.048079067435128416,-0.09375717107912485,-0.09375717107912485,0.26236089312087335,0.2654025984871482,Bonds
2024-01-05,HYG,0.09034116587743397,0.09008022465518821,0.07716109534430145,0.07776195221812902,0.07544716929101844,0.07845554332756229,0.06818077533853745,0.06946790950188084,0.06963623902556633,0.07346088000618936,0.027625812872476084,0.028585792198397672,0.15384615384615385,0.17307692307692307,0.019174477122337937,0.020461056656158674,-0.06077873415972679,-0.07709944913350453,0.4437613512304496,0.45271426065954673,Bonds
2024-01-05,BIL,0.0007252956928810967,0.0007216611235897838,0.0006800011295678595,0.0007181308820170912,0.001517584186137984,0.0016801162330952436,0.003126192797489369,0.003219962234176242,0.002584882397711142,0.002711430428591736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004965160185139724,1.623804541768946e-05,Bonds
2024-01-05,VEA,0.17295305999695537,0.1689460943722871,0.16514946770065483,0.16572704883290182,0.154176793926834,0.1567942149684874,0.12071755345142067,0.11743868249132391,0.1339696195998873,0.13843195283584656,0.07669675360434199,0.07730324167435411,0.3269230769230769,0.34615384615384615,0.03700113343146241,0.03909712155547595,-0.12106102690255738,-0.12506652280513353,0.9750148871135574,0.9895510858945058,Equities
2024-01-05,PDBC,0.12813308982741825,0.14960504317686704,0.1324872364285287,0.13356403737985825,0.1614758782889684,0.16685196717506567,0.1655498223767284,0.1658382490892745,0.16925423450817015,0.17539198099974643,0.07946211363575822,0.07946211363575822,0.9230769230769231,0.9230769230769231,0.13570312929705947,0.13816539958872526,-0.2478993700560057,-0.2478993700560057,0.2941762290757192,0.2815224362182496,Commodities
2024-01-12,TIP,0.06505819028704894,0.06798353591903396,0.061293337388798476,0.06214726151090991,0.05593476363958722,0.05520970255073391,0.07397399844850835,0.07152084273830857,0.06489474888405568,0.06855968786060553,0.026646730440073766,0.026646730440073766,0.5,0.5192307692307693,0.053619029304301395,0.05561737423374583,-0.12149997484976927,-0.12149997484976927,0.18182369295042533,0.1739025742653817,Bonds
2024-01-12,SPY,0.15976803423151895,0.158240002634816,0.1402735293654816,0.14186054460498837,0.1342963866175725,0.13545144106033213,0.1058893272262203,0.0995597938199385,0.1190680704453871,0.11932597539876894,0.07114194206349948,0.07114194206349948,0.3269230769230769,0.34615384615384615,0.03840039585410441,0.04048979637349056,-0.13680970464363362,-0.13680970464363362,0.9999999999999984,0.9999999999999987,Equities
2024-01-12,XLV,0.13573282502143275,0.13582785031568445,0.12543555254360983,0.1276355430888855,0.12315619420906407,0.122849715658422,0.12243657007553818,0.1198305179649661,0.11769530188928888,0.12016019876891153,0.06695298618350412,0.06695298618350412,0.4807692307692308,0.4807692307692308,0.0499500656765124,0.05071798323785699,-0.12002598478167925,-0.12002598478167925,0.5919425361430459,0.5711139690213601,Equities
2024-01-12,XLU,0.16049280853350084,0.16111131240343227,0.19387378933028773,0.19478067002268168,0.1717285312114356,0.1709072539340339,0.20668039481386033,0.1904101211340103,0.18395559464486277,0.18482132293258158,0.12217602774476499,0.12265547962890402,1.0,1.0,0.11781795359102407,0.11779146787645309,-0.17836918950234837,-0.17836918950234837,0.5234615137742048,0.5363491285772386,Equities
2024-01-12,XLP,0.08150869208895975,0.08173596476036368,0.10593165354965506,0.10597377495158952,0.1042921404581811,0.1045909944328599,0.13292975417927883,0.1380236148021943,0.11507756301489319,0.12014106890596792,0.06629334003693338,0.06629334003693338,0.6153846153846154,0.6153846153846154,0.056408370919235146,0.056351846153380195,-0.12827004246473117,-0.12827004246473117,0.47425940516660353,0.4398506913149363,Equities
2024-01-12,XLK,0.21876551657712567,0.206758398878129,0.19941242476067622,0.19386848169481885,0.19170869711656022,0.1921186131372344,0.16214458061545056,0.14942296694913143,0.16125251329690335,0.15813036271585212,0.09756237865886157,0.09756237865886157,0.38461538461538464,0.40384615384615385,0.039786094628252104,0.043115244007018015,-0.1689845216095771,-0.17436252856220347,1.211718722535054,1.2100858523908395,Equities
2024-01-12,XLI,0.17397919651453095,0.17393994139542399,0.15128265073413003,0.15405854717128206,0.16169106896057844,0.16217631647162445,0.12226044790739933,0.12293217629245956,0.13416114211578367,0.14028441302883635,0.0802636385039007,0.0802636385039007,0.21153846153846154,0.21153846153846154,0.031182881461020016,0.030865716899583694,-0.12097978201032622,-0.12097978201032622,1.0458960218658107,1.0415651426178565,Equities
2024-01-12,XLF,0.19189883005529548,0.1898152413548251,0.16432825380178134,0.16527617095635327,0.18083302609990826,0.18178278684247026,0.11762443832506468,0.11612917226229652,0.1340459879928138,0.13401942720366047,0.0731231996068588,0.07356091183936596,0.7115384615384616,0.7307692307692307,0.07150873347863766,0.07298277861535984,-0.20280104039826707,-0.20280104039826707,1.061855404654365,1.072885837073796,Equities
2024-01-12,XLE,0.19449082738885792,0.2136516058508068,0.199072888858736,0.1957458414755747,0.23119154076263143,0.23158780063576434,0.19460096396739,0.19315108084732655,0.1922289631660907,0.1997647013816831,0.12746230314174467,0.12673589993257017,0.7115384615384616,0.6923076923076923,0.07003721432001735,0.06883961489482528,-0.16500875537240534,-0.16500875537240534,0.599011265531444,0.6428184805345761,Equities
2024-01-12,XLB,0.18551337948877533,0.183496332152917,0.16579809591976336,0.16830401434954104,0.18224542459794663,0.18660544324469042,0.12520665384934168,0.12002015901109524,0.15361440919390087,0.15645955361037203,0.07845173587435854,0.07929932404096632,0.5576923076923077,0.5576923076923077,0.05416730327235489,0.05452278372588164,-0.13811157901728077,-0.13811157901728077,1.0874088368233257,1.1311222074082454,Equities
2024-01-12,VUG,0.20225713889079777,0.19321627333857452,0.1807095479821493,0.17873304512586644,0.1721462783455258,0.1749886409602591,0.13721306622648108,0.12337126005562046,0.1512904044485852,0.14953890813926027,0.08959259162424843,0.08959259162424843,0.36538461538461536,0.38461538461538464,0.056551666576895955,0.06070126845287439,-0.209714927482065,-0.215779297550879,1.1971064298400556,1.2071819263084453,Equities
2024-01-12,VTV,0.14421651093801088,0.14296253096277392,0.12763909407929316,0.12915203357892616,0.12804639299265635,0.12817893402042532,0.10949090778692656,0.10753208006257305,0.11362370116598283,0.11499097981502811,0.05721363998333829,0.05749123396514759,0.21153846153846154,0.21153846153846154,0.03198127153352627,0.032214221932808096,-0.09581509654846732,-0.09581509654846732,0.8186553587593346,0.8154526029044649,Equities
2024-01-12,VNQ,0.2695217352372444,0.2691029091390446,0.2271704036496532,0.23031473233598615,0.21414675528655583,0.21862224814568504,0.22362351505554048,0.21437875816489835,0.2305591462954604,0.23237053240590622,0.10718486157007093,0.10718486157007093,0.9038461538461539,0.9230769230769231,0.14168145747813263,0.1447965821804224,-0.25689379762921727,-0.25689379762921727,1.3263468928578432,1.3562127974993392,REITs
2024-01-12,TLT,0.20091966163204975,0.20620322036844224,0.18476352413036687,0.18760794685815757,0.15749023808461463,0.15826619902399602,0.17475063988385414,0.17833238078597555,0.19653268226844914,0.21311720863953645,0.10378130520377424,0.10378130520377424,1.0,1.0,0.14399087590386364,0.14692518508593524,-0.26318000554116905,-0.26318000554116905,0.4495114169623683,0.4593033971189693,Bonds
2024-01-12,XLY,0.21730355027574627,0.22016703309281013,0.20121813087737073,0.20619321177408353,0.1999200984856861,0.20681922147604334,0.16762660525872247,0.15121057917773914,0.18657776956357575,0.1841414727259993,0.1227482705973645,0.1227482705973645,0.5769230769230769,0.5961538461538461,0.09027294077538159,0.09430456466078344,-0.24855569365678698,-0.24855569365678698,1.3132241689010937,1.3555906820350712,Equities
2024-01-12,IEF,0.09501777494387015,0.09602325771534091,0.08115390382333154,0.08508748511341123,0.08154072779994738,0.08122541436967677,0.0791957276840301,0.08201036379523487,0.09057534812495799,0.09689759720645306,0.037490886807305134,0.037490886807305134,0.7115384615384616,0.7307692307692307,0.06395632121238405,0.06567777477087841,-0.1404429137615305,-0.1404429137615305,0.18084906972808773,0.17790202354838455,Bonds
2024-01-12,EEM,0.16053786133832412,0.15918392557539485,0.15963544773727215,0.1699992666952411,0.160210795948855,0.16304231708485123,0.14569350934635725,0.1372160717877045,0.14492840141374,0.14917813927738202,0.08136739917481825,0.08231690827079038,0.8076923076923077,0.8269230769230769,0.08071804539750599,0.08242307799519986,-0.16105175820666717,-0.16105175820666717,0.919749633036662,0.94806305142408,Equities
2024-01-12,QQQ,0.19982922255495822,0.1939287441890714,0.17953541399042117,0.18049234340954035,0.17819811884832876,0.18048370469456287,0.1390656892314576,0.1349823975164227,0.15653933122771332,0.15552445959668196,0.08844079475503336,0.08844079475503336,0.34615384615384615,0.36538461538461536,0.052374716841963403,0.05658166873000896,-0.2140069716909767,-0.21876149817836854,1.1961605702580942,1.203396819224174,Equities
2024-01-12,EFA,0.16374955668012658,0.16460913664118498,0.14769129441891277,0.15780025993383434,0.14688731939341113,0.1502887569183506,0.1250773217664109,0.11391969754226479,0.12690257032156937,0.12889392344851242,0.07540872415699015,0.07540872415699015,0.25,0.2692307692307692,0.03151982347174976,0.03244607807306034,-0.1155293887073926,-0.1155293887073926,0.9189428585342754,0.937155320922838,Equities
2024-01-12,EWJ,0.19721077232639356,0.18142774020834307,0.1796066919757902,0.16915536246065363,0.1548766570733425,0.15260456678210196,0.13517825553061635,0.11702980625382435,0.14720750335141378,0.14069470839495227,0.07934627175886604,0.07934627175886604,0.34615384615384615,0.36538461538461536,0.03450205916124757,0.036685827937008246,-0.10285848651247387,-0.11355597633955494,0.8205310786989569,0.8140074780598875,Equities
2024-01-12,GLD,0.14600216876028238,0.1755353301964556,0.1491760931973957,0.15042797975450184,0.1351812970386707,0.13800247691837617,0.1175350666488352,0.12769704416470073,0.13916329616683268,0.1418131982158891,0.08079486401794206,0.08079486401794206,0.23076923076923078,0.23076923076923078,0.033257425915555534,0.033684754946341836,-0.09474025994639645,-0.09474025994639645,0.10329125041476699,0.13620151681937345,Commodities
2024-01-12,LQD,0.1255257053234154,0.12489284869107287,0.10701251004151734,0.10751825257181763,0.0924078152838928,0.09255485392122187,0.09404173926556651,0.09374184530420887,0.10276703746033698,0.10737419040126348,0.05323710639488632,0.05323710639488632,0.3269230769230769,0.34615384615384615,0.04417857061707704,0.046367789356762716,-0.11752127340103335,-0.11752127340103335,0.3799604990294394,0.3815747552572928,Bonds
2024-01-12,SHY,0.02324118621994167,0.022002349363025333,0.018478070128031057,0.018076133047383532,0.023693016758884165,0.023207916070660393,0.022007178542144006,0.02244554835223919,0.02215589255758271,0.022638315151086733,0.0052870627893502765,0.0052870627893502765,0.0,0.0,0.007309646845141347,0.007859250998237964,-0.028932185454355497,-0.028932185454355497,0.019546015313950317,0.01626426701798449,Bonds
2024-01-12,IWM,0.25920756912041215,0.26387948330983396,0.2218268738954439,0.2275131799179589,0.2120005693821468,0.21827189571242095,0.24448043981774173,0.23364258704962979,0.23631425963243818,0.23879172221287526,0.10262958339617109,0.10265338937139852,0.75,0.7692307692307693,0.07847980085390881,0.07937735132264315,-0.1703338483180009,-0.1703338483180009,1.3079863128295612,1.3527730347162337,Equities
2024-01-12,IAU,0.1472755640412261,0.17647020709293593,0.14980631015636192,0.1510008329270804,0.13572646707163138,0.1384725728938936,0.11782792191269327,0.12795707210297963,0.13898355306882879,0.14192613843386692,0.0813169134473676,0.0813169134473676,0.21153846153846154,0.21153846153846154,0.03268466134748771,0.03308680791801766,-0.09414231513607763,-0.09414231513607763,0.10666713931626978,0.13879955143205172,Commodities
2024-01-12,VWO,0.1431620508997068,0.14312617172945294,0.1442260119653154,0.151690633553189,0.1438665274366005,0.14654014765561202,0.1418667036541092,0.13613467273142965,0.13429632752150014,0.1400479597459052,0.07223081972416945,0.07262112842782106,0.6923076923076923,0.7115384615384616,0.06974005779313515,0.07137019427664176,-0.14482621156700415,-0.14482621156700415,0.8151795293670768,0.838432704124656,Equities
2024-01-12,USO,0.19314778501547405,0.24558926644344162,0.2518266952484311,0.2529032257906484,0.30563297099176295,0.3155354215853046,0.30260967605157874,0.33689623418143394,0.3394825083021347,0.33820530694968143,0.14761372482917703,0.14881984910099416,0.8076923076923077,0.8076923076923077,0.1649141347014395,0.1660592594090154,-0.3491623029513897,-0.3491623029513897,0.10488777395289725,0.2168160021855401,Commodities
2024-01-12,SLV,0.30680227461797693,0.3229759894287108,0.2844397329967087,0.30691459153343315,0.28182614423539915,0.28246156839478365,0.23203020424105994,0.2514016058234898,0.24214917905087324,0.2473422089563757,0.1743784075938057,0.1745566007155616,0.8461538461538461,0.8461538461538461,0.09011571080801853,0.0894145643215018,-0.20219961517384655,-0.20219961517384655,0.7263950761776018,0.7386247359484471,Commodities
2024-01-12,DBA,0.07523343236125075,0.0762979626239587,0.08861949965496287,0.09316155903417786,0.09701687081017006,0.09707955104649803,0.09727321212182351,0.12296270084872367,0.11370588861784518,0.11466981113820753,0.051926426030190646,0.051926426030190646,0.36538461538461536,0.38461538461538464,0.04614016062651955,0.047921281390899476,-0.1358103964904186,-0.1358103964904186,0.3272060041220695,0.31762351979193054,Commodities
2024-01-12,UUP,0.0644621878304453,0.06628793273446194,0.056186035729943046,0.06549611847842397,0.05763953275072918,0.059986091685811024,0.07353326274147043,0.07667331176857464,0.07105484757056223,0.07283855766587237,0.03449824923974689,0.043841394074463705,0.5769230769230769,0.5961538461538461,0.049986995248365154,0.05122976431546855,-0.09121735775358764,-0.09121735775358764,-0.2039235529591776,-0.22170783969713362,FX
2024-01-12,MBB,0.10486467365767635,0.10437272745847424,0.08720752595108255,0.08934865024293143,0.07727194099078201,0.07695177259673344,0.08167348043227751,0.0796317887438305,0.0915763813564495,0.09643876109689903,0.04101916452554693,0.04101916452554693,0.3076923076923077,0.3269230769230769,0.045225486879074156,0.046683088185394676,-0.09375717107912485,-0.09375717107912485,0.26547925756189983,0.26236089312087335,Bonds
2024-01-12,HYG,0.09108381901567089,0.09034116587743397,0.07592563608559845,0.07716109534430145,0.07521067997046112,0.07544716929101844,0.06928738868366835,0.06818077533853745,0.0678252322240141,0.06963623902556633,0.027625812872476084,0.027625812872476084,0.1346153846153846,0.15384615384615385,0.01808963223538281,0.019174477122337937,-0.06077873415972679,-0.06077873415972679,0.4441894131666121,0.4437613512304496,Bonds
2024-01-12,BIL,0.0008300459654283701,0.0007252956928810967,0.0007256975153180646,0.0006800011295678595,0.0015394134225693232,0.001517584186137984,0.003164303083603447,0.003126192797489369,0.0025723855191438897,0.002584882397711142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006684150429984233,0.0004965160185139724,Bonds
2024-01-12,VEA,0.17183747212208986,0.17295305999695537,0.15546069771809373,0.16514946770065483,0.15085780659752263,0.154176793926834,0.1309263666648522,0.12071755345142067,0.13242105700884593,0.1339696195998873,0.07669675360434199,0.07669675360434199,0.3076923076923077,0.3269230769230769,0.035931316497412095,0.03700113343146241,-0.12106102690255738,-0.12106102690255738,0.9560758989938832,0.9750148871135574,Equities
2024-01-12,PDBC,0.09373053969340106,0.12813308982741825,0.1254781723329542,0.1324872364285287,0.1516662880384355,0.1614758782889684,0.14537131465415548,0.1655498223767284,0.16894897060353514,0.16925423450817015,0.07891498515912601,0.07946211363575822,0.9230769230769231,0.9230769230769231,0.13413957718810873,0.13570312929705947,-0.2478993700560057,-0.2478993700560057,0.22491737437105866,0.2941762290757192,Commodities
2024-01-19,TIP,0.06463352166870828,0.06505819028704894,0.06203926237049523,0.061293337388798476,0.05629941719870939,0.05593476363958722,0.04786925648856168,0.07397399844850835,0.06374460355713445,0.06489474888405568,0.026920344076576515,0.026646730440073766,0.4807692307692308,0.5,0.0518335663249747,0.053619029304301395,-0.12149997484976927,-0.12149997484976927,0.18139437535035033,0.18182369295042533,Bonds
2024-01-19,SPY,0.14383319872945483,0.15976803423151895,0.14080463987703837,0.1402735293654816,0.1341056806299562,0.1342963866175725,0.10978351755525415,0.1058893272262203,0.11727644994327102,0.1190680704453871,0.07114194206349948,0.07114194206349948,0.3076923076923077,0.3269230769230769,0.03619830076456254,0.03840039585410441,-0.13680970464363362,-0.13680970464363362,0.9999999999999986,0.9999999999999984,Equities
2024-01-19,XLV,0.13036479467796208,0.13573282502143275,0.11729813633660369,0.12543555254360983,0.12281797799273277,0.12315619420906407,0.10401434826183853,0.12243657007553818,0.11589223868194228,0.11769530188928888,0.06651906670461795,0.06695298618350412,0.46153846153846156,0.4807692307692308,0.049117297276771374,0.0499500656765124,-0.12002598478167925,-0.12002598478167925,0.5820693695692589,0.5919425361430459,Equities
2024-01-19,XLU,0.1744050863393125,0.16049280853350084,0.1966034409506409,0.19387378933028773,0.1731391702409756,0.1717285312114356,0.1537991658818283,0.20668039481386033,0.18649148515346123,0.18395559464486277,0.1262150928161045,0.12217602774476499,1.0,1.0,0.11797811656001743,0.11781795359102407,-0.17836918950234837,-0.17836918950234837,0.491981473455339,0.5234615137742048,Equities
2024-01-19,XLP,0.08878655782682458,0.08150869208895975,0.10332560260263286,0.10593165354965506,0.1007701341228208,0.1042921404581811,0.10277689694401689,0.13292975417927883,0.11377178935257086,0.11507756301489319,0.06598675543256179,0.06629334003693338,0.5961538461538461,0.6153846153846154,0.056129688930524196,0.056408370919235146,-0.12827004246473117,-0.12827004246473117,0.45351231013293475,0.47425940516660353,Equities
2024-01-19,XLK,0.20945716851228036,0.21876551657712567,0.20618023294149782,0.19941242476067622,0.19456194203513966,0.19170869711656022,0.1899800854769011,0.16214458061545056,0.16444940915145964,0.16125251329690335,0.09756237865886157,0.09756237865886157,0.36538461538461536,0.38461538461538464,0.036536392289606395,0.039786094628252104,-0.13637035342123582,-0.1689845216095771,1.228954622126437,1.211718722535054,Equities
2024-01-19,XLI,0.1539903275765077,0.17397919651453095,0.15096118088519475,0.15128265073413003,0.1574256416666536,0.16169106896057844,0.12735434145754826,0.12226044790739933,0.12656294021017042,0.13416114211578367,0.0802636385039007,0.0802636385039007,0.21153846153846154,0.21153846153846154,0.030791399487050487,0.031182881461020016,-0.12097978201032622,-0.12097978201032622,1.0269417527272198,1.0458960218658107,Equities
2024-01-19,XLF,0.17070742540393302,0.19189883005529548,0.16025951397567212,0.16432825380178134,0.17946933518899996,0.18083302609990826,0.11452479786266129,0.11762443832506468,0.13160040563676043,0.1340459879928138,0.0731231996068588,0.0731231996068588,0.6923076923076923,0.7115384615384616,0.06958136480846239,0.07150873347863766,-0.20280104039826707,-0.20280104039826707,1.0541201419514128,1.061855404654365,Equities
2024-01-19,XLE,0.1985805779397592,0.19449082738885792,0.19771965739663583,0.199072888858736,0.23301762620586766,0.23119154076263143,0.17518355833341834,0.19460096396739,0.18923859674362403,0.1922289631660907,0.12953176770986322,0.12746230314174467,0.7307692307692307,0.7115384615384616,0.07187870576791115,0.07003721432001735,-0.16500875537240534,-0.16500875537240534,0.591367671260368,0.599011265531444,Equities
2024-01-19,XLB,0.17453663164112268,0.18551337948877533,0.1670193845385756,0.16579809591976336,0.1824455580808882,0.18224542459794663,0.11095482179904197,0.12520665384934168,0.14449034039520994,0.15361440919390087,0.07786951954564124,0.07845173587435854,0.5384615384615384,0.5576923076923077,0.05386420470549399,0.05416730327235489,-0.13811157901728077,-0.13811157901728077,1.0759586849620875,1.0874088368233257,Equities
2024-01-19,VUG,0.18409051918505973,0.20225713889079777,0.18198815347699546,0.1807095479821493,0.1729055278412532,0.1721462783455258,0.14726274382093227,0.13721306622648108,0.14787859997808409,0.1512904044485852,0.09035307238503294,0.08959259162424843,0.34615384615384615,0.36538461538461536,0.05253678503506731,0.056551666576895955,-0.209714927482065,-0.209714927482065,1.209049670533059,1.1971064298400556,Equities
2024-01-19,VTV,0.13590697970079424,0.14421651093801088,0.12320677672064705,0.12763909407929316,0.12620291128492492,0.12804639299265635,0.09900775113649937,0.10949090778692656,0.11302017097007139,0.11362370116598283,0.05699308723032725,0.05721363998333829,0.21153846153846154,0.21153846153846154,0.031389570735051914,0.03198127153352627,-0.09581509654846732,-0.09581509654846732,0.8067103456882098,0.8186553587593346,Equities
2024-01-19,VNQ,0.25384776023484734,0.2695217352372444,0.22908924047654391,0.2271704036496532,0.2150046438800546,0.21414675528655583,0.16435508868921092,0.22362351505554048,0.2304546772307878,0.2305591462954604,0.1067342334249402,0.10718486157007093,0.8846153846153846,0.9038461538461539,0.1388418012903334,0.14168145747813263,-0.25689379762921727,-0.25689379762921727,1.3171593070357077,1.3263468928578432,REITs
2024-01-19,TLT,0.17403975723300785,0.20091966163204975,0.1877399323667525,0.18476352413036687,0.15928529230069677,0.15749023808461463,0.13650090039616725,0.17475063988385414,0.19298819823497496,0.19653268226844914,0.10461377814312302,0.10378130520377424,1.0,1.0,0.1414742145603794,0.14399087590386364,-0.26318000554116905,-0.26318000554116905,0.43760563531195573,0.4495114169623683,Bonds
2024-01-19,XLY,0.18454571835713343,0.21730355027574627,0.1984841612757726,0.20121813087737073,0.19966423468956906,0.1999200984856861,0.15882932116927181,0.16762660525872247,0.17644431627802118,0.18657776956357575,0.12208858278081532,0.1227482705973645,0.5576923076923077,0.5769230769230769,0.0860663855696676,0.09027294077538159,-0.24855569365678698,-0.24855569365678698,1.3111147775295302,1.3132241689010937,Equities
2024-01-19,IEF,0.08895657098153226,0.09501777494387015,0.0835138688304209,0.08115390382333154,0.0826246877130466,0.08154072779994738,0.06243539077154006,0.0791957276840301,0.08797563774354485,0.09057534812495799,0.03939095964118463,0.037490886807305134,0.6923076923076923,0.7115384615384616,0.06251871831454349,0.06395632121238405,-0.1404429137615305,-0.1404429137615305,0.17646961079589973,0.18084906972808773,Bonds
2024-01-19,EEM,0.15445265558883908,0.16053786133832412,0.16052759616852905,0.15963544773727215,0.16111318817375117,0.160210795948855,0.17099202455395102,0.14569350934635725,0.15430163442687228,0.14492840141374,0.08228171737627746,0.08136739917481825,0.8076923076923077,0.8076923076923077,0.07966032182343277,0.08071804539750599,-0.16105175820666717,-0.16105175820666717,0.9199053822785025,0.919749633036662,Equities
2024-01-19,QQQ,0.18418124143030232,0.19982922255495822,0.18190587962258623,0.17953541399042117,0.17938151188066637,0.17819811884832876,0.1555089270210616,0.1390656892314576,0.1561206221022681,0.15653933122771332,0.0891941054282122,0.08844079475503336,0.3269230769230769,0.34615384615384615,0.04825919815559847,0.052374716841963403,-0.19768520208337692,-0.2140069716909767,1.20770154811733,1.1961605702580942,Equities
2024-01-19,EFA,0.1539342347310099,0.16374955668012658,0.14951771183041027,0.14769129441891277,0.14779605254551828,0.14688731939341113,0.1322125908491653,0.1250773217664109,0.12693446759799445,0.12690257032156937,0.07552753790452534,0.07540872415699015,0.25,0.25,0.03107376166308906,0.03151982347174976,-0.1155293887073926,-0.1155293887073926,0.9169281817129716,0.9189428585342754,Equities
2024-01-19,EWJ,0.18740118601125755,0.19721077232639356,0.18025267083387692,0.1796066919757902,0.15449740379955107,0.1548766570733425,0.1361592026718285,0.13517825553061635,0.14485155357699098,0.14720750335141378,0.07851852388766474,0.07934627175886604,0.3269230769230769,0.34615384615384615,0.032955615892326144,0.03450205916124757,-0.10285848651247387,-0.10285848651247387,0.8271797000849086,0.8205310786989569,Equities
2024-01-19,GLD,0.14027069811258622,0.14600216876028238,0.14998192658286025,0.1491760931973957,0.13559094278868156,0.1351812970386707,0.0998374295438518,0.1175350666488352,0.12581935778680403,0.13916329616683268,0.0802261140499777,0.08079486401794206,0.23076923076923078,0.23076923076923078,0.03306344090717312,0.033257425915555534,-0.09474025994639645,-0.09474025994639645,0.09987353012568174,0.10329125041476699,Commodities
2024-01-19,LQD,0.11158022373937844,0.1255257053234154,0.10902088626076284,0.10701251004151734,0.093462990631348,0.0924078152838928,0.07372254177991414,0.09404173926556651,0.10061459176578358,0.10276703746033698,0.05400089243258207,0.05323710639488632,0.3076923076923077,0.3269230769230769,0.04241354689212459,0.04417857061707704,-0.11752127340103335,-0.11752127340103335,0.3747643914797214,0.3799604990294394,Bonds
2024-01-19,SHY,0.025786471255903446,0.02324118621994167,0.01966391603556283,0.018478070128031057,0.024095597525849305,0.023693016758884165,0.017284649468607246,0.022007178542144006,0.022395034967343717,0.02215589255758271,0.00710566682589371,0.0052870627893502765,0.0,0.0,0.00690413851024089,0.007309646845141347,-0.028932185454355497,-0.028932185454355497,0.01820099128075929,0.019546015313950317,Bonds
2024-01-19,IWM,0.25152403026625414,0.25920756912041215,0.22094228654894105,0.2218268738954439,0.2117195493070799,0.2120005693821468,0.1988617086768271,0.24448043981774173,0.2316455529788635,0.23631425963243818,0.10183447050938232,0.10262958339617109,0.7307692307692307,0.75,0.07747006585418206,0.07847980085390881,-0.1703338483180009,-0.1703338483180009,1.3018645036709253,1.3079863128295612,Equities
2024-01-19,IAU,0.1416631871260727,0.1472755640412261,0.15060584355178622,0.14980631015636192,0.1361333373273133,0.13572646707163138,0.09983346455882297,0.11782792191269327,0.12606146953354444,0.13898355306882879,0.08074482924051839,0.0813169134473676,0.21153846153846154,0.21153846153846154,0.032510115437911255,0.03268466134748771,-0.09414231513607763,-0.09414231513607763,0.10312695256160814,0.10666713931626978,Commodities
