cik10,accession,filing_date,report_date,primary_document,form,prior_accession,prior_filing_date,has_year_over_year_pair,archive_url
0000202058,0000202058-21-000008,2021-03-01,2021-01-01,hrs-20210101.htm,10-K,0000202058-19-000090,2019-08-22,True,https://www.sec.gov/Archives/edgar/data/202058/000020205821000008/hrs-20210101.htm
0000202058,0000202058-22-000015,2022-02-25,2021-12-31,hrs-20211231.htm,10-K,0000202058-21-000008,2021-03-01,True,https://www.sec.gov/Archives/edgar/data/202058/000020205822000015/hrs-20211231.htm
0000202058,0000202058-23-000014,2023-02-24,2022-12-30,hrs-20221230.htm,10-K,0000202058-22-000015,2022-02-25,True,https://www.sec.gov/Archives/edgar/data/202058/000020205823000014/hrs-20221230.htm
0000202058,0000202058-24-000029,2024-02-20,2023-12-29,hrs-20231229.htm,10-K,0000202058-23-000014,2023-02-24,True,https://www.sec.gov/Archives/edgar/data/202058/000020205824000029/hrs-20231229.htm
0000202058,0000202058-25-000023,2025-02-14,2025-01-03,hrs-20250103.htm,10-K,0000202058-24-000029,2024-02-20,True,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/hrs-20250103.htm
0000202058,0000202058-26-000015,2026-02-12,2026-01-02,hrs-20260102.htm,10-K,0000202058-25-000023,2025-02-14,True,https://www.sec.gov/Archives/edgar/data/202058/000020205826000015/hrs-20260102.htm
0000203596,0001564590-20-007827,2020-02-28,2019-12-31,wsbc-10k_20191231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/203596/000156459020007827/wsbc-10k_20191231.htm
0000203596,0001564590-21-009469,2021-02-26,2020-12-31,wsbc-10k_20201231.htm,10-K,0001564590-20-007827,2020-02-28,True,https://www.sec.gov/Archives/edgar/data/203596/000156459021009469/wsbc-10k_20201231.htm
0000203596,0000950170-22-002226,2022-02-28,2021-12-31,wsbc-20211231.htm,10-K,0001564590-21-009469,2021-02-26,True,https://www.sec.gov/Archives/edgar/data/203596/000095017022002226/wsbc-20211231.htm
0000203596,0000950170-23-004507,2023-02-27,2022-12-31,wsbc-20221231.htm,10-K,0000950170-22-002226,2022-02-28,True,https://www.sec.gov/Archives/edgar/data/203596/000095017023004507/wsbc-20221231.htm
0000203596,0000950170-24-020323,2024-02-26,2023-12-31,wsbc-20231231.htm,10-K,0000950170-23-004507,2023-02-27,True,https://www.sec.gov/Archives/edgar/data/203596/000095017024020323/wsbc-20231231.htm
0000203596,0000950170-25-030795,2025-03-03,2024-12-31,wsbc-20241231.htm,10-K,0000950170-24-020323,2024-02-26,True,https://www.sec.gov/Archives/edgar/data/203596/000095017025030795/wsbc-20241231.htm
0000203596,0001193125-26-085463,2026-03-02,2025-12-31,wsbc-20251231.htm,10-K,0000950170-25-030795,2025-03-03,True,https://www.sec.gov/Archives/edgar/data/203596/000119312526085463/wsbc-20251231.htm
0000216085,0000216085-18-000011,2018-03-02,2017-12-31,hvt10k123117.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/216085/000021608518000011/hvt10k123117.htm
0000216085,0000216085-19-000005,2019-03-04,2018-12-31,hvt10k123118.htm,10-K,0000216085-18-000011,2018-03-02,True,https://www.sec.gov/Archives/edgar/data/216085/000021608519000005/hvt10k123118.htm
0000216085,0000216085-20-000011,2020-03-05,2019-12-31,hvt10k123119.htm,10-K,0000216085-19-000005,2019-03-04,True,https://www.sec.gov/Archives/edgar/data/216085/000021608520000011/hvt10k123119.htm
0000216085,0001140361-21-007795,2021-03-09,2020-12-31,hvt10k123120.htm,10-K,0000216085-20-000011,2020-03-05,True,https://www.sec.gov/Archives/edgar/data/216085/000114036121007795/hvt10k123120.htm
0000216085,0001140361-22-007311,2022-03-01,2021-12-31,hvt10k123121.htm,10-K,0001140361-21-007795,2021-03-09,True,https://www.sec.gov/Archives/edgar/data/216085/000114036122007311/hvt10k123121.htm
0000216085,0001628280-23-006912,2023-03-08,2022-12-31,hvt-20221231.htm,10-K,0001140361-22-007311,2022-03-01,True,https://www.sec.gov/Archives/edgar/data/216085/000162828023006912/hvt-20221231.htm
0000216085,0001628280-24-009586,2024-03-07,2023-12-31,hvt-20231231.htm,10-K,0001628280-23-006912,2023-03-08,True,https://www.sec.gov/Archives/edgar/data/216085/000162828024009586/hvt-20231231.htm
0000216085,0001628280-25-010869,2025-03-06,2024-12-31,hvt-20241231.htm,10-K,0001628280-24-009586,2024-03-07,True,https://www.sec.gov/Archives/edgar/data/216085/000162828025010869/hvt-20241231.htm
0000216085,0001628280-26-012199,2026-02-26,2025-12-31,hvt-20251231.htm,10-K,0001628280-25-010869,2025-03-06,True,https://www.sec.gov/Archives/edgar/data/216085/000162828026012199/hvt-20251231.htm
0000230557,0000230557-18-000009,2018-02-20,2017-12-31,sigi-12312017x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/230557/000023055718000009/sigi-12312017x10k.htm
0000230557,0000230557-19-000012,2019-02-15,2018-12-31,sigi-12312018x10k.htm,10-K,0000230557-18-000009,2018-02-20,True,https://www.sec.gov/Archives/edgar/data/230557/000023055719000012/sigi-12312018x10k.htm
0000230557,0000230557-20-000005,2020-02-12,2019-12-31,sigi-12312019x10k.htm,10-K,0000230557-19-000012,2019-02-15,True,https://www.sec.gov/Archives/edgar/data/230557/000023055720000005/sigi-12312019x10k.htm
0000230557,0000230557-21-000009,2021-02-12,2020-12-31,sigi-20201231.htm,10-K,0000230557-20-000005,2020-02-12,True,https://www.sec.gov/Archives/edgar/data/230557/000023055721000009/sigi-20201231.htm
0000230557,0000230557-22-000006,2022-02-11,2021-12-31,sigi-20211231.htm,10-K,0000230557-21-000009,2021-02-12,True,https://www.sec.gov/Archives/edgar/data/230557/000023055722000006/sigi-20211231.htm
0000230557,0000230557-23-000006,2023-02-10,2022-12-31,sigi-20221231.htm,10-K,0000230557-22-000006,2022-02-11,True,https://www.sec.gov/Archives/edgar/data/230557/000023055723000006/sigi-20221231.htm
0000230557,0000230557-24-000005,2024-02-09,2023-12-31,sigi-20231231.htm,10-K,0000230557-23-000006,2023-02-10,True,https://www.sec.gov/Archives/edgar/data/230557/000023055724000005/sigi-20231231.htm
0000230557,0000230557-25-000006,2025-02-10,2024-12-31,sigi-20241231.htm,10-K,0000230557-24-000005,2024-02-09,True,https://www.sec.gov/Archives/edgar/data/230557/000023055725000006/sigi-20241231.htm
0000230557,0000230557-26-000006,2026-02-09,2025-12-31,sigi-20251231.htm,10-K,0000230557-25-000006,2025-02-10,True,https://www.sec.gov/Archives/edgar/data/230557/000023055726000006/sigi-20251231.htm
0000275880,0001564590-20-009791,2020-03-10,2019-12-31,psn-10k_20191231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/275880/000156459020009791/psn-10k_20191231.htm
0000275880,0001564590-21-007800,2021-02-24,2020-12-31,psn-10k_20201231.htm,10-K,0001564590-20-009791,2020-03-10,True,https://www.sec.gov/Archives/edgar/data/275880/000156459021007800/psn-10k_20201231.htm
0000275880,0001564590-22-006026,2022-02-23,2021-12-31,psn-10k_20211231.htm,10-K,0001564590-21-007800,2021-02-24,True,https://www.sec.gov/Archives/edgar/data/275880/000156459022006026/psn-10k_20211231.htm
0000275880,0001564590-23-002040,2023-02-17,2022-12-31,psn-10k_20221231.htm,10-K,0001564590-22-006026,2022-02-23,True,https://www.sec.gov/Archives/edgar/data/275880/000156459023002040/psn-10k_20221231.htm
0000275880,0000950170-24-014927,2024-02-14,2023-12-31,psn-20231231.htm,10-K,0001564590-23-002040,2023-02-17,True,https://www.sec.gov/Archives/edgar/data/275880/000095017024014927/psn-20231231.htm
0000275880,0000950170-25-022754,2025-02-19,2024-12-31,psn-20241231.htm,10-K,0000950170-24-014927,2024-02-14,True,https://www.sec.gov/Archives/edgar/data/275880/000095017025022754/psn-20241231.htm
0000275880,0001193125-26-045495,2026-02-11,2025-12-31,psn-20251231.htm,10-K,0000950170-25-022754,2025-02-19,True,https://www.sec.gov/Archives/edgar/data/275880/000119312526045495/psn-20251231.htm
0000277638,0000277638-18-000004,2018-03-16,2017-12-31,dt2017q410k-q42017.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/277638/000027763818000004/dt2017q410k-q42017.htm
0000277638,0000277638-19-000009,2019-03-11,2018-12-31,dt2018q410k-q42018.htm,10-K,0000277638-18-000004,2018-03-16,True,https://www.sec.gov/Archives/edgar/data/277638/000027763819000009/dt2018q410k-q42018.htm
0000277638,0000277638-20-000005,2020-03-09,2019-12-31,dt2019q410k-q42019.htm,10-K,0000277638-19-000009,2019-03-11,True,https://www.sec.gov/Archives/edgar/data/277638/000027763820000005/dt2019q410k-q42019.htm
0000277638,0000277638-21-000003,2021-03-08,2020-12-31,davey-20201231.htm,10-K,0000277638-20-000005,2020-03-09,True,https://www.sec.gov/Archives/edgar/data/277638/000027763821000003/davey-20201231.htm
0000277638,0000277638-22-000006,2022-03-11,2021-12-31,davey-20211231.htm,10-K,0000277638-21-000003,2021-03-08,True,https://www.sec.gov/Archives/edgar/data/277638/000027763822000006/davey-20211231.htm
0000277638,0000277638-23-000009,2023-03-16,2022-12-31,davey-20221231.htm,10-K,0000277638-22-000006,2022-03-11,True,https://www.sec.gov/Archives/edgar/data/277638/000027763823000009/davey-20221231.htm
0000277638,0000277638-24-000003,2024-03-11,2023-12-31,davey-20231231.htm,10-K,0000277638-23-000009,2023-03-16,True,https://www.sec.gov/Archives/edgar/data/277638/000027763824000003/davey-20231231.htm
0000277638,0000277638-25-000007,2025-03-10,2024-12-31,davey-20241231.htm,10-K,0000277638-24-000003,2024-03-11,True,https://www.sec.gov/Archives/edgar/data/277638/000027763825000007/davey-20241231.htm
0000277638,0001628280-26-015920,2026-03-09,2025-12-31,davey-20251231.htm,10-K,0000277638-25-000007,2025-03-10,True,https://www.sec.gov/Archives/edgar/data/277638/000162828026015920/davey-20251231.htm
0000310522,0000310522-25-000199,2025-02-14,2024-12-31,fnm-20241231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/310522/000031052225000199/fnm-20241231.htm
0000310522,0000310522-26-000015,2026-02-11,2025-12-31,fnm-20251231.htm,10-K,0000310522-25-000199,2025-02-14,True,https://www.sec.gov/Archives/edgar/data/310522/000031052226000015/fnm-20251231.htm
0000313616,0000313616-21-000045,2021-02-25,2020-12-31,dhr-20201231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/313616/000031361621000045/dhr-20201231.htm
0000313616,0000313616-22-000061,2022-02-23,2021-12-31,dhr-20211231.htm,10-K,0000313616-21-000045,2021-02-25,True,https://www.sec.gov/Archives/edgar/data/313616/000031361622000061/dhr-20211231.htm
0000313616,0000313616-23-000087,2023-02-22,2022-12-31,dhr-20221231.htm,10-K,0000313616-22-000061,2022-02-23,True,https://www.sec.gov/Archives/edgar/data/313616/000031361623000087/dhr-20221231.htm
0000313616,0000313616-24-000052,2024-02-21,2023-12-31,dhr-20231231.htm,10-K,0000313616-23-000087,2023-02-22,True,https://www.sec.gov/Archives/edgar/data/313616/000031361624000052/dhr-20231231.htm
0000313616,0000313616-25-000043,2025-02-20,2024-12-31,dhr-20241231.htm,10-K,0000313616-24-000052,2024-02-21,True,https://www.sec.gov/Archives/edgar/data/313616/000031361625000043/dhr-20241231.htm
0000313616,0000313616-26-000062,2026-02-24,2025-12-31,dhr-20251231.htm,10-K,0000313616-25-000043,2025-02-20,True,https://www.sec.gov/Archives/edgar/data/313616/000031361626000062/dhr-20251231.htm
0000314489,0001558370-21-001864,2021-02-25,2020-12-31,buse-20201231x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/314489/000155837021001864/buse-20201231x10k.htm
0000314489,0001558370-22-001928,2022-02-24,2021-12-31,buse-20211231x10k.htm,10-K,0001558370-21-001864,2021-02-25,True,https://www.sec.gov/Archives/edgar/data/314489/000155837022001928/buse-20211231x10k.htm
0000314489,0000314489-23-000010,2023-02-23,2022-12-31,buse-20221231.htm,10-K,0001558370-22-001928,2022-02-24,True,https://www.sec.gov/Archives/edgar/data/314489/000031448923000010/buse-20221231.htm
0000314489,0000314489-24-000054,2024-02-23,2023-12-31,buse-20231231.htm,10-K,0000314489-23-000010,2023-02-23,True,https://www.sec.gov/Archives/edgar/data/314489/000031448924000054/buse-20231231.htm
0000314489,0000314489-25-000041,2025-02-27,2024-12-31,buse-20241231.htm,10-K,0000314489-24-000054,2024-02-23,True,https://www.sec.gov/Archives/edgar/data/314489/000031448925000041/buse-20241231.htm
0000314489,0000314489-26-000013,2026-02-26,2025-12-31,buse-20251231.htm,10-K,0000314489-25-000041,2025-02-27,True,https://www.sec.gov/Archives/edgar/data/314489/000031448926000013/buse-20251231.htm
0000314808,0000314808-18-000019,2018-02-27,2017-12-31,esv-20171231x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/314808/000031480818000019/esv-20171231x10k.htm
0000314808,0000314808-19-000021,2019-02-28,2018-12-31,esv-20181231x10k.htm,10-K,0000314808-18-000019,2018-02-27,True,https://www.sec.gov/Archives/edgar/data/314808/000031480819000021/esv-20181231x10k.htm
0000314808,0000314808-20-000015,2020-02-21,2019-12-31,val-20191231x10k.htm,10-K,0000314808-19-000021,2019-02-28,True,https://www.sec.gov/Archives/edgar/data/314808/000031480820000015/val-20191231x10k.htm
0000314808,0000314808-21-000007,2021-03-02,2020-12-31,val-20201231.htm,10-K,0000314808-20-000015,2020-02-21,True,https://www.sec.gov/Archives/edgar/data/314808/000031480821000007/val-20201231.htm
0000314808,0000314808-22-000011,2022-02-22,2021-12-31,val-20211231.htm,10-K,0000314808-21-000007,2021-03-02,True,https://www.sec.gov/Archives/edgar/data/314808/000031480822000011/val-20211231.htm
0000314808,0000314808-23-000018,2023-02-21,2022-12-31,val-20221231.htm,10-K,0000314808-22-000011,2022-02-22,True,https://www.sec.gov/Archives/edgar/data/314808/000031480823000018/val-20221231.htm
0000314808,0000314808-24-000014,2024-02-22,2023-12-31,val-20231231.htm,10-K,0000314808-23-000018,2023-02-21,True,https://www.sec.gov/Archives/edgar/data/314808/000031480824000014/val-20231231.htm
0000314808,0000314808-25-000028,2025-02-20,2024-12-31,val-20241231.htm,10-K,0000314808-24-000014,2024-02-22,True,https://www.sec.gov/Archives/edgar/data/314808/000031480825000028/val-20241231.htm
0000314808,0000314808-26-000029,2026-02-20,2025-12-31,val-20251231.htm,10-K,0000314808-25-000028,2025-02-20,True,https://www.sec.gov/Archives/edgar/data/314808/000031480826000029/val-20251231.htm
0000315374,0001144204-18-001087,2018-01-05,2017-10-31,tv481726_10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/315374/000114420418001087/tv481726_10k.htm
0000315374,0001144204-19-000709,2019-01-04,2018-10-31,tv509497_10k.htm,10-K,0001144204-18-001087,2018-01-05,True,https://www.sec.gov/Archives/edgar/data/315374/000114420419000709/tv509497_10k.htm
0000315374,0001104659-20-000756,2020-01-03,2019-10-31,tm1919823-1_10k.htm,10-K,0001144204-19-000709,2019-01-04,True,https://www.sec.gov/Archives/edgar/data/315374/000110465920000756/tm1919823-1_10k.htm
0000315374,0001558370-21-000128,2021-01-08,2020-10-31,hurc-20201031x10k.htm,10-K,0001104659-20-000756,2020-01-03,True,https://www.sec.gov/Archives/edgar/data/315374/000155837021000128/hurc-20201031x10k.htm
0000315374,0001558370-22-000137,2022-01-07,2021-10-31,hurc-20211031x10k.htm,10-K,0001558370-21-000128,2021-01-08,True,https://www.sec.gov/Archives/edgar/data/315374/000155837022000137/hurc-20211031x10k.htm
0000315374,0001558370-23-000097,2023-01-06,2022-10-31,hurc-20221031x10k.htm,10-K,0001558370-22-000137,2022-01-07,True,https://www.sec.gov/Archives/edgar/data/315374/000155837023000097/hurc-20221031x10k.htm
0000315374,0001558370-24-000115,2024-01-05,2023-10-31,hurc-20231031x10k.htm,10-K,0001558370-23-000097,2023-01-06,True,https://www.sec.gov/Archives/edgar/data/315374/000155837024000115/hurc-20231031x10k.htm
0000315374,0001558370-25-000129,2025-01-10,2024-10-31,hurc-20241031x10k.htm,10-K,0001558370-24-000115,2024-01-05,True,https://www.sec.gov/Archives/edgar/data/315374/000155837025000129/hurc-20241031x10k.htm
0000315374,0001104659-26-002512,2026-01-09,2025-10-31,hurc-20251031x10k.htm,10-K,0001558370-25-000129,2025-01-10,True,https://www.sec.gov/Archives/edgar/data/315374/000110465926002512/hurc-20251031x10k.htm
0000315852,0001564590-18-003566,2018-02-28,2017-12-31,rrc-10k_20171231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/315852/000156459018003566/rrc-10k_20171231.htm
0000315852,0001564590-19-004113,2019-02-25,2018-12-31,rrc-10k_20181231.htm,10-K,0001564590-18-003566,2018-02-28,True,https://www.sec.gov/Archives/edgar/data/315852/000156459019004113/rrc-10k_20181231.htm
0000315852,0001564590-20-007459,2020-02-27,2019-12-31,rrc-10k_20191231.htm,10-K,0001564590-19-004113,2019-02-25,True,https://www.sec.gov/Archives/edgar/data/315852/000156459020007459/rrc-10k_20191231.htm
0000315852,0001564590-21-007606,2021-02-23,2020-12-31,rrc-10k_20201231.htm,10-K,0001564590-20-007459,2020-02-27,True,https://www.sec.gov/Archives/edgar/data/315852/000156459021007606/rrc-10k_20201231.htm
0000315852,0000950170-22-001634,2022-02-22,2021-12-31,rrc-20211231.htm,10-K,0001564590-21-007606,2021-02-23,True,https://www.sec.gov/Archives/edgar/data/315852/000095017022001634/rrc-20211231.htm
0000315852,0000950170-23-004687,2023-02-27,2022-12-31,rrc-20221231.htm,10-K,0000950170-22-001634,2022-02-22,True,https://www.sec.gov/Archives/edgar/data/315852/000095017023004687/rrc-20221231.htm
0000315852,0000950170-24-018046,2024-02-21,2023-12-31,rrc-20231231.htm,10-K,0000950170-23-004687,2023-02-27,True,https://www.sec.gov/Archives/edgar/data/315852/000095017024018046/rrc-20231231.htm
0000315852,0000950170-25-026789,2025-02-25,2024-12-31,rrc-20241231.htm,10-K,0000950170-24-018046,2024-02-21,True,https://www.sec.gov/Archives/edgar/data/315852/000095017025026789/rrc-20241231.htm
0000315852,0001193125-26-067292,2026-02-24,2025-12-31,rrc-20251231.htm,10-K,0000950170-25-026789,2025-02-25,True,https://www.sec.gov/Archives/edgar/data/315852/000119312526067292/rrc-20251231.htm
0000315858,0000315858-18-000018,2018-03-09,2017-12-31,c858-20171231x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/315858/000031585818000018/c858-20171231x10k.htm
0000315858,0000315858-19-000023,2019-03-12,2018-12-31,c858-20181231x10k.htm,10-K,0000315858-18-000018,2018-03-09,True,https://www.sec.gov/Archives/edgar/data/315858/000031585819000023/c858-20181231x10k.htm
0000315858,0000315858-20-000029,2020-03-13,2019-12-31,c858-20191231x10k.htm,10-K,0000315858-19-000023,2019-03-12,True,https://www.sec.gov/Archives/edgar/data/315858/000031585820000029/c858-20191231x10k.htm
0000315858,0000315858-21-000008,2021-03-01,2020-12-31,bvh-20201231x10k.htm,10-K,0000315858-20-000029,2020-03-13,True,https://www.sec.gov/Archives/edgar/data/315858/000031585821000008/bvh-20201231x10k.htm
0000315858,0001562762-22-000091,2022-03-04,2021-12-31,bvh-20211231.htm,10-K,0000315858-21-000008,2021-03-01,True,https://www.sec.gov/Archives/edgar/data/315858/000156276222000091/bvh-20211231.htm
0000315858,0000315858-23-000011,2023-03-13,2022-12-31,bvh-20221231x10k.htm,10-K,0001562762-22-000091,2022-03-04,True,https://www.sec.gov/Archives/edgar/data/315858/000031585823000011/bvh-20221231x10k.htm
0000316253,0000930413-18-003072,2018-10-15,2018-07-31,c92149_10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/316253/000093041318003072/c92149_10k.htm
0000316253,0000930413-19-002691,2019-10-15,2019-07-31,c94381_10k.htm,10-K,0000930413-18-003072,2018-10-15,True,https://www.sec.gov/Archives/edgar/data/316253/000093041319002691/c94381_10k.htm
