variant,decision_date,realization_date,gross_return,turnover,short_exposure,gross_exposure,active_pairs,selected_pairs
random_pairs,2000-11-13,2000-11-14,0,0,0,0,0,0
stale_5d,2000-11-13,2000-11-14,0,0,0,0,0,0
real,2000-11-14,2000-11-15,0,0,0,0,0,0
inverted,2000-11-14,2000-11-15,0,0,0,0,0,0
random_pairs,2000-11-14,2000-11-15,0,0,0,0,0,0
stale_5d,2000-11-14,2000-11-15,0,0,0,0,0,0
real,2000-11-15,2000-11-16,0,0,0,0,0,0
inverted,2000-11-15,2000-11-16,0,0,0,0,0,0
random_pairs,2000-11-15,2000-11-16,0,0,0,0,0,0
stale_5d,2000-11-15,2000-11-16,0,0,0,0,0,0
real,2000-11-16,2000-11-17,0,0,0,0,0,0
inverted,2000-11-16,2000-11-17,0,0,0,0,0,0
random_pairs,2000-11-16,2000-11-17,0,0,0,0,0,0
stale_5d,2000-11-16,2000-11-17,0,0,0,0,0,0
real,2000-11-17,2000-11-20,0,0,0,0,0,0
inverted,2000-11-17,2000-11-20,0,0,0,0,0,0
random_pairs,2000-11-17,2000-11-20,0,0,0,0,0,0
stale_5d,2000-11-17,2000-11-20,0,0,0,0,0,0
real,2000-11-20,2000-11-21,0,0,0,0,0,0
inverted,2000-11-20,2000-11-21,0,0,0,0,0,0
random_pairs,2000-11-20,2000-11-21,0,0,0,0,0,0
stale_5d,2000-11-20,2000-11-21,0,0,0,0,0,0
real,2000-11-21,2000-11-22,0,0,0,0,0,0
inverted,2000-11-21,2000-11-22,0,0,0,0,0,0
random_pairs,2000-11-21,2000-11-22,0,0,0,0,0,0
stale_5d,2000-11-21,2000-11-22,0,0,0,0,0,0
real,2000-11-22,2000-11-24,0,0,0,0,0,0
inverted,2000-11-22,2000-11-24,0,0,0,0,0,0
random_pairs,2000-11-22,2000-11-24,0,0,0,0,0,0
stale_5d,2000-11-22,2000-11-24,0,0,0,0,0,0
real,2000-11-24,2000-11-27,0,0,0,0,0,0
inverted,2000-11-24,2000-11-27,0,0,0,0,0,0
random_pairs,2000-11-24,2000-11-27,0,0,0,0,0,0
stale_5d,2000-11-24,2000-11-27,0,0,0,0,0,0
real,2000-11-27,2000-11-28,0,0,0,0,0,0
inverted,2000-11-27,2000-11-28,0,0,0,0,0,0
random_pairs,2000-11-27,2000-11-28,0,0,0,0,0,0
stale_5d,2000-11-27,2000-11-28,0,0,0,0,0,0
real,2000-11-28,2000-11-29,0,0,0,0,0,0
inverted,2000-11-28,2000-11-29,0,0,0,0,0,0
random_pairs,2000-11-28,2000-11-29,0,0,0,0,0,0
stale_5d,2000-11-28,2000-11-29,0,0,0,0,0,0
real,2000-11-29,2000-11-30,0,0,0,0,0,0
inverted,2000-11-29,2000-11-30,0,0,0,0,0,0
random_pairs,2000-11-29,2000-11-30,0,0,0,0,0,0
stale_5d,2000-11-29,2000-11-30,0,0,0,0,0,0
real,2000-11-30,2000-12-01,0,0,0,0,0,0
inverted,2000-11-30,2000-12-01,0,0,0,0,0,0
random_pairs,2000-11-30,2000-12-01,0,0,0,0,0,0
stale_5d,2000-11-30,2000-12-01,0,0,0,0,0,0
real,2000-12-01,2000-12-04,0,0,0,0,0,0
inverted,2000-12-01,2000-12-04,0,0,0,0,0,0
random_pairs,2000-12-01,2000-12-04,0,0,0,0,0,0
stale_5d,2000-12-01,2000-12-04,0,0,0,0,0,0
real,2000-12-04,2000-12-05,0,0,0,0,0,0
inverted,2000-12-04,2000-12-05,0,0,0,0,0,0
random_pairs,2000-12-04,2000-12-05,0,0,0,0,0,0
stale_5d,2000-12-04,2000-12-05,0,0,0,0,0,0
real,2000-12-05,2000-12-06,0,0,0,0,0,0
inverted,2000-12-05,2000-12-06,0,0,0,0,0,0
random_pairs,2000-12-05,2000-12-06,0,0,0,0,0,0
stale_5d,2000-12-05,2000-12-06,0,0,0,0,0,0
real,2000-12-06,2000-12-07,0,0,0,0,0,0
inverted,2000-12-06,2000-12-07,0,0,0,0,0,0
random_pairs,2000-12-06,2000-12-07,0,0,0,0,0,0
stale_5d,2000-12-06,2000-12-07,0,0,0,0,0,0
real,2000-12-07,2000-12-08,0,0,0,0,0,0
inverted,2000-12-07,2000-12-08,0,0,0,0,0,0
random_pairs,2000-12-07,2000-12-08,0,0,0,0,0,0
stale_5d,2000-12-07,2000-12-08,0,0,0,0,0,0
real,2000-12-08,2000-12-11,0,0,0,0,0,0
inverted,2000-12-08,2000-12-11,0,0,0,0,0,0
random_pairs,2000-12-08,2000-12-11,0,0,0,0,0,0
stale_5d,2000-12-08,2000-12-11,0,0,0,0,0,0
real,2000-12-11,2000-12-12,0,0,0,0,0,0
inverted,2000-12-11,2000-12-12,0,0,0,0,0,0
random_pairs,2000-12-11,2000-12-12,0,0,0,0,0,0
stale_5d,2000-12-11,2000-12-12,0,0,0,0,0,0
real,2000-12-12,2000-12-13,0,0,0,0,0,0
inverted,2000-12-12,2000-12-13,0,0,0,0,0,0
random_pairs,2000-12-12,2000-12-13,0,0,0,0,0,0
stale_5d,2000-12-12,2000-12-13,0,0,0,0,0,0
real,2000-12-13,2000-12-14,0,0,0,0,0,0
inverted,2000-12-13,2000-12-14,0,0,0,0,0,0
random_pairs,2000-12-13,2000-12-14,0,0,0,0,0,0
stale_5d,2000-12-13,2000-12-14,0,0,0,0,0,0
real,2000-12-14,2000-12-15,0,0,0,0,0,0
inverted,2000-12-14,2000-12-15,0,0,0,0,0,0
random_pairs,2000-12-14,2000-12-15,0,0,0,0,0,0
stale_5d,2000-12-14,2000-12-15,0,0,0,0,0,0
real,2000-12-15,2000-12-18,0,0,0,0,0,0
inverted,2000-12-15,2000-12-18,0,0,0,0,0,0
random_pairs,2000-12-15,2000-12-18,0,0,0,0,0,0
stale_5d,2000-12-15,2000-12-18,0,0,0,0,0,0
real,2000-12-18,2000-12-19,0,0,0,0,0,0
inverted,2000-12-18,2000-12-19,0,0,0,0,0,0
random_pairs,2000-12-18,2000-12-19,0,0,0,0,0,0
stale_5d,2000-12-18,2000-12-19,0,0,0,0,0,0
real,2000-12-19,2000-12-20,0,0,0,0,0,0
inverted,2000-12-19,2000-12-20,0,0,0,0,0,0
random_pairs,2000-12-19,2000-12-20,0,0,0,0,0,0
stale_5d,2000-12-19,2000-12-20,0,0,0,0,0,0
real,2000-12-20,2000-12-21,0,0,0,0,0,0
inverted,2000-12-20,2000-12-21,0,0,0,0,0,0
random_pairs,2000-12-20,2000-12-21,0,0,0,0,0,0
stale_5d,2000-12-20,2000-12-21,0,0,0,0,0,0
real,2000-12-21,2000-12-22,0,0,0,0,0,0
inverted,2000-12-21,2000-12-22,0,0,0,0,0,0
random_pairs,2000-12-21,2000-12-22,0,0,0,0,0,0
stale_5d,2000-12-21,2000-12-22,0,0,0,0,0,0
real,2000-12-22,2000-12-26,0,0,0,0,0,0
inverted,2000-12-22,2000-12-26,0,0,0,0,0,0
random_pairs,2000-12-22,2000-12-26,0,0,0,0,0,0
stale_5d,2000-12-22,2000-12-26,0,0,0,0,0,0
real,2000-12-26,2000-12-27,0,0,0,0,0,0
inverted,2000-12-26,2000-12-27,0,0,0,0,0,0
random_pairs,2000-12-26,2000-12-27,0,0,0,0,0,0
stale_5d,2000-12-26,2000-12-27,0,0,0,0,0,0
real,2000-12-27,2000-12-28,0,0,0,0,0,0
inverted,2000-12-27,2000-12-28,0,0,0,0,0,0
random_pairs,2000-12-27,2000-12-28,0,0,0,0,0,0
stale_5d,2000-12-27,2000-12-28,0,0,0,0,0,0
real,2000-12-28,2000-12-29,0,0,0,0,0,0
inverted,2000-12-28,2000-12-29,0,0,0,0,0,0
random_pairs,2000-12-28,2000-12-29,0,0,0,0,0,0
stale_5d,2000-12-28,2000-12-29,0,0,0,0,0,0
real,2000-12-29,2001-01-02,0,0,0,0,0,0
inverted,2000-12-29,2001-01-02,0,0,0,0,0,0
random_pairs,2000-12-29,2001-01-02,0,0,0,0,0,0
stale_5d,2000-12-29,2001-01-02,0,0,0,0,0,0
real,2001-01-02,2001-01-03,0,0,0,0,0,1
inverted,2001-01-02,2001-01-03,0,0,0,0,0,1
random_pairs,2001-01-02,2001-01-03,-0.00295788625784,1,0.5,1,1,1
stale_5d,2001-01-02,2001-01-03,0,0,0,0,0,1
real,2001-01-03,2001-01-04,0,0,0,0,0,1
inverted,2001-01-03,2001-01-04,0,0,0,0,0,1
random_pairs,2001-01-03,2001-01-04,0.00340805570684,0,0.5,1,1,1
stale_5d,2001-01-03,2001-01-04,0,0,0,0,0,1
real,2001-01-04,2001-01-05,0,0,0,0,0,1
inverted,2001-01-04,2001-01-05,0,0,0,0,0,1
random_pairs,2001-01-04,2001-01-05,-0.00579476798775,0,0.5,1,1,1
stale_5d,2001-01-04,2001-01-05,0,0,0,0,0,1
real,2001-01-05,2001-01-08,0,0,0,0,0,1
inverted,2001-01-05,2001-01-08,0,0,0,0,0,1
random_pairs,2001-01-05,2001-01-08,0.00897749093863,0,0.5,1,1,1
stale_5d,2001-01-05,2001-01-08,0,0,0,0,0,1
real,2001-01-08,2001-01-09,0,0,0,0,0,1
inverted,2001-01-08,2001-01-09,0,0,0,0,0,1
random_pairs,2001-01-08,2001-01-09,0.00709890289725,0,0.5,1,1,1
stale_5d,2001-01-08,2001-01-09,0,0,0,0,0,1
real,2001-01-09,2001-01-10,0,0,0,0,0,1
inverted,2001-01-09,2001-01-10,0,0,0,0,0,1
random_pairs,2001-01-09,2001-01-10,0.000497655811368,0,0.5,1,1,1
stale_5d,2001-01-09,2001-01-10,0,0,0,0,0,1
real,2001-01-10,2001-01-11,0,0,0,0,0,1
inverted,2001-01-10,2001-01-11,0,0,0,0,0,1
random_pairs,2001-01-10,2001-01-11,-0.000614238085523,0,0.5,1,1,1
stale_5d,2001-01-10,2001-01-11,0,0,0,0,0,1
real,2001-01-11,2001-01-12,0,0,0,0,0,1
inverted,2001-01-11,2001-01-12,0,0,0,0,0,1
random_pairs,2001-01-11,2001-01-12,0.00854535399901,0,0.5,1,1,1
stale_5d,2001-01-11,2001-01-12,0,0,0,0,0,1
real,2001-01-12,2001-01-16,-0.01110655237,1,0.5,1,1,1
inverted,2001-01-12,2001-01-16,0.01110655237,1,0.5,1,1,1
random_pairs,2001-01-12,2001-01-16,-0.00564884960748,0,0.5,1,1,1
stale_5d,2001-01-12,2001-01-16,0,0,0,0,0,1
real,2001-01-16,2001-01-17,0.0116666145211,0,0.5,1,1,1
inverted,2001-01-16,2001-01-17,-0.0116666145211,0,0.5,1,1,1
random_pairs,2001-01-16,2001-01-17,0.00147860793567,0,0.5,1,1,1
stale_5d,2001-01-16,2001-01-17,0,0,0,0,0,1
real,2001-01-17,2001-01-18,0.0278336345417,0,0.5,1,1,1
inverted,2001-01-17,2001-01-18,-0.0278336345417,0,0.5,1,1,1
random_pairs,2001-01-17,2001-01-18,0.0122974736598,0,0.5,1,1,1
stale_5d,2001-01-17,2001-01-18,0,0,0,0,0,1
real,2001-01-18,2001-01-19,0.0191545570148,0,0.5,1,1,1
inverted,2001-01-18,2001-01-19,-0.0191545570148,0,0.5,1,1,1
random_pairs,2001-01-18,2001-01-19,0.000736853749802,0,0.5,1,1,1
stale_5d,2001-01-18,2001-01-19,0,0,0,0,0,1
real,2001-01-19,2001-01-22,-0.00574732896604,0,0.5,1,1,1
inverted,2001-01-19,2001-01-22,0.00574732896604,0,0.5,1,1,1
random_pairs,2001-01-19,2001-01-22,-0.00554613183524,0,0.5,1,1,1
stale_5d,2001-01-19,2001-01-22,0,0,0,0,0,1
real,2001-01-22,2001-01-23,-0.00324822136263,0,0.5,1,1,1
inverted,2001-01-22,2001-01-23,0.00324822136263,0,0.5,1,1,1
random_pairs,2001-01-22,2001-01-23,-0.000964071632989,0,0.5,1,1,1
stale_5d,2001-01-22,2001-01-23,-0.00324822136263,1,0.5,1,1,1
real,2001-01-23,2001-01-24,0.0109174665067,0,0.5,1,1,1
inverted,2001-01-23,2001-01-24,-0.0109174665067,0,0.5,1,1,1
random_pairs,2001-01-23,2001-01-24,-0.00147267706237,0,0.5,1,1,1
stale_5d,2001-01-23,2001-01-24,0.0109174665067,0,0.5,1,1,1
real,2001-01-24,2001-01-25,-0.016666482027,0,0.5,1,1,1
inverted,2001-01-24,2001-01-25,0.016666482027,0,0.5,1,1,1
random_pairs,2001-01-24,2001-01-25,-0.00581782155258,0,0.5,1,1,1
stale_5d,2001-01-24,2001-01-25,-0.016666482027,0,0.5,1,1,1
real,2001-01-25,2001-01-26,0.00843648125056,0,0.5,1,1,1
inverted,2001-01-25,2001-01-26,-0.00843648125056,0,0.5,1,1,1
random_pairs,2001-01-25,2001-01-26,-0.00243447317021,0,0.5,1,1,1
stale_5d,2001-01-25,2001-01-26,0.00843648125056,0,0.5,1,1,1
real,2001-01-26,2001-01-29,0.00229675900751,0,0.5,1,1,1
inverted,2001-01-26,2001-01-29,-0.00229675900751,0,0.5,1,1,1
random_pairs,2001-01-26,2001-01-29,0.00225524862041,0,0.5,1,1,1
stale_5d,2001-01-26,2001-01-29,0.00229675900751,0,0.5,1,1,1
real,2001-01-29,2001-01-30,0.00219758207879,0,0.5,1,1,1
inverted,2001-01-29,2001-01-30,-0.00219758207879,0,0.5,1,1,1
random_pairs,2001-01-29,2001-01-30,-8.6456528432e-06,0,0.5,1,1,1
stale_5d,2001-01-29,2001-01-30,0.00219758207879,0,0.5,1,1,1
real,2001-01-30,2001-01-31,-0.00935707619182,0,0.5,1,1,1
inverted,2001-01-30,2001-01-31,0.00935707619182,0,0.5,1,1,1
random_pairs,2001-01-30,2001-01-31,0.00337818263689,0,0.5,1,1,1
stale_5d,2001-01-30,2001-01-31,-0.00935707619182,0,0.5,1,1,1
real,2001-01-31,2001-02-01,-0.00694156689782,0,0.5,1,1,1
inverted,2001-01-31,2001-02-01,0.00694156689782,0,0.5,1,1,1
random_pairs,2001-01-31,2001-02-01,0.00264106784665,0,0.5,1,1,1
stale_5d,2001-01-31,2001-02-01,-0.00694156689782,0,0.5,1,1,1
real,2001-02-01,2001-02-02,-0.016085587613,0,0.5,1,1,1
inverted,2001-02-01,2001-02-02,0.016085587613,0,0.5,1,1,1
random_pairs,2001-02-01,2001-02-02,0,1,0,0,0,1
stale_5d,2001-02-01,2001-02-02,-0.016085587613,0,0.5,1,1,1
real,2001-02-02,2001-02-05,-0.00274458270058,0,0.5,1,1,1
inverted,2001-02-02,2001-02-05,0.00274458270058,0,0.5,1,1,1
random_pairs,2001-02-02,2001-02-05,0,0,0,0,0,1
stale_5d,2001-02-02,2001-02-05,-0.00274458270058,0,0.5,1,1,1
real,2001-02-05,2001-02-06,0.00245140253561,0,0.5,1,1,1
inverted,2001-02-05,2001-02-06,-0.00245140253561,0,0.5,1,1,1
random_pairs,2001-02-05,2001-02-06,0,0,0,0,0,1
stale_5d,2001-02-05,2001-02-06,0.00245140253561,0,0.5,1,1,1
real,2001-02-06,2001-02-07,-0.01769363239,0,0.5,1,1,1
inverted,2001-02-06,2001-02-07,0.01769363239,0,0.5,1,1,1
random_pairs,2001-02-06,2001-02-07,0,0,0,0,0,1
stale_5d,2001-02-06,2001-02-07,-0.01769363239,0,0.5,1,1,1
real,2001-02-07,2001-02-08,-0.0103920384211,0,0.5,1,1,1
inverted,2001-02-07,2001-02-08,0.0103920384211,0,0.5,1,1,1
random_pairs,2001-02-07,2001-02-08,0,0,0,0,0,1
stale_5d,2001-02-07,2001-02-08,-0.0103920384211,0,0.5,1,1,1
real,2001-02-08,2001-02-09,-0.0150270108391,0,0.5,1,1,1
inverted,2001-02-08,2001-02-09,0.0150270108391,0,0.5,1,1,1
random_pairs,2001-02-08,2001-02-09,0,0,0,0,0,1
stale_5d,2001-02-08,2001-02-09,-0.0150270108391,0,0.5,1,1,1
real,2001-02-09,2001-02-12,0.000189557255619,0,0.5,1,1,1
inverted,2001-02-09,2001-02-12,-0.000189557255619,0,0.5,1,1,1
random_pairs,2001-02-09,2001-02-12,0,0,0,0,0,1
stale_5d,2001-02-09,2001-02-12,0.000189557255619,0,0.5,1,1,1
real,2001-02-12,2001-02-13,-0.00901946324675,0,0.5,1,1,1
inverted,2001-02-12,2001-02-13,0.00901946324675,0,0.5,1,1,1
random_pairs,2001-02-12,2001-02-13,0,0,0,0,0,1
stale_5d,2001-02-12,2001-02-13,-0.00901946324675,0,0.5,1,1,1
real,2001-02-13,2001-02-14,0.0171702598765,0,0.5,1,1,1
inverted,2001-02-13,2001-02-14,-0.0171702598765,0,0.5,1,1,1
random_pairs,2001-02-13,2001-02-14,0,0,0,0,0,1
stale_5d,2001-02-13,2001-02-14,0.0171702598765,0,0.5,1,1,1
real,2001-02-14,2001-02-15,0.0130508621253,0,0.5,1,1,1
inverted,2001-02-14,2001-02-15,-0.0130508621253,0,0.5,1,1,1
random_pairs,2001-02-14,2001-02-15,0,0,0,0,0,1
stale_5d,2001-02-14,2001-02-15,0.0130508621253,0,0.5,1,1,1
real,2001-02-15,2001-02-16,-0.0287216434947,0,0.5,1,1,1
inverted,2001-02-15,2001-02-16,0.0287216434947,0,0.5,1,1,1
random_pairs,2001-02-15,2001-02-16,0,0,0,0,0,1
stale_5d,2001-02-15,2001-02-16,-0.0287216434947,0,0.5,1,1,1
real,2001-02-16,2001-02-20,-0.026369063337,0,0.5,1,1,1
inverted,2001-02-16,2001-02-20,0.026369063337,0,0.5,1,1,1
random_pairs,2001-02-16,2001-02-20,0,0,0,0,0,1
stale_5d,2001-02-16,2001-02-20,-0.026369063337,0,0.5,1,1,1
real,2001-02-20,2001-02-21,-0.0101474656881,0,0.5,1,1,1
inverted,2001-02-20,2001-02-21,0.0101474656881,0,0.5,1,1,1
random_pairs,2001-02-20,2001-02-21,0,0,0,0,0,1
stale_5d,2001-02-20,2001-02-21,-0.0101474656881,0,0.5,1,1,1
real,2001-02-21,2001-02-22,0.010327484169,0,0.5,1,1,1
inverted,2001-02-21,2001-02-22,-0.010327484169,0,0.5,1,1,1
random_pairs,2001-02-21,2001-02-22,0,0,0,0,0,1
stale_5d,2001-02-21,2001-02-22,0.010327484169,0,0.5,1,1,1
real,2001-02-22,2001-02-23,-0.00231716370712,0,0.5,1,1,1
inverted,2001-02-22,2001-02-23,0.00231716370712,0,0.5,1,1,1
random_pairs,2001-02-22,2001-02-23,0,0,0,0,0,1
stale_5d,2001-02-22,2001-02-23,-0.00231716370712,0,0.5,1,1,1
real,2001-02-23,2001-02-26,0.00536957081744,0,0.5,1,1,1
inverted,2001-02-23,2001-02-26,-0.00536957081744,0,0.5,1,1,1
random_pairs,2001-02-23,2001-02-26,0,0,0,0,0,1
stale_5d,2001-02-23,2001-02-26,0.00536957081744,0,0.5,1,1,1
real,2001-02-26,2001-02-27,-0.0280654400519,0,0.5,1,1,1
inverted,2001-02-26,2001-02-27,0.0280654400519,0,0.5,1,1,1
random_pairs,2001-02-26,2001-02-27,0,0,0,0,0,1
stale_5d,2001-02-26,2001-02-27,-0.0280654400519,0,0.5,1,1,1
real,2001-02-27,2001-02-28,-0.0047971925627,0,0.5,1,1,1
inverted,2001-02-27,2001-02-28,0.0047971925627,0,0.5,1,1,1
random_pairs,2001-02-27,2001-02-28,0,0,0,0,0,1
stale_5d,2001-02-27,2001-02-28,-0.0047971925627,0,0.5,1,1,1
real,2001-02-28,2001-03-01,0.0158468608932,0,0.5,1,1,1
inverted,2001-02-28,2001-03-01,-0.0158468608932,0,0.5,1,1,1
random_pairs,2001-02-28,2001-03-01,0,0,0,0,0,1
stale_5d,2001-02-28,2001-03-01,0.0158468608932,0,0.5,1,1,1
real,2001-03-01,2001-03-02,-0.0182364831021,0,0.5,1,1,1
inverted,2001-03-01,2001-03-02,0.0182364831021,0,0.5,1,1,1
random_pairs,2001-03-01,2001-03-02,0,0,0,0,0,1
stale_5d,2001-03-01,2001-03-02,-0.0182364831021,0,0.5,1,1,1
real,2001-03-02,2001-03-05,0.0135872213297,0,0.5,1,1,1
inverted,2001-03-02,2001-03-05,-0.0135872213297,0,0.5,1,1,1
random_pairs,2001-03-02,2001-03-05,0,0,0,0,0,1
stale_5d,2001-03-02,2001-03-05,0.0135872213297,0,0.5,1,1,1
real,2001-03-05,2001-03-06,0.0193693221329,0,0.5,1,1,1
inverted,2001-03-05,2001-03-06,-0.0193693221329,0,0.5,1,1,1
random_pairs,2001-03-05,2001-03-06,0,0,0,0,0,1
stale_5d,2001-03-05,2001-03-06,0.0193693221329,0,0.5,1,1,1
real,2001-03-06,2001-03-07,-0.00160099711884,0,0.5,1,1,1
inverted,2001-03-06,2001-03-07,0.00160099711884,0,0.5,1,1,1
random_pairs,2001-03-06,2001-03-07,0,0,0,0,0,1
stale_5d,2001-03-06,2001-03-07,-0.00160099711884,0,0.5,1,1,1
real,2001-03-07,2001-03-08,-0.0127419759984,0,0.5,1,1,1
inverted,2001-03-07,2001-03-08,0.0127419759984,0,0.5,1,1,1
random_pairs,2001-03-07,2001-03-08,0,0,0,0,0,1
stale_5d,2001-03-07,2001-03-08,-0.0127419759984,0,0.5,1,1,1
real,2001-03-08,2001-03-09,-0.0283680830577,0,0.5,1,1,1
inverted,2001-03-08,2001-03-09,0.0283680830577,0,0.5,1,1,1
random_pairs,2001-03-08,2001-03-09,0,0,0,0,0,1
stale_5d,2001-03-08,2001-03-09,-0.0283680830577,0,0.5,1,1,1
real,2001-03-09,2001-03-12,-0.0016946293824,0,0.5,1,1,1
inverted,2001-03-09,2001-03-12,0.0016946293824,0,0.5,1,1,1
random_pairs,2001-03-09,2001-03-12,0,0,0,0,0,1
stale_5d,2001-03-09,2001-03-12,-0.0016946293824,0,0.5,1,1,1
real,2001-03-12,2001-03-13,0.0247186303254,0,0.5,1,1,1
inverted,2001-03-12,2001-03-13,-0.0247186303254,0,0.5,1,1,1
random_pairs,2001-03-12,2001-03-13,0,0,0,0,0,1
stale_5d,2001-03-12,2001-03-13,0.0247186303254,0,0.5,1,1,1
real,2001-03-13,2001-03-14,-0.00266173869436,0,0.5,1,1,1
inverted,2001-03-13,2001-03-14,0.00266173869436,0,0.5,1,1,1
random_pairs,2001-03-13,2001-03-14,0,0,0,0,0,1
stale_5d,2001-03-13,2001-03-14,-0.00266173869436,0,0.5,1,1,1
real,2001-03-14,2001-03-15,-0.0207112658896,0,0.5,1,1,1
inverted,2001-03-14,2001-03-15,0.0207112658896,0,0.5,1,1,1
random_pairs,2001-03-14,2001-03-15,0,0,0,0,0,1
stale_5d,2001-03-14,2001-03-15,-0.0207112658896,0,0.5,1,1,1
real,2001-03-15,2001-03-16,-0.00430517941977,0,0.5,1,1,1
inverted,2001-03-15,2001-03-16,0.00430517941977,0,0.5,1,1,1
random_pairs,2001-03-15,2001-03-16,0,0,0,0,0,1
stale_5d,2001-03-15,2001-03-16,-0.00430517941977,0,0.5,1,1,1
real,2001-03-16,2001-03-19,0.0155266931395,0,0.5,1,1,1
inverted,2001-03-16,2001-03-19,-0.0155266931395,0,0.5,1,1,1
random_pairs,2001-03-16,2001-03-19,0,0,0,0,0,1
stale_5d,2001-03-16,2001-03-19,0.0155266931395,0,0.5,1,1,1
real,2001-03-19,2001-03-20,-0.0134901279625,0,0.5,1,1,1
inverted,2001-03-19,2001-03-20,0.0134901279625,0,0.5,1,1,1
random_pairs,2001-03-19,2001-03-20,0,0,0,0,0,1
stale_5d,2001-03-19,2001-03-20,-0.0134901279625,0,0.5,1,1,1
real,2001-03-20,2001-03-21,0.0156104603345,0,0.5,1,1,1
inverted,2001-03-20,2001-03-21,-0.0156104603345,0,0.5,1,1,1
random_pairs,2001-03-20,2001-03-21,0,0,0,0,0,1
stale_5d,2001-03-20,2001-03-21,0.0156104603345,0,0.5,1,1,1
real,2001-03-21,2001-03-22,0,1,0,0,0,1
inverted,2001-03-21,2001-03-22,0,1,0,0,0,1
random_pairs,2001-03-21,2001-03-22,0,0,0,0,0,1
stale_5d,2001-03-21,2001-03-22,0.0339645566856,0,0.5,1,1,1
real,2001-03-22,2001-03-23,0,0,0,0,0,1
inverted,2001-03-22,2001-03-23,0,0,0,0,0,1
random_pairs,2001-03-22,2001-03-23,0,0,0,0,0,1
stale_5d,2001-03-22,2001-03-23,-0.000625760116863,0,0.5,1,1,1
real,2001-03-23,2001-03-26,0,0,0,0,0,1
inverted,2001-03-23,2001-03-26,0,0,0,0,0,1
random_pairs,2001-03-23,2001-03-26,0,0,0,0,0,1
stale_5d,2001-03-23,2001-03-26,-0.0152508275454,0,0.5,1,1,1
real,2001-03-26,2001-03-27,0,0,0,0,0,1
inverted,2001-03-26,2001-03-27,0,0,0,0,0,1
random_pairs,2001-03-26,2001-03-27,0,0,0,0,0,1
stale_5d,2001-03-26,2001-03-27,0.00121094685938,0,0.5,1,1,1
real,2001-03-27,2001-03-28,0,0,0,0,0,1
inverted,2001-03-27,2001-03-28,0,0,0,0,0,1
random_pairs,2001-03-27,2001-03-28,0,0,0,0,0,1
stale_5d,2001-03-27,2001-03-28,-0.0266374842237,0,0.5,1,1,1
real,2001-03-28,2001-03-29,0,0,0,0,0,1
inverted,2001-03-28,2001-03-29,0,0,0,0,0,1
random_pairs,2001-03-28,2001-03-29,0,0,0,0,0,1
stale_5d,2001-03-28,2001-03-29,0,1,0,0,0,1
real,2001-03-29,2001-03-30,0,0,0,0,0,1
inverted,2001-03-29,2001-03-30,0,0,0,0,0,1
random_pairs,2001-03-29,2001-03-30,0,0,0,0,0,1
stale_5d,2001-03-29,2001-03-30,0,0,0,0,0,1
real,2001-03-30,2001-04-02,0,0,0,0,0,1
inverted,2001-03-30,2001-04-02,0,0,0,0,0,1
random_pairs,2001-03-30,2001-04-02,0,0,0,0,0,1
stale_5d,2001-03-30,2001-04-02,0,0,0,0,0,1
real,2001-04-02,2001-04-03,-0.00395460438512,1,0.5,1,1,2
inverted,2001-04-02,2001-04-03,0.00395460438512,1,0.5,1,1,2
random_pairs,2001-04-02,2001-04-03,-0.00395460438512,1,0.5,1,1,2
stale_5d,2001-04-02,2001-04-03,0,0,0,0,0,2
real,2001-04-03,2001-04-04,0,1,0,0,0,2
inverted,2001-04-03,2001-04-04,0,1,0,0,0,2
random_pairs,2001-04-03,2001-04-04,0,1,0,0,0,2
stale_5d,2001-04-03,2001-04-04,0,0,0,0,0,2
real,2001-04-04,2001-04-05,0,0,0,0,0,2
inverted,2001-04-04,2001-04-05,0,0,0,0,0,2
random_pairs,2001-04-04,2001-04-05,0,0,0,0,0,2
stale_5d,2001-04-04,2001-04-05,0,0,0,0,0,2
real,2001-04-05,2001-04-06,0,0,0,0,0,2
inverted,2001-04-05,2001-04-06,0,0,0,0,0,2
random_pairs,2001-04-05,2001-04-06,0,0,0,0,0,2
stale_5d,2001-04-05,2001-04-06,0,0,0,0,0,2
real,2001-04-06,2001-04-09,0,0,0,0,0,2
inverted,2001-04-06,2001-04-09,0,0,0,0,0,2
random_pairs,2001-04-06,2001-04-09,0,0,0,0,0,2
stale_5d,2001-04-06,2001-04-09,0,0,0,0,0,2
real,2001-04-09,2001-04-10,0,0,0,0,0,2
inverted,2001-04-09,2001-04-10,0,0,0,0,0,2
random_pairs,2001-04-09,2001-04-10,0,0,0,0,0,2
stale_5d,2001-04-09,2001-04-10,0.000190120834156,1,0.5,1,1,2
real,2001-04-10,2001-04-11,0,0,0,0,0,2
inverted,2001-04-10,2001-04-11,0,0,0,0,0,2
random_pairs,2001-04-10,2001-04-11,0,0,0,0,0,2
stale_5d,2001-04-10,2001-04-11,0,1,0,0,0,2
real,2001-04-11,2001-04-12,0,0,0,0,0,2
inverted,2001-04-11,2001-04-12,0,0,0,0,0,2
random_pairs,2001-04-11,2001-04-12,0,0,0,0,0,2
stale_5d,2001-04-11,2001-04-12,0,0,0,0,0,2
real,2001-04-12,2001-04-16,0,0,0,0,0,2
inverted,2001-04-12,2001-04-16,0,0,0,0,0,2
