candidate,sleeve,ensemble,breadth,market_cap_floor,sector_cap,cohorts,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown
all_valuation__top10__floor100m__sector70__cohort4__w0.40__200bps,all_valuation__top10__floor100m__sector70,all_valuation,10,100000000,0.7,4,0.4,200,0.8533707750368518,3.082966589397823,-0.06143465876344889,0.30671589433705226,1.4537676869971603,-0.21809537034811477
all_valuation__top10__floor100m__sector80__cohort1__w0.10__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.1,50,0.9988930060042658,2.771149287212832,-0.08155978664325148,0.3921289185123291,1.6257132941329238,-0.20900704223363797
all_valuation__top10__floor100m__sector80__cohort1__w0.20__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.2,50,0.9463222091862193,2.8359811465131077,-0.07104776634826837,0.37454355878606194,1.614104288576882,-0.21027421869149254
all_valuation__top10__floor100m__sector80__cohort1__w0.30__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.3,50,0.893397397231166,2.874902424357968,-0.06727730945848631,0.35661019699957386,1.5873700582261703,-0.21196718949626459
all_valuation__top10__floor100m__sector80__cohort1__w0.40__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.4,50,0.8402184127939596,2.8743418056440206,-0.06350787750893383,0.33834755187728205,1.5438824990519837,-0.21366531373041298
all_valuation__top10__floor100m__sector80__cohort1__w0.10__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.1,100,0.9973685919414581,2.768306818878316,-0.0815597866432517,0.3906575950644797,1.6211894567623149,-0.2091867538557144
all_valuation__top10__floor100m__sector80__cohort1__w0.20__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.2,100,0.9433405485850885,2.8296133406447486,-0.07104776634826826,0.3716368890640973,1.6047130988914562,-0.21027421869149265
all_valuation__top10__floor100m__sector80__cohort1__w0.30__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.3,100,0.8890273320099171,2.8642287701829634,-0.0672773094584862,0.35230523721680385,1.5728388063274152,-0.21196718949626447
all_valuation__top10__floor100m__sector80__cohort1__w0.40__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.4,100,0.8345301825372775,2.8585986436991897,-0.06350787750893372,0.3326823628265232,1.5240485125505816,-0.2136653137304132
all_valuation__top10__floor100m__sector80__cohort1__w0.10__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.1,200,0.994322066626306,2.7625978621235987,-0.08155978664325181,0.38771771053026116,1.61208878218245,-0.20954617709986645
all_valuation__top10__floor100m__sector80__cohort1__w0.20__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.2,200,0.9373862770804873,2.816769692080584,-0.07104776634826815,0.3658344861256324,1.5857074562460562,-0.21027421869149265
all_valuation__top10__floor100m__sector80__cohort1__w0.30__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.3,200,0.8803071889645286,2.8426182431341087,-0.06727730945848631,0.34371966368576956,1.5432609312613688,-0.21196718949626436
all_valuation__top10__floor100m__sector80__cohort1__w0.40__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,1,0.4,200,0.8231885714903522,2.8266329004970467,-0.06350787750893383,0.32139479043947206,1.483469093083819,-0.21366531373041264
all_valuation__top10__floor100m__sector80__cohort2__w0.10__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.1,50,1.001314671779225,2.7754822416940748,-0.08158167398088434,0.3922191255355425,1.626604513122395,-0.20901447813871998
all_valuation__top10__floor100m__sector80__cohort2__w0.20__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.2,50,0.9510676752780389,2.845808082371781,-0.07114795044525501,0.3747280233800039,1.6161668207182593,-0.210341659254203
all_valuation__top10__floor100m__sector80__cohort2__w0.30__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.3,50,0.9003659754246665,2.8916090888606134,-0.06742814866903302,0.3568928418676105,1.5908514201126016,-0.2120678417473616
all_valuation__top10__floor100m__sector80__cohort2__w0.40__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.4,50,0.8493069738337455,2.8993626182117977,-0.06370974692649967,0.33873216002931117,1.5489431677777354,-0.21379883911060793
all_valuation__top10__floor100m__sector80__cohort2__w0.10__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.1,100,0.999755419534075,2.7731866644413565,-0.08158167398088412,0.39074086931147556,1.6220300648455377,-0.20919172796091945
all_valuation__top10__floor100m__sector80__cohort2__w0.20__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.2,100,0.9480192081103738,2.8408602559038654,-0.0711479504452549,0.3718065643047459,1.6066356111240416,-0.2103416592542029
all_valuation__top10__floor100m__sector80__cohort2__w0.30__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.3,100,0.895899933260546,2.8835933915431164,-0.06742814866903324,0.3525643649306247,1.5760487054901267,-0.2120678417473617
all_valuation__top10__floor100m__sector80__cohort2__w0.40__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.4,100,0.8434963140472878,2.887824953042812,-0.06370974692649956,0.33303390807301736,1.5286673359392713,-0.21379883911060804
all_valuation__top10__floor100m__sector80__cohort2__w0.10__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.1,200,0.9966399396985659,2.7685803087004848,-0.08158167398088412,0.3877879777141795,1.612849598136154,-0.2095461680307601
all_valuation__top10__floor100m__sector80__cohort2__w0.20__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.2,200,0.94193413261271,2.830894247277621,-0.07114795044525513,0.36597796547899675,1.587441084051702,-0.210341659254203
all_valuation__top10__floor100m__sector80__cohort2__w0.30__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.3,200,0.8869939796831061,2.8673829576231022,-0.06742814866903313,0.3439392519870237,1.5461406048014943,-0.21206784174736182
all_valuation__top10__floor100m__sector80__cohort2__w0.40__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,2,0.4,200,0.8319204489409513,2.8644023833521164,-0.06370974692649967,0.32169332485088775,1.4875850824960115,-0.21379883911060804
all_valuation__top10__floor100m__sector80__cohort4__w0.10__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.1,50,1.002475922205178,2.7800485819324385,-0.08153528106059316,0.3914211095455713,1.6241220700137338,-0.20840916279700794
all_valuation__top10__floor100m__sector80__cohort4__w0.20__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.2,50,0.9533703192988994,2.857062001295391,-0.07144928215442414,0.3731640074043534,1.611366208550303,-0.2099198778959338
all_valuation__top10__floor100m__sector80__cohort4__w0.30__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.3,50,0.9037869278464614,2.9120774658039066,-0.06788202490452089,0.35459502488688144,1.5839769134541704,-0.2114360002764889
all_valuation__top10__floor100m__sector80__cohort4__w0.40__50bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.4,50,0.853820059214708,2.931526761140659,-0.06431742325298428,0.33573286426428806,1.5402791273876464,-0.21295749593849578
all_valuation__top10__floor100m__sector80__cohort4__w0.10__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.1,100,1.0008992374796435,2.7774857228594656,-0.08153528106059327,0.3899376138996087,1.6194383697521255,-0.20855541277374545
all_valuation__top10__floor100m__sector80__cohort4__w0.20__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.2,100,0.9502879853183399,2.851530243366781,-0.07158368736957599,0.3702346773545402,1.601621847935827,-0.2099198778959338
all_valuation__top10__floor100m__sector80__cohort4__w0.30__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.3,100,0.8992714935042945,2.9031267000266183,-0.06808407735349364,0.3502585188618088,1.5688686009146464,-0.2114360002764888
all_valuation__top10__floor100m__sector80__cohort4__w0.40__100bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.4,100,0.847945305561717,2.9187000213915675,-0.06458741665740075,0.33002876247218405,1.5196216104160098,-0.21295749593849578
all_valuation__top10__floor100m__sector80__cohort4__w0.10__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.1,200,0.9977492749864159,2.772352167070169,-0.08153528106059327,0.38697468644512467,1.6100513998301007,-0.2089056535129553
all_valuation__top10__floor100m__sector80__cohort4__w0.20__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.2,200,0.9441366635972532,2.840430770763787,-0.07185249779987934,0.36439206398502866,1.5820515318649386,-0.2099198778959338
all_valuation__top10__floor100m__sector80__cohort4__w0.30__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.3,200,0.8902700083390738,2.885134500227719,-0.06848818225143949,0.34162113485365486,1.5384656561257402,-0.21143600027648868
all_valuation__top10__floor100m__sector80__cohort4__w0.40__200bps,all_valuation__top10__floor100m__sector80,all_valuation,10,100000000,0.8,4,0.4,200,0.8362468690894875,2.8928724434093094,-0.06512740346623369,0.3186830365560045,1.4779809578035141,-0.21295749593849567
all_valuation__top10__floor250m__sector50__cohort1__w0.10__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.1,50,1.0020059261638021,2.857826247832165,-0.07893763858017311,0.3880684781276542,1.6246804370144365,-0.22136988965397542
all_valuation__top10__floor250m__sector50__cohort1__w0.20__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.2,50,0.9515837037373844,3.0266767998489286,-0.07517340545260709,0.3662037665102833,1.6036117553278724,-0.2319721700870484
all_valuation__top10__floor250m__sector50__cohort1__w0.30__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.3,50,0.8998915252857693,3.1776267477128224,-0.07302402856891155,0.3437877199513588,1.5572412474248984,-0.24597700750513185
all_valuation__top10__floor250m__sector50__cohort1__w0.40__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.4,50,0.8470808636843008,3.275098402366282,-0.07088802873561784,0.320854984465166,1.484057355745863,-0.2597842007342035
all_valuation__top10__floor250m__sector50__cohort1__w0.10__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.1,100,1.0002600083196223,2.854585374938734,-0.078937638580173,0.386382720640559,1.6194787605051373,-0.22155611791830176
all_valuation__top10__floor250m__sector50__cohort1__w0.20__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.2,100,0.948163404103338,3.019113771413418,-0.07517340545260742,0.362881450935036,1.5926901598040424,-0.23197217008704862
all_valuation__top10__floor250m__sector50__cohort1__w0.30__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.3,100,0.8948727455813716,3.164279108736784,-0.07302402856891155,0.33888015273120153,1.5402300104724302,-0.24597700750513185
all_valuation__top10__floor250m__sector50__cohort1__w0.40__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.4,100,0.8405434223244805,3.2542822209981646,-0.07088802873561773,0.314415424653425,1.460834943105882,-0.2597842007342036
all_valuation__top10__floor250m__sector50__cohort1__w0.10__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.1,200,0.9967711568276016,2.8480672423958255,-0.07893763858017311,0.3830151389776537,1.6090114801580504,-0.22192857444695424
all_valuation__top10__floor250m__sector50__cohort1__w0.20__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.2,200,0.9413345588796413,3.0038056524201147,-0.07517340545260709,0.35625234867378164,1.570579328908897,-0.23197217008704862
all_valuation__top10__floor250m__sector50__cohort1__w0.30__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.3,200,0.8848611946604461,3.1370898845210036,-0.07302402856891155,0.32909948281610735,1.5056061184403404,-0.24597700750513196
all_valuation__top10__floor250m__sector50__cohort1__w0.40__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,1,0.4,200,0.8275139524968078,3.211666696910774,-0.07088802873561806,0.30159670340976397,1.41337956537015,-0.2597842007342037
all_valuation__top10__floor250m__sector50__cohort2__w0.10__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.1,50,1.0018975791768936,2.858852767824593,-0.07895371069376167,0.38669300312329224,1.6209167996055704,-0.22174830444107618
all_valuation__top10__floor250m__sector50__cohort2__w0.20__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.2,50,0.9513613800333689,3.029138262699616,-0.07508171211450887,0.3634977298917328,1.5958566447464353,-0.23168785304445294
all_valuation__top10__floor250m__sector50__cohort2__w0.30__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.3,50,0.89955094172205,3.181872290730893,-0.07288586245473772,0.3397976177048503,1.5453242193053969,-0.24555676576229568
all_valuation__top10__floor250m__sector50__cohort2__w0.40__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.4,50,0.8466190587655789,3.281114917160393,-0.07070297270902992,0.3156287530057482,1.4678858354111972,-0.2592320961297273
all_valuation__top10__floor250m__sector50__cohort2__w0.10__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.1,100,1.0001325792623517,2.8562207905743464,-0.07895371069376189,0.38500082954889203,1.6156070350577227,-0.22193342734836718
all_valuation__top10__floor250m__sector50__cohort2__w0.20__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.2,100,0.9479076422173771,3.0232807503664167,-0.07508171211450854,0.3601670607809515,1.584721383500566,-0.23168785304445283
all_valuation__top10__floor250m__sector50__cohort2__w0.30__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.3,100,0.8944888945495426,3.171991631845362,-0.07288586245473772,0.334884030414478,1.5280085462011461,-0.24555676576229535
all_valuation__top10__floor250m__sector50__cohort2__w0.40__100bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.4,100,0.8400328234062016,3.266190848132103,-0.07070297270903003,0.3091895605551278,1.4442940432766742,-0.25923209612972753
all_valuation__top10__floor250m__sector50__cohort2__w0.10__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.1,200,0.9966064420209342,2.850935318352096,-0.078953710693762,0.3816214311347015,1.604950304358754,-0.22230360710475072
all_valuation__top10__floor250m__sector50__cohort2__w0.20__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.2,200,0.941015338947885,3.0114564107933264,-0.07508171211450887,0.3535252145591872,1.5622959424938647,-0.23168785304445305
all_valuation__top10__floor250m__sector50__cohort2__w0.30__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.3,200,0.8843982808365232,3.1519244046682555,-0.07288586245473783,0.3251000145651006,1.493031233269987,-0.2455567657622958
all_valuation__top10__floor250m__sector50__cohort2__w0.40__200bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,2,0.4,200,0.8269186526267105,3.23570073981678,-0.07070297270903025,0.2963866331139948,1.3965335651842046,-0.2592320961297273
all_valuation__top10__floor250m__sector50__cohort4__w0.10__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,4,0.1,50,0.999354965954357,2.856252865885765,-0.07876630215764724,0.38453690200463986,1.6139566926546054,-0.22199575428534424
all_valuation__top10__floor250m__sector50__cohort4__w0.20__50bps,all_valuation__top10__floor250m__sector50,all_valuation,10,250000000,0.5,4,0.2,50,0.946417954560397,3.0247912373108514,-0.07480661974477265,0.3592675049849736,1.5816144306206419,-0.2319449846183791
