candidate,first_hash,second_hash,deterministic
xlk_blend::downside_efficiency_52__top2__equal::50,8e03c16e621b2da8b5c135eb87bdffc8b582ac545d476f396fe0de98f752238a,8e03c16e621b2da8b5c135eb87bdffc8b582ac545d476f396fe0de98f752238a,True
ceiling_blend::downside_efficiency_52__top2__equal::50,501450527c5fc5dfce4c541c048bf6e6dd48c9bab8c92c4e4317c4432b3cae23,501450527c5fc5dfce4c541c048bf6e6dd48c9bab8c92c4e4317c4432b3cae23,True
xlk_blend::downside_efficiency_52__top2__equal::75,51d3681ac2206d423f5ff1f2eab2409f74b875daff810fe5d61d9285edac106e,51d3681ac2206d423f5ff1f2eab2409f74b875daff810fe5d61d9285edac106e,True
ceiling_blend::downside_efficiency_52__top2__equal::75,3a641eed80ae9b6f1b6394064e53e1e9b9538321171f77091f76bf7ff9402f6f,3a641eed80ae9b6f1b6394064e53e1e9b9538321171f77091f76bf7ff9402f6f,True
regime::tech_leadership::downside_efficiency_52__top2__equal,6a7dd457645d830b4437666f1bd1395442050227c35ff8aa9dbad1d29ca3edea,6a7dd457645d830b4437666f1bd1395442050227c35ff8aa9dbad1d29ca3edea,True
regime::broad_risk_on::downside_efficiency_52__top2__equal,23461493be88ad484463e317303780a51b1d25ae234a26db477cb07b012af95d,23461493be88ad484463e317303780a51b1d25ae234a26db477cb07b012af95d,True
regime::high_dispersion::downside_efficiency_52__top2__equal,c83c71eee7a9004d34c191dcd46815a989e393c08bcc4c923fa08d19e3953f86,c83c71eee7a9004d34c191dcd46815a989e393c08bcc4c923fa08d19e3953f86,True
regime::low_volatility_risk_on::downside_efficiency_52__top2__equal,009633ca1b115f4222fc3f0bb1bad35ff32cfd8ace8b6d3e888510e8f60008c7,009633ca1b115f4222fc3f0bb1bad35ff32cfd8ace8b6d3e888510e8f60008c7,True
standalone::downside_efficiency_52__top2__score_invvol,6e5b9ee9ba3f526e0fbe30cdb175e96c6aa9e8ee5fd98b3d2be567fa2d137b2a,6e5b9ee9ba3f526e0fbe30cdb175e96c6aa9e8ee5fd98b3d2be567fa2d137b2a,True
xlk_blend::downside_efficiency_52__top2__score_invvol::25,bc7ef56e993a0b9156c64be4f78a869cef8dcd6e2f108e9ba17f8abaab05cb41,bc7ef56e993a0b9156c64be4f78a869cef8dcd6e2f108e9ba17f8abaab05cb41,True
ceiling_blend::downside_efficiency_52__top2__score_invvol::25,bcccde09bf7ae9c345ec11654869b33422c6765e1bd48eab93eca6a60d699160,bcccde09bf7ae9c345ec11654869b33422c6765e1bd48eab93eca6a60d699160,True
xlk_blend::downside_efficiency_52__top2__score_invvol::50,c848495d0b55838511f947687a77b40b28905bf0c757cb99f53a1e68c4837185,c848495d0b55838511f947687a77b40b28905bf0c757cb99f53a1e68c4837185,True
ceiling_blend::downside_efficiency_52__top2__score_invvol::50,ca1b1535160122418eae41eb84dfbb8e1fb4d6c3bc69b9a2d25737b60fbc7be2,ca1b1535160122418eae41eb84dfbb8e1fb4d6c3bc69b9a2d25737b60fbc7be2,True
xlk_blend::downside_efficiency_52__top2__score_invvol::75,c1a1038ac5f4eb065c3f55200012cdcf561fd44135051d58b61b8239a2f03c11,c1a1038ac5f4eb065c3f55200012cdcf561fd44135051d58b61b8239a2f03c11,True
ceiling_blend::downside_efficiency_52__top2__score_invvol::75,2c66fe46fda20a3eb82099b26d52aa2d9c2ea3c1d9c6dbc72cbdd2e54403ddc2,2c66fe46fda20a3eb82099b26d52aa2d9c2ea3c1d9c6dbc72cbdd2e54403ddc2,True
regime::tech_leadership::downside_efficiency_52__top2__score_invvol,9ab781fbc31557cceae56ebccf39d85261fe358efa9b793ed01a4162114fd7a3,9ab781fbc31557cceae56ebccf39d85261fe358efa9b793ed01a4162114fd7a3,True
regime::broad_risk_on::downside_efficiency_52__top2__score_invvol,9ca40c8de63da1f4c19c483042da349b4eb265d2e558039fd2db054002e75e64,9ca40c8de63da1f4c19c483042da349b4eb265d2e558039fd2db054002e75e64,True
regime::high_dispersion::downside_efficiency_52__top2__score_invvol,9d77cc8a8921e883efaa647ee50b0720da3bb5d59593bafeb0fa713e717feae4,9d77cc8a8921e883efaa647ee50b0720da3bb5d59593bafeb0fa713e717feae4,True
regime::low_volatility_risk_on::downside_efficiency_52__top2__score_invvol,cee87737698cfc6419eeddc3515bcfb41b24d435979f1de0aaa629c1597b586e,cee87737698cfc6419eeddc3515bcfb41b24d435979f1de0aaa629c1597b586e,True
standalone::downside_efficiency_52__top3__equal,42d8de6ce4d99caa2aea839d7f2628902bb7cc2d2cfda3a81b588393608fc79f,42d8de6ce4d99caa2aea839d7f2628902bb7cc2d2cfda3a81b588393608fc79f,True
xlk_blend::downside_efficiency_52__top3__equal::25,da1a1616978d9379d61dd0b1fece3efa75442a6912a98ebbc4ab4cd46f34c485,da1a1616978d9379d61dd0b1fece3efa75442a6912a98ebbc4ab4cd46f34c485,True
ceiling_blend::downside_efficiency_52__top3__equal::25,66139c2c887c69a8e5e13e0758bd9063d88c76a0b47c890ed888a723bb1b203d,66139c2c887c69a8e5e13e0758bd9063d88c76a0b47c890ed888a723bb1b203d,True
xlk_blend::downside_efficiency_52__top3__equal::50,049df73c9a7fc8c039b0ec9d7a9141b2083d55e358c4ce5a568ad45b75ef786f,049df73c9a7fc8c039b0ec9d7a9141b2083d55e358c4ce5a568ad45b75ef786f,True
ceiling_blend::downside_efficiency_52__top3__equal::50,a03da67ae33bd703312f774127ab887456b818ec850366beb059205598f5addf,a03da67ae33bd703312f774127ab887456b818ec850366beb059205598f5addf,True
xlk_blend::downside_efficiency_52__top3__equal::75,666ffda51042d18270a77bacb701fca81e8e90e9c8b563f13ae96c5e072a4728,666ffda51042d18270a77bacb701fca81e8e90e9c8b563f13ae96c5e072a4728,True
ceiling_blend::downside_efficiency_52__top3__equal::75,17afc6219cb8942516d54bd683da23e363f469b0975adcb67d37ad161578edd1,17afc6219cb8942516d54bd683da23e363f469b0975adcb67d37ad161578edd1,True
regime::tech_leadership::downside_efficiency_52__top3__equal,05e083ca5be8275d1f2c5a9a6ff4eccb959c1f442fcf3f9c11e86a2b7b342a69,05e083ca5be8275d1f2c5a9a6ff4eccb959c1f442fcf3f9c11e86a2b7b342a69,True
regime::broad_risk_on::downside_efficiency_52__top3__equal,bb155610d40f7389f77b086f05dddd2e2be4482c801581fa8520accf420f37fa,bb155610d40f7389f77b086f05dddd2e2be4482c801581fa8520accf420f37fa,True
regime::high_dispersion::downside_efficiency_52__top3__equal,39a448df8cf1b13e7c2fdb331e82234c6de852bdfab7ca69deb148dcf7ede5a1,39a448df8cf1b13e7c2fdb331e82234c6de852bdfab7ca69deb148dcf7ede5a1,True
regime::low_volatility_risk_on::downside_efficiency_52__top3__equal,fbc5a6b46b6b2df7e982f455754d6f8faf4f16dd21e26bb6de513049c103ae3c,fbc5a6b46b6b2df7e982f455754d6f8faf4f16dd21e26bb6de513049c103ae3c,True
standalone::downside_efficiency_52__top3__score_invvol,779746a2676c351df9ca1c4183ac3aded730d4635f076bcb3bfcca39058520f1,779746a2676c351df9ca1c4183ac3aded730d4635f076bcb3bfcca39058520f1,True
xlk_blend::downside_efficiency_52__top3__score_invvol::25,686f09ce7c5723326069e0e47e66cdb137f9255bcf0ccbc3978c26083dcca6d1,686f09ce7c5723326069e0e47e66cdb137f9255bcf0ccbc3978c26083dcca6d1,True
ceiling_blend::downside_efficiency_52__top3__score_invvol::25,e50d89420dbd0d5c1ec377833fbafb173417af7acce13552f3c53911441ceafd,e50d89420dbd0d5c1ec377833fbafb173417af7acce13552f3c53911441ceafd,True
xlk_blend::downside_efficiency_52__top3__score_invvol::50,3c364d3bd588da52092f7ac36b33f46995a1c0c4e9b5c1b250a84b14f8a3a6c4,3c364d3bd588da52092f7ac36b33f46995a1c0c4e9b5c1b250a84b14f8a3a6c4,True
ceiling_blend::downside_efficiency_52__top3__score_invvol::50,90281dc7518d986cadd83a2862797eb24bfa6c1fa4274697fb0cf80b1d01fe64,90281dc7518d986cadd83a2862797eb24bfa6c1fa4274697fb0cf80b1d01fe64,True
xlk_blend::downside_efficiency_52__top3__score_invvol::75,ac8041eb649adbf6922f103de8a055dc4d50a947b25f7b357c3bca9dc6e0441d,ac8041eb649adbf6922f103de8a055dc4d50a947b25f7b357c3bca9dc6e0441d,True
ceiling_blend::downside_efficiency_52__top3__score_invvol::75,757aefad7b159af5fa49973b44a3d6ed0078a0bbc378c401a389b6bbf5829d83,757aefad7b159af5fa49973b44a3d6ed0078a0bbc378c401a389b6bbf5829d83,True
regime::tech_leadership::downside_efficiency_52__top3__score_invvol,f46a248144e856309a3ff871d749409d8fd6cb643ec0ceb979ca4a26eeea2616,f46a248144e856309a3ff871d749409d8fd6cb643ec0ceb979ca4a26eeea2616,True
regime::broad_risk_on::downside_efficiency_52__top3__score_invvol,1b7d90533af15d807ce8a6d320f5140600e6b0af888962d087c6e2b908cb1e75,1b7d90533af15d807ce8a6d320f5140600e6b0af888962d087c6e2b908cb1e75,True
regime::high_dispersion::downside_efficiency_52__top3__score_invvol,8d5363d6cd46f9ebd5451a266fe2fe2b33adbeef78708f24849479eba25b2e37,8d5363d6cd46f9ebd5451a266fe2fe2b33adbeef78708f24849479eba25b2e37,True
regime::low_volatility_risk_on::downside_efficiency_52__top3__score_invvol,00e786a1ec376e6516d5d0fcb0fde759bf5a743ea6a8fd4a978d06478fbfc4e3,00e786a1ec376e6516d5d0fcb0fde759bf5a743ea6a8fd4a978d06478fbfc4e3,True
standalone::low_vol_momentum_26__top1__equal,24bc037d059f0fa1c38fe2a95a3d0776347df1264f51a9516fb4bde36e31657d,24bc037d059f0fa1c38fe2a95a3d0776347df1264f51a9516fb4bde36e31657d,True
xlk_blend::low_vol_momentum_26__top1__equal::25,2bac9e278002fd6e9b6a48656c251f7b84bc432198f5b7d582f66a0f7663965f,2bac9e278002fd6e9b6a48656c251f7b84bc432198f5b7d582f66a0f7663965f,True
ceiling_blend::low_vol_momentum_26__top1__equal::25,f16fc0c9ae54bcf7206ad98a1e7e7943e5450a1d8fc91be6743fe177947453d9,f16fc0c9ae54bcf7206ad98a1e7e7943e5450a1d8fc91be6743fe177947453d9,True
xlk_blend::low_vol_momentum_26__top1__equal::50,4120c4c37454fd81dedae74899879ce792b9ce06ae8f7022af63984be96c49bb,4120c4c37454fd81dedae74899879ce792b9ce06ae8f7022af63984be96c49bb,True
ceiling_blend::low_vol_momentum_26__top1__equal::50,4edd27ed097fb6a9c571872a217b7ed1c8b242ed39bfcf20f1d9bf818d68f8c9,4edd27ed097fb6a9c571872a217b7ed1c8b242ed39bfcf20f1d9bf818d68f8c9,True
xlk_blend::low_vol_momentum_26__top1__equal::75,c4f6e58b0922485d2066996590200593bccf2524656edaf1daa0a18aefa23368,c4f6e58b0922485d2066996590200593bccf2524656edaf1daa0a18aefa23368,True
ceiling_blend::low_vol_momentum_26__top1__equal::75,cd38b12ae8f423575dff4f87c7e0f7d440dece46669fbfb579c80dfe9c0e0eb2,cd38b12ae8f423575dff4f87c7e0f7d440dece46669fbfb579c80dfe9c0e0eb2,True
regime::tech_leadership::low_vol_momentum_26__top1__equal,f6e18327d99141e894581e9f54d81302eb7c1cc33dfbe767383c317fbce4fcff,f6e18327d99141e894581e9f54d81302eb7c1cc33dfbe767383c317fbce4fcff,True
regime::broad_risk_on::low_vol_momentum_26__top1__equal,956317ba2533403d80957726bc2272b0af8d49a47f561ba9a27656a6d803b813,956317ba2533403d80957726bc2272b0af8d49a47f561ba9a27656a6d803b813,True
regime::high_dispersion::low_vol_momentum_26__top1__equal,699f75a313475b3a7b8f13e570787ff47175b86ffb4018b288a91bc53cdfdd67,699f75a313475b3a7b8f13e570787ff47175b86ffb4018b288a91bc53cdfdd67,True
regime::low_volatility_risk_on::low_vol_momentum_26__top1__equal,48aeff2c931acc9508ad1ae3e97de0c57510c6ae42d6d2e5ba3ba3ea288ba419,48aeff2c931acc9508ad1ae3e97de0c57510c6ae42d6d2e5ba3ba3ea288ba419,True
standalone::low_vol_momentum_26__top1__score_invvol,24bc037d059f0fa1c38fe2a95a3d0776347df1264f51a9516fb4bde36e31657d,24bc037d059f0fa1c38fe2a95a3d0776347df1264f51a9516fb4bde36e31657d,True
xlk_blend::low_vol_momentum_26__top1__score_invvol::25,2bac9e278002fd6e9b6a48656c251f7b84bc432198f5b7d582f66a0f7663965f,2bac9e278002fd6e9b6a48656c251f7b84bc432198f5b7d582f66a0f7663965f,True
ceiling_blend::low_vol_momentum_26__top1__score_invvol::25,f16fc0c9ae54bcf7206ad98a1e7e7943e5450a1d8fc91be6743fe177947453d9,f16fc0c9ae54bcf7206ad98a1e7e7943e5450a1d8fc91be6743fe177947453d9,True
xlk_blend::low_vol_momentum_26__top1__score_invvol::50,4120c4c37454fd81dedae74899879ce792b9ce06ae8f7022af63984be96c49bb,4120c4c37454fd81dedae74899879ce792b9ce06ae8f7022af63984be96c49bb,True
ceiling_blend::low_vol_momentum_26__top1__score_invvol::50,4edd27ed097fb6a9c571872a217b7ed1c8b242ed39bfcf20f1d9bf818d68f8c9,4edd27ed097fb6a9c571872a217b7ed1c8b242ed39bfcf20f1d9bf818d68f8c9,True
xlk_blend::low_vol_momentum_26__top1__score_invvol::75,c4f6e58b0922485d2066996590200593bccf2524656edaf1daa0a18aefa23368,c4f6e58b0922485d2066996590200593bccf2524656edaf1daa0a18aefa23368,True
ceiling_blend::low_vol_momentum_26__top1__score_invvol::75,cd38b12ae8f423575dff4f87c7e0f7d440dece46669fbfb579c80dfe9c0e0eb2,cd38b12ae8f423575dff4f87c7e0f7d440dece46669fbfb579c80dfe9c0e0eb2,True
regime::tech_leadership::low_vol_momentum_26__top1__score_invvol,f6e18327d99141e894581e9f54d81302eb7c1cc33dfbe767383c317fbce4fcff,f6e18327d99141e894581e9f54d81302eb7c1cc33dfbe767383c317fbce4fcff,True
regime::broad_risk_on::low_vol_momentum_26__top1__score_invvol,956317ba2533403d80957726bc2272b0af8d49a47f561ba9a27656a6d803b813,956317ba2533403d80957726bc2272b0af8d49a47f561ba9a27656a6d803b813,True
regime::high_dispersion::low_vol_momentum_26__top1__score_invvol,699f75a313475b3a7b8f13e570787ff47175b86ffb4018b288a91bc53cdfdd67,699f75a313475b3a7b8f13e570787ff47175b86ffb4018b288a91bc53cdfdd67,True
regime::low_volatility_risk_on::low_vol_momentum_26__top1__score_invvol,48aeff2c931acc9508ad1ae3e97de0c57510c6ae42d6d2e5ba3ba3ea288ba419,48aeff2c931acc9508ad1ae3e97de0c57510c6ae42d6d2e5ba3ba3ea288ba419,True
standalone::low_vol_momentum_26__top2__equal,25ba7d8ccb8c550132dcb89d0e92c4549df5db9d56a40a170384fa8c06aa1f3b,25ba7d8ccb8c550132dcb89d0e92c4549df5db9d56a40a170384fa8c06aa1f3b,True
xlk_blend::low_vol_momentum_26__top2__equal::25,a36e7071c221b604404929234ce49fb34cec8ad3907242e49764bb56efd4f830,a36e7071c221b604404929234ce49fb34cec8ad3907242e49764bb56efd4f830,True
ceiling_blend::low_vol_momentum_26__top2__equal::25,6c20bbf98ac14a29ae0071c023bfb5afda73b76ff1c296c8e09de90e04156e78,6c20bbf98ac14a29ae0071c023bfb5afda73b76ff1c296c8e09de90e04156e78,True
xlk_blend::low_vol_momentum_26__top2__equal::50,d8932920dc54b181b6d75cf559b3cf4a814ae9ba0e4600810600ac17c20a350f,d8932920dc54b181b6d75cf559b3cf4a814ae9ba0e4600810600ac17c20a350f,True
ceiling_blend::low_vol_momentum_26__top2__equal::50,9c059bdfbe09ccc02d971e1f8f403ba2d226e7b82a69f02139dacc1e0d2bee60,9c059bdfbe09ccc02d971e1f8f403ba2d226e7b82a69f02139dacc1e0d2bee60,True
xlk_blend::low_vol_momentum_26__top2__equal::75,c22d65d80a5dcf047db678b372d39138ea5f3726e760f92a97f46bb7895b1f41,c22d65d80a5dcf047db678b372d39138ea5f3726e760f92a97f46bb7895b1f41,True
ceiling_blend::low_vol_momentum_26__top2__equal::75,3e5c1c767fcef6fb54501deca8f4eddff07d10b986eb22782a07ea3123ba642e,3e5c1c767fcef6fb54501deca8f4eddff07d10b986eb22782a07ea3123ba642e,True
regime::tech_leadership::low_vol_momentum_26__top2__equal,99c65b8d6bf16e9e1000ce18a5e3ee5660205d77a26e97be07762ca6335a8bb5,99c65b8d6bf16e9e1000ce18a5e3ee5660205d77a26e97be07762ca6335a8bb5,True
regime::broad_risk_on::low_vol_momentum_26__top2__equal,635ad9747b54dfa97673333b880a236b4ce0a59f911ccdd0e293151b71834c0f,635ad9747b54dfa97673333b880a236b4ce0a59f911ccdd0e293151b71834c0f,True
regime::high_dispersion::low_vol_momentum_26__top2__equal,ce1abe00f3184fabfe80c9f89b88f51e7695b110528fbdb7e20d460967c2e4ce,ce1abe00f3184fabfe80c9f89b88f51e7695b110528fbdb7e20d460967c2e4ce,True
regime::low_volatility_risk_on::low_vol_momentum_26__top2__equal,af65838d3347a0078441ef1581dd788ae0af56ef59a566544e8796036cb9c145,af65838d3347a0078441ef1581dd788ae0af56ef59a566544e8796036cb9c145,True
standalone::low_vol_momentum_26__top2__score_invvol,3a8265ce4a249d4442b83f693c02e9734f7ad856a258d20a8f7824a9b38c9234,3a8265ce4a249d4442b83f693c02e9734f7ad856a258d20a8f7824a9b38c9234,True
xlk_blend::low_vol_momentum_26__top2__score_invvol::25,f5fdb5e764e554f8bb44328406f4b0e00ec315d29d20d6159384a43270adca95,f5fdb5e764e554f8bb44328406f4b0e00ec315d29d20d6159384a43270adca95,True
ceiling_blend::low_vol_momentum_26__top2__score_invvol::25,1d3f3ab351345132ad0bfcf1a21f92a6fe5865826ebdae455f69e808e316558f,1d3f3ab351345132ad0bfcf1a21f92a6fe5865826ebdae455f69e808e316558f,True
xlk_blend::low_vol_momentum_26__top2__score_invvol::50,4eea24c466db0c9d7b47913e0ff3933464a4649a4a8e13c48c24ec68b5fa2217,4eea24c466db0c9d7b47913e0ff3933464a4649a4a8e13c48c24ec68b5fa2217,True
ceiling_blend::low_vol_momentum_26__top2__score_invvol::50,8a569c85838b0942d5a1911fad2f72c41c5879cac78331223bf8c931f5f7a58f,8a569c85838b0942d5a1911fad2f72c41c5879cac78331223bf8c931f5f7a58f,True
xlk_blend::low_vol_momentum_26__top2__score_invvol::75,4741d0dd1a4f6f79b7812b57c59b5bbd9d50aff5743ff3270773a192432e5d6a,4741d0dd1a4f6f79b7812b57c59b5bbd9d50aff5743ff3270773a192432e5d6a,True
ceiling_blend::low_vol_momentum_26__top2__score_invvol::75,a5effb9565c3b2f64636b446f1c55e6fe4c88d56501b87056f880c8e07821569,a5effb9565c3b2f64636b446f1c55e6fe4c88d56501b87056f880c8e07821569,True
regime::tech_leadership::low_vol_momentum_26__top2__score_invvol,a033991e4d8a89827940da0058d6adbf76dde83907778d8678c2eebc53702d95,a033991e4d8a89827940da0058d6adbf76dde83907778d8678c2eebc53702d95,True
regime::broad_risk_on::low_vol_momentum_26__top2__score_invvol,8a46174cec59c8c86c6d37e1bccb0fc520b3566255b684f0711299d85f120e40,8a46174cec59c8c86c6d37e1bccb0fc520b3566255b684f0711299d85f120e40,True
regime::high_dispersion::low_vol_momentum_26__top2__score_invvol,758a71106a682adf706892fe0b9819dbe7d6ace4c27a426cb62b120abc6ec5c3,758a71106a682adf706892fe0b9819dbe7d6ace4c27a426cb62b120abc6ec5c3,True
regime::low_volatility_risk_on::low_vol_momentum_26__top2__score_invvol,38e0c8fc61108a3a267d6db9e8de740247876a234d66af32e99f4762bd6bbf3d,38e0c8fc61108a3a267d6db9e8de740247876a234d66af32e99f4762bd6bbf3d,True
standalone::low_vol_momentum_26__top3__equal,c3616ba58730aa056948b44a119cfd272848fd36563aca3e741ecd8006812006,c3616ba58730aa056948b44a119cfd272848fd36563aca3e741ecd8006812006,True
xlk_blend::low_vol_momentum_26__top3__equal::25,5219af3b9b1cf9b1d890b2e124d1c315ea4fe166926ab917ffaa59a133a226f3,5219af3b9b1cf9b1d890b2e124d1c315ea4fe166926ab917ffaa59a133a226f3,True
ceiling_blend::low_vol_momentum_26__top3__equal::25,ccf58fdffa3212dbbbe007618a7ffa5a79881da7a08eb9da344c1d6572eba30c,ccf58fdffa3212dbbbe007618a7ffa5a79881da7a08eb9da344c1d6572eba30c,True
xlk_blend::low_vol_momentum_26__top3__equal::50,5d1a44b2fe43f60f1dcd9012bc6669860fe88129b552b30c6c453a00b6aa9a26,5d1a44b2fe43f60f1dcd9012bc6669860fe88129b552b30c6c453a00b6aa9a26,True
ceiling_blend::low_vol_momentum_26__top3__equal::50,d355d9c20ef3b82b6103ac102b5929f4f3c7aeaa72a503bab3cafe251e83aead,d355d9c20ef3b82b6103ac102b5929f4f3c7aeaa72a503bab3cafe251e83aead,True
xlk_blend::low_vol_momentum_26__top3__equal::75,b199e9be79bb6782854de8dca60baf647c9a168ac9a51995bb1ba7dee8510b3c,b199e9be79bb6782854de8dca60baf647c9a168ac9a51995bb1ba7dee8510b3c,True
ceiling_blend::low_vol_momentum_26__top3__equal::75,0043558a60324167358108522a218230acad4c19282471f5694c7bdd6bb65598,0043558a60324167358108522a218230acad4c19282471f5694c7bdd6bb65598,True
regime::tech_leadership::low_vol_momentum_26__top3__equal,a925771f7840202a0b035ccbb614a02c3dce3839e573d724f8391a53e9eb0c6d,a925771f7840202a0b035ccbb614a02c3dce3839e573d724f8391a53e9eb0c6d,True
regime::broad_risk_on::low_vol_momentum_26__top3__equal,f8d001af7026d02adcf84ed98e7057ce64fa4d28c0ff9144cd84f40b9327b039,f8d001af7026d02adcf84ed98e7057ce64fa4d28c0ff9144cd84f40b9327b039,True
regime::high_dispersion::low_vol_momentum_26__top3__equal,a05cc672d88ac2edb55457698c3b1e609133c7466b5c90816297b590a172b455,a05cc672d88ac2edb55457698c3b1e609133c7466b5c90816297b590a172b455,True
regime::low_volatility_risk_on::low_vol_momentum_26__top3__equal,603e6f7b87e3e2e9a23815fcc81acf57846e1c17dd64404661d0fff5a37fa623,603e6f7b87e3e2e9a23815fcc81acf57846e1c17dd64404661d0fff5a37fa623,True
standalone::low_vol_momentum_26__top3__score_invvol,01d6c18003f62b09fffe554f62732ae34df93086065ee9769493a2bc3d6ef2d5,01d6c18003f62b09fffe554f62732ae34df93086065ee9769493a2bc3d6ef2d5,True
xlk_blend::low_vol_momentum_26__top3__score_invvol::25,2b069baa7034e34a4bfefc23108b6c58d866660a40b993196b3ae77cbb970274,2b069baa7034e34a4bfefc23108b6c58d866660a40b993196b3ae77cbb970274,True
ceiling_blend::low_vol_momentum_26__top3__score_invvol::25,67047f3a73f76c80f8b03e512aed17b4a54d4cc7aee768e6bd69c6f352c05432,67047f3a73f76c80f8b03e512aed17b4a54d4cc7aee768e6bd69c6f352c05432,True
xlk_blend::low_vol_momentum_26__top3__score_invvol::50,7a5a34509b7f3584bf4e8f10210725d610431a1c9fd934e08f8573ccc6b0a613,7a5a34509b7f3584bf4e8f10210725d610431a1c9fd934e08f8573ccc6b0a613,True
ceiling_blend::low_vol_momentum_26__top3__score_invvol::50,6be6249787b5843a33b0f40503001afae2b8cee8e8f184adfbfb894c1e4704a3,6be6249787b5843a33b0f40503001afae2b8cee8e8f184adfbfb894c1e4704a3,True
xlk_blend::low_vol_momentum_26__top3__score_invvol::75,64544ee1c31362f1cc9f3e3b5fcf0742ea9e6e1a1cac641e8731039942b87be4,64544ee1c31362f1cc9f3e3b5fcf0742ea9e6e1a1cac641e8731039942b87be4,True
ceiling_blend::low_vol_momentum_26__top3__score_invvol::75,9cf31fdf8fdf206cd47d343a974d18be69a3d6f042e13ea1ba012de8e3d94a16,9cf31fdf8fdf206cd47d343a974d18be69a3d6f042e13ea1ba012de8e3d94a16,True
regime::tech_leadership::low_vol_momentum_26__top3__score_invvol,c729ed3f9b69894e58d308ba468fe8a01e47ceca628e0cdcd5ad8eb29cb4d000,c729ed3f9b69894e58d308ba468fe8a01e47ceca628e0cdcd5ad8eb29cb4d000,True
regime::broad_risk_on::low_vol_momentum_26__top3__score_invvol,77aa909d7fa48c7485950b937471df5b9f85833516ceccefb795dac44eb3e906,77aa909d7fa48c7485950b937471df5b9f85833516ceccefb795dac44eb3e906,True
regime::high_dispersion::low_vol_momentum_26__top3__score_invvol,634300bca75aef0ae1ccd7be41adae6e1fb1902d5d5918df37e70ed8e7a4ccfa,634300bca75aef0ae1ccd7be41adae6e1fb1902d5d5918df37e70ed8e7a4ccfa,True
regime::low_volatility_risk_on::low_vol_momentum_26__top3__score_invvol,eedfa02f4722309617ad1093a3eaf4d11d7dc54c2027cc0dfdb75b53878988c9,eedfa02f4722309617ad1093a3eaf4d11d7dc54c2027cc0dfdb75b53878988c9,True
standalone::high_proximity_strength__top1__equal,0acab757d997ce9a91dfa8d713507df278d4153c6bfdf7d0f4364982ee231df2,0acab757d997ce9a91dfa8d713507df278d4153c6bfdf7d0f4364982ee231df2,True
xlk_blend::high_proximity_strength__top1__equal::25,02c6700667d197435b2256fd293b27a7ab2207c5356c0a9ab346c6ee30562fae,02c6700667d197435b2256fd293b27a7ab2207c5356c0a9ab346c6ee30562fae,True
ceiling_blend::high_proximity_strength__top1__equal::25,d57ddd5679deb822d5bf884ef480936232d2a2aa4ba0dc5123f27c95f99048e9,d57ddd5679deb822d5bf884ef480936232d2a2aa4ba0dc5123f27c95f99048e9,True
xlk_blend::high_proximity_strength__top1__equal::50,031520cc17f649d29cdd4689d9b114129a03d4df3ae03d00f9a40ec60db424c2,031520cc17f649d29cdd4689d9b114129a03d4df3ae03d00f9a40ec60db424c2,True
ceiling_blend::high_proximity_strength__top1__equal::50,eb55355235daa7cb2b2e0ed55d2ac824a095a988883f68f68f0ab17531137202,eb55355235daa7cb2b2e0ed55d2ac824a095a988883f68f68f0ab17531137202,True
xlk_blend::high_proximity_strength__top1__equal::75,3fdfc31c446848fe0486312d51f984888ae6bda476743096dbb0b2f1783d066f,3fdfc31c446848fe0486312d51f984888ae6bda476743096dbb0b2f1783d066f,True
ceiling_blend::high_proximity_strength__top1__equal::75,896ca223a5b6eed62b5841d583a45af5226d4f2a454093d09140fdb43d78a973,896ca223a5b6eed62b5841d583a45af5226d4f2a454093d09140fdb43d78a973,True
regime::tech_leadership::high_proximity_strength__top1__equal,614885137e75325aeac2c5c6e97dcf48a3ff82ea2ee22608abc6aebd91190336,614885137e75325aeac2c5c6e97dcf48a3ff82ea2ee22608abc6aebd91190336,True
regime::broad_risk_on::high_proximity_strength__top1__equal,1bb938146e18849d1ceb654c5559d69e9abf394d4b05d66676ae92b24b1ab955,1bb938146e18849d1ceb654c5559d69e9abf394d4b05d66676ae92b24b1ab955,True
regime::high_dispersion::high_proximity_strength__top1__equal,b4b1fc6dea7619deec88c6386f3803debd75b7a59d8d2c034e4091520042bf4c,b4b1fc6dea7619deec88c6386f3803debd75b7a59d8d2c034e4091520042bf4c,True
regime::low_volatility_risk_on::high_proximity_strength__top1__equal,2b31ad62608dff150a48531e5b26e49141dcbe135fa1eb51831394b9429b99e7,2b31ad62608dff150a48531e5b26e49141dcbe135fa1eb51831394b9429b99e7,True
standalone::high_proximity_strength__top1__score_invvol,0acab757d997ce9a91dfa8d713507df278d4153c6bfdf7d0f4364982ee231df2,0acab757d997ce9a91dfa8d713507df278d4153c6bfdf7d0f4364982ee231df2,True
xlk_blend::high_proximity_strength__top1__score_invvol::25,02c6700667d197435b2256fd293b27a7ab2207c5356c0a9ab346c6ee30562fae,02c6700667d197435b2256fd293b27a7ab2207c5356c0a9ab346c6ee30562fae,True
ceiling_blend::high_proximity_strength__top1__score_invvol::25,d57ddd5679deb822d5bf884ef480936232d2a2aa4ba0dc5123f27c95f99048e9,d57ddd5679deb822d5bf884ef480936232d2a2aa4ba0dc5123f27c95f99048e9,True
