,IWM,QQQ,SPY,XLF,XLI,XLY,VNQ,HYG,PDBC,VWO,EEM,LQD,TLT,BIL
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2016-03-25,0.0,0.0,0.0,0.0,0.15733422980369113,0.0,0.22249261241819301,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-04-01,0.0,0.0,0.0,0.0,0.393625603820556,0.0,0.28744288542958263,0.0,0.0,0.0,0.0,0.31893151074986137,0.0,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.21037871161415436,0.030034182142861212,0.25958710624298437,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-04-15,0.0,0.0,0.0,0.0,0.13643342196907934,0.0,0.2114864931757002,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-04-22,0.0,0.0,0.07318576591413957,0.0,0.2739547502380774,0.0,0.15285948384778297,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-04-29,0.0,0.0,0.12699899120172617,0.0,0.595559471486969,0.0,0.27744153731130494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-06,0.0,0.0,0.0,0.0,0.15043687726199553,0.0,0.16151921063105396,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-05-13,0.0,0.0,0.0,0.0,0.1602177520304494,0.0,0.31304964634621274,0.17673260162333784,0.0,0.0,0.0,0.2,0.0,0.15
2016-05-20,0.0,0.0,0.0,0.0,0.12548183388386,0.06170196514076434,0.31281620097537566,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-05-27,0.0,0.0,0.0,0.0,0.2574213932207651,0.0,0.47969721699790946,0.2628813897813253,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03,0.0,0.0,0.0,0.0,0.18669065155975048,0.0,0.6195766489693252,0.19373269947092434,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.42207163413089926,0.13370643447140831,0.0,0.0,0.0,0.44422193139769234,0.0,0.0
2016-06-17,0.0,0.0,0.0,0.0,0.20318626092044503,0.0,0.3980043782038317,0.0,0.0,0.0,0.0,0.3988093608757232,0.0,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.18635756356856392,0.15,0.1144516163581802,0.0,0.0,0.2,0.0,0.15
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.19381885613612823,0.27071829133806724,0.0,0.0,0.0,0.2,0.0,0.15
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.17548110672677578,0.15,0.14549568872952426,0.0,0.0,0.2,0.0,0.15
2016-07-15,0.0,0.0,0.0,0.0,0.21293679500774698,0.0,0.3795941222727587,0.0,0.4074690827194942,0.0,0.0,0.0,0.0,0.0
2016-07-22,0.0,0.0,0.0,0.0,0.2005859632441195,0.0,0.44905238662793784,0.0,0.3503616501279427,0.0,0.0,0.0,0.0,0.0
2016-07-29,0.0,0.0,0.0,0.0,0.15765407715492766,0.0,0.650565243600048,0.0,0.0,0.0,0.0,0.19178067924502437,0.0,0.0
2016-08-05,0.15015031628563957,0.0,0.0,0.0,0.0,0.0,0.7221674184873982,0.0,0.0,0.0,0.0,0.12768226522696224,0.0,0.0
2016-08-12,0.16549447514047871,0.0,0.0,0.0,0.0,0.0,0.20118990205870166,0.15,0.0,0.13331562280081963,0.0,0.2,0.0,0.15
2016-08-19,0.27093745327811125,0.0,0.0,0.0,0.0,0.0,0.4162364084072351,0.0,0.0,0.31282613831465367,0.0,0.0,0.0,0.0
2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.201755812686236,0.15,0.0,0.16774658631289857,0.1304976010008654,0.2,0.0,0.15
2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.1826884822680697,0.15,0.0,0.17615366190695023,0.14115785582498006,0.2,0.0,0.15
2016-09-09,0.13131549544671678,0.0,0.0,0.0,0.0,0.0,0.2109010289705721,0.15,0.0,0.15778347558271105,0.0,0.2,0.0,0.15
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.11866634719807441,0.15,0.0,0.2065339960336366,0.174799656768289,0.2,0.0,0.15
2016-09-23,0.15392261737824925,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18761179096971442,0.15846559165203636,0.2,0.0,0.15
2016-09-30,0.165090754545302,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17177454768069755,0.16313469777400041,0.2,0.0,0.15
2016-10-07,0.17295594709739204,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1771090427187255,0.14993501018388247,0.2,0.0,0.15
2016-10-14,0.1420454407377113,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.19252763762269012,0.16542692163959857,0.2,0.0,0.15
2016-10-21,0.0,0.16410238310235578,0.0,0.0,0.0,0.0,0.0,0.30531149576653505,0.0,0.18058612113110908,0.0,0.2,0.0,0.15
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829962490396527,0.0,0.1884753978312882,0.17852835312905901,0.2,0.0,0.15
2016-11-04,0.0,0.15349104774141833,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.19014906470797785,0.15635988755060376,0.2,0.0,0.15
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332361133359676,0.0,0.17490406993911692,0.14185981672491543,0.2,0.0,0.15
2016-11-18,0.20550009609128558,0.0,0.0,0.13884837376241096,0.1556515301463034,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-11-25,0.21745544686762497,0.13693086158880016,0.0,0.1456136915435749,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-12-02,0.16752083094449513,0.0,0.0,0.16157326065670355,0.17090590839880138,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-12-09,0.0,0.0,0.0,0.18487455356841206,0.1723188750659069,0.0,0.0,0.292806571365681,0.0,0.0,0.0,0.2,0.0,0.15
2016-12-16,0.32902171308887534,0.0,0.0,0.35741983119780796,0.31355845571331675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,0.15856334391416027,0.0,0.0,0.18895143510729545,0.15248522097854428,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2016-12-30,0.3161174424983098,0.0,0.0,0.3736130796136927,0.3102694778879975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.32654240654744837,0.0,0.0,0.3700371776520667,0.303420415800485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,0.334373917465291,0.0,0.0,0.3756482690733252,0.2899778134613839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,0.3463656351977063,0.0,0.0,0.37418313710620216,0.2794512276960916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,0.16491729643638792,0.0,0.0,0.1842815840895969,0.15080111947401517,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-02-03,0.1588831369846409,0.0,0.0,0.19510264581442271,0.14601421720093635,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-02-10,0.1656496616293053,0.0,0.0,0.20263005306875145,0.13172028530194327,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-02-17,0.14908740303533516,0.0,0.0,0.19017154935027925,0.0,0.0,0.0,0.15,0.16074104761438557,0.0,0.0,0.2,0.0,0.15
2017-02-24,0.0,0.2916361104780307,0.0,0.41667048877580054,0.29169340074616884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,0.0,0.161753383581502,0.0,0.21036437726854237,0.12788223914995558,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-03-10,0.13230971982882347,0.17619699222632246,0.0,0.19149328794485404,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-03-17,0.0,0.19595894197741784,0.0,0.16867422846958025,0.13536682955300194,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-03-24,0.0,0.19316097095364404,0.0,0.14925858466178177,0.15758044438457422,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-03-31,0.0,0.2044122512958944,0.0,0.0,0.14079549973391467,0.0,0.0,0.15,0.0,0.15479224897019092,0.0,0.2,0.0,0.15
2017-04-07,0.0,0.43916036186971025,0.2609940786869607,0.0,0.29984555944332897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,0.0,0.46265261269289226,0.24188184574081362,0.0,0.2954655415662942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,0.0,0.2478484258256566,0.11796037412481081,0.0,0.1341912000495326,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-04-28,0.0,0.4897548799550543,0.0,0.0,0.27037523100033634,0.0,0.0,0.0,0.0,0.0,0.23986988904460949,0.0,0.0,0.0
2017-05-05,0.0,0.24640422126262457,0.0,0.0,0.12646641087760227,0.1271293678597732,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-05-12,0.0,0.23773616771643702,0.0,0.0,0.14513880888730243,0.11712502339626055,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-05-19,0.0,0.20087403446679766,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1283484557756523,0.17077750975755004,0.2,0.0,0.15
2017-05-26,0.0,0.20160622862670805,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.117545269829413,0.18084850154387894,0.2,0.0,0.15
2017-06-02,0.0,0.4187205929101381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23664009982103462,0.34463930726882724,0.0,0.0,0.0
2017-06-09,0.0,0.4767898162524254,0.0,0.0,0.0,0.1729625381912048,0.0,0.0,0.0,0.0,0.35024764555636984,0.0,0.0,0.0
2017-06-16,0.0,0.3526767437684292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25261772907919156,0.3947055271523792,0.0,0.0,0.0
2017-06-23,0.0,0.4240253592897696,0.0,0.0,0.1837292908649087,0.0,0.0,0.0,0.0,0.0,0.39224534984532183,0.0,0.0,0.0
2017-06-30,0.0,0.2413834581509448,0.0,0.0,0.09610943002071351,0.0,0.0,0.15,0.0,0.0,0.16250711182834168,0.2,0.0,0.15
2017-07-07,0.0,0.17201898570933707,0.0,0.0,0.11811719194411219,0.0,0.0,0.15,0.0,0.0,0.20986382234655074,0.2,0.0,0.15
2017-07-14,0.0,0.1763486928823691,0.0,0.0,0.13265427427540769,0.0,0.0,0.15,0.0,0.0,0.19099703284222316,0.2,0.0,0.15
2017-07-21,0.0,0.3678431942089355,0.0,0.0,0.2921927728105025,0.0,0.0,0.0,0.0,0.0,0.33996403298056194,0.0,0.0,0.0
2017-07-28,0.0,0.19528329659047525,0.10926528972346568,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.195451413686059,0.2,0.0,0.15
2017-08-04,0.0,0.30560166086720797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399562521508507,0.4544420869819413,0.0,0.0,0.0
2017-08-11,0.0,0.33459928172761305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27418141209901287,0.391219306173374,0.0,0.0,0.0
2017-08-18,0.0,0.1531203886953136,0.0,0.1470625828629375,0.0,0.0,0.0,0.15,0.0,0.0,0.1998170284417489,0.2,0.0,0.15
2017-08-25,0.0,0.13070208011124304,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.14215681748086706,0.22714110240788984,0.2,0.0,0.15
2017-09-01,0.0,0.16962194123213753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558182831276861,0.47455977564017643,0.0,0.0,0.0
2017-09-08,0.0,0.2088342603706549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3553511548475212,0.43581458478182383,0.0,0.0,0.0
2017-09-15,0.0,0.19704660273432467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38794710260344767,0.4150062946622277,0.0,0.0,0.0
2017-09-22,0.0,0.2709833654429096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310496276467413,0.39796700691034914,0.0,0.0,0.0
2017-09-29,0.0,0.0,0.0,0.08964412340211689,0.0,0.0,0.0,0.15,0.0,0.2106000670677445,0.19975580953013855,0.2,0.0,0.15
2017-10-06,0.0,0.1470401431946149,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17791441904968153,0.17504543775570355,0.2,0.0,0.15
2017-10-13,0.0,0.12549398592413735,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18682001082259875,0.1876860032532639,0.2,0.0,0.15
2017-10-20,0.0,0.10891167428051471,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.20245497636992285,0.18863334934956244,0.2,0.0,0.15
2017-10-27,0.0,0.0,0.0,0.0,0.14116171326922614,0.0,0.0,0.15,0.0,0.1798958986588273,0.17894238807194657,0.2,0.0,0.15
2017-11-03,0.0,0.0,0.0,0.1774701199228895,0.0,0.0,0.0,0.15,0.0,0.14814386358708945,0.17438601649002106,0.2,0.0,0.15
2017-11-10,0.0,0.1731247144295004,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.13926464253465845,0.1876106430358412,0.2,0.0,0.15
2017-11-17,0.0,0.1075208728422445,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18199039344402423,0.21048873371373134,0.2,0.0,0.15
2017-11-24,0.0,0.15497680303705727,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1414762543709725,0.2035469425919703,0.2,0.0,0.15
2017-12-01,0.0,0.17680766317065622,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.13703392712217227,0.18615840970717157,0.2,0.0,0.15
2017-12-08,0.0,0.15178830700600915,0.0,0.1956470391814438,0.0,0.0,0.0,0.15,0.0,0.0,0.152564653812547,0.2,0.0,0.15
2017-12-15,0.0,0.19920044302783732,0.0,0.14108328133577727,0.0,0.0,0.0,0.15,0.0,0.0,0.15971627563638546,0.2,0.0,0.15
2017-12-22,0.0,0.23118519083090425,0.1276948126151165,0.14111999655397925,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2017-12-29,0.0,0.2063017490594998,0.0,0.14199437588936648,0.0,0.0,0.0,0.15,0.0,0.0,0.15170387505113372,0.2,0.0,0.15
2018-01-05,0.0,0.21372607276731845,0.0,0.14175482669099218,0.0,0.0,0.0,0.15,0.0,0.0,0.14451910054168932,0.2,0.0,0.15
2018-01-12,0.0,0.21861744514758122,0.11374714885852726,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1676354059938915,0.2,0.0,0.15
2018-01-19,0.0,0.1943349067267611,0.14440183584787367,0.16126325742536526,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-01-26,0.0,0.19208490298596376,0.13303691186972835,0.17487818514430795,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-02-02,0.0,0.16670105231922347,0.0,0.167414502869328,0.0,0.0,0.0,0.15,0.0,0.0,0.16588444481144857,0.2,0.0,0.15
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-06-08,0.0,0.12484625633441274,0.0,0.0,0.0,0.15754769566894078,0.0,0.15,0.21760604799664648,0.0,0.0,0.2,0.0,0.15
2018-06-15,0.26583254507362164,0.0,0.0,0.0,0.0,0.30487082894310674,0.0,0.0,0.42929662598327145,0.0,0.0,0.0,0.0,0.0
2018-06-22,0.15019967747113888,0.0,0.0,0.0,0.0,0.18354012350277912,0.0,0.15,0.16626019902608202,0.0,0.0,0.2,0.0,0.15
2018-06-29,0.1554969736025826,0.16466869149141536,0.0,0.0,0.0,0.17983433490600204,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-07-06,0.14791739585211391,0.16969978322067727,0.0,0.0,0.0,0.18238282092720884,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-07-13,0.1527097531317282,0.17678763228722172,0.0,0.0,0.0,0.17050261458105007,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-07-20,0.13524520590187653,0.17969696428711324,0.0,0.0,0.0,0.18505782981101032,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-07-27,0.15470038722282234,0.17188340903899607,0.0,0.0,0.0,0.17341620373818153,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-08-03,0.15430674118730464,0.17544680107085267,0.0,0.0,0.0,0.1702464577418427,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-08-10,0.16101598662844657,0.18864853242883026,0.0,0.0,0.0,0.15033548094272317,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-08-17,0.2819454421156029,0.3874479785380172,0.0,0.0,0.0,0.33060657934637977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.3809669537378016,0.0,0.0,0.0,0.3388940021870018,0.2801390440751968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.30682815592732626,0.32367162618498374,0.0,0.0,0.0,0.36950021788769005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,0.13363206273553851,0.16446345354482542,0.0,0.0,0.0,0.2019044837196361,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-09-14,0.0,0.14802621423301332,0.0,0.0,0.0,0.21389538960830093,0.13807839615868572,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-09-21,0.14131716125783825,0.0,0.0,0.0,0.0,0.20887948965079137,0.14980334909137036,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-09-28,0.0,0.1561506178115302,0.15040670494079,0.0,0.0,0.1934426772476798,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-10-05,0.0,0.1811981088424989,0.1329790037668508,0.0,0.0,0.1858228873906503,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-10-12,0.0,0.17810228133740935,0.1724904628699569,0.0,0.0,0.14940725579263375,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.18305287239403578,0.2632802986483044,0.0,0.0,0.0,0.2,0.0,0.15
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.15061829665339524,0.31275516520400093,0.0,0.0,0.0,0.2,0.0,0.15
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.19389507951859816,0.25515887225518763,0.0,0.0,0.0,0.2,0.0,0.15
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.10549432124557732,0.27701988342014405,0.0,0.0,0.0,0.2,0.0,0.15
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.12074213792373498,0.26731457545265713,0.0,0.0,0.0,0.2,0.0,0.15
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.22727952744850297,0.15,0.0,0.06541380187420899,0.0,0.2,0.0,0.15
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9930405731372937,0.0,0.0,0.006959426862706318,0.0,0.0,0.0,0.0
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.11873130403597501,0.7075726287466367,0.17369606721738814,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.5864282123451361,0.1654223119074039,0.0,0.0,0.0,0.24814947574746016,0.0,0.0
2019-04-26,0.0,0.0,0.0,0.0,0.0,0.265731128902826,0.43195755592918916,0.0,0.0,0.0,0.0,0.30231131516798493,0.0,0.0
2019-05-03,0.0,0.2212278627606626,0.0,0.0,0.0,0.3471539529508644,0.4316181842884731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,0.0,0.13549191129167062,0.0,0.0,0.0,0.16118788243511709,0.20332020627321226,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-05-17,0.0,0.1535724596950958,0.0,0.0,0.0,0.18022390960104698,0.1662036307038572,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-05-24,0.0,0.15116782189459663,0.0,0.0,0.0,0.17633211909203042,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.07986998000104811,0.18618977302354744,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.3388664568086933,0.3188240377603885,0.0,0.0,0.0,0.0,0.34230950543091815,0.0,0.0
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.3389246913877735,0.3796459041320048,0.0,0.0,0.0,0.0,0.2814294044802218,0.0,0.0
2019-06-28,0.0,0.0,0.0,0.1985011675771461,0.0,0.39596400888380084,0.4055348235390531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,0.0,0.0,0.22890696807063265,0.0,0.0,0.37684669010745525,0.0,0.0,0.0,0.0,0.0,0.3942463418219121,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.2531930451998374,0.40759865422163927,0.0,0.0,0.0,0.0,0.33920830057852336,0.0,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.16128249207886106,0.18715982702208234,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.08844031679054228,0.20754104009412985,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.1137620407938156,0.11530575735573816,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-08-09,0.0,0.0,0.050696439291729935,0.0,0.0,0.0,0.17958274031160507,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.1116862912689584,0.16061334318071707,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-08-23,0.0,0.07452587354106434,0.0,0.0,0.0,0.0,0.0,0.17709386812296246,0.0,0.0,0.0,0.2,0.0,0.15
