Date,Ticker,residual_beta_used,residual_alpha_used,residual_log_return,residual_mom_52_4w_observed,residual_mom_score_observed,residual_mom_score_tradable,asset_class
2024-11-01,XLF,0.7031764815221021,0.003059369986876022,0.006937636603634599,0.059030950383990075,0.23529411764705888,0.17647058823529416,Equities
2024-11-01,XLE,0.3248153326287324,-0.00044543294924880624,-0.01460893339836062,-0.02347722527885422,-0.5882352941176471,-0.7647058823529411,Equities
2024-11-01,XLB,0.7393530489491688,-0.00034881125987780946,0.0017620233699372177,0.015209246278980133,-0.11764705882352944,-0.2941176470588235,Equities
2024-11-01,VUG,1.3255397715038288,-0.0012544247040226653,0.0030469240617892954,-0.06614945609865942,-0.8235294117647058,-0.7058823529411764,Equities
2024-11-01,VTV,0.6486975134832336,0.0013230884508977983,-0.0005682951067785859,0.06623720774300464,0.41176470588235303,0.2941176470588236,Equities
2024-11-01,VNQ,0.7254699691093551,0.0014993180886272318,-0.019261078300475472,0.08233062214652923,0.5294117647058822,0.8235294117647058,REITs
2024-11-01,TLT,0.3086035363449066,0.00033220526705857786,-0.0068787966076446555,0.15718734514384916,0.8823529411764706,0.9705882352941178,Bonds
2024-11-01,XLY,1.1936914356618082,-0.0023750127028297086,0.015390032925164724,-0.0499503811907543,-0.7647058823529411,-0.6470588235294117,Equities
2024-11-01,IEF,0.1573496461502701,0.0005801815954917951,-0.008237434356913459,0.07239866079340769,0.47058823529411775,0.588235294117647,Bonds
2024-11-01,EEM,0.8590518459743304,-0.0013435391666900033,-0.0007662548487325296,0.08414984632999589,0.588235294117647,0.3529411764705883,Equities
2024-11-01,QQQ,1.397818815977202,-0.0025271084852199633,0.005916612869518584,-0.09969910644382095,-0.9705882352941176,-0.8823529411764706,Equities
2024-11-01,EFA,0.8632232701999527,-0.0016364510496438694,0.0073667936130973255,0.0036807704772319,-0.23529411764705888,-0.17647058823529416,Equities
2024-11-01,EWJ,1.1263152451143523,-0.004420158847539766,0.031035174082428542,-0.04447469337251824,-0.7058823529411764,-0.5882352941176471,Equities
2024-11-01,GLD,0.10487990085463843,0.00520499590777676,-0.007106986200397181,0.13521488554663622,0.8235294117647058,0.7058823529411764,Commodities
2024-11-01,LQD,0.29175423555438806,0.0006324047280465337,-0.004998806452679635,0.06229982121486966,0.3529411764705883,0.41176470588235303,Bonds
2024-11-01,SHY,0.02597221118224039,0.0008670951887138706,-0.0015630169865970193,0.01653840267269152,-0.05882352941176472,-0.23529411764705888,Bonds
2024-11-01,IWM,1.1337473411771393,-0.0017820782362596875,0.017965992884621692,0.02596170613965182,0.0,-0.05882352941176472,Equities
2024-11-01,IAU,0.10572160616996418,0.005226912119417404,-0.0072370473829336274,0.13468218734943888,0.7647058823529411,0.6470588235294117,Commodities
2024-11-01,VWO,0.7210919593557974,-0.00017658572911965955,0.00038162070215484213,0.10649731170692661,0.6470588235294117,0.5294117647058822,Equities
2024-11-01,USO,0.26012554830913664,-0.0028270609775608306,-0.023778621468135253,-0.0840786843869477,-0.8823529411764706,-0.9705882352941176,Commodities
2024-11-01,SLV,0.5992650368204729,0.0029806043749677526,-0.030878063246008818,0.16558590551387467,0.9705882352941178,0.7647058823529411,Commodities
2024-11-01,DBA,0.22712278882559536,0.0015915865341179659,0.020707517350890735,-0.0017878969629494406,-0.47058823529411764,0.0,Commodities
2024-11-01,UUP,-0.13023599382831413,0.001636501110961411,-0.0020832097655119584,-0.011106455922325929,-0.5294117647058824,-0.5294117647058824,FX
2024-11-01,MBB,0.21535397829916758,0.0006188828553295551,-0.005075093905194911,0.06076322570811984,0.2941176470588236,0.47058823529411775,Bonds
2024-11-01,HYG,0.2923999054903579,0.0009153136892966372,0.0014488428761010265,0.00274913100790221,-0.2941176470588235,-0.3529411764705882,Bonds
2024-11-01,BIL,-0.00037522904551485326,0.0009911271251297712,-2.5009142358996435e-05,0.00144841857718133,-0.3529411764705882,-0.4117647058823529,Bonds
2024-11-01,VEA,0.8775383568070729,-0.001689881315870491,0.007941224705584296,0.0041145679836658245,-0.17647058823529416,-0.11764705882352944,Equities
2024-11-01,PDBC,0.2359340012907061,-0.0024777300576823468,-0.01109629827954994,-0.032931353843300246,-0.6470588235294117,-0.8235294117647058,Commodities
2024-11-08,TIP,0.13020012171215906,0.00039059607836160627,0.0010504082206074768,0.04514032049682791,-0.05882352941176472,0.05882352941176472,Bonds
2024-11-08,SPY,0.9999999999999986,7.806255641895632e-18,6.245004513516506e-17,2.6806898714704097e-17,-0.5294117647058824,-0.4117647058823529,Equities
2024-11-08,XLV,0.4159805865804041,0.0008590580762875282,-0.003800401634338032,0.08217582613460796,0.47058823529411775,0.17647058823529416,Equities
2024-11-08,XLU,0.15743806842029062,0.004246549478703113,0.00179024609228484,0.26002799536488425,0.9705882352941178,0.9705882352941178,Equities
2024-11-08,XLP,0.21463308323957989,0.0023017608587990305,-0.003946862943143989,0.12568331231502936,0.7058823529411764,0.7058823529411764,Equities
2024-11-08,XLK,1.827178576598503,-0.0048172527664810194,-0.022562746247057633,-0.13083238648810783,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-08,XLI,0.8246065205191229,0.001077568542030882,0.019166494926235227,0.06944447239824823,0.17647058823529416,0.11764705882352944,Equities
2024-11-08,XLF,0.5737542825091201,0.0033580050145784936,0.023223421925925934,0.07583148791453398,0.41176470588235303,0.23529411764705888,Equities
2024-11-08,XLE,0.3231654674720692,-0.0008312196308303358,0.04877450858071933,0.013024164173282626,-0.2941176470588235,-0.5882352941176471,Equities
2024-11-08,XLB,0.7019978005983858,-0.0002689882257071352,-0.01805224460565736,0.047183761940693646,0.0,-0.11764705882352944,Equities
2024-11-08,VUG,1.361550921307664,-0.0012055820174875116,-0.006385375376175374,-0.07672533355381549,-0.8823529411764706,-0.8235294117647058,Equities
2024-11-08,VTV,0.6000381538859626,0.0013511613076505344,0.007997349371794568,0.0839192360622458,0.5294117647058822,0.41176470588235303,Equities
2024-11-08,VNQ,0.5787526531726941,0.0011188176063634757,0.001314411973544833,0.11046242968171113,0.6470588235294117,0.5294117647058822,REITs
2024-11-08,TLT,0.2217070348539299,0.00022689885384102296,0.007475932806522612,0.12881186632259978,0.7647058823529411,0.8823529411764706,Bonds
2024-11-08,XLY,1.1561162405760879,-0.001933747418737703,0.020661775250606425,-0.05902604325787598,-0.8235294117647058,-0.7647058823529411,Equities
2024-11-08,IEF,0.12734510904756471,0.0003884254622639013,-0.0006611691416340045,0.07014881924811579,0.23529411764705888,0.47058823529411775,Bonds
2024-11-08,EEM,0.8435281038472635,-0.0013500888569037877,-0.03424116423353878,0.07510796305800246,0.3529411764705883,0.588235294117647,Equities
2024-11-08,QQQ,1.4469719521327653,-0.0024138474477856785,-0.011447839998187617,-0.10916768035806415,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-08,EFA,0.8141904656247185,-0.0013977061344020553,-0.03919614193922647,0.013004974887995513,-0.3529411764705882,-0.23529411764705888,Equities
2024-11-08,EWJ,1.034844027322623,-0.0035163973527133937,-0.02344578173980846,-0.028573444224466553,-0.7058823529411764,-0.7058823529411764,Equities
2024-11-08,GLD,0.1930971197225085,0.00493840047777785,-0.031932559378883514,0.16886062561902335,0.8823529411764706,0.8235294117647058,Commodities
2024-11-08,LQD,0.2609257085872911,0.0005272276657935083,0.004244843769888533,0.05294624463974555,0.05882352941176472,0.3529411764705883,Bonds
2024-11-08,SHY,0.020197820023737968,0.0008307822557519329,-0.001525129142976217,0.01907696319289205,-0.17647058823529416,-0.05882352941176472,Bonds
2024-11-08,IWM,1.0623869083904258,-0.001242579180140464,0.03568993799238436,0.07057911236751026,0.2941176470588236,0.0,Equities
2024-11-08,IAU,0.19468797110988584,0.004956204939674736,-0.03198254076467041,0.16835708382906828,0.8235294117647058,0.7647058823529411,Commodities
2024-11-08,VWO,0.7039230368375987,-0.00015124940173943165,-0.02804718229844317,0.09060328529273562,0.588235294117647,0.6470588235294117,Equities
2024-11-08,USO,0.538183859296488,-0.003703879417406206,-0.005999465253862824,-0.030757646693084326,-0.7647058823529411,-0.8823529411764706,Commodities
2024-11-08,SLV,0.7942508824211026,0.0019892406747387117,-0.0754247448379338,0.19001693249571636,0.9705882352941178,0.9705882352941178,Commodities
2024-11-08,DBA,0.18928293259263268,0.0021740407547244977,-0.00505941572526906,0.037259924866759865,-0.11764705882352944,-0.47058823529411764,Commodities
2024-11-08,UUP,-0.10063212224530174,0.0015550358429291238,0.009917399639692175,-0.015703429304870068,-0.6470588235294117,-0.5294117647058824,FX
2024-11-08,MBB,0.16175740783513054,0.0005318677080916671,0.0024292575367825843,0.06093748036772365,0.11764705882352944,0.2941176470588236,Bonds
2024-11-08,HYG,0.22445693878711676,0.001013951375040562,0.0018055968945145853,0.008532450689356283,-0.4117647058823529,-0.2941176470588235,Bonds
2024-11-08,BIL,0.00015286054369438346,0.000989996032933261,9.543719045421542e-05,0.0012138460881590298,-0.47058823529411764,-0.3529411764705882,Bonds
2024-11-08,VEA,0.8121104839934408,-0.0014213751425005178,-0.035504098144682285,0.013149376003538991,-0.23529411764705888,-0.17647058823529416,Equities
2024-11-08,PDBC,0.35484912818568404,-0.002877287029930612,-0.008444843652998229,-0.005557189939904774,-0.5882352941176471,-0.6470588235294117,Commodities
2024-11-15,TIP,0.13745112286036143,0.0005186810705889697,-0.007999698140363429,0.03791931873486715,0.0,-0.05882352941176472,Bonds
2024-11-15,SPY,0.9999999999999988,7.806255641895632e-18,-3.122502256758253e-17,9.459663954936026e-18,-0.4117647058823529,-0.5294117647058824,Equities
2024-11-15,XLV,0.4131877084888507,0.0011006923061686017,-0.049552277508341847,0.06695309842824303,0.41176470588235303,0.47058823529411775,Equities
2024-11-15,XLU,0.17939724364333687,0.004753620359589202,-9.981810105658768e-05,0.26392794475517173,0.9705882352941178,0.9705882352941178,Equities
2024-11-15,XLP,0.20434358922449836,0.002330468424256749,-0.00873408828819889,0.12917223180798007,0.7647058823529411,0.7058823529411764,Equities
2024-11-15,XLK,1.748916158864965,-0.005237876687378777,0.005711588236974985,-0.1290033064810546,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-15,XLI,0.8816851273282058,0.001152052125695197,-0.0038188357023019696,0.05830421708282073,0.3529411764705883,0.17647058823529416,Equities
2024-11-15,XLF,0.6448973769103391,0.003507890935510311,0.023774071859100028,0.0806477724136306,0.588235294117647,0.41176470588235303,Equities
2024-11-15,XLE,0.4867654030853542,-8.983797972393973e-05,0.020718469534648513,-0.018457526613980417,-0.5882352941176471,-0.2941176470588235,Equities
2024-11-15,XLB,0.66432629786745,0.00014476269143772359,-0.020534318725682052,0.04409599009259097,0.05882352941176472,0.0,Equities
2024-11-15,VUG,1.3361402563280478,-0.0014227318713600553,0.004063524300485989,-0.07174657621350637,-0.8235294117647058,-0.8823529411764706,Equities
2024-11-15,VTV,0.6319251385283673,0.0016249784929725517,-0.002942080682305958,0.07730560413537409,0.5294117647058822,0.5294117647058822,Equities
2024-11-15,VNQ,0.6011791243277864,0.001680715015315601,-0.010979218075825048,0.10941221621513408,0.7058823529411764,0.6470588235294117,REITs
2024-11-15,TLT,0.24290066325596715,0.00022376871650604444,-0.021521454492810385,0.10925640800805977,0.6470588235294117,0.7647058823529411,Bonds
2024-11-15,XLY,1.2193545177014142,-0.0018021215367414216,0.01958702945490118,-0.05641318829940144,-0.7058823529411764,-0.8235294117647058,Equities
2024-11-15,IEF,0.12916504918047753,0.0004998158978461023,-0.007171273472181701,0.055972436054213925,0.2941176470588236,0.23529411764705888,Bonds
2024-11-15,EEM,0.751194401030694,-0.001193275382718702,-0.02183785452042179,0.050832729977579996,0.17647058823529416,0.3529411764705883,Equities
2024-11-15,QQQ,1.4077159690761543,-0.002613648605921992,-0.0025739392685966353,-0.10677534873201994,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-15,EFA,0.7100315363208036,-0.001171995526374627,-0.009885272473262176,-0.016839356010748645,-0.5294117647058824,-0.3529411764705882,Equities
2024-11-15,EWJ,0.9857561014117708,-0.0029838759254428495,-0.004639874923787472,-0.05932880154108954,-0.7647058823529411,-0.7058823529411764,Equities
2024-11-15,GLD,0.11999145363796335,0.0054757248789968176,-0.04989287137676731,0.16665487547066285,0.8823529411764706,0.8823529411764706,Commodities
2024-11-15,LQD,0.2740242559412961,0.000557475796471927,-0.00937878140789452,0.033720892417780896,-0.05882352941176472,0.05882352941176472,Bonds
2024-11-15,SHY,0.01774040646897133,0.0008875505254504599,-0.001124109049208643,0.015644039732778232,-0.17647058823529416,-0.17647058823529416,Bonds
2024-11-15,IWM,1.1893824628096759,-0.00048100375137578345,-0.015849741753325305,0.05245260116448316,0.23529411764705888,0.2941176470588236,Equities
2024-11-15,IAU,0.12163143531232454,0.005499289668866632,-0.0499893322249472,0.1664673407781837,0.8235294117647058,0.8235294117647058,Commodities
2024-11-15,VWO,0.629396254563891,1.0415142027753004e-05,-0.023127413603602962,0.06805619759409408,0.47058823529411775,0.588235294117647,Equities
2024-11-15,USO,0.5448674013654885,-0.0029887965439173545,-0.03288188497100479,-0.08822012343359421,-0.8823529411764706,-0.7647058823529411,Commodities
2024-11-15,SLV,0.6049976320735326,0.0027597968778657407,-0.02251946040300356,0.18946049030756182,0.9705882352941178,0.9705882352941178,Commodities
2024-11-15,DBA,0.1857433214433035,0.002501093533915295,0.021997645573125425,0.016226531583015607,-0.11764705882352944,-0.11764705882352944,Commodities
2024-11-15,UUP,-0.07590726656882778,0.0014489185902258235,0.015748361819992018,0.006600558472584135,-0.2941176470588235,-0.6470588235294117,FX
2024-11-15,MBB,0.1721539351224218,0.000636414755633872,-0.006842000701675234,0.044303505070327896,0.11764705882352944,0.11764705882352944,Bonds
2024-11-15,HYG,0.23434225222429586,0.0011565607090583043,-0.003400373860360603,0.007908297268675831,-0.23529411764705888,-0.4117647058823529,Bonds
2024-11-15,BIL,0.00037587271979137204,0.0009885260880336147,-0.00043480757213510996,0.0007755281185959801,-0.3529411764705882,-0.47058823529411764,Bonds
2024-11-15,VEA,0.7186773858533053,-0.0011894142936969328,-0.008285441911711575,-0.013284647836265978,-0.47058823529411764,-0.23529411764705888,Equities
2024-11-15,PDBC,0.3455957886786964,-0.002432007442352854,-0.02167441637740504,-0.03974167630300108,-0.6470588235294117,-0.5882352941176471,Commodities
2024-11-22,TIP,0.14696437959108105,0.0002332714760303697,0.0003118708490352502,0.03208887412573966,0.11764705882352944,0.0,Bonds
2024-11-22,SPY,0.9999999999999989,6.071532165918825e-18,1.0408340855860843e-17,-1.4826464708739273e-17,-0.4117647058823529,-0.4117647058823529,Equities
2024-11-22,XLV,0.4979825744146939,-0.0003977465312399696,0.00839264220646872,0.020292997929605438,0.0,0.41176470588235303,Equities
2024-11-22,XLU,0.15107944321189254,0.004453829241986874,0.02043145208933887,0.22981812940436624,0.9705882352941178,0.9705882352941178,Equities
2024-11-22,XLP,0.21956701952713195,0.0020692440602558277,0.017542027104206923,0.10076009298905468,0.7647058823529411,0.7647058823529411,Equities
2024-11-22,XLK,1.75875638275402,-0.004860836975764715,-0.003047449180195165,-0.10835688296765292,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-22,XLI,0.8787655025741734,0.0009380825100766006,0.009669307697374372,0.037263777639689494,0.23529411764705888,0.3529411764705883,Equities
2024-11-22,XLF,0.5845159404485216,0.004021601604214277,0.0034170511919719634,0.05919984641771998,0.588235294117647,0.588235294117647,Equities
2024-11-22,XLE,0.4436008122479178,0.00045635487337883536,0.018672966055911705,-0.01704729451190844,-0.5294117647058824,-0.5882352941176471,Equities
2024-11-22,XLB,0.6755651988370399,-0.0007251563471094694,0.019881294632199835,0.008354974928289934,-0.23529411764705888,0.05882352941176472,Equities
2024-11-22,VUG,1.3364429723057885,-0.0012242620790162756,-0.005396294656097467,-0.05616780717911489,-0.8235294117647058,-0.8235294117647058,Equities
2024-11-22,VTV,0.6275450522858972,0.0014379367857212007,0.010313979155599525,0.053315318235271046,0.47058823529411775,0.5294117647058822,Equities
2024-11-22,VNQ,0.5843290951004407,0.0009774599293979496,0.015046589506087093,0.09493060115172533,0.7058823529411764,0.7058823529411764,REITs
2024-11-22,TLT,0.2612732440002255,-0.0006192844943946814,-0.00026282677664778587,0.09458556562093645,0.6470588235294117,0.6470588235294117,Bonds
2024-11-22,XLY,1.1725192130157571,-0.0013485508976612036,0.0035704459942893264,-0.030918551095003015,-0.6470588235294117,-0.7058823529411764,Equities
2024-11-22,IEF,0.12855973266749465,0.00014881756052603909,0.0007226051248149139,0.04836874536442887,0.41176470588235303,0.2941176470588236,Bonds
2024-11-22,EEM,0.7789949552747483,-0.001953323146797547,-0.003265727576316462,0.04450212412333164,0.3529411764705883,0.17647058823529416,Equities
2024-11-22,QQQ,1.4240981305730036,-0.0025667100311030696,-0.002569587131826069,-0.08587442647273862,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-22,EFA,0.6988231501801405,-0.0017638989579888,-0.004224834191402595,-0.03418108800318071,-0.7058823529411764,-0.5294117647058824,Equities
2024-11-22,EWJ,0.9807049193662043,-0.003259514344984565,-0.006154030640395735,-0.0825710571929793,-0.8823529411764706,-0.7647058823529411,Equities
2024-11-22,GLD,0.19357233623977022,0.003844096402266716,0.04744912168791161,0.1627294702976146,0.8235294117647058,0.8823529411764706,Commodities
2024-11-22,LQD,0.2732695425381024,9.881563989070784e-05,-0.0033223171397402705,0.021005716058124114,0.05882352941176472,-0.05882352941176472,Bonds
2024-11-22,SHY,0.017162566838471817,0.0008274998918256834,-0.0012330928319473872,0.013280403519522043,-0.11764705882352944,-0.17647058823529416,Bonds
2024-11-22,IWM,1.1864322622355037,-0.0012735663595503073,0.025719653353935227,0.03617849850373577,0.17647058823529416,0.23529411764705888,Equities
2024-11-22,IAU,0.19510830920621472,0.003861941245953052,0.0474271683586637,0.16305420618545946,0.8823529411764706,0.8235294117647058,Commodities
2024-11-22,VWO,0.6584536690711383,-0.0007985232283140077,-0.003675820688018817,0.05875235673132992,0.5294117647058822,0.47058823529411775,Equities
2024-11-22,USO,0.6346487588421904,-0.0036340150517055916,0.05566671072154774,-0.04258696323300908,-0.7647058823529411,-0.8823529411764706,Commodities
2024-11-22,SLV,0.5845826616650135,0.0014647145898565115,0.020997636704661718,0.17240822201098574,0.9705882352941178,0.9705882352941178,Commodities
2024-11-22,DBA,0.15140738579748178,0.00320074114622947,0.01372277389117436,0.012767951874897314,-0.17647058823529416,-0.11764705882352944,Commodities
2024-11-22,UUP,-0.08280559454957032,0.0021340138236147803,0.0075111437451815186,0.014852956719348685,-0.05882352941176472,-0.2941176470588235,FX
2024-11-22,MBB,0.17029530375404936,0.00028818707974091176,0.0014434782163709773,0.04061515408651252,0.2941176470588236,0.11764705882352944,Bonds
2024-11-22,HYG,0.2368712842229381,0.0010194647320313107,-0.0016577377459756127,0.0035969333710286094,-0.2941176470588235,-0.23529411764705888,Bonds
2024-11-22,BIL,0.001058465212297039,0.0009747374665387321,-1.0644854995312371e-05,0.0006708380339675436,-0.3529411764705882,-0.3529411764705882,Bonds
2024-11-22,VEA,0.7067506110238434,-0.001711904301997485,-0.0004271118121156811,-0.029844431911263593,-0.5882352941176471,-0.47058823529411764,Equities
2024-11-22,PDBC,0.39461097344080065,-0.002963201560436748,0.030014901650257584,-0.014386955474069507,-0.47058823529411764,-0.6470588235294117,Commodities
2024-11-29,TIP,0.1484890852954357,0.0003096985010793943,0.007089607407854956,0.0160291486585206,0.05882352941176472,0.11764705882352944,Bonds
2024-11-29,SPY,0.9999999999999989,6.071532165918825e-18,6.938893903907228e-18,-4.4316763800344994e-17,-0.23529411764705888,-0.4117647058823529,Equities
2024-11-29,XLV,0.4988952045484537,-0.0005806874864029837,0.017011403858513248,0.01732717313138965,0.11764705882352944,0.0,Equities
2024-11-29,XLU,0.1666520622295185,0.004753795835799697,0.011295250984416912,0.17913538404003423,0.9705882352941178,0.9705882352941178,Equities
2024-11-29,XLP,0.23026309698952174,0.002177496034752916,0.011837899456182358,0.08290043333198313,0.7647058823529411,0.7647058823529411,Equities
2024-11-29,XLK,1.757630688346329,-0.004838752559142367,-0.015261599044069181,-0.10202414259481246,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-29,XLI,0.8870796180722258,0.0011327589615167041,-0.0022083231538793276,0.021673399839420803,0.23529411764705888,0.23529411764705888,Equities
2024-11-29,XLF,0.5869325260035794,0.004061282383375678,0.00099346738518029,0.049667673446112434,0.6470588235294117,0.588235294117647,Equities
2024-11-29,XLE,0.4586016663581492,0.0007734082613714412,-0.024213462137459073,-0.029268885259381063,-0.7058823529411764,-0.5294117647058824,Equities
2024-11-29,XLB,0.6894304017244794,-0.0005051761210142507,-0.0002905369183444041,-0.010612296191155494,-0.4117647058823529,-0.23529411764705888,Equities
2024-11-29,VUG,1.3323212526924764,-0.001303975482364765,-0.0018102340300475764,-0.04481019108969669,-0.8235294117647058,-0.8235294117647058,Equities
2024-11-29,VTV,0.6349192069648413,0.001562172930144854,0.0008666763407514412,0.04150779210992239,0.47058823529411775,0.47058823529411775,Equities
2024-11-29,VNQ,0.5955036643232483,0.0011819680909315035,0.011573109304985243,0.029372823025647664,0.3529411764705883,0.7058823529411764,REITs
2024-11-29,TLT,0.2625313358255823,-0.0005417255765527315,0.036298260151565676,0.04675100923274638,0.588235294117647,0.6470588235294117,Bonds
2024-11-29,XLY,1.1764466640939435,-0.0012287992624492967,0.006476644651655379,-0.021526365745799015,-0.5294117647058824,-0.6470588235294117,Equities
2024-11-29,IEF,0.13044752496753723,0.00023406778461979743,0.015077510737354215,0.017898895847002518,0.17647058823529416,0.41176470588235303,Bonds
2024-11-29,EEM,0.7768725505735695,-0.001980798104745422,-0.007611750389662777,0.045560365148417936,0.5294117647058822,0.3529411764705883,Equities
2024-11-29,QQQ,1.4229577389730979,-0.0025587633533567175,-0.006385536767816237,-0.06970564555898039,-0.9705882352941176,-0.9705882352941176,Equities
2024-11-29,EFA,0.6941172319105179,-0.0019088726237771376,0.011767444062678867,-0.028329306002242205,-0.6470588235294117,-0.7058823529411764,Equities
2024-11-29,EWJ,0.9767077955812464,-0.0033111551580566724,0.01711706895008398,-0.056344831360388585,-0.8823529411764706,-0.8823529411764706,Equities
2024-11-29,GLD,0.22872606436315834,0.004484260581589424,-0.024329620976954208,0.11900580519779698,0.9705882352941178,0.8235294117647058,Commodities
2024-11-29,LQD,0.270608804043067,4.2864668473637e-05,0.016416640556108177,-0.00891705027658532,-0.2941176470588235,0.05882352941176472,Bonds
2024-11-29,SHY,0.016489102872800802,0.000824267355260681,0.0027547304497070584,0.004928934464216476,-0.11764705882352944,-0.11764705882352944,Bonds
2024-11-29,IWM,1.2076929896037376,-0.0008034286037463785,-0.0004905146357354288,0.030221766420696336,0.41176470588235303,0.17647058823529416,Equities
2024-11-29,IAU,0.23031954212853348,0.004505927497938549,-0.02359530107560928,0.11878890335091839,0.8823529411764706,0.8823529411764706,Commodities
2024-11-29,VWO,0.6558059907020598,-0.0008438935246357568,-0.0033461513734538264,0.06049744917456607,0.7058823529411764,0.5294117647058822,Equities
2024-11-29,USO,0.6779887635594845,-0.002765854087559334,-0.04140531695733236,-0.040919672119428575,-0.7647058823529411,-0.7647058823529411,Commodities
2024-11-29,SLV,0.5955985406112926,0.0014945175128012835,-0.02800194560811762,0.091435713404564,0.8235294117647058,0.9705882352941178,Commodities
2024-11-29,DBA,0.1683110063643503,0.0037619725064334405,0.0036460892998379443,0.024273605199221424,0.2941176470588236,-0.17647058823529416,Commodities
2024-11-29,UUP,-0.0756523365063819,0.0023240287171536252,-0.017387364277423826,0.012636806431963406,0.0,-0.05882352941176472,FX
2024-11-29,MBB,0.1736362362230091,0.000434470865203637,0.011785704132476735,0.011982544528903996,-0.05882352941176472,0.2941176470588236,Bonds
2024-11-29,HYG,0.23569264932969167,0.0009998646500970101,0.00312543206729118,-0.009110235297815579,-0.3529411764705882,-0.2941176470588235,Bonds
2024-11-29,BIL,0.0010857802857922897,0.0009765590155677638,-0.0003351425057605556,0.0004737316014168347,-0.17647058823529416,-0.3529411764705882,Bonds
2024-11-29,VEA,0.7052771384320852,-0.001782259600800563,0.009525975628283423,-0.026132305089635485,-0.5882352941176471,-0.5882352941176471,Equities
2024-11-29,PDBC,0.4173407236843485,-0.0025307557014431817,-0.019392633645662433,-0.013664221456406288,-0.47058823529411764,-0.47058823529411764,Commodities
2024-12-06,TIP,0.1490386476054549,0.0001947320621276577,0.0009015947510108042,0.016609229979011486,0.05882352941176472,0.05882352941176472,Bonds
2024-12-06,SPY,0.9999999999999989,6.071532165918825e-18,3.469446951953614e-18,1.8133281334820062e-17,-0.3529411764705882,-0.23529411764705888,Equities
2024-12-06,XLV,0.5059173247113213,-0.000325882771937281,-0.025533229941641575,0.010668870959399317,-0.11764705882352944,0.11764705882352944,Equities
2024-12-06,XLU,0.17014275976564644,0.00481394851878849,-0.04614559403597745,0.18152391917249813,0.9705882352941178,0.9705882352941178,Equities
2024-12-06,XLP,0.2346958028636027,0.0023125822783846084,-0.014497378734562227,0.09021946823491694,0.7647058823529411,0.7647058823529411,Equities
2024-12-06,XLK,1.7516955436841293,-0.005033417494276793,0.019774878066781923,-0.12190294964359422,-0.9705882352941176,-0.9705882352941176,Equities
2024-12-06,XLI,0.8834276299410144,0.0008447058250159291,-0.03263246054068643,0.04065746196760333,0.41176470588235303,0.23529411764705888,Equities
2024-12-06,XLF,0.5847973133608494,0.003839340871194412,-0.027400971987386342,0.07580442625560255,0.7058823529411764,0.6470588235294117,Equities
2024-12-06,XLE,0.4488064806263805,0.00042932373409154635,-0.05269120959835462,0.05318456769620884,0.588235294117647,-0.7058823529411764,Equities
2024-12-06,XLB,0.6850314366235363,-0.0009076609830322348,-0.035794961662796394,-0.011426624605932585,-0.6470588235294117,-0.4117647058823529,Equities
2024-12-06,VUG,1.3328310190406212,-0.0012141342727203346,0.023583562595365766,-0.05282746806525602,-0.7058823529411764,-0.8235294117647058,Equities
2024-12-06,VTV,0.6336218555496966,0.0014211588438556876,-0.02675274411841977,0.052699948998776544,0.5294117647058822,0.47058823529411775,Equities
2024-12-06,VNQ,0.592207003720102,0.0006040966283436433,-0.03207263955820808,0.031652603711242705,0.2941176470588236,0.3529411764705883,REITs
2024-12-06,TLT,0.2711370935371509,-0.0005914379645132549,0.006158833965053725,0.03507411821856363,0.3529411764705883,0.588235294117647,Bonds
2024-12-06,XLY,1.1776408068809856,-0.0012694313462283157,0.037185974278851536,-0.010317347898876452,-0.5882352941176471,-0.5294117647058824,Equities
2024-12-06,IEF,0.13300318635329894,0.0001186092929510858,0.0026376326119099095,0.017779261194933085,0.11764705882352944,0.17647058823529416,Bonds
2024-12-06,EEM,0.7735150310334318,-0.0021148586185875742,0.008938345610603277,0.029347180197687252,0.17647058823529416,0.5294117647058822,Equities
2024-12-06,QQQ,1.4217867169792766,-0.0025181145734096844,0.02247335582313871,-0.08058636710081099,-0.9705882352941176,-0.9705882352941176,Equities
2024-12-06,EFA,0.6983048316378997,-0.001794941057425213,0.00968382915627637,-0.06356629811904217,-0.8235294117647058,-0.6470588235294117,Equities
2024-12-06,EWJ,0.983195460061804,-0.003108553238939867,0.014312306538310157,-0.06971418477995239,-0.8823529411764706,-0.8823529411764706,Equities
2024-12-06,GLD,0.21272753248822449,0.003565721229428172,-0.016222439877339023,0.12397525014671595,0.8823529411764706,0.9705882352941178,Commodities
2024-12-06,LQD,0.272923549954268,-0.00012638312547896022,0.0025806649433826384,-0.006153503395959825,-0.47058823529411764,-0.2941176470588235,Bonds
2024-12-06,SHY,0.016439568527553884,0.0007551192065349663,0.0012323670397189831,0.005984426472418351,-0.23529411764705888,-0.11764705882352944,Bonds
2024-12-06,IWM,1.2033024650286581,-0.0012004429483960886,-0.02148767620681264,0.05651757077430035,0.6470588235294117,0.41176470588235303,Equities
