decision_at,signal_reference_at,cik10,company_name_as_filed,sector,cash_score,momentum_return,momentum_score,adjusted_score,rank,intended_weight
2023-05-12,2023-05-05,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.9668615984405458,,0.5,0.8968323586744639,17,0.03333333333333333
2023-05-12,2023-05-05,0001361113,VARONIS SYSTEMS INC,technology,0.9649122807017544,,0.5,0.8951754385964912,18,0.03333333333333333
2023-05-12,2023-05-05,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.9629629629629629,,0.5,0.8935185185185184,19,0.03333333333333333
2023-05-12,2023-05-05,0001288469,"MAXLINEAR, INC",technology,0.9610136452241715,,0.5,0.8918615984405458,20,0.03333333333333333
2023-05-12,2023-05-05,0001640147,SNOWFLAKE INC.,technology,0.9571150097465887,,0.5,0.8885477582846003,21,0.03333333333333333
2023-05-12,2023-05-05,0001326801,"META PLATFORMS, INC.",technology,0.9551656920077972,,0.5,0.8868908382066276,22,0.03333333333333333
2023-05-12,2023-05-05,0001810806,UNITY SOFTWARE INC.,technology,0.9532163742690059,,0.5,0.8852339181286549,23,0.03333333333333333
2023-05-12,2023-05-05,0000033213,EQT CORP,energy,0.9512670565302144,,0.5,0.8835769980506821,24,0.03333333333333333
2023-05-12,2023-05-05,0001013462,ANSYS INC,technology,0.9083820662768031,0.15325509384915348,0.725,0.8808747563352826,26,0.03333333333333333
2023-05-12,2023-05-05,0001713683,"ZSCALER, INC.",technology,0.9473684210526315,,0.5,0.8802631578947367,27,0.03333333333333333
2023-05-12,2023-05-05,0001561550,"DATADOG, INC.",technology,0.9454191033138402,,0.5,0.8786062378167641,28,0.03333333333333333
2023-05-12,2023-05-05,0000816761,TERADATA CORP /DE/,technology,0.9434697855750487,,0.5,0.8769493177387914,29,0.03333333333333333
2023-05-12,2023-05-05,0001671933,"TRADE DESK, INC.",technology,0.9415204678362573,,0.5,0.8752923976608187,30,0.03333333333333333
2023-05-12,2023-05-05,0001475115,"EVENTBRITE, INC.",technology,0.9980506822612085,-0.4226988382484361,0.15,0.8708430799220271,33,0.03333333333333333
2023-05-19,2023-05-12,0001827075,CVENT HOLDING CORP.,technology,0.9883040935672515,0.5026642984014211,0.9,0.9750584795321637,1,0.03333333333333333
2023-05-19,2023-05-12,0001070412,CNX RESOURCES CORP,energy,1.0,,0.5,0.9249999999999999,2,0.03333333333333333
2023-05-19,2023-05-12,0000874499,GULFPORT ENERGY CORP,energy,0.9961013645224172,,0.5,0.9216861598440546,3,0.03333333333333333
2023-05-19,2023-05-12,0000917273,RAMBUS INC,technology,0.9941520467836257,,0.5,0.9200292397660818,4,0.03333333333333333
2023-05-19,2023-05-12,0001327567,PALO ALTO NETWORKS INC,technology,0.9922027290448343,,0.5,0.9183723196881091,5,0.03333333333333333
2023-05-19,2023-05-12,0001173489,CEVA INC,technology,0.9902534113060428,,0.5,0.9167153996101364,6,0.03333333333333333
2023-05-19,2023-05-12,0001273441,GRAN TIERRA ENERGY INC.,energy,0.98635477582846,,0.5,0.9134015594541909,7,0.03333333333333333
2023-05-19,2023-05-12,0001834494,"MERIDIANLINK, INC.",technology,0.9844054580896686,,0.5,0.9117446393762183,8,0.03333333333333333
2023-05-19,2023-05-12,0001509991,KOSMOS ENERGY LTD.,energy,0.9824561403508771,,0.5,0.9100877192982455,9,0.03333333333333333
2023-05-19,2023-05-12,0001107843,"QUALYS, INC.",technology,0.9805068226120858,,0.5,0.9084307992202728,10,0.03333333333333333
2023-05-19,2023-05-12,0001773383,"DYNATRACE, INC.",technology,0.9785575048732943,,0.5,0.9067738791423001,11,0.03333333333333333
2023-05-19,2023-05-12,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9766081871345029,,0.5,0.9051169590643274,12,0.03333333333333333
2023-05-19,2023-05-12,0001280263,AMBARELLA INC,technology,0.9746588693957114,,0.5,0.9034600389863546,13,0.03333333333333333
2023-05-19,2023-05-12,0001373715,"SERVICENOW, INC.",technology,0.9727095516569201,,0.5,0.901803118908382,14,0.03333333333333333
2023-05-19,2023-05-12,0001628945,CUE HEALTH INC.,technology,0.9707602339181286,,0.5,0.9001461988304092,15,0.03333333333333333
2023-05-19,2023-05-12,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9688109161793372,,0.5,0.8984892787524366,16,0.03333333333333333
2023-05-19,2023-05-12,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.9668615984405458,,0.5,0.8968323586744639,17,0.03333333333333333
2023-05-19,2023-05-12,0001361113,VARONIS SYSTEMS INC,technology,0.9649122807017544,,0.5,0.8951754385964912,18,0.03333333333333333
2023-05-19,2023-05-12,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.9629629629629629,,0.5,0.8935185185185184,19,0.03333333333333333
2023-05-19,2023-05-12,0001288469,"MAXLINEAR, INC",technology,0.9610136452241715,,0.5,0.8918615984405458,20,0.03333333333333333
2023-05-19,2023-05-12,0001640147,SNOWFLAKE INC.,technology,0.9571150097465887,,0.5,0.8885477582846003,21,0.03333333333333333
2023-05-19,2023-05-12,0001326801,"META PLATFORMS, INC.",technology,0.9551656920077972,,0.5,0.8868908382066276,22,0.03333333333333333
2023-05-19,2023-05-12,0001810806,UNITY SOFTWARE INC.,technology,0.9532163742690059,,0.5,0.8852339181286549,23,0.03333333333333333
2023-05-19,2023-05-12,0001013462,ANSYS INC,technology,0.9083820662768031,0.1685980280472954,0.75,0.8846247563352825,24,0.03333333333333333
2023-05-19,2023-05-12,0000033213,EQT CORP,energy,0.9512670565302144,,0.5,0.8835769980506821,25,0.03333333333333333
2023-05-19,2023-05-12,0001604778,"QORVO, INC.",technology,0.949317738791423,,0.5,0.8819200779727094,26,0.03333333333333333
2023-05-19,2023-05-12,0001713683,"ZSCALER, INC.",technology,0.9473684210526315,,0.5,0.8802631578947367,27,0.03333333333333333
2023-05-19,2023-05-12,0001561550,"DATADOG, INC.",technology,0.9454191033138402,,0.5,0.8786062378167641,28,0.03333333333333333
2023-05-19,2023-05-12,0000816761,TERADATA CORP /DE/,technology,0.9434697855750487,,0.5,0.8769493177387914,29,0.03333333333333333
2023-05-19,2023-05-12,0001671933,"TRADE DESK, INC.",technology,0.9415204678362573,,0.5,0.8752923976608187,30,0.03333333333333333
2023-07-07,2023-06-30,0001353283,SPLUNK INC,technology,0.9980916030534351,0.15365376250543727,0.6756756756756757,0.9497292139467711,1,0.03333333333333333
2023-07-07,2023-06-30,0001124610,"VMWARE, INC.",technology,0.9675572519083969,0.259775556724531,0.7567567567567568,0.9359371776356509,2,0.03333333333333333
2023-07-07,2023-06-30,0001701732,ALTAIR ENGINEERING INC.,technology,0.9179389312977099,0.4565008642212407,0.972972972972973,0.9261940375489994,3,0.03333333333333333
2023-07-07,2023-06-30,0001393052,VEEVA SYSTEMS INC,technology,0.9961832061068703,,0.5,0.9217557251908397,4,0.03333333333333333
2023-07-07,2023-06-30,0001792849,"HIGHPEAK ENERGY, INC.",energy,0.9942748091603053,,0.5,0.9201335877862594,5,0.03333333333333333
2023-07-07,2023-06-30,0001314727,SONOS INC,technology,0.9923664122137404,,0.5,0.9185114503816794,6,0.03333333333333333
2023-07-07,2023-06-30,0001327567,PALO ALTO NETWORKS INC,technology,0.9904580152671756,,0.5,0.9168893129770992,7,0.03333333333333333
2023-07-07,2023-06-30,0001361113,VARONIS SYSTEMS INC,technology,0.9885496183206107,,0.5,0.915267175572519,8,0.03333333333333333
2023-07-07,2023-06-30,0001475115,"EVENTBRITE, INC.",technology,1.0,-0.08524904214559381,0.43243243243243246,0.9148648648648648,9,0.03333333333333333
2023-07-07,2023-06-30,0000858470,COTERRA ENERGY INC.,energy,0.9751908396946565,0.04020287561017155,0.5714285714285714,0.9146264994547437,10,0.03333333333333333
2023-07-07,2023-06-30,0000917273,RAMBUS INC,technology,0.9866412213740458,,0.5,0.9136450381679388,11,0.03333333333333333
2023-07-07,2023-06-30,0001493761,TURTLE BEACH CORP,technology,0.9847328244274809,,0.5,0.9120229007633587,12,0.03333333333333333
2023-07-07,2023-06-30,0001349436,SANDRIDGE ENERGY INC,energy,0.982824427480916,,0.5,0.9104007633587785,13,0.03333333333333333
2023-07-07,2023-06-30,0001640147,SNOWFLAKE INC.,technology,0.9809160305343512,,0.5,0.9087786259541984,14,0.03333333333333333
2023-07-07,2023-06-30,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9790076335877863,,0.5,0.9071564885496183,15,0.03333333333333333
2023-07-07,2023-06-30,0001108524,"SALESFORCE, INC.",technology,0.9770992366412213,,0.5,0.9055343511450381,16,0.03333333333333333
2023-07-07,2023-06-30,0000769397,"AUTODESK, INC.",technology,0.9732824427480916,,0.5,0.9022900763358778,17,0.03333333333333333
2023-07-07,2023-06-30,0001442145,"VERISK ANALYTICS, INC.",technology,0.9713740458015268,,0.5,0.9006679389312977,18,0.03333333333333333
2023-07-07,2023-06-30,0001031308,BENTLEY SYSTEMS INC,technology,0.9694656488549618,,0.5,0.8990458015267174,19,0.03333333333333333
2023-07-07,2023-06-30,0001013462,ANSYS INC,technology,0.9122137404580153,0.3750364294933177,0.8108108108108109,0.8970033010109346,20,0.03333333333333333
2023-07-07,2023-06-30,0001856314,"CLEAR SECURE, INC.",technology,0.9656488549618321,,0.5,0.8958015267175572,21,0.03333333333333333
2023-07-07,2023-06-30,0001671933,"TRADE DESK, INC.",technology,0.9637404580152672,,0.5,0.894179389312977,22,0.03333333333333333
2023-07-07,2023-06-30,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9618320610687023,,0.5,0.892557251908397,23,0.03333333333333333
2023-07-07,2023-06-30,0000010254,EARTHSTONE ENERGY INC,energy,0.9351145038167938,0.053058216658955715,0.6428571428571429,0.8912758996728462,24,0.03333333333333333
2023-07-07,2023-06-30,0001650372,ATLASSIAN CORP,technology,0.9599236641221374,,0.5,0.8909351145038167,25,0.03333333333333333
2023-07-07,2023-06-30,0001280263,AMBARELLA INC,technology,0.9580152671755725,,0.5,0.8893129770992365,26,0.03333333333333333
2023-07-07,2023-06-30,0001773383,"DYNATRACE, INC.",technology,0.9561068702290076,,0.5,0.8876908396946565,27,0.03333333333333333
2023-07-07,2023-06-30,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.9541984732824428,,0.5,0.8860687022900763,28,0.03333333333333333
2023-07-07,2023-06-30,0000023194,COMSTOCK RESOURCES INC,energy,0.9522900763358778,,0.5,0.8844465648854961,29,0.03333333333333333
2023-07-07,2023-06-30,0001834494,"MERIDIANLINK, INC.",technology,0.9408396946564885,,0.5,0.8747137404580152,35,0.03333333333333333
2023-08-11,2023-08-04,0001475115,"EVENTBRITE, INC.",technology,1.0,0.3769889840881273,0.8918918918918919,0.9837837837837837,1,0.03333333333333333
2023-08-11,2023-08-04,0001124610,"VMWARE, INC.",technology,0.9675572519083969,0.3496801705756929,0.8648648648648649,0.9521533938518671,2,0.03333333333333333
2023-08-11,2023-08-04,0001393052,VEEVA SYSTEMS INC,technology,0.9961832061068703,,0.5,0.9217557251908397,3,0.03333333333333333
2023-08-11,2023-08-04,0001792849,"HIGHPEAK ENERGY, INC.",energy,0.9942748091603053,,0.5,0.9201335877862594,4,0.03333333333333333
2023-08-11,2023-08-04,0001314727,SONOS INC,technology,0.9923664122137404,,0.5,0.9185114503816794,5,0.03333333333333333
2023-08-11,2023-08-04,0001353283,SPLUNK INC,technology,0.9980916030534351,-0.08670160788842496,0.4594594594594595,0.9172967815143387,6,0.03333333333333333
2023-08-11,2023-08-04,0001327567,PALO ALTO NETWORKS INC,technology,0.9904580152671756,,0.5,0.9168893129770992,7,0.03333333333333333
2023-08-11,2023-08-04,0001361113,VARONIS SYSTEMS INC,technology,0.9885496183206107,,0.5,0.915267175572519,8,0.03333333333333333
2023-08-11,2023-08-04,0000917273,RAMBUS INC,technology,0.9866412213740458,,0.5,0.9136450381679388,9,0.03333333333333333
2023-08-11,2023-08-04,0001493761,TURTLE BEACH CORP,technology,0.9847328244274809,,0.5,0.9120229007633587,10,0.03333333333333333
2023-08-11,2023-08-04,0001349436,SANDRIDGE ENERGY INC,energy,0.982824427480916,,0.5,0.9104007633587785,11,0.03333333333333333
2023-08-11,2023-08-04,0001640147,SNOWFLAKE INC.,technology,0.9809160305343512,,0.5,0.9087786259541984,12,0.03333333333333333
2023-08-11,2023-08-04,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9790076335877863,,0.5,0.9071564885496183,13,0.03333333333333333
2023-08-11,2023-08-04,0001108524,"SALESFORCE, INC.",technology,0.9770992366412213,,0.5,0.9055343511450381,14,0.03333333333333333
2023-08-11,2023-08-04,0000769397,"AUTODESK, INC.",technology,0.9732824427480916,,0.5,0.9022900763358778,15,0.03333333333333333
2023-08-11,2023-08-04,0001442145,"VERISK ANALYTICS, INC.",technology,0.9713740458015268,,0.5,0.9006679389312977,16,0.03333333333333333
2023-08-11,2023-08-04,0001031308,BENTLEY SYSTEMS INC,technology,0.9694656488549618,,0.5,0.8990458015267174,17,0.03333333333333333
2023-08-11,2023-08-04,0001856314,"CLEAR SECURE, INC.",technology,0.9656488549618321,,0.5,0.8958015267175572,18,0.03333333333333333
2023-08-11,2023-08-04,0001671933,"TRADE DESK, INC.",technology,0.9637404580152672,,0.5,0.894179389312977,19,0.03333333333333333
2023-08-11,2023-08-04,0000858470,COTERRA ENERGY INC.,energy,0.9751908396946565,0.06859765885504476,0.42857142857142855,0.8931979280261723,20,0.03333333333333333
2023-08-11,2023-08-04,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9618320610687023,,0.5,0.892557251908397,21,0.03333333333333333
2023-08-11,2023-08-04,0001650372,ATLASSIAN CORP,technology,0.9599236641221374,,0.5,0.8909351145038167,22,0.03333333333333333
2023-08-11,2023-08-04,0001280263,AMBARELLA INC,technology,0.9580152671755725,,0.5,0.8893129770992365,23,0.03333333333333333
2023-08-11,2023-08-04,0001773383,"DYNATRACE, INC.",technology,0.9561068702290076,,0.5,0.8876908396946565,24,0.03333333333333333
2023-08-11,2023-08-04,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.9541984732824428,,0.5,0.8860687022900763,25,0.03333333333333333
2023-08-11,2023-08-04,0000023194,COMSTOCK RESOURCES INC,energy,0.9522900763358778,,0.5,0.8844465648854961,26,0.03333333333333333
2023-08-11,2023-08-04,0001526520,"TRIPADVISOR, INC.",technology,0.950381679389313,,0.5,0.8828244274809159,27,0.03333333333333333
2023-08-11,2023-08-04,0001701732,ALTAIR ENGINEERING INC.,technology,0.9179389312977099,0.10209017101399209,0.6756756756756757,0.8815994429544047,28,0.03333333333333333
2023-08-11,2023-08-04,0000010254,EARTHSTONE ENERGY INC,energy,0.9351145038167938,0.15499999999852565,0.5714285714285714,0.8805616139585605,30,0.03333333333333333
2023-08-11,2023-08-04,0001834494,"MERIDIANLINK, INC.",technology,0.9408396946564885,,0.5,0.8747137404580152,34,0.03333333333333333
2023-10-06,2023-09-29,0001353283,SPLUNK INC,technology,0.9848197343453511,0.9448138297872339,0.972972972972973,0.9830427201394945,1,0.03333333333333333
2023-10-06,2023-09-29,0001475115,"EVENTBRITE, INC.",technology,0.9981024667931688,0.6217105263157894,0.8918918918918919,0.9821708805579772,2,0.03333333333333333
2023-10-06,2023-09-29,0001124610,"VMWARE, INC.",technology,0.9582542694497154,0.5637798234078528,0.8378378378378378,0.9401918047079336,3,0.03333333333333333
2023-10-06,2023-09-29,0001701732,ALTAIR ENGINEERING INC.,technology,0.967741935483871,0.4147444595205789,0.7567567567567568,0.9360941586748039,4,0.03333333333333333
2023-10-06,2023-09-29,0000033213,EQT CORP,energy,1.0,,0.5,0.9249999999999999,5,0.03333333333333333
2023-10-06,2023-09-29,0001070235,BLACKBERRY LTD,technology,0.9962049335863378,,0.5,0.9217741935483871,6,0.03333333333333333
2023-10-06,2023-09-29,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9943074003795066,,0.5,0.9201612903225805,7,0.03333333333333333
2023-10-06,2023-09-29,0001803696,ADEIA INC.,technology,0.9924098671726755,,0.5,0.9185483870967741,8,0.03333333333333333
2023-10-06,2023-09-29,0001361113,VARONIS SYSTEMS INC,technology,0.9905123339658444,,0.5,0.9169354838709677,9,0.03333333333333333
2023-10-06,2023-09-29,0001493761,TURTLE BEACH CORP,technology,0.9886148007590133,,0.5,0.9153225806451613,10,0.03333333333333333
2023-10-06,2023-09-29,0001448056,"NEW RELIC, INC.",technology,0.9335863377609108,0.4921575461833392,0.7837837837837838,0.9111159546643418,11,0.03333333333333333
2023-10-06,2023-09-29,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9829222011385199,,0.5,0.9104838709677419,12,0.03333333333333333
2023-10-06,2023-09-29,0000023194,COMSTOCK RESOURCES INC,energy,0.9810246679316889,,0.5,0.9088709677419354,13,0.03333333333333333
2023-10-06,2023-09-29,0001327567,PALO ALTO NETWORKS INC,technology,0.9791271347248577,,0.5,0.907258064516129,14,0.03333333333333333
2023-10-06,2023-09-29,0001349436,SANDRIDGE ENERGY INC,energy,0.9772296015180265,,0.5,0.9056451612903225,15,0.03333333333333333
2023-10-06,2023-09-29,0001013462,ANSYS INC,technology,0.9506641366223909,0.34212900315742,0.6486486486486487,0.9053618134263296,16,0.03333333333333333
2023-10-06,2023-09-29,0001031308,BENTLEY SYSTEMS INC,technology,0.9753320683111955,,0.5,0.904032258064516,17,0.03333333333333333
2023-10-06,2023-09-29,0001640147,SNOWFLAKE INC.,technology,0.9734345351043643,,0.5,0.9024193548387096,18,0.03333333333333333
2023-10-06,2023-09-29,0001314727,SONOS INC,technology,0.9715370018975332,,0.5,0.9008064516129032,19,0.03333333333333333
2023-10-06,2023-09-29,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.969639468690702,,0.5,0.8991935483870966,20,0.03333333333333333
2023-10-06,2023-09-29,0000874499,GULFPORT ENERGY CORP,energy,0.9658444022770398,,0.5,0.8959677419354838,21,0.03333333333333333
2023-10-06,2023-09-29,0000769397,"AUTODESK, INC.",technology,0.9639468690702088,,0.5,0.8943548387096774,22,0.03333333333333333
2023-10-06,2023-09-29,0001650372,ATLASSIAN CORP,technology,0.9620493358633776,,0.5,0.8927419354838709,23,0.03333333333333333
2023-10-06,2023-09-29,0000010254,EARTHSTONE ENERGY INC,energy,0.888045540796964,0.6428571428635643,0.9166666666666666,0.8923387096774194,24,0.03333333333333333
2023-10-06,2023-09-29,0001280263,AMBARELLA INC,technology,0.9601518026565465,,0.5,0.8911290322580645,25,0.03333333333333333
2023-10-06,2023-09-29,0000858470,COTERRA ENERGY INC.,energy,0.9867172675521821,0.10418819814588032,0.3333333333333333,0.8887096774193548,26,0.03333333333333333
2023-10-06,2023-09-29,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.9563567362428842,,0.5,0.8879032258064515,27,0.03333333333333333
2023-10-06,2023-09-29,0001262039,"FORTINET, INC.",technology,0.952561669829222,,0.5,0.8846774193548386,28,0.03333333333333333
2023-10-06,2023-09-29,0001834494,"MERIDIANLINK, INC.",technology,0.9468690702087287,,0.5,0.8798387096774193,30,0.03333333333333333
2023-10-06,2023-09-29,0001792849,"HIGHPEAK ENERGY, INC.",energy,0.9411764705882353,,0.5,0.8749999999999999,32,0.03333333333333333
2023-12-08,2023-12-01,0001361113,VARONIS SYSTEMS INC,technology,0.9905123339658444,0.9725275425856625,0.9597989949748744,0.9859053331171989,1,0.03333333333333333
2023-12-08,2023-12-01,0001353283,SPLUNK INC,technology,0.9848197343453511,0.7072427797833936,0.914572864321608,0.9742827038417896,2,0.03333333333333333
2023-12-08,2023-12-01,0001327567,PALO ALTO NETWORKS INC,technology,0.9791271347248577,0.7149805980377846,0.9170854271356784,0.9698208785864808,3,0.03333333333333333
2023-12-08,2023-12-01,0000874499,GULFPORT ENERGY CORP,energy,0.9658444022770398,0.7682348245615838,0.9753086419753086,0.9672640382317801,4,0.03333333333333333
2023-12-08,2023-12-01,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9943074003795066,0.27643910511642455,0.7135678391959799,0.9521964662019775,5,0.03333333333333333
2023-12-08,2023-12-01,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.969639468690702,0.53833461651859,0.8467336683417085,0.9512035986383529,6,0.03333333333333333
2023-12-08,2023-12-01,0001701732,ALTAIR ENGINEERING INC.,technology,0.967741935483871,0.449478748997594,0.8165829145728644,0.9450680823472201,7,0.03333333333333333
2023-12-08,2023-12-01,0001031308,BENTLEY SYSTEMS INC,technology,0.9753320683111955,0.32039321643262886,0.7487437185929648,0.9413438158534608,8,0.03333333333333333
2023-12-08,2023-12-01,0000033213,EQT CORP,energy,1.0,0.02470250786635919,0.5925925925925926,0.9388888888888889,9,0.03333333333333333
2023-12-08,2023-12-01,0001650372,ATLASSIAN CORP,technology,0.9620493358633776,0.3837588695769616,0.7763819095477387,0.9341992219160318,10,0.03333333333333333
