,XLU,QQQ,EEM,XLK,VWO,VUG,SPY,XLF,LQD,HYG,BIL,TLT
2009-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-07-03,0.0,0.13357354606265506,0.16186178135135432,0.11715736194003497,0.18740731064595564,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-07-10,0.0,0.13020166964281063,0.1642585484232369,0.0,0.17452739164420025,0.0,0.0,0.0,0.0,0.13101239028975223,0.25,0.15
2009-07-17,0.0,0.13718728246862694,0.1627585351733677,0.11451931470846562,0.18553486764953975,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-07-24,0.0,0.13523053175625313,0.17198662641014925,0.11112505648046009,0.1816577853531375,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-07-31,0.0,0.21581997496721306,0.30077664640441754,0.1764397907458001,0.3069635878825693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-07,0.0,0.22810023156783343,0.29179686798341603,0.15851859373915664,0.32158430670959387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-14,0.0,0.2745138628404882,0.22776312571074703,0.23813958168721144,0.2595834297615533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-21,0.0,0.28860061440029433,0.21252066453231222,0.24954655177282659,0.24933216929456697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-28,0.0,0.20796083278681118,0.08957334742842907,0.19963865739298453,0.10282716239177518,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-09-04,0.0,0.216732798146065,0.0,0.17613590928083375,0.0,0.11610397146576015,0.0,0.09102732110734121,0.0,0.0,0.25,0.15
2009-09-11,0.0,0.11115235137048327,0.1862259924219016,0.09323960562277087,0.20938205058484421,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-09-18,0.0,0.10859291154273944,0.17295049805532214,0.0,0.20387248493632104,0.0,0.0,0.11458410546561733,0.0,0.0,0.25,0.15
2009-09-25,0.0,0.09600059337248491,0.16662671870985607,0.0,0.2061490440993403,0.0,0.0,0.13122364381831872,0.0,0.0,0.25,0.15
2009-10-02,0.0,0.19588959196814384,0.2684068636214932,0.0,0.35763396758085964,0.0,0.0,0.17806957682950336,0.0,0.0,0.0,0.0
2009-10-09,0.0,0.1343939606623988,0.18071671585349336,0.0,0.20785152200061577,0.0,0.0,0.07703780148349201,0.0,0.0,0.25,0.15
2009-10-16,0.0,0.19601131717638592,0.31209346637698426,0.0,0.3672950473925674,0.0,0.0,0.12460016905406236,0.0,0.0,0.0,0.0
2009-10-23,0.0,0.170628451811107,0.35344476774555733,0.0,0.38992728319543507,0.0,0.0,0.08599949724790065,0.0,0.0,0.0,0.0
2009-10-30,0.0,0.11739002944155263,0.19878438271284152,0.0,0.2112333512774396,0.0,0.0,0.07259223656816625,0.0,0.0,0.25,0.15
2009-11-06,0.0,0.1541850687691926,0.25610311429312804,0.1823332805571671,0.4073785363805122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-13,0.0,0.1256192826272982,0.14970121076069845,0.14556622039186776,0.17911328622013553,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-11-20,0.0,0.12234540532240079,0.17191141625779208,0.12058542162257163,0.18515775679723542,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-11-27,0.0,0.20645581060150792,0.27441034565166467,0.21301084880939702,0.30612299493743034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-04,0.0,0.1398273882786906,0.14665614044201844,0.13889620138040465,0.17462026989888632,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-12-11,0.0,0.10030612268638009,0.18360053348511085,0.13130042201089231,0.18479292181761678,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-12-18,0.0,0.11417273718082442,0.15721194769693078,0.14579264541329232,0.18282266970895253,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2009-12-25,0.0,0.1331678159361419,0.13216718642261416,0.16254421302495958,0.17212078461628433,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-01-01,0.0,0.13471368977352136,0.13428738746112098,0.18896663726465093,0.14203228550070662,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-01-08,0.0,0.15132989075483969,0.13075409953223702,0.17099885794834366,0.14691715176457965,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-01-15,0.0,0.15878844302536127,0.1316648758667862,0.17675667281165383,0.13279000829619875,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-01-22,0.0,0.17747219449535925,0.0,0.1963683963632187,0.12074484777646677,0.10541456136495524,0.0,0.0,0.0,0.0,0.25,0.15
2010-01-29,0.0,0.24651457254951553,0.0,0.1928661719799233,0.0,0.13435595088801056,0.026263304582550603,0.0,0.0,0.0,0.25,0.15
2010-02-05,0.0,0.19957684792702687,0.12055201295674672,0.0,0.15711134491869033,0.12275979419753613,0.0,0.0,0.0,0.0,0.25,0.15
2010-02-12,0.0,0.26154724726030676,0.0,0.0,0.0,0.12695811112197838,0.02574843071401035,0.0,0.0,0.18574621090370452,0.25,0.15
2010-02-19,0.0,0.2952557473783298,0.0,0.0,0.0,0.25354202400441234,0.0,0.0,0.0,0.05120222861725789,0.25,0.15
2010-02-26,0.0,0.2545157645995931,0.0,0.11904625696711751,0.0,0.15483762364805503,0.0,0.0,0.0,0.07160035478523433,0.25,0.15
2010-03-05,0.0,0.20246155506018293,0.0,0.06600282499010518,0.0,0.1347275249958907,0.0,0.0,0.0,0.19680809495382126,0.25,0.15
2010-03-12,0.0,0.23081311256332174,0.0,0.0,0.0,0.1550510549136566,0.07624906786119581,0.0,0.0,0.13788676466182576,0.25,0.15
2010-03-19,0.0,0.24534103412196637,0.0,0.0,0.08695371503075855,0.1776738047207219,0.09003144612655321,0.0,0.0,0.0,0.25,0.15
2010-03-26,0.0,0.2427017832750574,0.0,0.0,0.08868390274801694,0.1717691691956093,0.09684514478131634,0.0,0.0,0.0,0.25,0.15
2010-04-02,0.0,0.23218642248448546,0.0,0.0,0.07782615692972064,0.17415815554784894,0.11582926503794491,0.0,0.0,0.0,0.25,0.15
2010-04-09,0.0,0.1903940673444459,0.0,0.0,0.11735972334745343,0.16614870114177052,0.12609750816633014,0.0,0.0,0.0,0.25,0.15
2010-04-16,0.0,0.23520039113867047,0.0,0.0,0.09306816495073944,0.15294696347984707,0.11878448043074304,0.0,0.0,0.0,0.25,0.15
2010-04-23,0.0,0.2311622483722995,0.0,0.10377421958642996,0.0,0.1582775303503069,0.10678600169096357,0.0,0.0,0.0,0.25,0.15
2010-04-30,0.0,0.3454983846444618,0.0,0.0,0.0,0.27256662611621435,0.1831632442056929,0.19877174503363088,0.0,0.0,0.0,0.0
2010-05-07,0.0,0.23494681560170189,0.0,0.11181919939058889,0.0,0.1416389631622305,0.0,0.11159502184547875,0.0,0.0,0.25,0.15
2010-05-14,0.0,0.22911173083713005,0.0,0.0,0.0,0.13221641954621197,0.09448420296081465,0.14418764665584322,0.0,0.0,0.25,0.15
2010-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-06-18,0.0,0.28705067101019954,0.0,0.0,0.0,0.0,0.0,0.0,0.21800034236527174,0.09494898662452862,0.25,0.15
2010-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43629576443143264,0.16370423556856736,0.25,0.15
2010-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-08-06,0.0,0.0,0.0,0.0,0.02198186228916351,0.0,0.0,0.0,0.34978852365997715,0.2282296140508594,0.25,0.15
2010-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2010-09-03,0.10815110456977996,0.0,0.0,0.0,0.09294815272661174,0.0,0.0,0.0,0.22938619487709783,0.16951454782651046,0.25,0.15
2010-09-10,0.12841523418433642,0.0,0.0,0.0,0.0828544221213829,0.0,0.0,0.0,0.21171049965903796,0.17701984403524273,0.25,0.15
2010-09-17,0.1330527797211709,0.0,0.0,0.0,0.08916687882772835,0.0,0.0,0.0,0.21522978159509407,0.16255055985600655,0.25,0.15
2010-09-24,0.0742327982705068,0.0,0.0,0.0,0.10475537775445289,0.0,0.0,0.0,0.24412210998325926,0.176889713991781,0.25,0.15
2010-10-01,0.2505786316019065,0.0,0.05752409381851279,0.0,0.11814468317288768,0.0,0.0,0.0,0.0,0.17375259140669297,0.25,0.15
2010-10-08,0.4272435055381555,0.0,0.22338000279329512,0.0,0.34937649166854945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-15,0.23942190095364327,0.0,0.11467839094557616,0.0,0.24589970810078055,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-10-22,0.0,0.0,0.2715997341615372,0.0,0.3284002658384628,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-10-29,0.0,0.0,0.2491190449037108,0.0,0.35088095509628925,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-11-05,0.0,0.11104994603093946,0.18729405561450985,0.0,0.30165599835455065,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2010-11-12,0.0,0.11466141979999117,0.21041004425320134,0.0,0.2653841498911012,0.00954438605570626,0.0,0.0,0.0,0.0,0.25,0.15
2010-11-19,0.0,0.20214388839201192,0.14100476855990787,0.0,0.19913950923007812,0.05771183381800207,0.0,0.0,0.0,0.0,0.25,0.15
2010-11-26,0.0,0.20957870408009638,0.12959025842648536,0.0,0.16560957438517462,0.09522146310824363,0.0,0.0,0.0,0.0,0.25,0.15
2010-12-03,0.0,0.22990836018722374,0.1068058125236628,0.0,0.14818898998059457,0.11509683730851887,0.0,0.0,0.0,0.0,0.25,0.15
2010-12-10,0.0,0.22057352438909797,0.1115547492454632,0.0,0.14145804198790976,0.12641368437752903,0.0,0.0,0.0,0.0,0.25,0.15
2010-12-17,0.0,0.22916242719494445,0.09418978750103287,0.0,0.13642095274242236,0.1402268325616002,0.0,0.0,0.0,0.0,0.25,0.15
2010-12-24,0.0,0.20922175524021824,0.10602958570924624,0.0,0.15198258154440272,0.13276607750613276,0.0,0.0,0.0,0.0,0.25,0.15
2010-12-31,0.0,0.28050351784347155,0.0,0.05530721783290893,0.08556820636855057,0.17862105795506902,0.0,0.0,0.0,0.0,0.25,0.15
2011-01-07,0.0,0.2978161832000544,0.0,0.05907228150196045,0.06874032592038724,0.17437120937759795,0.0,0.0,0.0,0.0,0.25,0.15
2011-01-14,0.0,0.28241168479427603,0.0,0.11334661388056567,0.04815609366263809,0.15608560766252025,0.0,0.0,0.0,0.0,0.25,0.15
2011-01-21,0.0,0.29054114965101996,0.0,0.07664035903266027,0.05618547708534698,0.17663301423097277,0.0,0.0,0.0,0.0,0.25,0.15
2011-01-28,0.0,0.2448538218548279,0.0,0.08851913122836483,0.0,0.1795036177739282,0.08712342914287896,0.0,0.0,0.0,0.25,0.15
2011-02-04,0.0,0.2655209823825775,0.0,0.08483138203844973,0.0,0.18768921330439425,0.06195842227457847,0.0,0.0,0.0,0.25,0.15
2011-02-11,0.0,0.238440058244166,0.0,0.1175337785647801,0.0,0.16153240404543878,0.08249375914561508,0.0,0.0,0.0,0.25,0.15
2011-02-18,0.0,0.2295892436459914,0.0,0.12604379406995284,0.0,0.1563501904649408,0.08801677181911499,0.0,0.0,0.0,0.25,0.15
2011-02-25,0.0,0.23289463255510434,0.0,0.1231416944953699,0.0,0.14917288787367936,0.09479078507584639,0.0,0.0,0.0,0.25,0.15
2011-03-04,0.0,0.2223464652780321,0.0,0.1375816880850851,0.0,0.12057904210140774,0.119492804535475,0.0,0.0,0.0,0.25,0.15
2011-03-11,0.0,0.2370463460545293,0.0,0.12550207496677854,0.0,0.1107761847779558,0.12667539420073637,0.0,0.0,0.0,0.25,0.15
2011-03-18,0.0,0.2416980741158591,0.0,0.0,0.0,0.15682512624018569,0.18224363111335976,0.019233168530595462,0.0,0.0,0.25,0.15
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.4444374790197498,0.1555625209802502,0.0,0.0,0.25,0.15
2011-04-01,0.0,0.18827902892481793,0.0,0.03720247474411599,0.0,0.2059574248926148,0.1685610714384512,0.0,0.0,0.0,0.25,0.15
2011-04-08,0.0,0.23785877536820965,0.0,0.030781676568582304,0.0,0.1775058221243827,0.15385372593882538,0.0,0.0,0.0,0.25,0.15
2011-04-15,0.0,0.0,0.0,0.0,0.0,0.31063043978483634,0.2893695602151637,0.0,0.0,0.0,0.25,0.15
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.36498641518988134,0.0,0.0,0.23501358481011864,0.25,0.15
2011-04-29,0.0,0.22955462722907832,0.0,0.0,0.0,0.23915903954801598,0.13128633322290573,0.0,0.0,0.0,0.25,0.15
2011-05-06,0.0,0.0,0.147713101518486,0.0,0.13752695766423365,0.16351410256074303,0.15124583825653734,0.0,0.0,0.0,0.25,0.15
2011-05-13,0.0,0.0,0.046459882197827596,0.0,0.059623910635910875,0.0,0.4939162071662615,0.0,0.0,0.0,0.25,0.15
2011-05-20,0.0,0.0,0.0,0.0,0.25115285753574096,0.748847142464259,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-27,0.0,0.0,0.06433988940391311,0.0,0.2080304310526664,0.32762967954342054,0.0,0.0,0.0,0.0,0.25,0.15
2011-06-03,0.0,0.0,0.060184371093330045,0.0,0.1307047951253963,0.26861118888012525,0.14049964490114836,0.0,0.0,0.0,0.25,0.15
2011-06-10,0.3111039243516327,0.0,0.0,0.0,0.0,0.24935233418419772,0.0,0.0,0.0,0.03954374146416956,0.25,0.15
2011-06-17,0.29228750967562667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594527186895789,0.1482597716347944,0.25,0.15
2011-06-24,0.3865407188957606,0.0,0.0,0.0,0.0,0.09988771466324457,0.0,0.0,0.11357156644099481,0.0,0.25,0.15
2011-07-01,0.550890293391172,0.0,0.0,0.0,0.0,0.10853357918945464,0.0,0.0,0.26717189979327777,0.07340422762609564,0.0,0.0
2011-07-08,0.6759034352926659,0.0,0.0,0.0,0.0,0.19075375004947154,0.06329680104111894,0.0,0.07004601361674376,0.0,0.0,0.0
2011-07-15,0.7637692202829927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23623077971700746,0.0,0.0,0.0
2011-07-22,0.7241181059931652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758818940068348,0.0,0.0,0.0
2011-07-29,0.4463156343295278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14644137195731508,0.0072429937131570895,0.25,0.15
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-12-09,0.2931068823382175,0.09848534689267326,0.0,0.14586826127918454,0.0,0.06253950948992461,0.0,0.0,0.0,0.0,0.25,0.15
2011-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2011-12-23,0.28622798852116843,0.0,0.0,0.07414730083970893,0.0,0.0,0.0,0.0,0.19102463249321033,0.048600078145912155,0.25,0.15
2011-12-30,0.4615898233146652,0.0,0.0,0.04815428145937099,0.0,0.027759584055707047,0.0,0.0,0.0,0.062496311170256794,0.25,0.15
2012-01-06,0.3596390790834131,0.0,0.0,0.06785971906794613,0.0,0.07732041723688048,0.0,0.0,0.0,0.09518078461176031,0.25,0.15
2012-01-13,0.2824352039397257,0.0,0.0,0.0414718954601253,0.0,0.0,0.0,0.0,0.20495819076748809,0.07113470983266082,0.25,0.15
2012-01-20,0.28963807232044153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23290664984874881,0.07745527783080969,0.25,0.15
2012-01-27,0.0,0.0,0.0,0.5527996944140237,0.0,0.0,0.0955727250311135,0.0,0.0,0.3516275805548628,0.0,0.0
2012-02-03,0.0,0.0,0.0,0.09082551833838753,0.0,0.0,0.01361104162822437,0.0,0.6785660618291006,0.21699737820428752,0.0,0.0
2012-02-10,0.0,0.37936900891643194,0.0,0.2750499179137989,0.0,0.2027731501239349,0.1428079230458342,0.0,0.0,0.0,0.0,0.0
2012-02-17,0.0,0.3920348984982502,0.0,0.30714554338151834,0.0,0.2009625782943785,0.099856979825853,0.0,0.0,0.0,0.0,0.0
2012-02-24,0.0,0.4233139990903819,0.0,0.3099342857819986,0.0,0.1569367272567163,0.10981498787090303,0.0,0.0,0.0,0.0,0.0
2012-03-02,0.0,0.25398351334122893,0.0,0.20286003150380646,0.0,0.0972077118062027,0.04594874334876187,0.0,0.0,0.0,0.25,0.15
2012-03-09,0.0,0.36075872267990094,0.0,0.3550177040518612,0.0,0.18957042942375688,0.09465314384448098,0.0,0.0,0.0,0.0,0.0
2012-03-16,0.0,0.21867396396877858,0.0,0.20245697720351194,0.0,0.12752147428946656,0.0513475845382429,0.0,0.0,0.0,0.25,0.15
2012-03-23,0.0,0.19779230091580316,0.0,0.20188647563782722,0.0,0.13419579473050072,0.06612542871586898,0.0,0.0,0.0,0.25,0.15
2012-03-30,0.0,0.1848804815374719,0.0,0.17856535851002694,0.0,0.1491885700469942,0.08736558990550691,0.0,0.0,0.0,0.25,0.15
2012-04-06,0.0,0.20313683558533632,0.0,0.17911432274196196,0.0,0.1455321499093505,0.07221669176335116,0.0,0.0,0.0,0.25,0.15
2012-04-13,0.0,0.20654749333843384,0.0,0.1733916538480061,0.0,0.14435107408436412,0.0,0.07570977872919595,0.0,0.0,0.25,0.15
2012-04-20,0.0,0.18938224597386422,0.0,0.1867175468270694,0.0,0.1403703584083681,0.08352984879069833,0.0,0.0,0.0,0.25,0.15
2012-04-27,0.0,0.19473094390074352,0.0,0.18182280903032408,0.0,0.14762305800939768,0.07582318905953468,0.0,0.0,0.0,0.25,0.15
2012-05-04,0.0,0.1947469862450566,0.0,0.17784768718953278,0.0,0.1399389455327831,0.08746638103262748,0.0,0.0,0.0,0.25,0.15
2012-05-11,0.0,0.197029061964818,0.0,0.19212623431849438,0.0,0.13064018142814574,0.0802045222885418,0.0,0.0,0.0,0.25,0.15
2012-05-18,0.0,0.20510998191571844,0.0,0.17573171865507342,0.0,0.1269154362081582,0.0,0.0,0.0,0.09224286322104988,0.25,0.15
2012-05-25,0.0,0.18824321506991853,0.0,0.18469007461696732,0.0,0.1289839369884743,0.0,0.0,0.09808277332463984,0.0,0.25,0.15
2012-06-01,0.0,0.21528781125815583,0.0,0.18642606020488686,0.0,0.1334868925288851,0.0,0.06479923600807229,0.0,0.0,0.25,0.15
2012-06-08,0.0,0.0,0.0,0.19023460412730434,0.0,0.09372025946247364,0.0,0.0,0.21118577522490609,0.10485936118531589,0.25,0.15
2012-06-15,0.16076101477575536,0.15669781819767717,0.0,0.14703199594030916,0.0,0.0,0.0,0.0,0.1355091710862583,0.0,0.25,0.15
2012-06-22,0.19694674651611516,0.0,0.0,0.1564135724062897,0.0,0.08032073881338776,0.0,0.0,0.16631894226420738,0.0,0.25,0.15
2012-06-29,0.0,0.15140986980370985,0.0,0.16005994339615054,0.0,0.09220900582000495,0.0,0.0,0.1963211809801346,0.0,0.25,0.15
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.08457185022404683,0.02152937259274371,0.0,0.4938987771832094,0.0,0.25,0.15
2012-07-13,0.29874532091156664,0.0,0.0,0.0,0.0,0.0,0.018502473726699817,0.0,0.20112417373325386,0.08162803162847959,0.25,0.15
2012-07-20,0.3153726354572081,0.0,0.0,0.0,0.0,0.0,0.03053859885864807,0.0,0.17478240244232493,0.07930636324181885,0.25,0.15
2012-07-27,0.4292460789127862,0.0,0.0,0.16570984098536606,0.0,0.0,0.0,0.0,0.2728932837322833,0.13215079636956445,0.0,0.0
2012-08-03,0.3119540079578467,0.0,0.0,0.0,0.0,0.048384607018412885,0.0,0.0,0.1421805415142203,0.09748084350952006,0.25,0.15
2012-08-10,0.2666776719578055,0.0,0.0,0.09825885502334025,0.0,0.0,0.0,0.0,0.14887014780876937,0.08619332521008481,0.25,0.15
2012-08-17,0.2600316614373565,0.1006927950705163,0.0,0.11593599605220048,0.0,0.0,0.0,0.0,0.12333954743992667,0.0,0.25,0.15
2012-08-24,0.0,0.20072031066448914,0.0,0.19147658368089088,0.0,0.10664044282856826,0.1011626628260517,0.0,0.0,0.0,0.25,0.15
2012-08-31,0.0,0.19606283324907456,0.0,0.17137484512501433,0.0,0.0,0.1281415887035631,0.0,0.0,0.10442073292234794,0.25,0.15
2012-09-07,0.0,0.29200427122163114,0.0,0.31113078602529753,0.0,0.1886723534925757,0.2081925892604956,0.0,0.0,0.0,0.0,0.0
2012-09-14,0.0,0.18016986031689503,0.0,0.183891279056926,0.0,0.1183330913780733,0.11760576924810572,0.0,0.0,0.0,0.25,0.15
2012-09-21,0.0,0.20215475162690721,0.0,0.20005716002008966,0.0,0.11750576036885335,0.0802823279841497,0.0,0.0,0.0,0.25,0.15
2012-09-28,0.0,0.36386995938943945,0.0,0.32506246003289796,0.0,0.17577169032668444,0.13529589025097816,0.0,0.0,0.0,0.0,0.0
2012-10-05,0.0,0.17053949680008976,0.0,0.20653750116114056,0.0,0.11228725102446518,0.0,0.0,0.11063575101430446,0.0,0.25,0.15
2012-10-12,0.0,0.0,0.0,0.31990245610712387,0.0,0.0,0.2800975438928761,0.0,0.0,0.0,0.25,0.15
2012-10-19,0.0,0.0,0.0,0.14680316742293806,0.0,0.11454508375071348,0.15664723509522396,0.18200451373112445,0.0,0.0,0.25,0.15
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.1170793772938387,0.16537852958684887,0.1901678466704099,0.0,0.12737424644890252,0.25,0.15
2012-11-02,0.0,0.09740405110493039,0.0,0.0,0.0,0.0,0.12517022141729106,0.0,0.22847960642728848,0.14894612105049002,0.25,0.15
2012-11-09,0.0,0.0,0.0,0.0,0.0,0.0792035050651322,0.1719203401870191,0.262793729180716,0.08608242556713268,0.0,0.25,0.15
2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2012-11-23,0.0,0.0,0.006691237687241141,0.0,0.0,0.0,0.0,0.2511245581139013,0.19667722836258145,0.14550697583627611,0.25,0.15
2012-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.14804300144887392,0.46719129052989816,0.23894455767361006,0.14582115034761778,0.0,0.0
2012-12-07,0.0,0.0,0.19939355332829334,0.0,0.1629699459451169,0.0,0.17856372058193737,0.4590727801446524,0.0,0.0,0.0,0.0
2012-12-14,0.0,0.0,0.18452224352842175,0.0,0.0,0.0,0.0,0.324151573779889,0.3105303276395592,0.18079585505213006,0.0,0.0
2012-12-21,0.0,0.0,0.0,0.0,0.08323991945303758,0.0,0.0,0.13871501154745317,0.26377488430039764,0.1142701846991116,0.25,0.15
2012-12-28,0.0,0.0,0.13018402566043644,0.0,0.10880510597759466,0.0,0.0,0.2110522717113491,0.1499585966506198,0.0,0.25,0.15
2013-01-04,0.0,0.0,0.12971968830235264,0.0,0.0,0.0,0.0,0.18518292765702302,0.16320622224268846,0.12189116179793583,0.25,0.15
2013-01-11,0.0,0.0,0.15733589372838844,0.0,0.14161327711081922,0.0,0.0,0.19049552995956046,0.0,0.11055529920123187,0.25,0.15
2013-01-18,0.0,0.0,0.15195382978517666,0.0,0.15107395660328607,0.0,0.0,0.1842625417607576,0.0,0.11270967185077965,0.25,0.15
2013-01-25,0.0,0.0,0.17138242903288756,0.0,0.167089322903661,0.0,0.0,0.17132603966493615,0.0,0.09020220839851527,0.25,0.15
2013-02-01,0.0,0.0,0.1414477095466379,0.0,0.15193213038544898,0.0,0.0,0.2096182421217034,0.0,0.09700191794620966,0.25,0.15
2013-02-08,0.0,0.0,0.21559951551176365,0.0,0.26845989867655595,0.0,0.0874690234870578,0.4284715623246224,0.0,0.0,0.0,0.0
2013-02-15,0.0,0.0,0.07375098596814533,0.0,0.10206394524388643,0.0,0.08930824833116749,0.33487682045680073,0.0,0.0,0.25,0.15
2013-02-22,0.0,0.0,0.0837671455254289,0.0,0.12488600545397176,0.0,0.09103600944453212,0.30031083957606713,0.0,0.0,0.25,0.15
