,SPY,EFA,VWO,TLT,GLD,PDBC,DBA,USO,UUP,BIL
2021-07-02,0.19456018011084786,0.18789919581013204,0.0,0.0,0.0,0.16286305379974822,0.15063099922027798,0.10404657105899402,0.0,0.19999999999999996
2021-07-09,0.1951328946175257,0.18778298658178996,0.0,0.0,0.0,0.1623441535392598,0.14967729639202199,0.10506266886940258,0.0,0.19999999999999996
2021-07-16,0.17570701091266108,0.1792042886702082,0.12675429440763025,0.0,0.0,0.1441295768244316,0.1264213858356842,0.09778344334938475,0.0,0.15000000000000002
2021-07-23,0.1972589440913329,0.19995872418150554,0.0,0.0,0.0,0.1589344149806895,0.1377718992143108,0.1060760175321614,0.0,0.19999999999999996
2021-07-30,0.19599198303621856,0.1986591955082385,0.0,0.0,0.0,0.16105290986758858,0.13833343728107045,0.10596247430688394,0.0,0.19999999999999996
2021-08-06,0.20295353664126536,0.20862169554199592,0.13989433594631318,0.0,0.0,0.14966651844804116,0.0,0.09886391342238442,0.0,0.19999999999999996
2021-08-13,0.2326307026268833,0.22026898390202432,0.0,0.0,0.0,0.15003686013199208,0.0,0.09706345333910023,0.0,0.30000000000000004
2021-08-20,0.23041925052335802,0.22152274092297022,0.0,0.0,0.0,0.15010814869825592,0.0,0.09794985985541577,0.0,0.30000000000000004
2021-08-27,0.23039624034959108,0.2070110859329039,0.15199897127438872,0.0,0.0,0.1256692762451046,0.0,0.08492442619801184,0.0,0.19999999999999998
2021-09-03,0.25889847360151363,0.22862769600481309,0.0,0.0,0.0,0.1131455436454873,0.12200127424733087,0.07732701250085512,0.0,0.19999999999999996
2021-09-10,0.265708532528525,0.23116994445858316,0.0,0.0,0.0,0.11917508526339635,0.0,0.08394643774949535,0.0,0.30000000000000004
2021-09-17,0.26301066096288445,0.23391202116619772,0.0,0.0,0.0,0.11910614311701674,0.0,0.08397117475390097,0.0,0.30000000000000004
2021-09-24,0.26154036049727275,0.228113202174253,0.0,0.0,0.0,0.12330291782236662,0.0,0.08704351950610761,0.0,0.30000000000000004
2021-10-01,0.27518524877755934,0.2352080046803486,0.0,0.0,0.0,0.0,0.0,0.08960674654209216,0.0,0.39999999999999997
2021-10-08,0.2591635024380367,0.22246655710993654,0.0,0.0,0.0,0.12770673922951878,0.0,0.09066320122250804,0.0,0.30000000000000004
2021-10-15,0.2684760788990857,0.21903866860745644,0.0,0.0,0.0,0.12370555848776228,0.0,0.08877969400569555,0.0,0.30000000000000004
2021-10-22,0.2668852490339043,0.21436178527159733,0.0,0.0,0.0,0.12642262069948382,0.0,0.09233034499501447,0.0,0.30000000000000004
2021-10-29,0.26379881257853893,0.21560802943769766,0.0,0.0,0.0,0.12648672358132756,0.0,0.09410643440243585,0.0,0.30000000000000004
2021-11-05,0.2615740337835618,0.2194413727864588,0.0,0.0,0.0,0.12560261645224893,0.0,0.09338197697773036,0.0,0.30000000000000004
2021-11-12,0.25235812340407215,0.22714435133936967,0.0,0.0,0.0,0.1284999920491156,0.0,0.09199753320744251,0.0,0.30000000000000004
2021-11-19,0.24248711047934626,0.2135444271007631,0.0,0.0,0.0,0.12089115012668909,0.13782035640659807,0.08525695588660355,0.0,0.19999999999999998
2021-11-26,0.24618779120939843,0.21147044100420476,0.0,0.0,0.0,0.12054360454893698,0.13774694009119662,0.08405122314626323,0.0,0.19999999999999996
2021-12-03,0.26376047612791603,0.21454645752279392,0.0,0.0,0.0,0.13296011857527387,0.0,0.08873294777401605,0.0,0.30000000000000004
2021-12-10,0.28259214424319495,0.0,0.0,0.0,0.0,0.1447135371648904,0.1750765856732266,0.09761773291868803,0.0,0.3000000000000001
2021-12-17,0.2698625440611301,0.0,0.0,0.0,0.0,0.1475239937421097,0.1858293173214088,0.09678414487535138,0.0,0.30000000000000004
2021-12-24,0.2579165513897866,0.0,0.0,0.0,0.0,0.14402517177961502,0.2059790669293155,0.09207920990128288,0.0,0.30000000000000004
2021-12-31,0.148658254107807,0.0,0.0,0.0,0.0,0.08070424632539767,0.1167952827212067,0.051884033198757354,0.40195818364683134,0.19999999999999996
2022-01-07,0.15017032065811312,0.0,0.0,0.0,0.0,0.08174733869218048,0.11969156044372126,0.051659417958031195,0.396731362247954,0.19999999999999996
2022-01-14,0.14287872272086657,0.0,0.0,0.0,0.0,0.08147354397214762,0.1302320963712111,0.0505592303738845,0.3948564065618902,0.19999999999999996
2022-01-21,0.14354401180416074,0.0,0.0,0.0,0.0,0.08037326747259298,0.13999292894741774,0.049512818879090786,0.38657697289673787,0.19999999999999996
2022-01-28,0.11897748666533352,0.0,0.0,0.0,0.0,0.08305125248047715,0.14968931670940724,0.051159867497281485,0.3971220766475007,0.19999999999999998
2022-02-04,0.12295275546760139,0.0,0.0,0.0,0.0,0.08620299290424266,0.15722461335652937,0.05310726944401537,0.3805123688276113,0.19999999999999996
2022-02-11,0.20352133995451882,0.0,0.0,0.0,0.0,0.14659918304819716,0.257674079183652,0.09220539781363205,0.0,0.3000000000000001
2022-02-18,0.13062379258829354,0.0,0.0,0.0,0.0,0.0954840475843538,0.16739769186600034,0.06023611727737717,0.34625835068397526,0.19999999999999996
2022-02-25,0.12236360167286216,0.0,0.0,0.0,0.0,0.10648383778275061,0.17008362301407745,0.06376485449221929,0.3373040830380905,0.19999999999999996
2022-03-04,0.11722064964448882,0.0,0.0,0.0,0.0,0.11971172670859782,0.16243677215898084,0.06830307285058088,0.33232777863735175,0.19999999999999996
2022-03-11,0.1386133174931778,0.0,0.0,0.0,0.0,0.08361088275171635,0.1612343066601,0.05700417502763484,0.359537318067371,0.19999999999999996
2022-03-18,0.21376978950982747,0.0,0.0,0.0,0.0,0.12609616535931217,0.2723892799127545,0.08774476521810587,0.0,0.30000000000000004
2022-03-25,0.10747559522677168,0.0,0.0,0.0,0.14547863478427087,0.07276985228372587,0.15624700873535766,0.05061762143106824,0.31741128753880565,0.15000000000000002
2022-04-01,0.10806656834491507,0.0,0.0,0.0,0.1465129901087287,0.07141802795285775,0.15337160848889758,0.04995829552570301,0.32067250957889804,0.15000000000000005
2022-04-08,0.11099215011477423,0.0,0.0,0.0,0.14419670952289101,0.06957646694202858,0.1529578596499291,0.0470194773587038,0.32525733641167337,0.15000000000000002
2022-04-15,0.11258584932117838,0.0,0.0,0.0,0.14678221868199634,0.07098619590776431,0.15081683738427096,0.048128668576072516,0.3207002301287175,0.15000000000000005
2022-04-22,0.11187609710222565,0.0,0.0,0.0,0.14598659348270163,0.06966304893249266,0.15347037639035457,0.04717185601598539,0.3218320280762402,0.15000000000000002
2022-04-29,0.11137880875956203,0.0,0.0,0.0,0.1433747529548113,0.06860486393477679,0.15506233250783577,0.04674252402505348,0.32483671781796064,0.15000000000000002
2022-05-06,0.1126650546976,0.0,0.0,0.0,0.14520774279224152,0.07141820618500937,0.1583362944796977,0.04854606888856102,0.31382663295689045,0.15000000000000005
2022-05-13,0.1147105776220324,0.0,0.0,0.0,0.14650656025100325,0.07131817385569603,0.1560322444860069,0.0479150894700789,0.3135173543151825,0.15000000000000002
2022-05-20,0.11414165103710304,0.0,0.0,0.0,0.14152575071533227,0.0712561797606036,0.15991475417622342,0.04821946855773877,0.3149421957529989,0.15000000000000002
2022-05-27,0.11531208774634934,0.0,0.0,0.0,0.14322031682955902,0.07405968105907464,0.16574385489743163,0.0504142408227896,0.30124981864479594,0.15000000000000005
2022-06-03,0.10327175243772761,0.0,0.0,0.0,0.1551261912159275,0.0774451025961841,0.1694342315105772,0.05442431200585352,0.2902984102337301,0.15000000000000002
2022-06-10,0.10375507537973108,0.0,0.0,0.0,0.15579299329150476,0.07974630268554411,0.16373786414068675,0.0556667448901434,0.29130101961238986,0.15000000000000002
2022-06-17,0.10455252106427083,0.0,0.0,0.0,0.15750731291493725,0.08181048245477869,0.16660515202186837,0.057897558826818754,0.2816269727173262,0.15000000000000005
2022-06-24,0.10068462935243501,0.0,0.0,0.0,0.15747071435359591,0.07877435321638948,0.16934821681547269,0.05590516493275322,0.28781692132935366,0.15000000000000002
2022-07-01,0.09610249148013045,0.0,0.0,0.0,0.16350018708733913,0.07983268202967943,0.15294440523523534,0.057669573745175,0.2999506604224406,0.15000000000000002
2022-07-08,0.0973055932775488,0.0,0.0,0.0,0.16572305557943665,0.07884400260184463,0.14588456449787351,0.05831332409773832,0.30392945994555814,0.15000000000000002
2022-07-15,0.09900330260205892,0.0,0.0,0.0,0.16245176661912292,0.07994209532617563,0.14788920811559111,0.05915949061920759,0.30155413671784387,0.15000000000000002
2022-07-22,0.09985044925536178,0.0,0.0,0.0,0.16246755962198994,0.07912503750097899,0.14170726576073492,0.05844361704480723,0.3084060708161272,0.15000000000000005
2022-07-29,0.10521603538412556,0.0,0.0,0.0,0.16460009223529154,0.08023905824215143,0.14311749376862978,0.059357228764023315,0.2974700916057785,0.15000000000000005
2022-08-05,0.10301600837212684,0.0,0.0,0.0,0.16673699816818088,0.0800197444875809,0.1352407528854541,0.059725916291848244,0.3052605797948091,0.15000000000000002
2022-08-12,0.10038479029625139,0.0,0.0,0.0,0.1621373420849586,0.07540272337296043,0.13245792817557664,0.055530603720978365,0.32408661234927466,0.15000000000000002
2022-08-19,0.09996280413153405,0.0,0.0,0.0,0.16926797054163506,0.07471520224710437,0.1316676011357638,0.05566247788076074,0.31872394406320204,0.15000000000000005
2022-08-26,0.10315872062317588,0.0,0.0,0.0,0.17114853980878392,0.07695129066906217,0.1329423133766012,0.05741429685306705,0.30838483866930977,0.15000000000000005
2022-09-02,0.10139503689918727,0.0,0.0,0.0,0.1723845049968887,0.07727862653271236,0.13071744270426172,0.05777614717454187,0.31044824169240814,0.15000000000000005
2022-09-09,0.09218727568513277,0.0,0.0,0.0,0.17520697346413402,0.08865722405404192,0.13113187515336386,0.06599983683198227,0.29681681481134525,0.15000000000000005
2022-09-16,0.09143947531606576,0.0,0.0,0.0,0.1769695685578603,0.09113387282168373,0.13055377667441367,0.06702930583090405,0.2928740007990725,0.15000000000000002
2022-09-23,0.09257110091481448,0.0,0.0,0.0,0.17706824124035384,0.08927321517729862,0.12834831888219347,0.06595708032707139,0.29678204345826825,0.15000000000000002
2022-09-30,0.09287951962406664,0.0,0.0,0.0,0.185270947444805,0.0953451064021593,0.13493490929188695,0.06925097766777215,0.27231853956931007,0.15000000000000005
2022-10-07,0.09197841503928879,0.0,0.0,0.0,0.18229377873810435,0.09720048526031043,0.13600536437660168,0.07326113761873448,0.26926081896696025,0.15000000000000002
2022-10-14,0.09349172452779499,0.0,0.0,0.0,0.18223563416293292,0.08900902017053049,0.14390562518015237,0.06303693205318611,0.2783210639054032,0.15000000000000005
2022-10-21,0.09347104293829905,0.0,0.0,0.0,0.1792322384268842,0.09182992270250705,0.14456327232421406,0.06334116112427507,0.27756236248382055,0.15000000000000002
2022-10-28,0.0913994163771571,0.0,0.0,0.0,0.18137513273609399,0.09433008231964474,0.14647765919909952,0.06476648273176577,0.2716512266362389,0.15000000000000002
2022-11-04,0.0902917022612511,0.0,0.0,0.0,0.18331643495501612,0.09417731328164124,0.14514265378807334,0.06431592679109506,0.27275596892292325,0.15000000000000002
2022-11-11,0.09052606281307848,0.0,0.0,0.0,0.1790461573418906,0.09354236700717625,0.14365827975633605,0.06589949012051093,0.27732764296100765,0.15000000000000002
2022-11-18,0.09401589261586296,0.0,0.0,0.0,0.17890440687846818,0.10094964877883429,0.15740093960170892,0.07085427314697147,0.24787483897815416,0.15000000000000002
2022-11-25,0.11287102933870805,0.0,0.0,0.0,0.0,0.11780356914105179,0.18677428332119175,0.08117371548272911,0.30137740271631935,0.19999999999999998
2022-12-02,0.09814497617384083,0.0,0.0,0.0,0.17782686870743772,0.09952346110743429,0.15464735168229674,0.06797998853042247,0.251877353798568,0.15000000000000005
2022-12-09,0.09884065406571833,0.0,0.0,0.0,0.17336043066865478,0.10160105416615539,0.1582556392038613,0.0686797597757265,0.24926246211988365,0.15000000000000002
2022-12-16,0.0,0.0,0.0,0.0,0.1852288984821798,0.10551265820922902,0.16773040214006285,0.06873315164071088,0.2727948895278175,0.19999999999999996
2022-12-23,0.0,0.0,0.0,0.0,0.18652597624873535,0.10790761247802279,0.16531588667186922,0.06934066921648162,0.2709098553848911,0.19999999999999996
2022-12-30,0.0,0.0,0.0,0.0,0.18466508900789483,0.10686170588270588,0.17337225458831662,0.0663231596293425,0.26877779089174014,0.19999999999999996
2023-01-06,0.1101536662840172,0.0,0.0,0.0,0.1673194881541133,0.09855747198062371,0.16777643668651201,0.06031245578342196,0.2458804811113118,0.15000000000000005
2023-01-13,0.0,0.10939647871221911,0.0,0.0,0.17315207093340348,0.09566716928765634,0.162117569076337,0.05806026765612987,0.2516064443342543,0.15000000000000002
2023-01-20,0.0,0.10786557446377304,0.0,0.0,0.17208654320101083,0.0927984961630839,0.17208926716031672,0.05674696366194402,0.24841315534987163,0.15000000000000002
2023-01-27,0.0,0.10845608290963588,0.0,0.0,0.17070974574700243,0.0917952618687832,0.17305881226443254,0.05607160848763629,0.24990848872250968,0.15000000000000002
2023-02-03,0.0,0.0,0.0,0.0,0.18139363806881365,0.09915053136905044,0.19776244825060527,0.05927549285283347,0.2624178894586972,0.19999999999999996
2023-02-10,0.0,0.0,0.0,0.0,0.17316191377078527,0.10052586385668211,0.2013460266179593,0.060838478576149935,0.2641277171784235,0.19999999999999996
2023-02-17,0.0,0.10797626072483917,0.0,0.0,0.1581102662547557,0.09363613911606233,0.19718476378423302,0.0535760074306572,0.23951656268945257,0.15000000000000002
2023-02-24,0.0,0.13080023232909765,0.0,0.0,0.1948720477517707,0.10965992187910929,0.0,0.06262697205986104,0.3020408259801613,0.19999999999999996
2023-03-03,0.0,0.13253429705509553,0.0,0.0,0.1934919630198793,0.11204441234701126,0.0,0.06343677037939617,0.2984925571986178,0.19999999999999996
2023-03-10,0.0,0.13566951061279237,0.0,0.0,0.1902551284754926,0.11258011037277992,0.0,0.0634092301033751,0.2980860204355601,0.19999999999999996
2023-03-17,0.13223988725954158,0.1358540010280288,0.12754252890489837,0.0,0.0,0.0,0.0,0.0,0.3043635828075312,0.30000000000000004
2023-03-24,0.13667110440252528,0.13555939807455913,0.12781909295056737,0.0,0.0,0.0,0.0,0.0,0.2999504045723482,0.30000000000000004
2023-03-31,0.0,0.14446246048119063,0.0,0.0,0.16870726325477037,0.10274052932402916,0.0,0.054525030412832735,0.32956471652717717,0.19999999999999996
2023-04-07,0.0,0.1629013338996952,0.0,0.0,0.0,0.0,0.0,0.06019414415878085,0.376904521941524,0.3999999999999999
2023-04-14,0.0,0.13973557137135148,0.0,0.0,0.1654261651054071,0.11248828729311332,0.0,0.05594243677145552,0.3264075394586726,0.19999999999999996
2023-04-21,0.0,0.1407586964081388,0.0,0.0,0.17558256983252155,0.0,0.0,0.056499286321074316,0.3271594474382653,0.30000000000000004
2023-04-28,0.0,0.12936519661147716,0.0,0.11865696069424099,0.15524926676640272,0.0,0.0,0.0,0.2967285759278791,0.30000000000000004
2023-05-05,0.0,0.13410164215216183,0.0,0.0,0.1596501318779645,0.0,0.0,0.0,0.3062482259698738,0.3999999999999999
2023-05-12,0.13497178285793532,0.1259058170059121,0.0,0.0,0.15094773054133725,0.0,0.0,0.0,0.28817466959481525,0.30000000000000004
2023-05-19,0.0,0.12848222535291268,0.0,0.0,0.14133392921670246,0.0,0.0,0.0,0.330183845430385,0.3999999999999999
2023-05-26,0.19511543256283218,0.194795275830662,0.0,0.0,0.21008929160650586,0.0,0.0,0.0,0.0,0.3999999999999999
2023-06-02,0.12766608824594028,0.12423729872926545,0.0,0.0,0.1330040714655823,0.0,0.0,0.0,0.31509254155921196,0.30000000000000004
2023-06-09,0.12236010580079822,0.12137164041122143,0.0,0.0,0.13233292185683498,0.0,0.0,0.0,0.3239353319311453,0.30000000000000004
2023-06-16,0.13049758407309445,0.12080072200717777,0.0,0.0,0.13018179410749867,0.0,0.0,0.0,0.31851989981222906,0.30000000000000004
2023-06-23,0.13504847980242263,0.12355916946348289,0.0,0.0,0.13269010129077066,0.0,0.0,0.0,0.30870224944332375,0.30000000000000004
2023-06-30,0.21096978058458904,0.18328428877523703,0.0,0.0,0.20574593064017402,0.0,0.0,0.0,0.0,0.3999999999999999
2023-07-07,0.13314590879655697,0.11622419027254098,0.0,0.0,0.1331112917905781,0.0,0.0,0.0,0.3175186091403239,0.30000000000000004
2023-07-14,0.1312453198543772,0.11855563020374163,0.0,0.0,0.13686932764080298,0.0,0.0,0.0,0.3133297223010782,0.30000000000000004
2023-07-21,0.20295984032766015,0.17842225323891722,0.0,0.0,0.21861790643342274,0.0,0.0,0.0,0.0,0.3999999999999999
2023-07-28,0.1677887868385217,0.1464011348653451,0.0,0.0,0.17913611419861034,0.0,0.20667396409752278,0.0,0.0,0.30000000000000004
2023-08-04,0.16893242146261558,0.14434917617899035,0.0,0.0,0.17639530253466015,0.0,0.21032309982373387,0.0,0.0,0.30000000000000004
2023-08-11,0.1643282343074205,0.13860647632028966,0.0,0.0,0.19216718579430653,0.0,0.2048981035779833,0.0,0.0,0.30000000000000004
2023-08-18,0.16698940514803293,0.14031857329566197,0.0,0.0,0.18962058324298295,0.0,0.20307143831332208,0.0,0.0,0.30000000000000004
2023-08-25,0.16371929920808176,0.1359593852782909,0.0,0.0,0.19185074847454028,0.0,0.2084705670390871,0.0,0.0,0.30000000000000004
2023-09-01,0.16874924238156933,0.13697100578470048,0.0,0.0,0.1901544088347398,0.0,0.20412534299899027,0.0,0.0,0.30000000000000004
2023-09-08,0.16531025361147744,0.13803701113911185,0.0,0.0,0.1945107184676848,0.0,0.2021420167817259,0.0,0.0,0.30000000000000004
2023-09-15,0.1858490440301119,0.13544929655009041,0.0,0.0,0.18199945449134028,0.0,0.19670220492845739,0.0,0.0,0.3000000000000001
2023-09-22,0.18980986849766468,0.14092391326243198,0.0,0.0,0.2692662182399035,0.0,0.0,0.0,0.0,0.3999999999999999
2023-09-29,0.17901464940579234,0.14450699159251476,0.0,0.0,0.27647835900169304,0.0,0.0,0.0,0.0,0.3999999999999999
2023-10-06,0.2028758371009589,0.16286782911699982,0.0,0.0,0.23425633378204133,0.0,0.0,0.0,0.0,0.3999999999999999
2023-10-13,0.19911768880756195,0.16007076551130742,0.0,0.0,0.24081154568113075,0.0,0.0,0.0,0.0,0.3999999999999999
2023-10-20,0.22009577124241622,0.18025999668892229,0.0,0.0,0.19964423206866155,0.0,0.0,0.0,0.0,0.39999999999999997
2023-10-27,0.19713494360328995,0.1651524490320801,0.15685092204249915,0.0,0.18086168532213076,0.0,0.0,0.0,0.0,0.30000000000000004
2023-11-03,0.17897804136904769,0.15629067618997536,0.0,0.0,0.1695894655930582,0.0,0.19514181684791881,0.0,0.0,0.30000000000000004
2023-11-10,0.15282195741515292,0.13624961783724146,0.1391045021168411,0.0,0.17523733454938797,0.0,0.19658658808137658,0.0,0.0,0.19999999999999996
2023-11-17,0.15394363159214325,0.13805498489391624,0.14334383292158104,0.0,0.16894522908399748,0.0,0.19571232150836207,0.0,0.0,0.19999999999999998
2023-11-24,0.11969824722059048,0.10234471428244755,0.0,0.0,0.13039306068285664,0.0,0.1539358735120122,0.07067832875239351,0.2729497755496996,0.15000000000000002
2023-12-01,0.1185385419341901,0.10289246250199949,0.0,0.0,0.13051813749221505,0.0,0.15083114678411622,0.07026442669981561,0.2769552845876635,0.15000000000000002
2023-12-08,0.1051798724532509,0.0902881383044088,0.0,0.0,0.10801633251174736,0.10906803147890624,0.1329825224638197,0.0611977257769641,0.24326737701090292,0.15000000000000002
2023-12-15,0.12227895316565328,0.10495444274556914,0.0,0.0,0.11823364895877014,0.0,0.15529847188602988,0.06960612056328613,0.2796283626806914,0.15000000000000005
2023-12-22,0.12005757183355019,0.10408161189279724,0.0,0.0,0.11541964854817406,0.0,0.17049107915467485,0.06844291710157298,0.27150717146923076,0.15000000000000005
2023-12-29,0.1198480314001259,0.10641739130530255,0.0,0.0,0.11466590621215714,0.0,0.1755548794907988,0.06815322190603003,0.2653605696855855,0.15000000000000002
2024-01-05,0.11436560755537582,0.10089560531345045,0.10710474439093985,0.0,0.10724061138603226,0.0,0.17272197449727375,0.0,0.24767145685692782,0.15000000000000002
2024-01-12,0.12320920594474037,0.11089391674435128,0.0,0.0,0.11572655643869773,0.0,0.18622753906929496,0.0,0.2639427818029157,0.19999999999999996
2024-01-19,0.11542702829642504,0.1096232554092349,0.0,0.0,0.10813354973631738,0.0,0.18124869171983274,0.0,0.28556747483818995,0.19999999999999996
2024-01-26,0.11574900731030491,0.109004909287232,0.0,0.0,0.0,0.0,0.1825027376661419,0.0,0.29274334573632116,0.30000000000000004
2024-02-02,0.11694922852852692,0.10921435922847283,0.0,0.0,0.0,0.0,0.17503852746566623,0.0,0.298797884777334,0.30000000000000004
2024-02-09,0.11730367389688129,0.11189885813509587,0.0,0.0,0.10661376799415552,0.0,0.1744026369657728,0.0,0.2897810630080946,0.19999999999999996
2024-02-16,0.11638237660659133,0.11127892738061612,0.0,0.0,0.10707524092753265,0.0,0.17042091825520914,0.0,0.29484253683005085,0.19999999999999996
2024-02-23,0.11967920069882121,0.11796414350902491,0.0,0.0,0.10709090632954772,0.0,0.1597170429406533,0.0,0.2955487065219528,0.19999999999999996
2024-03-01,0.11911457591892222,0.11701405107311769,0.0,0.0,0.10740387896770923,0.0,0.15579838740582502,0.0,0.3006691066344258,0.19999999999999996
2024-03-08,0.16978711041870106,0.1647611198638241,0.0,0.0,0.14780548883537414,0.0,0.21764628088210064,0.0,0.0,0.30000000000000004
2024-03-15,0.12454359252137219,0.12072081803413517,0.0,0.0,0.0,0.0,0.15601493774042843,0.0,0.29872065170406414,0.30000000000000004
2024-03-22,0.1296666117324043,0.12561646291672582,0.0,0.0,0.0,0.0,0.1383030076369203,0.0,0.3064139177139495,0.30000000000000004
2024-03-29,0.13829781069280458,0.12949018014800345,0.0,0.0,0.0,0.0,0.14150623220120526,0.0,0.2907057769579866,0.30000000000000004
2024-04-05,0.13798393629389136,0.13064698381554427,0.0,0.0,0.0,0.0,0.14221010687150615,0.0,0.28915897301905824,0.30000000000000004
2024-04-12,0.13612427412245698,0.1301378325238535,0.0,0.0,0.0,0.0,0.14284388030848172,0.0,0.29089401304520773,0.30000000000000004
2024-04-19,0.13804126349870188,0.13029746747067794,0.0,0.0,0.0,0.0,0.14940204160576254,0.0,0.28225922742485754,0.30000000000000004
2024-04-26,0.13539284637383822,0.13797027031132092,0.0,0.0,0.0,0.0,0.13940951493480572,0.0,0.28722736838003515,0.30000000000000004
2024-05-03,0.14200601591546153,0.1376293991339339,0.0,0.0,0.0,0.0,0.13293767770042564,0.0,0.2874269072501789,0.30000000000000004
2024-05-10,0.18685698179981552,0.0,0.0,0.0,0.0,0.0,0.10013505443215102,0.0,0.3130079637680336,0.3999999999999999
2024-05-17,0.19281337786743447,0.0,0.0,0.0,0.0,0.0,0.1040625672535802,0.0726399739883931,0.3304840808905922,0.30000000000000004
2024-05-24,0.18702453260971855,0.0,0.0,0.0,0.0,0.0,0.09108265877631719,0.06908028700260259,0.3528125216113617,0.3
2024-05-31,0.1827847523853293,0.0,0.0,0.0,0.1158961202697936,0.0,0.0859738728060926,0.0671208416289631,0.3482244129098215,0.1999999999999999
2024-06-07,0.15585723052181402,0.1666081465453165,0.0,0.0,0.10354575190112346,0.0,0.0738486693035077,0.0,0.3001402017282384,0.19999999999999996
2024-06-14,0.1474074930223997,0.15842679269514112,0.0,0.0,0.10336386524761955,0.0,0.0,0.0,0.2908018490348396,0.30000000000000004
2024-06-21,0.14785595363051368,0.1428548192184277,0.0,0.0,0.10026562531226917,0.0,0.0,0.0,0.30902360183878946,0.30000000000000004
2024-06-28,0.14416294687510162,0.14257619583674308,0.0,0.0,0.097939282336814,0.0,0.0,0.0,0.3153215749513413,0.3000000000000001
2024-07-05,0.14288597344795498,0.14230656318997514,0.0,0.0,0.09736859307131059,0.0,0.0,0.0,0.3174388702907593,0.30000000000000004
2024-07-12,0.15603291349283144,0.149438841949141,0.0,0.0,0.10115120357774719,0.0,0.06529263641031767,0.0,0.3280844045699627,0.19999999999999996
2024-07-19,0.15357926601448688,0.1423677769377139,0.0,0.0,0.09794710067970484,0.0,0.0,0.0,0.30610585636809434,0.30000000000000004
2024-07-26,0.15195321550563723,0.14405077803921204,0.0,0.0,0.10468871855289721,0.0,0.06571349274389836,0.0,0.3335937951583552,0.19999999999999996
2024-08-02,0.14087334138619176,0.13723938568554137,0.10926381283480147,0.0,0.09856014098216581,0.0,0.0,0.0,0.3140633191112996,0.19999999999999996
2024-08-09,0.1421805069058066,0.13232272110962665,0.0,0.0,0.10378766152814986,0.0,0.0,0.0,0.3217091104564168,0.30000000000000004
2024-08-16,0.14336270790663097,0.13189223663144764,0.0,0.0,0.10376527631543579,0.0,0.0,0.0,0.3209797791464856,0.30000000000000004
2024-08-23,0.1316119910537187,0.12342807732176607,0.11770674638583573,0.0,0.1039007643558529,0.0,0.0,0.0,0.3233524208828266,0.19999999999999996
2024-08-30,0.1434722495381508,0.12914348380722943,0.0,0.0,0.11249190122485278,0.0,0.0,0.0,0.3148923654297669,0.30000000000000004
2024-09-06,0.22344256011473174,0.20086920206997003,0.0,0.0,0.1756882378152983,0.0,0.0,0.0,0.0,0.3999999999999999
2024-09-13,0.2535185532236238,0.0,0.0,0.0,0.24648144677637618,0.0,0.0,0.0,0.0,0.5
2024-09-20,0.24832624297810033,0.0,0.0,0.0,0.2516737570218997,0.0,0.0,0.0,0.0,0.5
2024-09-27,0.2501156768165053,0.0,0.0,0.0,0.24988432318349468,0.0,0.0,0.0,0.0,0.5
2024-10-04,0.24767018615790368,0.0,0.0,0.0,0.25232981384209635,0.0,0.0,0.0,0.0,0.5
2024-10-11,0.23762972366685672,0.0,0.0,0.0,0.2623702763331433,0.0,0.0,0.0,0.0,0.5
2024-10-18,0.23985789447951436,0.0,0.0,0.0,0.26014210552048567,0.0,0.0,0.0,0.0,0.5
2024-10-25,0.2514230924706345,0.0,0.0,0.0,0.24857690752936556,0.0,0.0,0.0,0.0,0.5
2024-11-01,0.24733111711771752,0.0,0.0,0.0,0.2526688828822825,0.0,0.0,0.0,0.0,0.5
2024-11-08,0.24031194704176426,0.0,0.0,0.0,0.25968805295823577,0.0,0.0,0.0,0.0,0.5
2024-11-15,0.19693014072935255,0.0,0.17225333870756518,0.0,0.2308165205630823,0.0,0.0,0.0,0.0,0.3999999999999999
2024-11-22,0.24418765908427797,0.0,0.0,0.0,0.255812340915722,0.0,0.0,0.0,0.0,0.5
2024-11-29,0.2502177117355496,0.0,0.0,0.0,0.2497822882644504,0.0,0.0,0.0,0.0,0.5
2024-12-06,0.20709674469855816,0.0,0.19093730543075654,0.0,0.20196594987068536,0.0,0.0,0.0,0.0,0.3999999999999999
2024-12-13,0.13583138668986938,0.0,0.12379946179379978,0.0,0.13382093382140856,0.0,0.10387801271437642,0.0,0.30267020498054586,0.19999999999999996
2024-12-20,0.2062884897717036,0.0,0.18858263733874286,0.0,0.2051288728895536,0.0,0.0,0.0,0.0,0.3999999999999999
2024-12-27,0.13785498751566136,0.0,0.0,0.0,0.13974898673965758,0.0,0.11442252774572124,0.0,0.3079734979989598,0.30000000000000004
2025-01-03,0.13758251709575697,0.0,0.0,0.0,0.13912169677641992,0.0,0.1160460818659766,0.0,0.30724970426184645,0.30000000000000004
2025-01-10,0.1373826494704074,0.0,0.0,0.0,0.1413432728154286,0.0,0.11388232845748401,0.0,0.30739174925667995,0.30000000000000004
2025-01-17,0.1342774474105136,0.0,0.0,0.0,0.13952518607601944,0.0,0.11345450341170331,0.0,0.3127428631017636,0.30000000000000004
2025-01-24,0.13235568431797753,0.0,0.0,0.0,0.13959593340676704,0.0,0.11822520452791921,0.0,0.3098231777473362,0.30000000000000004
