cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks
0001012100,SEALED AIR CORP/DE,manufacturing,0001012100-26-000016,2026-03-03 00:00:00+00:00,SEE,xbrl_symbol_recovered,see-20251231.htm,a3ec94281aa2ece82409ec7930fef8f74a7a46de7baad1790bf64ae915ad266d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SEE,True
0001012477,AVADEL PHARMACEUTICALS PLC,manufacturing,0001012477-25-000031,2025-11-05 00:00:00+00:00,AVDL,xbrl_symbol_recovered,avdl-20250930.htm,61f90fc48dc956c7a838e8df7488008572e45f677514f156f2e109b3d9165872,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12,1,AVDL,True
0001021162,TRIUMPH GROUP INC,manufacturing,0000950170-25-078408,2025-05-29 00:00:00+00:00,TGI,xbrl_symbol_recovered,tgi-20250331.htm,450333f44786da86e8c058a5cf13aa0257dd4313d767b4be0ba7d6adc5866b50,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,TGI,True
0001029142,DYNAVAX TECHNOLOGIES CORP,manufacturing,0001628280-25-049536,2025-11-06 00:00:00+00:00,DVAX,xbrl_symbol_recovered,dvax-20250930.htm,0b8629579f2c85e98951e3e54c334eb0472cbd41dd63b4f9a90fb9e2f0987893,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,DVAX,True
0001038133,HESKA CORP,manufacturing,0001038133-23-000023,2023-05-06 00:00:00+00:00,HSKA,xbrl_symbol_recovered,hska-20230331.htm,3a2d7ad2ff72ff99469fe88f3588a20a683532ae59c6a705ae98f103f973fb38,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,HSKA,True
0001042074,"CYMABAY THERAPEUTICS, INC.",manufacturing,0001193125-24-050758,2024-02-29 00:00:00+00:00,CBAY,xbrl_symbol_recovered,d719301d10k.htm,1882fd05963fd8d7aadf504011068f05d0d29622249e79198df61c31c359668b,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,5,1,CBAY,True
0001050825,STEELCASE INC,manufacturing,0001050825-25-000129,2025-09-27 00:00:00+00:00,SCS,xbrl_symbol_recovered,scs-20250829.htm,24b0eebd97b708df544878a15b692515d61f4ab4d2b25cd291a0bf7b3b81b124,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SCS,True
0001060736,SEAGEN INC.,manufacturing,0001060736-23-000047,2023-11-02 00:00:00+00:00,SGEN,xbrl_symbol_recovered,sgen-20230930.htm,29c517f56728acdd35ee1f0307469ab3ba87c0ac61a7b939eb309f29b3ea1510,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,SGEN,True
0001065837,SKECHERS USA INC,manufacturing,0000950170-25-105871,2025-08-09 00:00:00+00:00,SKX,xbrl_symbol_recovered,skx-20250630.htm,3c1d86746460094aee5508ab52764fe79336f4ce39ca986ca994389ebb67de0c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SKX,True
0001078207,"NAUTILUS, INC.",manufacturing,0001628280-23-002958,2023-02-10 00:00:00+00:00,NLS,xbrl_symbol_recovered,nls-20221231.htm,17a9eb9a93e220684231a1fdeb0b562eca46c5fbe38dab431d5ceaa520778d06,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,NLS,True
0001091883,CIRCOR INTERNATIONAL INC,manufacturing,0001091883-23-000035,2023-08-11 00:00:00+00:00,CIR,xbrl_symbol_recovered,cir-20230702.htm,103f0e379797f5d1ae0aacc5420a3211537641f4978658b247b9223612ac6e6d,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,CIR,True
0001117171,"CBAK ENERGY TECHNOLOGY, INC.",manufacturing,0001213900-26-036952,2026-04-01 00:00:00+00:00,CBAT,xbrl_symbol_recovered,ea0283349-10k_cbak.htm,b4046a4f25ddce1ba1767d4f759f68b2ceb0fba43fa4dcaf4a47bd6902252c55,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12,1,CBAT,True
0001129155,MARINE PRODUCTS CORP,manufacturing,0001104659-26-021478,2026-02-28 00:00:00+00:00,MPX,xbrl_symbol_recovered,mpx-20251231x10k.htm,913ff5489f970ed20b7c948ccf432e6767b941845db7e9dc017cf0c80dde4d1f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MPX,True
0001142596,NUVASIVE INC,manufacturing,0001142596-23-000035,2023-08-03 00:00:00+00:00,NUVA,xbrl_symbol_recovered,nuva-20230630.htm,68a9c11d86ef1c350b4dc2ee2766b0da6d730ecd4b58a6c6af7b142f14ad2332,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,NUVA,True
0001144519,BUNGELTD,manufacturing,0001144519-23-000227,2023-10-27 00:00:00+00:00,BG,xbrl_symbol_recovered,bg-20230930.htm,b26be98ba56ef164132469a6315e633fafc9fbc7029e547caaac15b062a6c3a1,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,BG,True
0001159167,IROBOT CORP,manufacturing,0001159167-25-000091,2025-11-07 00:00:00+00:00,IRBT,xbrl_symbol_recovered,irbt-20250927.htm,4407f5f79b5955bcd74eb9650d17d37e49d27e9e5923e1acf407244da104a0fd,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,IRBT,True
0001162461,CUTERA INC,manufacturing,0001628280-24-047301,2024-11-13 00:00:00+00:00,CUTR,xbrl_symbol_recovered,cutr-20240930.htm,55a4a39bcae7cc32ded35bf4af5b557474bd8ba978441e4d05adc6a44b7ca2ee,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,CUTR,True
0001163302,UNITED STATES STEEL CORP,manufacturing,0001163302-25-000030,2025-05-03 00:00:00+00:00,X,xbrl_symbol_recovered,x-20250331.htm,0b4a1621135dfc342419a19596650951df10ead592ed3e9edfc9dc092ce3e0a1,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,X,True
0001178711,"PARATEK PHARMACEUTICALS, INC.",manufacturing,0001628280-23-027035,2023-08-04 00:00:00+00:00,PRTK,xbrl_symbol_recovered,prtk-20230630.htm,e2eb2f312de849369b9318c42f37759d2e3d6c58ca2a877f138be26062ceeb56,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,1,PRTK,True
0001178879,"AMICUS THERAPEUTICS, INC.",manufacturing,0001178879-26-000005,2026-02-21 00:00:00+00:00,FOLD,xbrl_symbol_recovered,fold-20251231.htm,142badfff1719e944676ee4ecb32c4795d7e97373edc2c520e1294ad1de3bcdb,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,FOLD,True
0001180145,CARDIOVASCULAR SYSTEMS INC,manufacturing,0001180145-23-000016,2023-02-10 00:00:00+00:00,CSII,xbrl_symbol_recovered,csii-20221231.htm,35bc0db7281c4f5b36c4adc92c20a97aece0829964779c6931189f3ada092726,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,CSII,True
0001253176,VAPOTHERM INC,manufacturing,0000950170-23-061139,2023-11-09 00:00:00+00:00,VAPO,xbrl_symbol_recovered,vapo-20230930.htm,7d278371779a2b1ea22204baa86a5eca336799472a71cdee9cfea11efb587cb0,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,VAPO,True
0001270073,"INTERCEPT PHARMACEUTICALS, INC.",manufacturing,0001558370-23-017790,2023-11-07 00:00:00+00:00,ICPT,xbrl_symbol_recovered,icpt-20230930x10q.htm,dc525a29dd68bcac3d2562f83c4ac0673ed20181b531cdf2f6c013b4e83eec0e,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,ICPT,True
0001281895,"ROCKET PHARMACEUTICALS, INC.",manufacturing,0001193125-25-269474,2025-11-07 00:00:00+00:00,RCKT,xbrl_symbol_recovered,rckt-20250930.htm,a0de7b8b38150457af4a484472ee24e7717e9b44974bb0a2dbd6cd8e8c629f8d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,RCKT,True
0001302028,"MANITEX INTERNATIONAL, INC.",manufacturing,0000950170-24-122863,2024-11-08 00:00:00+00:00,MNTX,xbrl_symbol_recovered,mntx-20240930.htm,913768e99263725a0ac86fdc3ef2d634fbaad3399e37f2c056336772e3c04666,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,MNTX,True
0001316517,"KANDI TECHNOLOGIES GROUP, INC.",manufacturing,0001213900-24-022676,2024-03-15 00:00:00+00:00,KNDI,xbrl_symbol_recovered,ea0201374-10k_kanditech.htm,0fc3943f94ef5e7d1767b0a6ca4b5a9f7a1060111c15153a7aa81d4b930513c1,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1,KNDI,True
0001320695,"TREEHOUSE FOODS, INC.",manufacturing,0001320695-25-000107,2025-11-11 00:00:00+00:00,THS,xbrl_symbol_recovered,ths-20250930.htm,63c770d09fea37747cd4a6b92711f3ea301f8df96504d124acc394280d7e6515,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,THS,True
0001345126,COMPASS DIVERSIFIED HOLDINGS,manufacturing,0001345126-26-000026,2026-02-28 00:00:00+00:00,CODI,xbrl_symbol_recovered,codi-20251231.htm,ec46f91db9450228b0510b791c127f9dab286297c10f5ebd5f9d3ef1b5809525,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,CODI,True
0001354327,"PGT INNOVATIONS, INC.",manufacturing,0000950170-24-019325,2024-02-24 00:00:00+00:00,PGTI,xbrl_symbol_recovered,pgti-20231230.htm,9aa7eb5d7f50cbb511d2487dc23ae78de9c8bb3bafc75475cefe72026bb21cc5,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1,PGTI,True
0001358762,REATA PHARMACEUTICALS INC,manufacturing,0000950170-23-039225,2023-08-09 00:00:00+00:00,RETA,xbrl_symbol_recovered,reta-20230630.htm,63d934c976c0a0d382b9b0136030f5525ecc85ea0dc6ca76316829a05bb6e00d,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,RETA,True
0001364885,"SPIRIT AEROSYSTEMS HOLDINGS, INC.",manufacturing,0001364885-25-000011,2025-11-01 00:00:00+00:00,SPR,xbrl_symbol_recovered,spr-20251002.htm,fda95118d34fc85985aefa3cd135cf1471dbff7a92fad3705f17b21161a36854,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SPR,True
0001365916,"AMYRIS, INC.",manufacturing,0001365916-23-000060,2023-05-11 00:00:00+00:00,AMRS,xbrl_symbol_recovered,amrs-20230331.htm,c80c4be323fb1f5e91902fe609fe08e353fcf561f8c66294a2414c7b7ca46ae8,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,AMRS,True
0001369568,"CATALYST PHARMACEUTICALS, INC.",manufacturing,0001193125-26-071525,2026-02-26 00:00:00+00:00,CPRX,xbrl_symbol_recovered,cprx-20251231.htm,d367ac84ac808e0b31d997ba9f9bde46378ea59fcc4ff89e20832d951d39b708,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,CPRX,True
0001374535,ALTRA INDUSTRIAL MOTION CORP.,manufacturing,0000950170-23-005578,2023-03-02 00:00:00+00:00,AIMC,xbrl_symbol_recovered,aimc-20221231.htm,7c8d41d20f8af74b4e775033f1b2ddc735ca74d44a6090a5b14d831d9dba30e0,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,AIMC,True
0001378992,"BERRY GLOBAL GROUP, INC.",manufacturing,0001140361-25-016512,2025-05-01 00:00:00+00:00,BERY,xbrl_symbol_recovered,form10q.htm,622fb768150834012726688ab9638d82a4e2fd01ceb5fdffa0165d3ae706ba5b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BERY,True
0001397702,SILK ROAD MEDICAL INC,manufacturing,0001397702-24-000049,2024-08-08 00:00:00+00:00,SILK,xbrl_symbol_recovered,silk-20240630x10q.htm,1afcac81ae4b93509a6badddafd6c1afea1b826e9df9f282aaaed6f4b97008c0,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,SILK,True
0001401708,NANOSTRING TECHNOLOGIES INC,manufacturing,0001401708-23-000235,2023-11-07 00:00:00+00:00,NSTG,xbrl_symbol_recovered,nstg-20230930.htm,e4b98ea594730580fa82407effbad14bc803091dcce8707674d32d1085c8225c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,NSTG,True
0001410939,"IVERIC BIO, INC.",manufacturing,0001410939-23-000064,2023-05-11 00:00:00+00:00,ISEE,xbrl_symbol_recovered,isee-20230331.htm,1cd99e1c05207d195e3b784d3da09a998c01101de1f5a6b16e629817a5d9b614,2023-04-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,6,1,ISEE,True
0001417398,"HILLENBRAND, INC.",manufacturing,0001628280-26-006490,2026-02-10 00:00:00+00:00,HI,xbrl_symbol_recovered,hi-20251231.htm,214d69bcf90f1a61c6037c7a68604ce98c322daba7282a1fbac412cd9d4818ba,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,HI,True
0001426332,NGM BIOPHARMACEUTICALS INC,manufacturing,0001628280-23-036401,2023-11-03 00:00:00+00:00,NGM,xbrl_symbol_recovered,ngm-20230930.htm,a892a8aba07ba16c3669e80441a8bd4c0b94b0c7812c1488873c07445dc4c3e9,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,NGM,True
0001434868,"ESPERION THERAPEUTICS, INC.",manufacturing,0001628280-26-016522,2026-03-11 00:00:00+00:00,ESPR,xbrl_symbol_recovered,espr-20251231.htm,d24c1aab36b97b0a53b30d09642779a9763575018b212a08aad353c18ffb8f58,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,10,1,ESPR,True
0001435049,"CHINOOK THERAPEUTICS, INC.",manufacturing,0000950170-23-039041,2023-08-08 00:00:00+00:00,KDNY,xbrl_symbol_recovered,kdny-20230630.htm,97331d4eb6ce6b0d2364a88461f4ce2accb260fbbe68b55d60d0e1b62bda1db6,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,1,KDNY,True
0001444380,NEVRO CORP,manufacturing,0001444380-25-000024,2025-03-05 00:00:00+00:00,NVRO,xbrl_symbol_recovered,nvro-20241231.htm,67a70cff0ff9a0aee0c15c4ce627dde077f767f97317128d0125fc8011e5b304,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,NVRO,True
0001455684,"TPI COMPOSITES, INC",manufacturing,0001193125-25-274259,2025-11-11 00:00:00+00:00,TPICQ,xbrl_symbol_recovered,tpicq-20250930.htm,9729bd3055773c752849c4f2eba33d7063a68221c1ae26ae3e0df6889da8eee8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,TPICQ,True
0001479290,"REVANCE THERAPEUTICS, INC.",manufacturing,0001479290-24-000128,2024-11-08 00:00:00+00:00,RVNC,xbrl_symbol_recovered,rvnc-20240930.htm,a818401d950dd264799cd6fea877e06b2f093d2c56ebaa8cfaf4a1850817f33b,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,RVNC,True
0001479615,SILENCE THERAPEUTICS PLC,manufacturing,0001193125-25-268116,2025-11-07 00:00:00+00:00,SLN,xbrl_symbol_recovered,sln-20250930.htm,5900ea8b6c75d878329515bb850f885b29f2964d2cd0c271c64057eba5c50898,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,1,SLN,True
0001484565,SOLENO THERAPEUTICS INC,manufacturing,0001193125-26-071808,2026-02-26 00:00:00+00:00,SLNO,xbrl_symbol_recovered,slno-20251231.htm,99dd0d65d63fc36c6eb0e62773ac8cb102465d31293c04a342dd3d05db667c62,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,1,SLNO,True
0001489096,"THERMON GROUP HOLDINGS, INC.",manufacturing,0001489096-26-000023,2026-02-06 00:00:00+00:00,THR,xbrl_symbol_recovered,thr-20251231.htm,0230fe25ac63de6009472c6884794d1b6d3530d0a9f240096f34494f355fcc16,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,THR,True
0001492422,"APELLIS PHARMACEUTICALS, INC.",manufacturing,0001193125-26-065179,2026-02-25 00:00:00+00:00,APLS,xbrl_symbol_recovered,apls-20251231.htm,a479b6493e10aca791226037f7394eb0b515acca73b58b7a4ce96e1d3f29b090,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,APLS,True
0001492426,HORIZON THERAPEUTICS PUBLIC LTD CO,manufacturing,0000950170-23-039388,2023-08-09 00:00:00+00:00,HZNP,xbrl_symbol_recovered,hznp-20230630.htm,cbdc27f67c7ee4684aee8afcc458a4ddcd86c2ef698cfb3af2b3319d462c4806,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,HZNP,True
0001527508,PACTIV EVERGREEN INC.,manufacturing,0000950170-25-026104,2025-02-26 00:00:00+00:00,PTVE,xbrl_symbol_recovered,ptve-20241231.htm,6eec552691131ede955b2c3bf99c5be32034a2ba95f92082676835ad05502fba,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PTVE,True
0001531048,"INARI MEDICAL, INC.",manufacturing,0001531048-24-000060,2024-10-29 00:00:00+00:00,NARI,xbrl_symbol_recovered,nari-20240930.htm,37b45d5b39c8ee3bc0c6785e239f7e3325e8b73a43b415435ab39bf8e6a585db,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,NARI,True
0001531978,"PARAGON 28, INC.",manufacturing,0001558370-25-002386,2025-03-07 00:00:00+00:00,FNA,xbrl_symbol_recovered,fna-20241231x10k.htm,6f78de1114756bcf9b89ec0761cf11eb5bfd16fd88ba04bff861469f70041ca5,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,FNA,True
0001567514,"INTRA-CELLULAR THERAPIES, INC.",manufacturing,0001628280-25-006993,2025-02-22 00:00:00+00:00,ITCI,xbrl_symbol_recovered,itci-20241231.htm,88ba75001a262894b574bdc6952d5ac32c7571469ea3437865efa56f58c85588,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ITCI,True
0001576263,"MIRATI THERAPEUTICS, INC.",manufacturing,0001628280-23-036875,2023-11-07 00:00:00+00:00,MRTX,xbrl_symbol_recovered,mrtx-20230930.htm,b83effe7e8af850daf956c06f993e817689f449b2a9e732fb224d29c01e1e317,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,MRTX,True
0001592057,ENVIVA INC.,manufacturing,0001592057-24-000036,2024-10-04 00:00:00+00:00,EVA,xbrl_symbol_recovered,eva-20231231.htm,f7e9996a6890cdc08a50c9f13d1a6ce84239ddcb58413197ef0015f6d0cdac18,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,EVA,True
0001593548,"PLAYAGS, INC.",manufacturing,0001437749-25-015502,2025-05-09 00:00:00+00:00,AGS,xbrl_symbol_recovered,ags20250331_10q.htm,35ea212ba6f97236c7cc7009dd9afc119e7ef48a299ea64adfe8ec1c6d9693fa,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,AGS,True
0001596783,"CATALENT, INC.",manufacturing,0001596783-24-000120,2024-11-06 00:00:00+00:00,CTLT,xbrl_symbol_recovered,ctlt-20240930.htm,43b1aef0c9c6767b6d42fe96d7c55c19e66253e85055c35c568b3274529f1852,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,CTLT,True
0001597264,BLUEPRINT MEDICINES CORP,manufacturing,0001558370-25-006108,2025-05-02 00:00:00+00:00,BPMC,xbrl_symbol_recovered,bpmc-20250331x10q.htm,abb57851158d8a675a9bdf92de47828eb830e6793698cdf29c8a25d4a55fa2b3,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BPMC,True
0001597553,"SAGE THERAPEUTICS, INC.",manufacturing,0000950170-25-100276,2025-07-31 00:00:00+00:00,SAGE,xbrl_symbol_recovered,sage-20250630.htm,e083bd1822c5e6e0223d6751cda67803af1b060dfce32bc07e55b210774db174,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SAGE,True
0001599901,"AVIDITY BIOSCIENCES, INC.",manufacturing,0001599901-26-000031,2026-02-24 00:00:00+00:00,RNA,xbrl_symbol_recovered,rna-20251231.htm,d1913b0a722e6071922c8ea25eaf162267bf113b7fc131600de6d680a075dd26,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,RNA,True
0001603756,"AXONICS, INC.",manufacturing,0001603756-24-000077,2024-11-08 00:00:00+00:00,AXNX,xbrl_symbol_recovered,axnx-20240930.htm,70a3e95750d3ba5a2c04ba0133fd805a42fac79f5f75b953904aadcc833f421e,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,AXNX,True
0001604643,EVOQUA WATER TECHNOLOGIES CORP.,manufacturing,0001604643-23-000046,2023-05-03 00:00:00+00:00,AQUA,xbrl_symbol_recovered,aqua-20230331.htm,5825c97c3def1ad05c3b4dfe6befdd6be283c124d8943a0372c96358c75d2cba,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,AQUA,True
0001606498,"AVANOS MEDICAL, INC.",manufacturing,0001606498-26-000004,2026-02-25 00:00:00+00:00,AVNS,xbrl_symbol_recovered,avns-20251231.htm,daf23de33f81a114e6e0c8756996dfcde09a1d8b95aa684d223b1dd4e1a76625,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,AVNS,True
0001616318,VISTA OUTDOOR INC.,manufacturing,0001616318-24-000105,2024-11-08 00:00:00+00:00,VSTO,xbrl_symbol_recovered,vsto-20240930.htm,b685e7a2129204588419a41cd8dcfd488431137de878ab4f54b1beb4dad122f7,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,VSTO,True
0001635650,GREEN PLAINS PARTNERS LP,manufacturing,0001635650-23-000071,2023-11-01 00:00:00+00:00,GPP,xbrl_symbol_recovered,gpp-20230930.htm,6d416f1185069d654ee421cff24a9375b4edf512f4b14ffdc4b3c4e16b8630ed,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,GPP,True
0001642545,"SHOCKWAVE MEDICAL, INC.",manufacturing,0001642545-24-000091,2024-05-07 00:00:00+00:00,SWAV,xbrl_symbol_recovered,swav-20240331.htm,7b9f9eb5e0fb3323dc1251428e5beeb2b4dc93e8ee2fd80546a45ac66aa52314,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,SWAV,True
0001644406,"HOSTESS BRANDS, INC.",manufacturing,0001644406-23-000039,2023-11-08 00:00:00+00:00,TWNK,xbrl_symbol_recovered,twnk-20230930.htm,99c4350d945659d2dbf0d3986bcacbe25a721b4c4a18e8bb35f6146bd2abdd8c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,TWNK,True
0001651308,BEONE MEDICINES LTD.,manufacturing,0001628280-26-011946,2026-02-27 00:00:00+00:00,ONC,xbrl_symbol_recovered,bgne-20251231.htm,51d8aa43332be441e02d67e64cffdcfdb352958fc49bcd48a5c37cbce9ff8640,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ONC,True
0001651311,MERUS N.V.,manufacturing,0001193125-25-260700,2025-11-01 00:00:00+00:00,MRUS,xbrl_symbol_recovered,mrus-20250930.htm,c99f42f40232f68debc6d618b9dbb532aa9fc560470e31fb53f5e917ca009cc8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MRUS,True
0001654151,"DECIPHERA PHARMACEUTICALS, INC.",manufacturing,0001654151-24-000018,2024-05-11 00:00:00+00:00,DCPH,xbrl_symbol_recovered,dcph-20240331.htm,b453b757e80b38eea7571f72e8a1b2eb75a89e515c2ebe6c7730c2fefe29d1d0,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,DCPH,True
0001657312,VERONA PHARMA PLC,manufacturing,0001657312-25-000026,2025-08-07 00:00:00+00:00,VRNA,xbrl_symbol_recovered,vrna-20250630.htm,211a17a63f2c1c32cd970e42a4b67fc192d377d54ec78806f75c94263f43c047,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1,VRNA,True
0001661460,"POSEIDA THERAPEUTICS, INC.",manufacturing,0000950170-23-062054,2023-11-10 00:00:00+00:00,PSTX,xbrl_symbol_recovered,pstx-20230930.htm,002220a117dcf86d87e784dc4fecc57be152e8a8f7e213602db0400c882ba2f5,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,1,PSTX,True
0001679082,MYOVANT SCIENCES LTD.,manufacturing,0001679082-23-000025,2023-01-27 00:00:00+00:00,MYOV,xbrl_symbol_recovered,myov-20221231.htm,0f3edcc534114a6ca77a0845b58e4787192f54e4238ac66a991b061ba8261f0f,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,MYOV,True
0001679363,"MORPHIC HOLDING, INC.",manufacturing,0001679363-24-000046,2024-07-26 00:00:00+00:00,MORF,xbrl_symbol_recovered,morf-20240630.htm,2984fb59c6fc3ad354b6aadec874263479110e3d1dd66a531f11045b44fcf44a,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,MORF,True
0001687221,"REV GROUP, INC.",manufacturing,0001193125-25-313470,2025-12-11 00:00:00+00:00,REVG,xbrl_symbol_recovered,revg-20251031.htm,6cdc4cfee40faef0dbb3da991da3eb36efd6ff7331f6d16203e5ff97623c4db2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,REVG,True
0001718852,"PROMETHEUS BIOSCIENCES, INC.",manufacturing,0000950170-23-019768,2023-05-10 00:00:00+00:00,RXDX,xbrl_symbol_recovered,rxdx-20230331.htm,c28534cf3222e4d7fb60dab4b6e3bcff44c4961c1490c7a6d05e9f0de92dfa79,2023-04-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,6,1,RXDX,True
0001720990,FISKER INC./DE,manufacturing,0001720990-24-000045,2024-04-24 00:00:00+00:00,FSRN,xbrl_symbol_recovered,fsr-20231231.htm,bb78ee88d9965aedfe7414c2c6a6e6da5955c1215499419b22b8aaa0ff3725bd,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,FSRN,True
0001723089,CHAMPIONX CORP,manufacturing,0001723089-25-000075,2025-05-01 00:00:00+00:00,CHX,xbrl_symbol_recovered,championx-20250331.htm,821d89b204b46005c157e4d7087966eea3221bcf55c3fe7bbe5357d7b4567c7d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,CHX,True
0001731289,NIKOLA CORP,manufacturing,0001731289-24-000253,2024-11-01 00:00:00+00:00,NKLA,xbrl_symbol_recovered,nkla-20240930.htm,99ec247b7bab493922d6296fb5beb08ae3ef4fe291ed61f6932d0ea5148fb6cb,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,NKLA,True
0001732845,WESTROCK CO,manufacturing,0000950170-24-052908,2024-05-04 00:00:00+00:00,WRK,xbrl_symbol_recovered,wrk-20240331.htm,a233e7b30cbb21fcdb17140c5be47e7fcd0be6f23276925d9f37e09aeac98f5f,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,WRK,True
