candidate,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,control_cagr,cagr_delta
relative__lb4__w0.5__200bps,relative,4,0.5,200,ytd,0.422967115400376,1.387861958046848,-0.15274945481635271,0.24243524345764333,1.095041975165166,-0.6720748597647901
relative_and_positive__lb4__w0.1__0bps,relative_and_positive,4,0.1,0,full_recent,0.4135785776654035,1.6627167203257986,-0.20732004093480805,2.495139003350068,0.4093476771616662,0.0042309005037373115
relative_and_positive__lb4__w0.1__0bps,relative_and_positive,4,0.1,0,trailing_2y,0.5721604641530011,1.8791927622322384,-0.20732004093480827,1.4932884622087363,0.5969664512506938,-0.02480598709769266
relative_and_positive__lb4__w0.1__0bps,relative_and_positive,4,0.1,0,trailing_1y,0.98703393614081,2.6409541247175548,-0.10202852005963403,1.0134460693126393,1.0510082013109483,-0.06397426517013827
relative_and_positive__lb4__w0.1__0bps,relative_and_positive,4,0.1,0,ytd,0.9984997276238183,2.4374852529468503,-0.10202852005963414,0.5312590654967742,1.095041975165166,-0.09654224754134777
relative_and_positive__lb4__w0.1__50bps,relative_and_positive,4,0.1,50,full_recent,0.4037329010924051,1.6319493906241684,-0.20850743271899896,2.407925090620256,0.4093476771616662,-0.005614776069261085
relative_and_positive__lb4__w0.1__50bps,relative_and_positive,4,0.1,50,trailing_2y,0.5610776305411875,1.8529590046329547,-0.20850743271899908,1.457925430939699,0.5969664512506938,-0.035888820709506275
relative_and_positive__lb4__w0.1__50bps,relative_and_positive,4,0.1,50,trailing_1y,0.9727403573792481,2.616211302934107,-0.1038375995942149,0.9986849900918382,1.0510082013109483,-0.07826784393170017
relative_and_positive__lb4__w0.1__50bps,relative_and_positive,4,0.1,50,ytd,0.9841332969514889,2.413944302194605,-0.1038375995942149,0.5244757493561671,1.095041975165166,-0.11090867821367723
relative_and_positive__lb4__w0.1__100bps,relative_and_positive,4,0.1,100,full_recent,0.3939509648612922,1.6010716120217898,-0.20969363827333587,2.3228457458057465,0.4093476771616662,-0.015396712300373983
relative_and_positive__lb4__w0.1__100bps,relative_and_positive,4,0.1,100,trailing_2y,0.5500675128249963,1.826614366560617,-0.20969363827333598,1.423046881879256,0.5969664512506938,-0.04689893842569748
relative_and_positive__lb4__w0.1__100bps,relative_and_positive,4,0.1,100,trailing_1y,0.958542643585506,2.5913409711303546,-0.1056439463050044,0.9840249472652152,1.0510082013109483,-0.0924655577254423
relative_and_positive__lb4__w0.1__100bps,relative_and_positive,4,0.1,100,ytd,0.9698631047346686,2.3903233515156135,-0.1056439463050044,0.5177191464939022,1.095041975165166,-0.12517887043049747
relative_and_positive__lb4__w0.1__200bps,relative_and_positive,4,0.1,200,full_recent,0.3745767902339665,1.5390029096252766,-0.21206249306351754,2.1588870733404892,0.4093476771616662,-0.034770886927699696
relative_and_positive__lb4__w0.1__200bps,relative_and_positive,4,0.1,200,trailing_2y,0.5282636612907856,1.7736030751467569,-0.21206249306351754,1.3547176987467764,0.5969664512506938,-0.0687027899599082
relative_and_positive__lb4__w0.1__200bps,relative_and_positive,4,0.1,200,trailing_1y,0.9304324292126289,2.5412263998468503,-0.10924845225999857,0.9550054050115759,1.0510082013109483,-0.12057577209831938
relative_and_positive__lb4__w0.1__200bps,relative_and_positive,4,0.1,200,ytd,0.9416090489764046,2.342849459902418,-0.10924845225999869,0.5042857126418945,1.095041975165166,-0.15343292618876148
relative_and_positive__lb4__w0.2__0bps,relative_and_positive,4,0.2,0,full_recent,0.4175778514072328,1.696437216378824,-0.2014350000159797,2.531021807101341,0.4093476771616662,0.008230174245566602
relative_and_positive__lb4__w0.2__0bps,relative_and_positive,4,0.2,0,trailing_2y,0.547421857190092,1.8402806000645975,-0.20143500001597958,1.4147032994976145,0.5969664512506938,-0.049544594060601854
relative_and_positive__lb4__w0.2__0bps,relative_and_positive,4,0.2,0,trailing_1y,0.9243873553754232,2.576466188597927,-0.10424493347343522,0.9487658387177964,1.0510082013109483,-0.12662084593552514
relative_and_positive__lb4__w0.2__0bps,relative_and_positive,4,0.2,0,ytd,0.9054174801236665,2.3334377909766366,-0.10424493347343533,0.48696801802875367,1.095041975165166,-0.18962449504149959
relative_and_positive__lb4__w0.2__50bps,relative_and_positive,4,0.2,50,full_recent,0.39789393787858973,1.6338922455361893,-0.20305397043954876,2.3569530124107434,0.4093476771616662,-0.01145373928307647
relative_and_positive__lb4__w0.2__50bps,relative_and_positive,4,0.2,50,trailing_2y,0.5256681421388922,1.7868719108740927,-0.20305397043954887,1.3466495348310379,0.5969664512506938,-0.07129830911180157
relative_and_positive__lb4__w0.2__50bps,relative_and_positive,4,0.2,50,trailing_1y,0.8967741663141886,2.525573035150006,-0.10785695711121346,0.9202690417594865,1.0510082013109483,-0.1542340349967597
relative_and_positive__lb4__w0.2__50bps,relative_and_positive,4,0.2,50,ytd,0.8780824543507346,2.284798732929588,-0.10785695711121357,0.47380419356314873,1.095041975165166,-0.21695952081443148
relative_and_positive__lb4__w0.2__100bps,relative_and_positive,4,0.2,100,full_recent,0.3784642003602323,1.5709077045200248,-0.2054425396054469,2.1913050248692745,0.4093476771616662,-0.030883476801433885
relative_and_positive__lb4__w0.2__100bps,relative_and_positive,4,0.2,100,trailing_2y,0.5041991989530357,1.7330244280493272,-0.2054425396054469,1.2804493168240012,0.5969664512506938,-0.09276725229765814
relative_and_positive__lb4__w0.2__100bps,relative_and_positive,4,0.2,100,trailing_1y,0.8695305833700351,2.474164644780955,-0.11145805368099526,0.892161495329937,1.0510082013109483,-0.18147761794091322
relative_and_positive__lb4__w0.2__100bps,relative_and_positive,4,0.2,100,ytd,0.8511130429426488,2.2358493765412195,-0.11145805368099515,0.4607440212957419,1.095041975165166,-0.24392893222251733
relative_and_positive__lb4__w0.2__200bps,relative_and_positive,4,0.2,200,full_recent,0.34035514879234086,1.4437754453016465,-0.2182404022379062,1.88369166467902,0.4093476771616662,-0.06899252836932535
relative_and_positive__lb4__w0.2__200bps,relative_and_positive,4,0.2,200,trailing_2y,0.46210185899305434,1.6241050616158252,-0.21020535215095082,1.1534158499998264,0.5969664512506938,-0.13486459225763947
relative_and_positive__lb4__w0.2__200bps,relative_and_positive,4,0.2,200,trailing_1y,0.8161339269853087,2.3698796345422064,-0.11862755377214473,0.8370944469526549,1.0510082013109483,-0.23487427432563956
relative_and_positive__lb4__w0.2__200bps,relative_and_positive,4,0.2,200,ytd,0.7982529759486883,2.137091393584662,-0.11862755377214473,0.43493177925692716,1.095041975165166,-0.29678899921647783
relative_and_positive__lb4__w0.3__0bps,relative_and_positive,4,0.3,0,full_recent,0.42134225490592114,1.7249978491315572,-0.19870635391165603,2.5650400457262976,0.4093476771616662,0.011994577744254942
relative_and_positive__lb4__w0.3__0bps,relative_and_positive,4,0.3,0,trailing_2y,0.5227564929154969,1.7945779486245592,-0.19870635391165603,1.3376153165079354,0.5969664512506938,-0.07420995833519695
relative_and_positive__lb4__w0.3__0bps,relative_and_positive,4,0.3,0,trailing_1y,0.8630616532262763,2.4974934164121265,-0.10837432872840536,0.8854885718045047,1.0510082013109483,-0.18794654808467204
relative_and_positive__lb4__w0.3__0bps,relative_and_positive,4,0.3,0,ytd,0.8157164867966611,2.2113480373605454,-0.10837432872840536,0.4434913196515924,1.095041975165166,-0.279325488368505
relative_and_positive__lb4__w0.3__50bps,relative_and_positive,4,0.3,50,full_recent,0.3918323734451754,1.6299393906518285,-0.19989867999794753,2.3046235340118155,0.4093476771616662,-0.017515303716490793
relative_and_positive__lb4__w0.3__50bps,relative_and_positive,4,0.3,50,trailing_2y,0.49073869847169793,1.7132438673077073,-0.19989867999794741,1.239431052104544,0.5969664512506938,-0.10622775277899588
relative_and_positive__lb4__w0.3__50bps,relative_and_positive,4,0.3,50,trailing_1y,0.8230664753719525,2.419242014091825,-0.11377164613500401,0.844242124771748,1.0510082013109483,-0.22794172593899575
relative_and_positive__lb4__w0.3__50bps,relative_and_positive,4,0.3,50,ytd,0.7767283433323833,2.1363422152399134,-0.1137716461350039,0.4243376091782831,1.095041975165166,-0.31831363183278283
relative_and_positive__lb4__w0.3__100bps,relative_and_positive,4,0.3,100,full_recent,0.36289253675210187,1.5339098606529813,-0.20201375945103883,2.0628832878317205,0.4093476771616662,-0.04645514040956433
relative_and_positive__lb4__w0.3__100bps,relative_and_positive,4,0.3,100,trailing_2y,0.4593481017312566,1.6309452572034726,-0.20119366366956926,1.1452341255961431,0.5969664512506938,-0.1376183495194372
relative_and_positive__lb4__w0.3__100bps,relative_and_positive,4,0.3,100,trailing_1y,0.7838726074179234,2.339838612324476,-0.11914443924939311,0.8038389344428547,1.0510082013109483,-0.2671355938930249
relative_and_positive__lb4__w0.3__100bps,relative_and_positive,4,0.3,100,ytd,0.7385211252771118,2.060679259754251,-0.11914443924939355,0.40541006632836196,1.095041975165166,-0.3565208498880543
relative_and_positive__lb4__w0.3__200bps,relative_and_positive,4,0.3,200,full_recent,0.3066824223080604,1.3394913584190415,-0.23274465855161042,1.6302644048032322,0.4093476771616662,-0.10266525485360578
relative_and_positive__lb4__w0.3__200bps,relative_and_positive,4,0.3,200,trailing_2y,0.3984031621728883,1.4637867350114626,-0.2083755015166593,0.968182734512758,0.5969664512506938,-0.19856328907780552
relative_and_positive__lb4__w0.3__200bps,relative_and_positive,4,0.3,200,trailing_1y,0.7078294423950982,2.177865736848118,-0.129816749893652,0.7254984870979233,1.0510082013109483,-0.34317875891585015
relative_and_positive__lb4__w0.3__200bps,relative_and_positive,4,0.3,200,ytd,0.6643916651585513,1.9076470317746372,-0.12981674989365166,0.3682241465969356,1.095041975165166,-0.4306503100066148
relative_and_positive__lb4__w0.4__0bps,relative_and_positive,4,0.4,0,full_recent,0.4248685890394406,1.7477126685289965,-0.1959816762281381,2.5971213724338114,0.4093476771616662,0.01552091187777438
relative_and_positive__lb4__w0.4__0bps,relative_and_positive,4,0.4,0,trailing_2y,0.4981701485887995,1.74209077111609,-0.195981676228138,1.2620304902507442,0.5969664512506938,-0.09879630266189432
relative_and_positive__lb4__w0.4__0bps,relative_and_positive,4,0.4,0,trailing_1y,0.8030493945401787,2.4036144571300784,-0.11292030474785786,0.8236053092121594,1.0510082013109483,-0.24795880677076965
relative_and_positive__lb4__w0.4__0bps,relative_and_positive,4,0.4,0,ytd,0.7293178777210871,2.0712164356616793,-0.11292030474785764,0.40082702465740905,1.095041975165166,-0.36572409744407897
relative_and_positive__lb4__w0.4__50bps,relative_and_positive,4,0.4,50,full_recent,0.38554986378026324,1.6197291944734216,-0.19757685010889003,2.251012043749015,0.4093476771616662,-0.023797813381402966
relative_and_positive__lb4__w0.4__50bps,relative_and_positive,4,0.4,50,trailing_2y,0.4562898257091379,1.6323139644334197,-0.19757685010889015,1.1361660657399675,0.5969664512506938,-0.1406766255415559
relative_and_positive__lb4__w0.4__50bps,relative_and_positive,4,0.4,50,trailing_1y,0.7515741384539305,2.297085725514288,-0.12008580210132469,0.7705567122614163,1.0510082013109483,-0.2994340628570178
relative_and_positive__lb4__w0.4__50bps,relative_and_positive,4,0.4,50,ytd,0.6799128298677943,1.9689977663356497,-0.12008580210132469,0.3760619877659086,1.095041975165166,-0.41512914529737177
relative_and_positive__lb4__w0.4__100bps,relative_and_positive,4,0.4,100,full_recent,0.3472411112085676,1.4900749579095873,-0.20652058874884582,1.9376134192099066,0.4093476771616662,-0.0621065659530986
relative_and_positive__lb4__w0.4__100bps,relative_and_positive,4,0.4,100,trailing_2y,0.4155007496477954,1.5208849957037585,-0.1991720239896423,1.017076291604968,0.5969664512506938,-0.18146570160289843
relative_and_positive__lb4__w0.4__100bps,relative_and_positive,4,0.4,100,trailing_1y,0.7014710733308469,2.1885598268065163,-0.12720783012170445,0.7189510282356191,1.0510082013109483,-0.3495371279801014
relative_and_positive__lb4__w0.4__100bps,relative_and_positive,4,0.4,100,ytd,0.6318250586656058,1.8657189903373745,-0.12720783012170456,0.3516867614328152,1.095041975165166,-0.4632169164995603
relative_and_positive__lb4__w0.4__200bps,relative_and_positive,4,0.4,200,full_recent,0.27355801333121543,1.2271201260442317,-0.247056016810401,1.3970832152234132,0.4093476771616662,-0.13578966383045077
relative_and_positive__lb4__w0.4__200bps,relative_and_positive,4,0.4,200,trailing_2y,0.3370915043005842,1.2939034499082342,-0.2084584911896301,0.7978292182947244,0.5969664512506938,-0.2598749469501096
relative_and_positive__lb4__w0.4__200bps,relative_and_positive,4,0.4,200,trailing_1y,0.605246397594444,1.966266374644586,-0.14132218198318258,0.6199232140511945,1.0510082013109483,-0.4457618037165043
relative_and_positive__lb4__w0.4__200bps,relative_and_positive,4,0.4,200,ytd,0.539471681610092,1.6566547155029336,-0.14132218198318214,0.30408429367062695,1.095041975165166,-0.5555702935550741
relative_and_positive__lb4__w0.5__0bps,relative_and_positive,4,0.5,0,full_recent,0.4281537001479432,1.7640532505843718,-0.19326104435789349,2.627195558144187,0.4093476771616662,0.018806022986276982
relative_and_positive__lb4__w0.5__0bps,relative_and_positive,4,0.5,0,trailing_2y,0.47366851467418325,1.6830281172078145,-0.19326104435789315,1.1879533970806575,0.5969664512506938,-0.12329793657651056
relative_and_positive__lb4__w0.5__0bps,relative_and_positive,4,0.5,0,trailing_1y,0.744342534857769,2.295037141507187,-0.11748187204290572,0.7631064563394259,1.0510082013109483,-0.3066656664531793
relative_and_positive__lb4__w0.5__0bps,relative_and_positive,4,0.5,0,ytd,0.6461427556606472,1.9140459662970795,-0.11748187204290572,0.35897280578593693,1.095041975165166,-0.44889921950451894
relative_and_positive__lb4__w0.5__50bps,relative_and_positive,4,0.5,50,full_recent,0.3790481339492835,1.6030948181103621,-0.19526175888232788,2.1961952781688545,0.4093476771616662,-0.030299543212382707
relative_and_positive__lb4__w0.5__50bps,relative_and_positive,4,0.5,50,trailing_2y,0.42232186672264516,1.5445605340237447,-0.19526175888232766,1.036751481539108,0.5969664512506938,-0.17464458452804865
relative_and_positive__lb4__w0.5__50bps,relative_and_positive,4,0.5,50,trailing_1y,0.6822540468881511,2.1596878054081983,-0.1264000017207716,0.6991653789874623,1.0510082013109483,-0.36875415442279724
relative_and_positive__lb4__w0.5__50bps,relative_and_positive,4,0.5,50,ytd,0.5874808014998729,1.7843112426151035,-0.12640000172077137,0.3289630674847115,1.095041975165166,-0.5075611736652932
relative_and_positive__lb4__w0.5__100bps,relative_and_positive,4,0.5,100,full_recent,0.33151504268935716,1.4396483875697486,-0.21105223444556132,1.8155218012413106,0.4093476771616662,-0.07783263447230904
relative_and_positive__lb4__w0.5__100bps,relative_and_positive,4,0.5,100,trailing_2y,0.37264361542161506,1.4036427432643348,-0.19726247340676273,0.8956621158829958,0.5969664512506938,-0.22432283582907875
relative_and_positive__lb4__w0.5__100bps,relative_and_positive,4,0.5,100,trailing_1y,0.6222301162742785,2.0213589909028347,-0.13525041325303178,0.6373935825662602,1.0510082013109483,-0.4287780850366698
relative_and_positive__lb4__w0.5__100bps,relative_and_positive,4,0.5,100,ytd,0.5307708036398164,1.6531398625053217,-0.13525041325303166,0.2995436577239241,1.095041975165166,-0.5642711715253497
relative_and_positive__lb4__w0.5__200bps,relative_and_positive,4,0.5,200,full_recent,0.24098106396218077,1.1080272049830435,-0.2611753702854537,1.1827153251436435,0.4093476771616662,-0.16836661319948543
relative_and_positive__lb4__w0.5__200bps,relative_and_positive,4,0.5,200,trailing_2y,0.27809261110647965,1.116153913916278,-0.2091098421025367,0.6412469185037593,0.5969664512506938,-0.31887384014421416
relative_and_positive__lb4__w0.5__200bps,relative_and_positive,4,0.5,200,trailing_1y,0.5081225787684678,1.737331347984458,-0.15274945481635271,0.5200858485187394,1.0510082013109483,-0.5428856225424805
relative_and_positive__lb4__w0.5__200bps,relative_and_positive,4,0.5,200,ytd,0.422967115400376,1.387861958046848,-0.15274945481635271,0.24243524345764333,1.095041975165166,-0.6720748597647901
candidate_negative_relative__lb4__w0.1__0bps,candidate_negative_relative,4,0.1,0,full_recent,0.4002357039507167,1.6113256149553337,-0.21142361177081392,2.3773290748774034,0.4093476771616662,-0.009111973210949476
candidate_negative_relative__lb4__w0.1__0bps,candidate_negative_relative,4,0.1,0,trailing_2y,0.5793454335085451,1.8899693992769566,-0.2114236117708138,1.5163504564914634,0.5969664512506938,-0.017621017742148748
candidate_negative_relative__lb4__w0.1__0bps,candidate_negative_relative,4,0.1,0,trailing_1y,1.0007293557740464,2.6482154951092087,-0.09722097760743575,1.0275913413194564,1.0510082013109483,-0.05027884553690187
candidate_negative_relative__lb4__w0.1__0bps,candidate_negative_relative,4,0.1,0,ytd,1.031996164303624,2.466487252594644,-0.09722097760743587,0.5470024640001017,1.095041975165166,-0.06304581086154215
candidate_negative_relative__lb4__w0.1__50bps,candidate_negative_relative,4,0.1,50,full_recent,0.3952193697204911,1.5949964996496584,-0.2138318533933986,2.3337901419898492,0.4093476771616662,-0.014128307441175103
candidate_negative_relative__lb4__w0.1__50bps,candidate_negative_relative,4,0.1,50,trailing_2y,0.5734759129530456,1.874781437911681,-0.2138318533933985,1.4975027162011751,0.5969664512506938,-0.023490538297648245
candidate_negative_relative__lb4__w0.1__50bps,candidate_negative_relative,4,0.1,50,trailing_1y,0.9930289101122138,2.6348360074876727,-0.09768261012729784,1.0196377297551624,1.0510082013109483,-0.05797929119873446
candidate_negative_relative__lb4__w0.1__50bps,candidate_negative_relative,4,0.1,50,ytd,1.0222164108697704,2.4503622657103676,-0.09768261012729762,0.5424163448530823,1.095041975165166,-0.07282556429539566
candidate_negative_relative__lb4__w0.1__100bps,candidate_negative_relative,4,0.1,100,full_recent,0.3902185104981557,1.5786265093477798,-0.21623396733567946,2.2907911319203853,0.4093476771616662,-0.0191291666635105
