Date,ticker,distribution,pull_timestamp_utc,source
2020-09-25,VNQ,0.59,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2020-12-24,VNQ,1.338,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2021-03-25,VNQ,0.526,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2021-06-24,VNQ,0.729,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2021-09-24,VNQ,0.657,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2021-12-27,VNQ,1.053,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2022-03-23,VNQ,0.577,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2022-06-23,VNQ,0.57,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2022-09-23,VNQ,0.916,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2022-12-22,VNQ,1.164,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2023-03-24,VNQ,0.77,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2023-06-29,VNQ,0.928,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2023-09-28,VNQ,0.727,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2023-12-21,VNQ,1.068,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2024-03-22,VNQ,0.732,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2024-06-28,VNQ,1.033,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2024-09-27,VNQ,0.813,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2024-12-23,VNQ,0.856,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2025-03-25,VNQ,0.932,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2025-06-26,VNQ,0.868,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2025-09-24,VNQ,0.872,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2025-12-22,VNQ,0.801,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
2026-03-24,VNQ,0.946,2026-04-15T08:19:44.871758+00:00,yfinance.dividends
1999-12-17,XLK,0.0005,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2002-12-20,XLK,0.0205,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2003-12-19,XLK,0.0705,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2004-12-17,XLK,0.209,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2005-12-16,XLK,0.074,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2006-09-15,XLK,0.022,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2006-12-15,XLK,0.0675,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2007-06-15,XLK,0.009,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2007-09-21,XLK,0.0265,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2007-12-21,XLK,0.0615,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2008-03-20,XLK,0.003,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2008-06-20,XLK,0.0345,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2008-09-19,XLK,0.0355,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2008-12-19,XLK,0.0405,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2009-03-20,XLK,0.0385,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2009-06-19,XLK,0.0405,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2009-09-18,XLK,0.0385,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2009-12-18,XLK,0.0395,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2010-03-19,XLK,0.0365,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2010-06-18,XLK,0.0395,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2010-09-17,XLK,0.0405,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2010-12-17,XLK,0.045,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2011-03-18,XLK,0.042,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2011-06-17,XLK,0.049,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2011-09-16,XLK,0.047,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2011-12-16,XLK,0.0545,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2012-03-16,XLK,0.048,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2012-06-15,XLK,0.0545,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2012-09-21,XLK,0.065,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2012-12-21,XLK,0.084,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2013-03-15,XLK,0.062,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2013-06-21,XLK,0.0775,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2013-09-20,XLK,0.079,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2013-12-20,XLK,0.0855,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2014-03-21,XLK,0.0785,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2014-06-20,XLK,0.088,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2014-09-19,XLK,0.087,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2014-12-19,XLK,0.108,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2015-03-20,XLK,0.0865,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2015-06-19,XLK,0.0965,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2015-09-18,XLK,0.0915,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2015-12-18,XLK,0.108,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2016-03-18,XLK,0.11,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2016-06-17,XLK,0.1055,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2016-09-16,XLK,0.098,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2016-12-16,XLK,0.108,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2017-03-17,XLK,0.1025,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2017-06-16,XLK,0.1115,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2017-09-15,XLK,0.1045,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2017-12-15,XLK,0.119,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2018-03-16,XLK,0.109,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2018-06-15,XLK,0.1275,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2018-09-21,XLK,0.127,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2018-12-21,XLK,0.1325,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2019-03-15,XLK,0.1165,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2019-06-21,XLK,0.139,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2019-09-20,XLK,0.1265,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2019-12-20,XLK,0.1475,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2020-03-23,XLK,0.1855,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2020-06-22,XLK,0.1405,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2020-09-21,XLK,0.1235,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2020-12-21,XLK,0.149,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2021-03-22,XLK,0.1365,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2021-06-21,XLK,0.13,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2021-09-20,XLK,0.1365,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2021-12-20,XLK,0.1585,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2022-03-21,XLK,0.143,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2022-06-21,XLK,0.1615,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2022-09-19,XLK,0.1585,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2022-12-19,XLK,0.1825,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2023-03-20,XLK,0.158,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2023-06-20,XLK,0.181,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2023-09-18,XLK,0.18,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2023-12-18,XLK,0.211,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2024-03-18,XLK,0.1695,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2024-06-24,XLK,0.2,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2024-09-23,XLK,0.1995,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2024-12-23,XLK,0.193,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2025-03-24,XLK,0.1875,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2025-06-23,XLK,0.199,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2025-09-22,XLK,0.179,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2025-12-22,XLK,0.219,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
2026-03-23,XLK,0.168,2026-04-15T08:19:45.736000+00:00,yfinance.dividends
1999-03-19,XLF,0.056052,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
1999-06-18,XLF,0.057677,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
1999-09-17,XLF,0.060926,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
1999-12-17,XLF,0.068237,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2000-03-17,XLF,0.06905,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2000-06-16,XLF,0.070674,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2000-09-15,XLF,0.071487,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2000-12-15,XLF,0.083672,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2001-03-16,XLF,0.070674,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2001-06-15,XLF,0.082047,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2001-09-21,XLF,0.080422,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2001-12-21,XLF,0.09342,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2002-03-15,XLF,0.073111,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2002-06-21,XLF,0.090983,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2002-09-20,XLF,0.090983,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2002-12-20,XLF,0.108042,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2003-03-21,XLF,0.078798,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2003-06-20,XLF,0.094232,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2003-09-19,XLF,0.112916,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2003-12-19,XLF,0.133225,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2004-03-19,XLF,0.108855,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2004-06-18,XLF,0.118603,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2004-09-17,XLF,0.128351,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2004-12-17,XLF,0.151909,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2005-03-18,XLF,0.125914,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2005-06-17,XLF,0.142161,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2005-09-16,XLF,0.139724,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2005-12-16,XLF,0.168968,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2006-03-17,XLF,0.143786,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2006-06-16,XLF,0.151909,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2006-09-15,XLF,0.157595,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2006-12-15,XLF,0.22827,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2007-03-16,XLF,0.120227,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2007-06-15,XLF,0.165719,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2007-09-21,XLF,0.207149,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2007-12-21,XLF,0.212835,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2008-03-20,XLF,0.160845,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2008-06-20,XLF,0.16247,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2008-09-19,XLF,0.154346,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2008-12-19,XLF,0.14866,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2009-03-20,XLF,0.069862,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2009-06-19,XLF,0.049553,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2009-09-18,XLF,0.03818,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2009-12-18,XLF,0.042242,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2010-03-19,XLF,0.029245,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2010-06-18,XLF,0.025183,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2010-09-17,XLF,0.026807,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2010-12-17,XLF,0.045491,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2011-03-18,XLF,0.034119,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2011-06-17,XLF,0.043054,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2011-09-16,XLF,0.040617,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2011-12-16,XLF,0.064988,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2012-03-16,XLF,0.040617,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2012-06-15,XLF,0.05524,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2012-09-21,XLF,0.053615,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2012-12-21,XLF,0.084484,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2013-03-15,XLF,0.050366,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2013-06-21,XLF,0.062551,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2013-09-20,XLF,0.0658,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2013-12-20,XLF,0.082047,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2014-03-21,XLF,0.067425,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2014-06-20,XLF,0.073111,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2014-09-19,XLF,0.07961,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2014-12-19,XLF,0.102356,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2015-03-20,XLF,0.073924,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2015-06-19,XLF,0.089358,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2015-09-18,XLF,0.091795,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2015-12-18,XLF,0.121852,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2016-03-18,XLF,0.081235,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2016-06-17,XLF,0.098294,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2016-09-16,XLF,0.092608,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2016-12-16,XLF,0.107,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2017-03-17,XLF,0.088,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2017-06-16,XLF,0.093,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2017-09-15,XLF,0.103,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2017-12-15,XLF,0.128,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2018-03-16,XLF,0.105,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2018-06-15,XLF,0.119,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2018-09-21,XLF,0.128,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2018-12-21,XLF,0.145,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2019-03-15,XLF,0.135,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2019-06-21,XLF,0.139,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2019-09-20,XLF,0.144,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2019-12-20,XLF,0.156,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2020-03-23,XLF,0.159,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2020-06-22,XLF,0.152,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2020-09-21,XLF,0.135,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2020-12-21,XLF,0.152,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2021-03-22,XLF,0.151,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2021-06-21,XLF,0.139,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2021-09-20,XLF,0.162,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2021-12-20,XLF,0.184,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2022-03-21,XLF,0.152,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2022-06-21,XLF,0.164,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2022-09-19,XLF,0.173,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2022-12-19,XLF,0.21,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2023-03-20,XLF,0.153,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2023-06-20,XLF,0.15,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2023-09-18,XLF,0.155,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2023-12-18,XLF,0.184,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2024-03-18,XLF,0.153,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2024-06-24,XLF,0.163,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2024-09-23,XLF,0.165,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2024-12-23,XLF,0.206,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2025-03-24,XLF,0.179,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2025-06-23,XLF,0.172,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2025-09-22,XLF,0.178,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2025-12-22,XLF,0.191,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
2026-03-23,XLF,0.251,2026-04-15T08:19:46.699343+00:00,yfinance.dividends
1999-03-19,XLE,0.045,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
1999-06-18,XLE,0.073,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
1999-09-17,XLE,0.065,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
1999-12-17,XLE,0.04,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2000-03-17,XLE,0.048,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2000-06-16,XLE,0.0755,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2000-09-15,XLE,0.0715,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2000-12-15,XLE,0.0455,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2001-03-16,XLE,0.0485,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2001-06-15,XLE,0.0755,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2001-09-21,XLE,0.0705,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2001-12-21,XLE,0.053,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2002-03-15,XLE,0.048,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2002-06-21,XLE,0.078,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2002-09-20,XLE,0.0575,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2002-12-20,XLE,0.058,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2003-03-21,XLE,0.0595,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2003-06-20,XLE,0.059,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2003-09-19,XLE,0.0605,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2003-12-19,XLE,0.061,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2004-03-19,XLE,0.0635,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2004-06-18,XLE,0.062,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2004-09-17,XLE,0.0665,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2004-12-17,XLE,0.0655,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2005-03-18,XLE,0.072,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2005-06-17,XLE,0.0705,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2005-09-16,XLE,0.074,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2005-12-16,XLE,0.0685,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2006-03-17,XLE,0.0805,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2006-06-16,XLE,0.0985,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2006-09-15,XLE,0.0885,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2006-12-15,XLE,0.092,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2007-03-16,XLE,0.0935,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2007-06-15,XLE,0.1015,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2007-09-21,XLE,0.099,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2007-12-21,XLE,0.0995,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2008-03-20,XLE,0.1015,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2008-06-20,XLE,0.114,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2008-09-19,XLE,0.1075,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2008-12-19,XLE,0.1195,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2009-03-20,XLE,0.115,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2009-06-19,XLE,0.127,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2009-09-18,XLE,0.123,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2009-12-18,XLE,0.152,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2010-03-19,XLE,0.1015,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2010-06-18,XLE,0.126,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2010-09-17,XLE,0.1245,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2010-12-17,XLE,0.1465,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2011-03-18,XLE,0.1275,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2011-06-17,XLE,0.1325,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2011-09-16,XLE,0.132,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2011-12-16,XLE,0.1385,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2012-03-16,XLE,0.1425,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2012-06-15,XLE,0.1555,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2012-09-21,XLE,0.167,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2012-12-21,XLE,0.1855,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2013-03-15,XLE,0.1785,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2013-06-21,XLE,0.187,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2013-09-20,XLE,0.1965,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2013-12-20,XLE,0.2015,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2014-03-21,XLE,0.2135,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2014-06-20,XLE,0.232,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2014-09-19,XLE,0.2415,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2014-12-19,XLE,0.2425,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2015-03-20,XLE,0.2575,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2015-06-19,XLE,0.2545,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2015-09-18,XLE,0.239,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2015-12-18,XLE,0.271,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2016-03-18,XLE,0.226,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2016-06-17,XLE,0.218,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2016-09-16,XLE,0.2055,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2016-12-16,XLE,0.201,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2017-03-17,XLE,0.2095,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2017-06-16,XLE,0.2245,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2017-09-15,XLE,0.4325,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2017-12-15,XLE,0.229,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2018-03-16,XLE,0.2375,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2018-06-15,XLE,0.256,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2018-09-21,XLE,0.2565,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2018-12-21,XLE,0.265,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2019-03-15,XLE,0.257,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2019-06-21,XLE,0.288,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2019-09-20,XLE,0.28,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2019-12-20,XLE,0.2965,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2019-12-30,XLE,0.8955,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2020-03-23,XLE,0.283,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2020-06-22,XLE,0.2505,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2020-09-21,XLE,0.272,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2020-12-21,XLE,0.26,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2021-03-22,XLE,0.26,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2021-06-21,XLE,0.265,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2021-09-20,XLE,0.296,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2021-12-20,XLE,0.3475,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2022-03-21,XLE,0.35,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2022-06-21,XLE,0.4075,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2022-09-19,XLE,0.423,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2022-12-19,XLE,0.43,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
2023-03-20,XLE,0.3975,2026-04-15T08:19:47.623302+00:00,yfinance.dividends
